species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Gentoo,Biscoe,49.3,15.6,226.9,5084.9,MALE
Chinstrap,Dream,50.9,19.1,196.0,3550.0,MALE
Adelie,Biscoe,37.8,18.3,174.0,3400.0,FEMALE
Chinstrap,Biscoe,51.2,17.1,220.4,5138.6,MALE
Gentoo,Biscoe,45.1,14.4,210.0,4400.0,FEMALE
Gentoo,Biscoe,46.5,14.5,213.0,4400.0,FEMALE
Gentoo,Biscoe,49.2,15.2,221.0,6300.0,MALE
Adelie,Dream,36.2,17.3,187.0,3300.0,FEMALE
Gentoo,Biscoe,43.5,15.1,212.5,4656.9,MALE
Adelie,Torgersen,41.4,18.5,202.0,3875.0,MALE
Gentoo,Biscoe,47.9,15.0,211.6,4758.1,FEMALE
Gentoo,Biscoe,47.0,14.4,207.6,4896.0,FEMALE
Gentoo,Biscoe,42.9,13.1,215.0,5000.0,FEMALE
Adelie,Torgersen,39.1,18.7,181.0,3750.0,MALE
Chinstrap,Biscoe,45.6,17.6,197.8,4106.7,FEMALE
Gentoo,Dream,47.2,16.4,221.1,5218.3,FEMALE
Chinstrap,Biscoe,40.2,20.1,189.6,4101.0,MALE
Gentoo,Biscoe,48.1,15.1,209.0,5500.0,MALE
Adelie,Torgersen,40.2,17.0,176.0,3450.0,FEMALE
Gentoo,Biscoe,45.8,14.6,210.0,4200.0,FEMALE
Gentoo,Biscoe,45.2,16.4,223.0,5950.0,MALE
Gentoo,Biscoe,48.9,14.3,213.3,5215.5,MALE
Chinstrap,Biscoe,45.7,17.4,190.2,4082.1,FEMALE
Adelie,Dream,36.0,17.1,187.0,3700.0,FEMALE
Gentoo,Biscoe,48.7,16.9,224.6,5439.5,MALE
Gentoo,Biscoe,42.3,14.6,210.6,3055.1,FEMALE
Gentoo,Biscoe,47.2,13.7,209.4,4292.2,FEMALE
Chinstrap,Torgersen,42.3,18.4,197.0,4125.4,MALE
Gentoo,Biscoe,45.0,15.4,220.0,5050.0,MALE
Adelie,Biscoe,44.5,17.9,212.3,4835.7,MALE
Adelie,Biscoe,35.0,17.9,190.0,3450.0,FEMALE
Gentoo,Biscoe,44.9,13.3,213.0,5100.0,FEMALE
Chinstrap,Dream,49.8,17.3,198.0,3675.0,FEMALE
Gentoo,Biscoe,47.1,14.1,210.5,4579.6,FEMALE
Adelie,Biscoe,43.7,16.1,209.0,5054.9,MALE
Adelie,Biscoe,42.2,19.5,197.0,4275.0,MALE
Gentoo,Biscoe,50.7,18.3,223.1,5165.9,MALE
Gentoo,Biscoe,42.1,13.5,210.8,3500.8,FEMALE
Gentoo,Biscoe,45.5,14.5,212.0,4750.0,FEMALE
Adelie,Biscoe,38.6,20.3,188.0,3463.2,MALE
Gentoo,Biscoe,48.8,16.2,222.0,6000.0,MALE
Gentoo,Biscoe,47.5,16.7,220.4,4110.3,FEMALE
Gentoo,Biscoe,48.5,15.0,219.0,4850.0,FEMALE
Chinstrap,Dream,51.0,18.8,203.0,4100.0,MALE
Gentoo,Biscoe,44.5,15.7,217.0,4875.0,.
Chinstrap,Dream,45.4,18.7,188.0,3525.0,FEMALE
Adelie,Torgersen,38.5,17.9,190.0,3325.0,FEMALE
Chinstrap,Dream,49.8,16.4,211.4,3602.6,FEMALE
Gentoo,Torgersen,51.6,14.7,217.6,6300.0,MALE
Chinstrap,Dream,53.5,19.9,205.0,4500.0,MALE
Chinstrap,Dream,45.8,17.0,186.0,2983.5,FEMALE
Chinstrap,Torgersen,42.3,16.9,203.6,3957.9,FEMALE
Adelie,Torgersen,35.4,18.8,190.1,4025.5,MALE
Gentoo,Biscoe,55.1,16.0,230.0,5850.0,MALE
Gentoo,Biscoe,50.7,14.7,220.6,5035.0,MALE
Adelie,Dream,36.0,17.8,195.0,3450.0,FEMALE
Adelie,Dream,36.6,18.4,184.0,3475.0,FEMALE
Adelie,Torgersen,38.7,18.7,195.7,4146.3,FEMALE
Adelie,Biscoe,38.8,17.2,180.0,3800.0,MALE
Chinstrap,Dream,50.5,18.4,200.0,3400.0,FEMALE
Chinstrap,Biscoe,52.3,20.0,199.2,4746.3,MALE
Adelie,Torgersen,42.5,20.7,197.0,4500.0,MALE
Gentoo,Biscoe,49.5,16.1,224.0,5650.0,MALE
Adelie,Dream,39.5,16.7,178.0,3250.0,FEMALE
Gentoo,Biscoe,52.3,15.6,212.3,5457.4,FEMALE
Chinstrap,Dream,50.6,19.4,193.0,3800.0,MALE
Chinstrap,Dream,36.1,17.4,187.1,3334.4,FEMALE
Chinstrap,Torgersen,42.6,20.0,191.3,4748.4,MALE
Gentoo,Biscoe,45.1,14.5,207.0,5050.0,FEMALE
Gentoo,Biscoe,43.4,14.4,218.0,4600.0,FEMALE
Chinstrap,Biscoe,43.9,17.9,220.1,5100.3,MALE
Gentoo,Biscoe,50.4,15.3,224.0,5550.0,MALE
Chinstrap,Dream,46.0,18.9,195.0,4150.0,FEMALE
Adelie,Dream,36.8,18.5,193.0,3500.0,FEMALE
Gentoo,Biscoe,49.5,16.2,189.4,3574.8,MALE
Gentoo,Biscoe,48.6,16.0,230.0,5800.0,MALE
Adelie,Torgersen,41.1,18.6,189.0,3325.0,MALE
Gentoo,Biscoe,38.2,14.0,187.3,4112.2,FEMALE
Chinstrap,Dream,49.5,19.0,200.0,3800.0,MALE
Gentoo,Biscoe,49.9,16.1,213.0,5400.0,MALE
Adelie,Biscoe,41.1,18.2,192.0,4050.0,MALE
Gentoo,Biscoe,50.6,14.9,224.7,5012.0,MALE
Gentoo,Biscoe,43.3,13.4,209.0,4400.0,FEMALE
Gentoo,Biscoe,43.5,14.2,220.0,4700.0,FEMALE
Adelie,Biscoe,35.9,19.2,189.0,3800.0,FEMALE
Gentoo,Biscoe,47.1,14.9,221.2,4381.0,MALE
Gentoo,Biscoe,49.8,15.9,229.0,5950.0,MALE
Gentoo,Biscoe,45.3,13.7,210.0,4300.0,FEMALE
Gentoo,Biscoe,41.2,15.7,224.6,5445.0,MALE
Chinstrap,Biscoe,53.6,17.8,228.2,5795.3,MALE
Chinstrap,Dream,50.9,17.9,196.0,3675.0,FEMALE
Gentoo,Biscoe,49.9,13.9,210.4,4673.5,FEMALE
Chinstrap,Dream,34.7,16.0,180.2,2700.0,FEMALE
Gentoo,Biscoe,39.5,16.4,225.3,5066.0,MALE
Adelie,Biscoe,35.0,17.9,192.0,3725.0,FEMALE
Chinstrap,Dream,49.7,18.6,195.0,3600.0,MALE
Gentoo,Biscoe,52.1,17.0,230.0,5550.0,MALE
Adelie,Biscoe,40.6,18.5,213.2,4995.8,MALE
Chinstrap,Torgersen,38.5,17.6,183.2,3839.4,FEMALE
Adelie,Torgersen,42.4,17.7,204.1,3722.5,FEMALE
Chinstrap,Dream,41.6,16.6,181.3,2700.0,FEMALE
Adelie,Torgersen,38.9,17.8,181.0,3625.0,FEMALE
Adelie,Biscoe,40.1,18.9,188.0,4300.0,MALE
Adelie,Biscoe,36.5,18.3,181.1,2909.0,FEMALE
Adelie,Torgersen,38.2,18.0,184.3,3654.9,MALE
Adelie,Torgersen,41.1,17.9,187.1,3623.7,FEMALE
Adelie,Biscoe,37.7,18.7,180.0,3600.0,MALE
Adelie,Biscoe,34.5,18.1,187.0,2900.0,FEMALE
Adelie,Biscoe,40.0,18.5,172.0,5084.3,MALE
Adelie,Biscoe,42.4,18.6,176.4,3421.0,MALE
Adelie,Torgersen,36.7,19.3,193.0,3450.0,FEMALE
Gentoo,Biscoe,51.8,13.6,203.4,4145.5,MALE
Gentoo,Biscoe,47.3,14.2,221.1,5206.6,FEMALE
Gentoo,Biscoe,46.8,16.1,215.0,5500.0,MALE
Gentoo,Biscoe,46.4,15.6,221.0,5000.0,MALE
Gentoo,Biscoe,44.3,14.8,218.1,4972.8,FEMALE
Gentoo,Biscoe,46.5,14.8,217.0,5200.0,FEMALE
Adelie,Dream,38.8,18.7,196.9,3716.5,MALE
Gentoo,Biscoe,49.0,16.1,216.0,5550.0,MALE
Adelie,Dream,37.2,18.1,178.0,3900.0,MALE
Adelie,Biscoe,42.5,17.2,197.9,3821.2,FEMALE
Gentoo,Biscoe,46.6,14.2,210.0,4850.0,FEMALE
Adelie,Biscoe,39.0,17.5,186.0,3550.0,FEMALE
Chinstrap,Dream,45.8,17.1,186.9,3426.2,FEMALE
Gentoo,Biscoe,49.3,15.7,217.0,5850.0,MALE
Adelie,Dream,36.0,18.5,186.0,3100.0,FEMALE
Chinstrap,Dream,51.7,20.3,194.0,3775.0,MALE
Gentoo,Biscoe,46.3,15.8,215.0,5050.0,MALE
Chinstrap,Biscoe,39.1,18.2,196.7,3810.4,MALE
Gentoo,Biscoe,53.4,15.5,214.1,5104.2,MALE
Chinstrap,Dream,50.5,19.6,223.4,5126.6,MALE
Chinstrap,Dream,52.8,20.0,205.0,4550.0,MALE
Gentoo,Biscoe,36.1,14.0,206.3,3929.2,FEMALE
Adelie,Biscoe,44.2,18.5,215.1,3345.5,MALE
Chinstrap,Dream,51.5,18.7,187.0,3250.0,MALE
Adelie,Dream,41.1,20.3,196.9,3764.3,FEMALE
Gentoo,Biscoe,42.6,14.3,212.5,5181.4,MALE
Gentoo,Biscoe,49.2,15.5,216.1,5136.3,MALE
Gentoo,Biscoe,44.9,16.4,199.4,4302.5,FEMALE
Adelie,Torgersen,45.8,18.9,197.0,4150.0,MALE
Adelie,Biscoe,53.7,17.1,213.4,3893.0,MALE
Chinstrap,Dream,43.2,16.6,187.0,2900.0,FEMALE
Adelie,Biscoe,40.5,20.5,188.8,3928.9,MALE
Chinstrap,Dream,50.3,20.0,197.0,3300.0,MALE
Gentoo,Biscoe,46.9,14.6,222.0,4875.0,FEMALE
Chinstrap,Dream,49.0,19.6,212.0,4300.0,MALE
Chinstrap,Biscoe,37.8,18.0,202.4,3977.8,FEMALE
Gentoo,Biscoe,49.6,15.2,218.1,5988.1,MALE
Adelie,Biscoe,32.1,13.2,179.7,2700.0,MALE
Gentoo,Biscoe,32.1,16.0,207.1,2700.0,FEMALE
Chinstrap,Dream,46.1,18.2,178.0,3250.0,FEMALE
Chinstrap,Dream,38.3,17.8,195.4,3629.1,FEMALE
Adelie,Dream,37.5,17.3,195.3,3334.6,FEMALE
Gentoo,Biscoe,45.5,13.7,214.0,4650.0,FEMALE
Chinstrap,Torgersen,37.8,17.8,178.6,3655.9,FEMALE
Adelie,Biscoe,43.9,17.2,193.8,3821.2,FEMALE
Adelie,Biscoe,43.2,19.0,197.0,4775.0,MALE
Adelie,Biscoe,40.8,18.0,194.4,3971.9,FEMALE
Adelie,Torgersen,34.6,17.2,189.0,3200.0,FEMALE
Adelie,Torgersen,37.7,19.8,198.0,3500.0,MALE
Gentoo,Dream,48.0,16.8,224.7,5140.6,MALE
Chinstrap,Dream,36.5,16.9,188.4,3514.2,FEMALE
Adelie,Torgersen,40.6,19.0,199.0,4000.0,MALE
Chinstrap,Dream,51.3,19.2,223.1,5138.6,MALE
Chinstrap,Dream,45.2,17.8,198.0,3950.0,FEMALE
Gentoo,Biscoe,47.0,14.5,207.8,4825.8,FEMALE
Chinstrap,Dream,38.0,18.3,188.3,3474.9,FEMALE
Chinstrap,Dream,46.8,16.5,189.0,3650.0,FEMALE
Chinstrap,Dream,54.2,20.6,190.5,4094.9,MALE
Gentoo,Biscoe,44.7,14.2,210.1,4978.3,FEMALE
Gentoo,Biscoe,49.6,15.1,222.6,5532.1,FEMALE
Gentoo,Biscoe,52.7,17.9,226.0,5947.6,MALE
Adelie,Torgersen,38.6,21.2,191.0,3800.0,MALE
Gentoo,Biscoe,46.4,15.0,195.7,5237.2,FEMALE
Adelie,Dream,40.8,18.4,195.0,3900.0,MALE
Adelie,Dream,39.0,18.7,185.0,3650.0,MALE
Gentoo,Biscoe,42.7,13.7,208.0,3950.0,FEMALE
Gentoo,Biscoe,52.2,17.1,228.0,5400.0,MALE
Gentoo,Biscoe,36.8,13.3,213.9,4974.5,FEMALE
Gentoo,Biscoe,38.9,18.4,193.1,3959.3,FEMALE
Chinstrap,Biscoe,46.9,16.8,217.2,3573.2,FEMALE
Adelie,Biscoe,41.6,18.0,192.0,3950.0,MALE
Adelie,Torgersen,37.3,20.5,199.0,3775.0,MALE
Gentoo,Biscoe,54.2,18.2,219.9,4191.1,FEMALE
Adelie,Torgersen,37.2,17.6,194.3,3695.1,FEMALE
Gentoo,Biscoe,50.0,14.9,217.7,5028.6,MALE
Gentoo,Biscoe,45.2,15.8,215.0,5300.0,MALE
Gentoo,Biscoe,55.8,15.7,172.0,5769.8,MALE
Gentoo,Biscoe,50.8,17.3,228.0,5600.0,MALE
Chinstrap,Dream,51.1,16.9,196.6,3735.7,FEMALE
Chinstrap,Dream,52.7,19.8,197.0,3725.0,MALE
Gentoo,Biscoe,51.5,14.6,221.4,5687.4,MALE
Gentoo,Biscoe,50.1,15.0,225.0,5000.0,MALE
Gentoo,Biscoe,38.4,18.1,224.1,4550.4,MALE
Gentoo,Biscoe,54.7,18.9,217.2,5996.9,MALE
Chinstrap,Torgersen,37.6,16.4,184.3,4329.6,FEMALE
Adelie,Dream,44.1,19.7,196.0,4400.0,MALE
Adelie,Dream,37.5,18.5,199.0,4475.0,MALE
Gentoo,Biscoe,41.2,14.5,211.2,4286.3,FEMALE
Chinstrap,Dream,52.5,16.9,190.2,3327.8,FEMALE
Gentoo,Biscoe,50.8,15.7,226.0,5200.0,MALE
Chinstrap,Dream,45.7,17.3,193.0,3600.0,FEMALE
Adelie,Biscoe,44.6,18.6,224.3,4799.2,MALE
Adelie,Biscoe,46.0,18.7,187.2,3232.2,MALE
Chinstrap,Dream,46.5,17.9,192.0,3500.0,FEMALE
Gentoo,Biscoe,48.1,15.0,213.5,4725.1,MALE
Adelie,Biscoe,40.2,17.3,203.1,4045.4,FEMALE
Adelie,Biscoe,42.8,20.2,196.7,4865.0,MALE
Gentoo,Torgersen,40.7,18.2,212.7,5098.7,MALE
Adelie,Biscoe,44.0,18.7,199.4,3908.3,MALE
Chinstrap,Biscoe,46.4,17.8,188.2,3540.6,FEMALE
Chinstrap,Dream,50.0,19.5,196.0,3900.0,MALE
Adelie,Dream,40.3,19.3,198.2,3584.4,MALE
Gentoo,Biscoe,48.9,18.4,217.4,4615.7,MALE
Gentoo,Biscoe,46.2,14.1,217.0,4375.0,FEMALE
Adelie,Dream,42.9,20.4,196.3,3838.7,MALE
Adelie,Torgersen,44.1,18.0,210.0,4000.0,MALE
Chinstrap,Dream,50.6,20.0,199.5,3829.3,MALE
Adelie,Biscoe,37.7,16.0,183.0,3075.0,FEMALE
Adelie,Dream,37.8,18.1,193.0,3750.0,MALE
Gentoo,Biscoe,46.1,15.1,215.0,5100.0,MALE
Gentoo,Biscoe,50.5,16.0,224.8,5578.5,MALE
Chinstrap,Biscoe,56.1,18.1,223.7,5486.7,MALE
Adelie,Biscoe,37.8,20.0,190.0,4250.0,MALE
Adelie,Biscoe,36.6,17.7,188.9,3756.6,FEMALE
Gentoo,Biscoe,51.5,16.3,230.0,5500.0,MALE
Gentoo,Biscoe,49.5,16.2,229.0,5800.0,MALE
Gentoo,Biscoe,52.5,15.6,221.0,5450.0,MALE
Gentoo,Biscoe,49.6,16.0,225.0,5700.0,MALE
Adelie,Biscoe,44.3,20.8,189.8,3726.3,MALE
Adelie,Torgersen,39.0,17.1,191.0,3050.0,FEMALE
Chinstrap,Dream,52.0,20.7,210.0,4800.0,MALE
Chinstrap,Dream,45.2,16.6,191.0,3250.0,FEMALE
Chinstrap,Torgersen,46.2,17.3,194.1,4415.2,FEMALE
Gentoo,Biscoe,43.5,15.2,213.0,4650.0,FEMALE
Gentoo,Biscoe,59.6,17.0,230.0,6050.0,MALE
Gentoo,Biscoe,34.7,16.0,223.9,4744.4,MALE
Chinstrap,Dream,51.4,19.0,201.0,3950.0,MALE
Gentoo,Biscoe,49.0,15.4,223.5,5183.3,MALE
Gentoo,Biscoe,48.3,15.8,213.2,4869.7,MALE
Chinstrap,Dream,52.0,19.0,197.0,4150.0,MALE
Gentoo,Biscoe,51.3,14.1,215.7,4731.3,FEMALE
Gentoo,Biscoe,47.0,15.5,218.2,5395.6,MALE
Adelie,Torgersen,43.1,19.2,197.0,3500.0,MALE
Adelie,Torgersen,40.5,19.2,197.5,4472.8,MALE
Adelie,Dream,38.2,18.6,193.0,3462.5,MALE
Adelie,Torgersen,38.1,17.9,184.0,2799.9,FEMALE
Gentoo,Biscoe,46.8,15.4,215.0,5150.0,MALE
Adelie,Dream,41.1,18.6,197.2,5440.9,MALE
Chinstrap,Dream,48.1,15.2,210.9,4308.3,FEMALE
Adelie,Biscoe,37.6,19.1,194.0,3750.0,MALE
Gentoo,Biscoe,46.5,13.5,210.0,4550.0,FEMALE
Adelie,Dream,41.1,17.5,190.0,3900.0,MALE
Gentoo,Biscoe,48.1,13.5,221.8,4782.7,MALE
Adelie,Biscoe,40.0,17.7,177.0,3179.6,FEMALE
Chinstrap,Dream,49.0,19.5,210.0,3950.0,MALE
Gentoo,Biscoe,44.2,13.9,216.3,4375.9,FEMALE
Gentoo,Biscoe,45.5,13.5,208.3,3003.5,FEMALE
Gentoo,Biscoe,32.1,13.1,172.0,2895.8,FEMALE
Adelie,Biscoe,38.6,17.2,199.0,3750.0,FEMALE
Adelie,Torgersen,41.7,17.8,183.1,3139.6,FEMALE
Gentoo,Biscoe,39.9,15.0,212.1,3811.0,MALE
Adelie,Dream,35.0,16.8,172.0,2700.0,FEMALE
Gentoo,Biscoe,47.4,14.6,212.0,4725.0,FEMALE
Chinstrap,Biscoe,48.8,16.1,219.9,3996.2,FEMALE
Gentoo,Biscoe,46.5,14.4,217.0,4900.0,FEMALE
Gentoo,Biscoe,46.9,15.2,205.7,4738.5,FEMALE
Gentoo,Biscoe,47.2,14.4,209.9,4060.8,FEMALE
Adelie,Torgersen,35.7,17.0,189.0,3350.0,FEMALE
Gentoo,Biscoe,46.2,14.5,209.0,4800.0,FEMALE
Adelie,Dream,35.9,18.3,196.9,3597.3,FEMALE
Gentoo,Biscoe,36.6,15.8,212.0,4567.0,MALE
Gentoo,Biscoe,48.7,15.1,222.0,5350.0,MALE
Chinstrap,Biscoe,48.0,13.9,218.7,4737.6,FEMALE
Gentoo,Biscoe,41.7,14.7,210.0,4700.0,FEMALE
Gentoo,Biscoe,44.1,16.1,215.8,5850.2,MALE
Gentoo,Biscoe,47.5,14.3,213.5,4822.8,FEMALE
Gentoo,Biscoe,46.4,14.8,204.6,4717.5,FEMALE
Gentoo,Biscoe,43.6,13.9,217.0,4900.0,FEMALE
Gentoo,Biscoe,47.7,15.0,216.0,4750.0,FEMALE
Adelie,Dream,35.5,18.6,198.0,3616.1,FEMALE
Gentoo,Biscoe,51.4,17.1,227.9,5783.6,MALE
Gentoo,Biscoe,40.9,13.7,214.0,4650.0,FEMALE
Gentoo,Dream,54.7,14.7,225.0,4012.7,MALE
Chinstrap,Biscoe,46.5,16.9,197.5,3749.1,FEMALE
Gentoo,Biscoe,49.0,15.5,223.9,5168.9,MALE
Gentoo,Biscoe,42.2,14.1,217.4,4983.4,FEMALE
Adelie,Biscoe,41.4,18.4,198.1,3553.3,MALE
Gentoo,Dream,48.2,15.1,231.0,6300.0,FEMALE
Chinstrap,Dream,42.1,18.2,199.0,3127.6,MALE
Adelie,Biscoe,42.0,17.3,209.7,4021.2,MALE
Adelie,Dream,41.1,18.1,205.0,4300.0,MALE
Gentoo,Biscoe,50.0,15.3,220.0,5550.0,MALE
Chinstrap,Dream,52.0,18.1,201.0,4050.0,MALE
Chinstrap,Dream,40.6,18.4,189.0,3633.3,FEMALE
Adelie,Dream,36.5,18.0,182.0,3150.0,FEMALE
Gentoo,Biscoe,38.9,14.0,181.7,4014.1,FEMALE
Chinstrap,Dream,46.7,17.9,195.0,3300.0,FEMALE
Gentoo,Biscoe,39.0,13.5,214.7,4612.1,FEMALE
Gentoo,Biscoe,40.4,16.1,216.3,5487.2,MALE
Gentoo,Biscoe,48.5,14.4,214.2,4948.7,MALE
Adelie,Biscoe,41.0,20.0,203.0,4725.0,MALE
Gentoo,Biscoe,47.8,15.0,215.0,5650.0,MALE
Gentoo,Biscoe,49.3,15.6,225.7,5562.9,MALE
