species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Adelie,Dream,40.8,20.3,217.7,4089.2,MALE
Adelie,Dream,40.9,17.6,204.3,4086.1,MALE
Adelie,Torgersen,39.3,18.2,210.4,4212.6,FEMALE
Gentoo,Biscoe,45.9,16.3,215.7,2700.0,MALE
Adelie,Biscoe,50.0,17.0,220.8,5502.8,MALE
Chinstrap,Torgersen,51.1,18.2,221.7,5129.2,MALE
Adelie,Biscoe,36.4,17.1,184.0,2850.0,FEMALE
Adelie,Biscoe,41.1,15.9,211.9,4256.7,MALE
Adelie,Biscoe,34.6,17.9,194.1,4710.2,FEMALE
Gentoo,Dream,44.0,15.7,227.8,5602.3,MALE
Gentoo,Biscoe,52.0,17.5,208.0,4805.7,MALE
Adelie,Biscoe,35.0,18.4,198.7,3898.6,MALE
Gentoo,Biscoe,36.6,17.9,211.7,5192.5,FEMALE
Gentoo,Dream,41.1,17.3,219.0,4817.1,FEMALE
Adelie,Dream,40.0,18.0,226.7,3975.9,FEMALE
Gentoo,Biscoe,50.5,18.9,214.4,3470.4,FEMALE
Adelie,Biscoe,41.6,18.1,193.7,4013.2,MALE
Chinstrap,Dream,51.1,16.9,196.6,3735.7,FEMALE
Gentoo,Biscoe,49.7,18.3,215.9,4839.7,MALE
Gentoo,Biscoe,38.5,17.8,198.3,2700.0,MALE
Adelie,Biscoe,42.3,16.0,213.2,5050.1,MALE
Gentoo,Biscoe,50.1,18.5,214.9,5602.7,MALE
Gentoo,Biscoe,50.2,18.1,227.3,6233.2,MALE
Chinstrap,Dream,40.4,13.8,192.6,5214.5,MALE
Chinstrap,Dream,35.8,19.7,177.5,3581.3,FEMALE
Adelie,Dream,41.8,17.6,201.3,3678.1,FEMALE
Gentoo,Biscoe,48.0,18.1,219.6,4331.1,FEMALE
Adelie,Torgersen,46.5,18.9,193.0,4289.3,FEMALE
Adelie,Biscoe,38.6,17.2,201.2,2700.0,FEMALE
Adelie,Dream,42.7,17.9,219.8,5012.0,MALE
Adelie,Dream,38.6,18.1,223.4,3732.9,MALE
Gentoo,Biscoe,45.6,14.1,216.5,3681.4,FEMALE
Adelie,Dream,40.4,18.2,199.4,5790.1,MALE
Chinstrap,Biscoe,48.3,14.6,194.2,3176.4,FEMALE
Gentoo,Biscoe,49.4,18.2,186.8,3953.2,MALE
Gentoo,Biscoe,46.6,14.4,177.3,4038.8,MALE
Gentoo,Dream,52.1,16.9,217.2,5611.3,MALE
Chinstrap,Biscoe,43.0,19.8,217.2,5000.7,MALE
Adelie,Biscoe,36.0,18.1,203.0,4172.9,FEMALE
Adelie,Biscoe,35.1,17.0,191.1,2730.9,FEMALE
Gentoo,Torgersen,36.2,18.3,197.6,3583.7,MALE
Gentoo,Biscoe,49.5,18.1,216.4,5920.7,MALE
Gentoo,Biscoe,47.4,17.0,212.3,3524.2,FEMALE
Gentoo,Biscoe,40.7,13.9,189.8,4416.3,MALE
Gentoo,Biscoe,47.8,18.2,204.1,5885.9,MALE
Chinstrap,Torgersen,39.1,18.1,196.8,4461.1,MALE
Adelie,Biscoe,34.8,17.1,193.3,2853.1,FEMALE
Gentoo,Dream,50.9,17.9,191.0,3255.7,FEMALE
Gentoo,Biscoe,43.5,16.8,207.2,4512.0,FEMALE
Chinstrap,Biscoe,54.0,18.2,225.3,4135.9,MALE
Chinstrap,Biscoe,51.7,18.7,226.5,3795.9,MALE
Adelie,Torgersen,50.3,17.7,185.0,4909.2,MALE
Adelie,Dream,47.5,17.6,219.5,3940.5,MALE
Gentoo,Biscoe,49.8,18.0,216.5,5439.5,MALE
Gentoo,Biscoe,40.1,16.8,210.3,4343.6,FEMALE
Adelie,Biscoe,50.5,18.1,227.0,5366.8,MALE
Adelie,Dream,47.3,18.3,220.8,5299.6,MALE
Adelie,Torgersen,43.3,17.0,216.9,5507.0,MALE
Chinstrap,Dream,44.9,17.9,202.2,3393.0,FEMALE
Adelie,Biscoe,48.8,18.2,228.1,5468.8,MALE
Gentoo,Biscoe,49.5,13.9,213.2,5250.5,FEMALE
Adelie,Dream,45.1,18.2,221.1,3524.0,MALE
Adelie,Biscoe,45.3,17.9,195.4,3733.8,MALE
Gentoo,Torgersen,40.8,16.2,182.2,5066.8,FEMALE
Gentoo,Biscoe,51.3,14.0,221.1,5306.2,FEMALE
Adelie,Biscoe,36.6,16.3,214.5,3810.8,FEMALE
Adelie,Dream,35.8,18.0,197.4,3405.4,FEMALE
Adelie,Biscoe,51.1,17.8,223.1,4582.6,MALE
Gentoo,Biscoe,48.3,17.7,213.3,5000.5,MALE
Adelie,Dream,46.7,15.2,205.7,5041.9,MALE
Adelie,Biscoe,46.6,15.6,210.9,5443.9,MALE
Chinstrap,Dream,35.8,18.3,186.8,2733.6,FEMALE
Gentoo,Biscoe,44.2,14.8,217.1,5583.1,MALE
Gentoo,Biscoe,47.2,18.1,218.9,3927.8,FEMALE
Chinstrap,Dream,43.9,19.1,219.1,4288.9,MALE
Adelie,Biscoe,41.5,14.7,222.1,4315.1,MALE
Chinstrap,Torgersen,37.6,16.4,184.3,4329.6,FEMALE
Gentoo,Biscoe,46.7,15.3,219.0,5200.0,MALE
Adelie,Dream,42.6,14.6,199.8,2838.7,FEMALE
Adelie,Dream,34.8,17.9,192.2,6164.2,MALE
Gentoo,Biscoe,51.3,16.6,220.7,4220.9,MALE
Chinstrap,Biscoe,50.6,14.8,212.0,3807.3,FEMALE
Gentoo,Dream,54.4,20.2,224.8,6007.8,MALE
Gentoo,Biscoe,47.8,15.7,223.3,5426.8,MALE
Gentoo,Biscoe,38.0,18.1,198.6,3812.9,MALE
Gentoo,Dream,51.4,21.0,174.8,4962.9,MALE
Adelie,Biscoe,49.7,17.7,225.2,5654.6,MALE
Gentoo,Biscoe,50.6,15.3,230.0,5435.2,MALE
Adelie,Biscoe,41.1,16.7,207.8,4567.5,MALE
Chinstrap,Dream,52.9,17.2,225.6,4366.1,MALE
Chinstrap,Torgersen,42.3,17.8,184.2,3461.8,FEMALE
Adelie,Biscoe,39.1,14.4,211.1,3584.8,FEMALE
Adelie,Dream,38.3,18.4,186.3,3825.2,MALE
Adelie,Dream,36.7,16.2,190.2,3624.9,FEMALE
Gentoo,Dream,42.4,18.0,196.5,3467.6,FEMALE
Chinstrap,Biscoe,36.3,15.9,186.1,4308.7,MALE
Adelie,Dream,35.2,18.0,222.3,3664.5,FEMALE
Gentoo,Biscoe,49.7,17.1,219.2,4219.9,MALE
Gentoo,Biscoe,49.6,13.8,222.5,4050.4,MALE
Chinstrap,Biscoe,37.1,17.6,216.2,3150.5,FEMALE
Adelie,Dream,36.0,17.7,180.0,3681.6,MALE
Adelie,Dream,40.3,15.2,196.3,5971.2,MALE
Adelie,Biscoe,51.8,17.9,204.9,4591.0,MALE
Gentoo,Dream,48.3,17.7,209.6,4758.4,FEMALE
Adelie,Dream,40.0,14.7,194.2,6300.0,FEMALE
Adelie,Torgersen,42.0,19.7,195.9,3822.2,MALE
Adelie,Biscoe,44.3,20.8,189.8,3726.3,MALE
Gentoo,Biscoe,48.7,17.5,226.3,6228.6,MALE
Adelie,Dream,42.3,14.5,223.3,4661.4,MALE
Gentoo,Biscoe,40.7,18.2,191.2,4124.5,MALE
Gentoo,Biscoe,32.1,18.2,218.8,4954.2,FEMALE
Adelie,Dream,37.3,18.0,210.3,3795.5,FEMALE
Gentoo,Biscoe,54.5,19.7,228.8,5509.1,MALE
Adelie,Biscoe,41.6,18.0,192.0,3950.0,MALE
Chinstrap,Torgersen,43.3,19.4,182.7,4076.6,MALE
Gentoo,Biscoe,48.9,17.0,226.2,3817.5,MALE
Adelie,Biscoe,38.6,15.7,227.6,3755.8,MALE
Adelie,Biscoe,38.1,17.4,179.0,3685.8,FEMALE
Gentoo,Biscoe,47.3,14.8,213.8,4765.8,FEMALE
Gentoo,Biscoe,44.1,17.9,201.5,4175.4,FEMALE
Gentoo,Torgersen,48.2,17.6,200.5,4031.0,FEMALE
Chinstrap,Torgersen,52.1,18.0,189.6,4134.3,FEMALE
Adelie,Torgersen,43.7,18.4,189.9,4178.6,MALE
Gentoo,Dream,37.1,14.5,196.7,4241.4,FEMALE
Gentoo,Biscoe,39.7,14.1,211.4,5389.5,FEMALE
Chinstrap,Dream,43.3,18.2,175.6,5526.0,MALE
Adelie,Torgersen,43.9,18.2,193.2,4054.1,MALE
Chinstrap,Dream,48.4,18.0,208.8,4802.9,MALE
Gentoo,Biscoe,40.1,14.5,210.9,4102.3,FEMALE
Gentoo,Biscoe,46.4,15.6,225.0,5222.2,MALE
Gentoo,Dream,38.1,18.0,193.1,3705.4,MALE
Chinstrap,Torgersen,43.6,18.3,194.1,3985.3,MALE
Gentoo,Biscoe,41.3,14.3,186.9,4913.2,FEMALE
Gentoo,Biscoe,52.1,15.6,209.4,5512.5,MALE
Gentoo,Biscoe,32.1,16.0,207.1,2700.0,FEMALE
Adelie,Torgersen,40.8,15.3,183.8,5608.8,FEMALE
Adelie,Dream,38.1,17.9,187.6,3796.4,FEMALE
Gentoo,Torgersen,40.5,17.6,195.9,3995.7,MALE
Chinstrap,Dream,48.2,15.5,199.3,4293.1,MALE
Chinstrap,Dream,49.6,18.2,193.0,3775.0,MALE
Adelie,Biscoe,37.5,18.6,211.1,3955.3,MALE
Adelie,Biscoe,36.0,18.4,219.3,4946.4,FEMALE
Gentoo,Biscoe,36.1,14.0,203.7,4714.4,FEMALE
Chinstrap,Dream,49.7,17.9,207.0,4291.9,MALE
Chinstrap,Biscoe,49.8,17.7,190.4,3975.7,MALE
Adelie,Torgersen,41.4,17.9,200.1,3723.0,MALE
Gentoo,Biscoe,50.9,16.8,226.2,5591.6,MALE
Adelie,Dream,36.6,18.7,194.1,3604.0,MALE
Gentoo,Biscoe,44.8,16.2,218.3,4092.4,FEMALE
Adelie,Biscoe,36.4,18.7,202.9,4563.3,MALE
Adelie,Torgersen,40.6,18.3,183.2,3956.4,MALE
Adelie,Biscoe,37.0,17.9,194.1,2762.7,FEMALE
Gentoo,Biscoe,47.5,14.8,224.3,5534.7,FEMALE
Adelie,Torgersen,37.1,17.5,222.0,4449.1,MALE
Adelie,Biscoe,40.4,18.0,181.3,5183.1,FEMALE
Adelie,Torgersen,45.0,17.7,198.1,4015.1,MALE
Gentoo,Biscoe,42.2,17.5,200.0,4882.5,MALE
Adelie,Torgersen,42.5,20.7,197.0,4500.0,MALE
Gentoo,Biscoe,50.2,15.2,195.4,5431.8,MALE
Gentoo,Biscoe,47.8,14.6,196.6,5751.9,MALE
Adelie,Biscoe,32.5,17.0,195.8,2982.6,FEMALE
Chinstrap,Biscoe,50.5,18.3,200.0,5640.2,MALE
Gentoo,Biscoe,54.2,18.2,219.9,4191.1,FEMALE
Chinstrap,Dream,40.0,16.1,199.3,3383.0,MALE
Chinstrap,Biscoe,35.3,18.4,190.5,3695.5,MALE
Chinstrap,Dream,38.1,14.3,201.4,3684.4,MALE
Adelie,Biscoe,49.5,16.7,226.5,3935.9,FEMALE
Adelie,Dream,34.0,14.6,185.2,5140.7,MALE
Adelie,Dream,36.0,18.5,186.0,3100.0,FEMALE
Adelie,Biscoe,39.9,18.2,185.8,4217.6,FEMALE
Adelie,Dream,37.8,17.1,218.0,5129.9,FEMALE
Gentoo,Biscoe,47.4,17.8,195.4,3988.4,FEMALE
Gentoo,Biscoe,42.1,14.9,209.4,6300.0,FEMALE
Chinstrap,Biscoe,50.2,15.5,201.2,3652.7,FEMALE
Gentoo,Biscoe,49.7,17.1,196.5,5015.7,FEMALE
Adelie,Biscoe,41.1,18.8,190.3,3371.0,FEMALE
Chinstrap,Dream,41.6,15.2,227.7,5681.6,MALE
Adelie,Torgersen,38.5,19.9,201.8,4330.9,MALE
Gentoo,Biscoe,44.9,18.0,188.1,4112.7,MALE
Chinstrap,Biscoe,50.4,18.0,214.3,5445.9,MALE
Adelie,Torgersen,42.2,17.9,187.2,3903.4,MALE
Adelie,Biscoe,37.9,18.0,220.7,5545.0,MALE
Adelie,Biscoe,37.6,14.3,177.5,2714.3,FEMALE
Adelie,Biscoe,48.7,14.8,195.9,3852.6,MALE
Gentoo,Biscoe,40.0,17.2,178.9,4952.8,MALE
Gentoo,Dream,49.7,17.9,217.0,5449.1,MALE
Adelie,Biscoe,43.4,18.6,198.7,4110.0,MALE
Gentoo,Biscoe,38.4,13.9,201.7,3373.3,FEMALE
Gentoo,Biscoe,48.4,15.5,220.1,4977.7,MALE
Chinstrap,Dream,48.5,15.8,193.1,4798.6,MALE
Chinstrap,Dream,37.3,17.2,202.2,3631.5,FEMALE
Gentoo,Biscoe,52.3,18.5,220.6,4485.0,MALE
Gentoo,Biscoe,39.0,13.7,222.3,5501.1,MALE
Gentoo,Biscoe,48.4,17.4,221.9,5441.2,MALE
Gentoo,Dream,50.9,16.8,200.2,4937.1,MALE
Gentoo,Dream,45.8,16.7,228.5,4129.7,FEMALE
Adelie,Biscoe,41.7,18.1,197.6,3842.3,MALE
Chinstrap,Dream,48.2,17.0,221.0,3904.7,MALE
