species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Chinstrap,Dream,39.1,21.2,187.9,4270.9,MALE
Adelie,Biscoe,37.7,16.0,183.0,3075.0,FEMALE
Gentoo,Biscoe,47.1,14.9,221.2,4381.0,MALE
Adelie,Dream,38.8,18.7,196.9,3716.5,MALE
Gentoo,Dream,47.6,15.3,203.9,4649.2,MALE
Adelie,Dream,34.9,18.6,198.4,3531.3,FEMALE
Chinstrap,Dream,46.6,17.8,193.0,3800.0,FEMALE
Chinstrap,Dream,52.9,18.8,208.9,4842.6,MALE
Adelie,Biscoe,40.0,16.9,214.7,4447.6,MALE
Adelie,Torgersen,43.7,16.7,218.6,4333.6,MALE
Gentoo,Torgersen,41.1,18.6,196.7,3708.2,FEMALE
Gentoo,Biscoe,38.2,17.2,210.3,4503.2,FEMALE
Gentoo,Biscoe,51.5,14.6,221.4,5687.4,MALE
Gentoo,Biscoe,45.5,14.3,212.3,4867.0,FEMALE
Adelie,Biscoe,39.6,17.9,196.8,4162.6,FEMALE
Gentoo,Biscoe,50.1,19.4,228.9,6047.9,MALE
Adelie,Biscoe,40.7,19.8,200.4,4704.3,MALE
Gentoo,Biscoe,49.4,15.8,216.0,4925.0,MALE
Adelie,Biscoe,39.7,19.5,175.7,3995.1,MALE
Gentoo,Biscoe,44.7,18.3,228.2,6300.0,MALE
Adelie,Dream,37.2,19.2,194.3,4439.6,MALE
Adelie,Torgersen,51.8,21.2,203.0,4227.0,MALE
Adelie,Dream,42.0,19.1,217.8,4075.5,FEMALE
Gentoo,Biscoe,45.9,17.6,226.1,5610.7,MALE
Gentoo,Biscoe,43.3,14.3,204.4,3953.3,FEMALE
Chinstrap,Dream,42.5,16.7,187.0,3350.0,FEMALE
Gentoo,Biscoe,48.6,16.0,230.0,5800.0,MALE
Adelie,Biscoe,42.6,18.9,196.3,3853.5,FEMALE
Gentoo,Biscoe,34.3,16.9,218.9,5225.3,MALE
Gentoo,Biscoe,47.4,14.6,212.0,4725.0,FEMALE
Gentoo,Biscoe,49.0,17.4,214.4,5217.6,MALE
Adelie,Biscoe,41.1,17.3,187.5,3613.1,FEMALE
Gentoo,Biscoe,48.8,17.3,187.8,3796.3,MALE
Gentoo,Biscoe,45.3,14.4,213.3,4694.2,FEMALE
Adelie,Biscoe,43.0,17.4,211.6,5632.9,MALE
Adelie,Dream,36.2,17.3,187.0,3300.0,FEMALE
Gentoo,Biscoe,43.1,17.7,192.5,3717.9,FEMALE
Adelie,Dream,37.5,17.3,195.3,3334.6,FEMALE
Adelie,Biscoe,42.5,17.2,197.9,3821.2,FEMALE
Gentoo,Biscoe,51.4,15.7,226.0,5534.9,MALE
Chinstrap,Dream,46.3,17.1,206.1,4381.3,MALE
Adelie,Torgersen,39.9,18.0,196.7,3892.3,FEMALE
Chinstrap,Dream,41.5,18.0,192.0,3607.3,FEMALE
Gentoo,Biscoe,45.2,13.8,215.0,4750.0,FEMALE
Gentoo,Biscoe,46.5,14.8,217.0,5200.0,FEMALE
Adelie,Dream,52.2,19.3,223.9,4567.5,MALE
Gentoo,Biscoe,45.1,13.9,205.3,4562.1,MALE
Chinstrap,Dream,38.2,17.2,193.2,3903.2,FEMALE
Adelie,Dream,45.1,17.6,193.0,3520.2,FEMALE
Gentoo,Biscoe,50.1,15.0,225.0,5000.0,MALE
Gentoo,Biscoe,44.5,15.7,217.0,4875.0,.
Gentoo,Biscoe,48.9,18.4,217.4,4615.7,MALE
Chinstrap,Dream,46.6,16.9,195.8,4015.6,MALE
Adelie,Biscoe,41.6,18.0,192.0,3950.0,MALE
Chinstrap,Dream,42.2,18.3,199.7,2700.0,MALE
Gentoo,Biscoe,55.0,17.7,212.7,5465.2,MALE
Gentoo,Biscoe,41.7,15.1,219.1,4460.1,FEMALE
Adelie,Torgersen,38.2,18.1,189.4,3397.0,MALE
Adelie,Torgersen,38.6,16.9,187.9,3867.1,FEMALE
Gentoo,Biscoe,47.5,15.4,211.5,4049.4,MALE
Adelie,Biscoe,37.9,18.3,204.1,3846.2,MALE
Gentoo,Biscoe,49.9,16.1,213.0,5400.0,MALE
Gentoo,Biscoe,52.3,15.6,212.3,5457.4,FEMALE
Gentoo,Biscoe,46.7,15.3,215.5,4414.0,FEMALE
Adelie,Dream,32.1,19.5,190.1,2700.0,FEMALE
Gentoo,Biscoe,41.3,16.0,226.6,4447.3,MALE
Adelie,Dream,38.4,16.2,203.9,3121.3,FEMALE
Adelie,Biscoe,43.1,17.0,185.5,3623.1,FEMALE
Adelie,Torgersen,41.1,18.1,193.7,3889.5,MALE
Gentoo,Dream,49.0,16.6,191.0,3642.0,MALE
Adelie,Dream,38.1,18.7,188.5,4076.2,MALE
Gentoo,Biscoe,48.8,16.2,222.0,6000.0,MALE
Gentoo,Torgersen,53.4,18.0,201.2,4954.9,MALE
Gentoo,Biscoe,53.4,15.8,219.0,5500.0,MALE
Chinstrap,Biscoe,37.3,17.5,212.0,4250.9,FEMALE
Adelie,Dream,38.9,18.8,190.0,3600.0,FEMALE
Adelie,Dream,41.1,17.5,190.0,3900.0,MALE
Gentoo,Biscoe,38.4,18.6,218.5,5293.6,MALE
Adelie,Biscoe,37.5,17.0,199.5,4280.2,MALE
Gentoo,Biscoe,53.6,16.9,218.3,4558.6,FEMALE
Chinstrap,Dream,52.0,19.0,197.0,4150.0,MALE
Adelie,Biscoe,36.7,17.7,196.9,3534.2,FEMALE
Gentoo,Biscoe,50.5,15.9,225.0,5400.0,MALE
Gentoo,Biscoe,53.4,19.4,221.3,6205.2,MALE
Gentoo,Biscoe,38.1,13.9,206.7,3613.4,FEMALE
Gentoo,Biscoe,45.3,13.4,203.1,4351.7,FEMALE
Gentoo,Biscoe,50.0,13.8,212.8,4294.6,FEMALE
Chinstrap,Dream,36.1,17.8,197.4,4196.1,FEMALE
Gentoo,Biscoe,45.2,14.8,212.0,5200.0,FEMALE
Chinstrap,Dream,45.1,17.1,195.2,3326.6,FEMALE
Adelie,Dream,37.3,16.8,192.0,3000.0,FEMALE
Gentoo,Biscoe,47.4,15.6,210.1,3760.4,FEMALE
Gentoo,Biscoe,49.1,14.5,212.0,4625.0,FEMALE
Gentoo,Biscoe,50.1,15.0,216.9,5380.0,MALE
Adelie,Dream,35.9,19.4,207.2,3821.1,MALE
Adelie,Dream,36.6,18.4,184.0,3475.0,FEMALE
Adelie,Torgersen,36.1,17.4,181.4,3134.0,FEMALE
Adelie,Biscoe,41.7,19.7,222.9,6018.8,MALE
Adelie,Dream,37.0,17.5,182.4,3374.0,FEMALE
Adelie,Dream,39.0,18.7,185.0,3650.0,MALE
Gentoo,Dream,42.5,17.9,193.9,4012.6,MALE
Gentoo,Biscoe,48.0,17.3,220.5,5562.0,FEMALE
Gentoo,Biscoe,40.9,13.7,214.0,4650.0,FEMALE
Gentoo,Biscoe,42.0,13.6,210.7,4716.3,FEMALE
Gentoo,Biscoe,46.2,14.9,221.0,5300.0,MALE
Gentoo,Biscoe,43.5,15.2,213.0,4650.0,FEMALE
Gentoo,Biscoe,47.6,15.0,222.1,5420.6,MALE
Chinstrap,Biscoe,45.7,17.4,190.2,4082.1,FEMALE
Gentoo,Biscoe,46.2,14.1,217.0,4375.0,FEMALE
Gentoo,Biscoe,36.3,14.4,212.3,4756.5,FEMALE
Adelie,Biscoe,38.7,16.1,207.1,4966.7,FEMALE
Gentoo,Biscoe,42.8,16.8,211.6,5015.9,FEMALE
Gentoo,Biscoe,45.4,14.0,226.2,4617.1,FEMALE
Gentoo,Biscoe,44.0,18.0,211.1,5456.0,MALE
Gentoo,Biscoe,40.3,17.6,226.2,3928.0,FEMALE
Chinstrap,Dream,40.9,16.9,172.0,2700.0,FEMALE
Adelie,Dream,47.1,17.7,203.4,3410.4,FEMALE
Gentoo,Biscoe,49.7,19.0,225.5,5751.0,MALE
Adelie,Biscoe,39.2,19.0,197.0,4573.4,MALE
Gentoo,Biscoe,55.4,18.3,221.7,4327.3,MALE
Gentoo,Biscoe,51.2,13.7,219.3,5770.4,MALE
Gentoo,Biscoe,43.8,16.9,213.0,4024.0,MALE
Chinstrap,Dream,34.7,16.0,180.2,2700.0,FEMALE
Adelie,Dream,36.5,18.0,182.5,3394.6,FEMALE
Gentoo,Biscoe,47.8,16.1,219.3,5632.0,MALE
Chinstrap,Dream,34.0,18.2,197.8,3929.0,FEMALE
Gentoo,Biscoe,50.5,15.2,216.0,5000.0,FEMALE
Adelie,Biscoe,37.6,18.0,185.0,4059.2,MALE
Gentoo,Biscoe,39.7,14.1,211.4,5389.5,FEMALE
Adelie,Dream,36.2,15.3,186.4,3854.2,FEMALE
Chinstrap,Dream,46.8,15.5,223.9,3730.9,FEMALE
Gentoo,Biscoe,39.1,13.3,181.4,3860.1,FEMALE
Adelie,Dream,37.0,16.9,185.0,3000.0,FEMALE
Adelie,Dream,39.2,21.1,196.0,4150.0,MALE
Gentoo,Biscoe,50.0,15.3,220.0,5550.0,MALE
Gentoo,Biscoe,51.5,18.0,213.2,5728.7,MALE
Adelie,Dream,49.9,18.2,193.3,4294.1,MALE
Adelie,Dream,32.1,15.5,188.0,3050.0,FEMALE
Gentoo,Biscoe,48.4,14.4,203.0,4625.0,FEMALE
Gentoo,Biscoe,47.7,15.2,214.9,5459.7,MALE
Adelie,Dream,32.1,17.7,208.1,3878.2,FEMALE
Gentoo,Biscoe,44.8,14.4,212.7,4672.2,FEMALE
Gentoo,Biscoe,40.9,18.3,231.0,4649.7,MALE
Gentoo,Biscoe,51.6,14.9,214.7,5246.2,MALE
Gentoo,Dream,36.4,18.8,193.4,4958.5,MALE
Adelie,Dream,40.4,17.4,190.7,3764.1,MALE
Adelie,Torgersen,36.7,19.3,193.0,3450.0,FEMALE
Adelie,Torgersen,37.3,20.5,199.0,3775.0,MALE
Gentoo,Biscoe,49.9,15.6,220.7,5676.6,MALE
Gentoo,Biscoe,38.5,15.6,208.3,5359.2,MALE
Gentoo,Biscoe,49.2,19.4,222.6,6041.0,MALE
Gentoo,Dream,39.4,16.5,214.2,3251.1,FEMALE
Gentoo,Dream,54.7,14.7,225.0,4012.7,MALE
Adelie,Biscoe,36.3,16.7,190.2,4040.0,FEMALE
Adelie,Dream,35.5,18.6,198.0,3616.1,FEMALE
Adelie,Biscoe,39.2,17.1,209.3,3606.8,FEMALE
Gentoo,Biscoe,54.2,18.2,219.9,4191.1,FEMALE
Gentoo,Biscoe,46.7,14.6,184.9,3981.8,FEMALE
Gentoo,Biscoe,47.2,15.5,215.0,4975.0,FEMALE
Gentoo,Biscoe,45.5,13.5,208.3,3003.5,FEMALE
Adelie,Biscoe,44.0,18.7,199.4,3908.3,MALE
Chinstrap,Dream,41.3,17.3,191.2,3217.2,FEMALE
Gentoo,Biscoe,43.3,14.0,208.0,4575.0,FEMALE
Chinstrap,Dream,43.9,19.1,219.1,4288.9,MALE
Gentoo,Biscoe,43.3,18.5,226.4,5037.8,MALE
Adelie,Torgersen,38.9,17.8,181.0,3625.0,FEMALE
Adelie,Biscoe,38.6,17.2,199.0,3750.0,FEMALE
Chinstrap,Dream,54.2,20.6,190.5,4094.9,MALE
Gentoo,Biscoe,47.8,17.3,172.0,3332.9,FEMALE
Chinstrap,Biscoe,45.9,15.5,173.1,3097.8,FEMALE
Adelie,Torgersen,41.1,19.0,184.9,3619.7,MALE
Gentoo,Biscoe,42.6,17.9,215.4,4919.6,MALE
Gentoo,Biscoe,41.2,14.5,211.2,4286.3,FEMALE
Gentoo,Biscoe,43.0,17.5,211.9,5429.1,MALE
Chinstrap,Torgersen,37.8,16.0,183.8,3139.3,FEMALE
Adelie,Biscoe,38.0,14.2,189.7,3681.2,FEMALE
Gentoo,Biscoe,49.2,17.1,228.0,5378.5,MALE
Adelie,Biscoe,42.0,19.9,205.8,4853.8,MALE
Gentoo,Biscoe,48.4,14.6,213.0,5850.0,MALE
Gentoo,Biscoe,48.1,14.4,200.0,4466.2,MALE
Chinstrap,Dream,41.7,17.0,195.4,3444.9,FEMALE
Gentoo,Biscoe,47.1,17.4,209.0,4143.4,FEMALE
Adelie,Biscoe,40.2,17.3,172.0,3358.9,FEMALE
Adelie,Torgersen,39.6,17.2,196.0,3550.0,FEMALE
Gentoo,Biscoe,45.5,17.8,225.0,4161.5,MALE
Adelie,Torgersen,45.8,18.9,197.0,4150.0,MALE
Adelie,Dream,47.5,17.1,189.5,3633.2,FEMALE
Chinstrap,Dream,49.6,18.2,193.0,3775.0,MALE
Adelie,Torgersen,42.5,20.7,197.0,4500.0,MALE
Chinstrap,Dream,38.0,18.3,188.3,3474.9,FEMALE
Gentoo,Biscoe,43.0,19.5,192.9,5666.6,MALE
Gentoo,Biscoe,51.3,14.2,218.0,5300.0,MALE
Gentoo,Biscoe,44.9,16.4,199.4,4302.5,FEMALE
Adelie,Dream,38.2,18.6,193.0,3462.5,MALE
Adelie,Biscoe,36.0,18.2,182.7,3078.3,FEMALE
Gentoo,Torgersen,46.8,18.1,195.3,4206.8,FEMALE
Gentoo,Biscoe,53.9,13.9,212.1,5038.4,MALE
Adelie,Biscoe,41.3,17.5,216.5,5284.1,MALE
Adelie,Biscoe,39.7,19.1,208.7,3386.8,MALE
Gentoo,Dream,41.4,14.0,212.3,4271.8,FEMALE
Chinstrap,Biscoe,46.4,17.5,187.0,3043.2,FEMALE
Gentoo,Biscoe,45.6,14.4,215.8,5256.4,FEMALE
Gentoo,Biscoe,49.7,19.5,227.0,5597.0,MALE
Adelie,Dream,48.1,21.5,189.9,3927.6,MALE
Gentoo,Biscoe,41.9,19.1,217.7,4190.5,MALE
Gentoo,Biscoe,45.3,13.8,208.0,4200.0,FEMALE
Adelie,Dream,35.9,18.3,196.9,3597.3,FEMALE
Gentoo,Biscoe,49.7,13.8,210.2,4028.4,FEMALE
Adelie,Torgersen,40.3,18.0,195.0,3250.0,FEMALE
Adelie,Torgersen,39.2,19.6,195.0,4675.0,MALE
Gentoo,Biscoe,51.1,16.5,225.0,5250.0,MALE
Adelie,Dream,41.0,17.6,181.0,3523.8,FEMALE
Gentoo,Biscoe,41.8,17.0,213.6,5619.1,FEMALE
Gentoo,Biscoe,50.0,16.3,230.0,5700.0,MALE
Adelie,Biscoe,32.1,14.6,180.9,2700.0,FEMALE
Adelie,Dream,39.5,17.8,188.0,3300.0,FEMALE
Gentoo,Biscoe,46.2,15.7,213.3,5808.4,MALE
Gentoo,Biscoe,37.2,17.5,221.1,3026.5,FEMALE
Adelie,Biscoe,50.9,17.4,214.1,4733.7,FEMALE
Gentoo,Biscoe,34.1,13.1,172.0,2856.5,FEMALE
Adelie,Biscoe,38.7,17.6,213.8,4184.8,MALE
Adelie,Torgersen,41.5,16.1,221.5,4590.0,MALE
Gentoo,Biscoe,49.6,15.0,216.0,4750.0,MALE
Adelie,Dream,39.5,16.7,178.0,3250.0,FEMALE
Gentoo,Biscoe,41.9,15.3,199.9,2996.1,MALE
Adelie,Biscoe,42.0,19.5,200.0,4050.0,MALE
Adelie,Biscoe,39.7,17.7,193.0,3200.0,FEMALE
Gentoo,Biscoe,53.1,18.0,204.4,4943.3,MALE
Adelie,Biscoe,41.3,21.1,195.0,4400.0,MALE
Adelie,Dream,40.1,17.7,222.8,3864.8,FEMALE
Chinstrap,Dream,50.2,18.7,198.0,3775.0,FEMALE
Adelie,Torgersen,38.8,17.6,191.0,3275.0,FEMALE
Gentoo,Biscoe,44.4,17.5,178.6,4949.7,MALE
Chinstrap,Torgersen,37.6,16.4,184.3,4329.6,FEMALE
Adelie,Torgersen,36.2,16.1,187.0,3550.0,FEMALE
Gentoo,Biscoe,46.9,17.9,221.3,4541.0,MALE
Gentoo,Biscoe,46.4,15.6,225.0,5222.2,MALE
Adelie,Biscoe,40.1,18.9,188.0,4300.0,MALE
Adelie,Torgersen,37.1,17.5,222.0,4449.1,MALE
Gentoo,Biscoe,55.0,18.0,219.9,4345.5,MALE
Gentoo,Biscoe,42.9,14.1,204.3,4304.3,FEMALE
Adelie,Dream,48.4,20.4,186.2,5319.6,MALE
Gentoo,Biscoe,49.0,15.5,213.3,5284.9,MALE
Gentoo,Biscoe,39.5,16.4,225.3,5066.0,MALE
Gentoo,Biscoe,44.3,14.8,218.1,4972.8,FEMALE
Gentoo,Biscoe,48.5,13.7,214.9,4069.2,MALE
Gentoo,Biscoe,46.9,17.5,214.4,4058.0,FEMALE
Gentoo,Biscoe,48.3,15.0,220.0,4510.2,MALE
Adelie,Biscoe,35.5,16.2,195.0,3350.0,FEMALE
Adelie,Dream,33.1,16.1,178.0,2900.0,FEMALE
Gentoo,Biscoe,49.2,16.9,204.9,4496.3,MALE
Chinstrap,Dream,51.5,18.7,187.0,3250.0,MALE
Gentoo,Biscoe,43.5,14.2,220.0,4700.0,FEMALE
Gentoo,Biscoe,54.7,18.9,217.2,5996.9,MALE
Gentoo,Biscoe,50.8,15.1,220.5,5186.1,MALE
Adelie,Torgersen,41.9,15.8,173.3,3743.9,FEMALE
Gentoo,Biscoe,36.1,14.0,206.3,3929.2,FEMALE
Chinstrap,Dream,47.6,18.3,195.0,3850.0,FEMALE
Adelie,Torgersen,38.6,17.0,188.0,2900.0,FEMALE
Gentoo,Biscoe,51.3,17.5,216.1,4800.1,MALE
Adelie,Dream,33.9,21.5,198.4,3646.4,FEMALE
Chinstrap,Dream,50.2,18.8,202.0,3800.0,MALE
Gentoo,Biscoe,50.0,15.0,203.0,4016.4,FEMALE
Gentoo,Biscoe,43.6,20.8,184.6,5344.9,MALE
Chinstrap,Biscoe,46.5,16.9,197.5,3749.1,FEMALE
Gentoo,Biscoe,45.9,16.5,222.5,4279.7,FEMALE
Gentoo,Biscoe,39.0,17.7,212.3,3272.3,FEMALE
Adelie,Biscoe,33.7,18.2,192.6,2859.3,FEMALE
Gentoo,Torgersen,40.8,14.9,203.8,3569.3,FEMALE
Chinstrap,Dream,52.0,20.7,210.0,4800.0,MALE
Adelie,Dream,40.7,17.0,190.0,3725.0,MALE
Gentoo,Dream,52.8,19.5,216.9,6300.0,MALE
Adelie,Dream,36.3,19.5,190.0,3800.0,MALE
Gentoo,Biscoe,42.2,18.5,218.6,5435.6,MALE
Adelie,Biscoe,41.9,18.3,229.2,5666.0,MALE
Gentoo,Biscoe,48.7,16.9,224.6,5439.5,MALE
Gentoo,Biscoe,51.5,17.6,219.1,5026.7,FEMALE
Chinstrap,Torgersen,46.4,14.2,202.9,4507.0,FEMALE
Chinstrap,Dream,49.2,18.2,195.0,4400.0,MALE
Gentoo,Biscoe,48.4,16.3,220.0,5400.0,MALE
Gentoo,Biscoe,50.8,15.7,226.0,5200.0,MALE
Chinstrap,Biscoe,47.6,18.1,217.3,4917.0,MALE
Adelie,Dream,46.5,19.1,194.6,3500.3,MALE
Adelie,Dream,36.7,17.7,188.3,3355.7,FEMALE
Adelie,Biscoe,37.8,20.0,190.0,4250.0,MALE
Gentoo,Dream,38.4,16.8,189.9,3850.6,FEMALE
Gentoo,Biscoe,54.2,18.0,212.6,5449.2,MALE
Gentoo,Biscoe,50.2,15.1,220.8,5484.7,MALE
Gentoo,Biscoe,45.2,16.3,226.1,4033.7,FEMALE
Adelie,Torgersen,38.4,19.9,196.2,3591.4,MALE
Gentoo,Biscoe,53.4,17.4,228.7,6131.1,MALE
Chinstrap,Dream,50.4,19.1,200.7,3765.8,FEMALE
Gentoo,Dream,46.4,17.3,212.2,5034.2,MALE
Gentoo,Biscoe,47.5,15.0,218.0,4950.0,FEMALE
Gentoo,Biscoe,44.9,17.2,207.7,3671.0,FEMALE
Adelie,Biscoe,40.7,17.0,176.3,4796.5,MALE
Gentoo,Biscoe,45.1,14.5,215.0,5000.0,FEMALE
Gentoo,Biscoe,42.0,18.5,216.1,5483.3,MALE
Adelie,Biscoe,42.3,17.6,212.9,3727.7,MALE
Gentoo,Biscoe,49.5,16.1,224.0,5650.0,MALE
Chinstrap,Dream,47.6,17.0,218.7,3918.6,FEMALE
Adelie,Dream,39.5,18.6,181.1,4484.0,FEMALE
Gentoo,Biscoe,42.6,13.7,213.0,4950.0,FEMALE
Gentoo,Biscoe,47.2,17.1,225.7,5706.9,MALE
Adelie,Dream,43.1,17.8,201.6,4035.7,MALE
Adelie,Torgersen,37.2,19.4,184.0,3900.0,MALE
Adelie,Biscoe,35.0,17.9,192.0,3725.0,FEMALE
Gentoo,Biscoe,43.0,16.4,219.8,4554.9,MALE
Adelie,Dream,37.6,19.3,181.0,3300.0,FEMALE
Chinstrap,Biscoe,49.7,15.8,191.4,4610.3,MALE
Chinstrap,Biscoe,49.2,15.8,208.9,3518.8,FEMALE
Chinstrap,Torgersen,37.8,17.8,178.6,3655.9,FEMALE
Gentoo,Dream,50.0,18.0,193.1,4139.5,MALE
Gentoo,Biscoe,48.6,15.2,211.4,4398.6,MALE
Adelie,Biscoe,40.6,16.6,231.0,3134.7,FEMALE
Adelie,Torgersen,35.1,19.4,193.0,4200.0,MALE
Adelie,Dream,35.7,18.0,202.0,3550.0,FEMALE
Gentoo,Biscoe,53.6,18.4,221.7,5549.2,MALE
Adelie,Dream,38.3,19.2,189.0,3950.0,MALE
Gentoo,Biscoe,50.0,14.9,217.7,5028.6,MALE
Gentoo,Dream,51.1,19.0,213.0,4217.0,MALE
Gentoo,Biscoe,49.2,19.4,218.8,5859.0,MALE
Adelie,Biscoe,40.5,20.5,188.8,3928.9,MALE
Gentoo,Biscoe,35.7,17.6,197.6,3520.2,FEMALE
Adelie,Biscoe,38.4,18.4,185.5,3602.6,FEMALE
Gentoo,Biscoe,49.7,17.5,213.5,3272.0,FEMALE
Adelie,Biscoe,40.9,17.8,207.9,3483.8,FEMALE
Adelie,Torgersen,35.4,15.4,175.6,2914.4,FEMALE
Gentoo,Biscoe,46.8,15.1,217.4,4718.2,FEMALE
Adelie,Biscoe,38.1,16.5,198.0,3825.0,FEMALE
Gentoo,Biscoe,44.2,13.9,216.3,4375.9,FEMALE
Gentoo,Biscoe,49.6,13.1,211.2,5678.9,FEMALE
Gentoo,Biscoe,52.0,17.7,227.5,5505.8,MALE
Adelie,Torgersen,35.9,16.6,190.0,3050.0,FEMALE
Gentoo,Biscoe,50.7,15.0,223.0,5550.0,MALE
Adelie,Biscoe,40.5,21.4,209.3,6141.3,MALE
Gentoo,Biscoe,42.9,13.1,215.0,5000.0,FEMALE
Gentoo,Biscoe,46.8,15.4,215.0,5150.0,MALE
Adelie,Dream,41.5,18.5,201.0,4000.0,MALE
Adelie,Dream,41.6,18.1,194.7,4410.6,MALE
Gentoo,Biscoe,36.6,15.8,212.0,4567.0,MALE
Adelie,Torgersen,35.2,15.9,186.0,3050.0,FEMALE
Gentoo,Biscoe,49.6,17.9,221.1,5234.4,MALE
Gentoo,Biscoe,44.4,17.3,219.0,5250.0,MALE
Gentoo,Biscoe,50.2,18.4,220.9,5277.6,MALE
Adelie,Torgersen,34.6,21.1,198.0,4400.0,MALE
Gentoo,Biscoe,48.8,13.4,215.0,4399.6,FEMALE
Gentoo,Biscoe,45.3,13.7,210.0,4300.0,FEMALE
Chinstrap,Biscoe,46.4,17.8,188.2,3540.6,FEMALE
Gentoo,Biscoe,40.9,16.7,214.1,4617.2,FEMALE
Gentoo,Dream,39.1,14.2,214.3,4200.5,MALE
Gentoo,Dream,45.8,16.5,212.4,4532.2,MALE
Adelie,Biscoe,43.7,16.1,209.0,5054.9,MALE
Gentoo,Biscoe,49.3,15.6,225.7,5562.9,MALE
Adelie,Biscoe,39.3,17.4,191.4,2936.6,FEMALE
Adelie,Dream,36.0,17.1,187.0,3700.0,FEMALE
Adelie,Biscoe,40.8,18.0,194.4,3971.9,FEMALE
Chinstrap,Dream,51.1,17.4,202.2,3934.8,MALE
Chinstrap,Torgersen,38.6,17.2,199.6,4016.6,FEMALE
Chinstrap,Dream,54.2,20.8,201.0,4300.0,MALE
Gentoo,Biscoe,37.8,14.0,218.1,5350.2,MALE
Gentoo,Biscoe,43.3,16.7,213.4,4748.0,MALE
Chinstrap,Biscoe,59.6,14.3,231.0,6214.0,FEMALE
Adelie,Biscoe,40.6,18.8,217.9,4877.8,MALE
Gentoo,Biscoe,49.7,17.9,215.9,4780.9,MALE
Adelie,Torgersen,41.1,17.6,182.0,3200.0,FEMALE
Adelie,Dream,39.0,20.0,214.5,3708.4,MALE
Gentoo,Biscoe,47.1,14.1,210.5,4579.6,FEMALE
Gentoo,Biscoe,48.7,15.8,200.9,4863.9,MALE
Gentoo,Biscoe,37.6,14.1,206.4,4542.2,FEMALE
Gentoo,Biscoe,47.2,13.7,214.0,4925.0,FEMALE
Gentoo,Biscoe,46.3,15.6,214.5,4072.3,FEMALE
Gentoo,Biscoe,51.1,17.6,212.8,5264.9,MALE
Chinstrap,Dream,39.3,15.5,191.4,3382.2,FEMALE
