species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Chinstrap,Dream,49.7,18.6,195.0,3600.0,MALE
Chinstrap,Dream,47.5,16.8,199.0,3900.0,FEMALE
Chinstrap,Dream,47.6,18.3,195.0,3850.0,FEMALE
Chinstrap,Dream,52.0,20.7,210.0,4800.0,MALE
Chinstrap,Dream,46.9,16.6,192.0,2700.0,FEMALE
Chinstrap,Dream,53.5,19.9,205.0,4500.0,MALE
Chinstrap,Dream,49.0,19.5,210.0,3950.0,MALE
Chinstrap,Dream,46.2,17.5,187.0,3650.0,FEMALE
Chinstrap,Dream,50.9,19.1,196.0,3550.0,MALE
Chinstrap,Dream,45.5,17.0,196.0,3500.0,FEMALE
Chinstrap,Dream,50.9,17.9,196.0,3675.0,FEMALE
Chinstrap,Dream,50.8,18.5,201.0,4450.0,MALE
Chinstrap,Dream,50.1,17.9,190.0,3400.0,FEMALE
Chinstrap,Dream,49.0,19.6,212.0,4300.0,MALE
Chinstrap,Dream,51.5,18.7,187.0,3250.0,MALE
Chinstrap,Dream,49.8,17.3,198.0,3675.0,FEMALE
Chinstrap,Dream,48.1,16.4,199.0,3325.0,FEMALE
Chinstrap,Dream,51.4,19.0,201.0,3950.0,MALE
Chinstrap,Dream,45.7,17.3,193.0,3600.0,FEMALE
Chinstrap,Dream,50.7,19.7,203.0,4050.0,MALE
Chinstrap,Dream,42.5,17.3,187.0,3350.0,FEMALE
Chinstrap,Dream,52.2,18.8,197.0,3450.0,MALE
Chinstrap,Dream,45.2,16.6,191.0,3250.0,FEMALE
Chinstrap,Dream,49.3,19.9,203.0,4050.0,MALE
Chinstrap,Dream,50.2,18.8,202.0,3800.0,MALE
Chinstrap,Dream,45.6,19.4,194.0,3525.0,FEMALE
Chinstrap,Dream,51.9,19.5,206.0,3950.0,MALE
Chinstrap,Dream,46.8,16.5,189.0,3650.0,FEMALE
Chinstrap,Dream,45.7,17.0,195.0,3650.0,FEMALE
Chinstrap,Dream,55.8,19.8,207.0,4000.0,MALE
Chinstrap,Dream,43.5,18.1,202.0,3400.0,FEMALE
Chinstrap,Dream,49.6,18.2,193.0,3775.0,MALE
Chinstrap,Dream,50.8,19.0,210.0,4100.0,MALE
Chinstrap,Dream,50.2,18.7,198.0,3775.0,FEMALE
Gentoo,Biscoe,46.1,13.2,211.0,4500.0,FEMALE
Gentoo,Biscoe,50.0,16.3,230.0,5700.0,MALE
Gentoo,Biscoe,48.7,14.1,210.0,4450.0,FEMALE
Gentoo,Biscoe,50.0,15.2,218.0,5700.0,MALE
Gentoo,Biscoe,47.6,14.5,215.0,5400.0,MALE
Gentoo,Biscoe,46.5,13.5,210.0,4550.0,FEMALE
Gentoo,Biscoe,45.4,14.6,211.0,4800.0,FEMALE
Gentoo,Biscoe,46.7,15.3,219.0,5200.0,MALE
Gentoo,Biscoe,43.3,13.4,209.0,4400.0,FEMALE
Gentoo,Biscoe,46.8,15.4,215.0,5150.0,MALE
Gentoo,Biscoe,40.9,13.7,214.0,4650.0,FEMALE
Gentoo,Biscoe,49.0,16.1,216.0,5550.0,MALE
Gentoo,Biscoe,45.5,13.7,214.0,4650.0,FEMALE
Gentoo,Biscoe,48.4,14.6,213.0,5850.0,MALE
Gentoo,Biscoe,45.8,14.6,210.0,4200.0,FEMALE
Gentoo,Biscoe,49.3,15.7,217.0,5850.0,MALE
Gentoo,Biscoe,42.0,13.5,210.0,4150.0,FEMALE
Gentoo,Biscoe,49.2,15.2,221.0,6300.0,MALE
Gentoo,Biscoe,46.2,14.5,209.0,4800.0,FEMALE
Gentoo,Biscoe,48.7,15.1,222.0,5350.0,MALE
Gentoo,Biscoe,50.2,14.3,218.0,5700.0,MALE
Gentoo,Biscoe,45.1,14.5,215.0,5000.0,FEMALE
Gentoo,Biscoe,46.5,14.5,213.0,4400.0,FEMALE
Gentoo,Biscoe,46.3,15.8,215.0,5050.0,MALE
Gentoo,Biscoe,42.9,13.1,215.0,5000.0,FEMALE
Gentoo,Biscoe,46.1,15.1,215.0,5100.0,MALE
Gentoo,Biscoe,47.8,15.0,215.0,5650.0,MALE
Gentoo,Biscoe,48.2,14.3,210.0,4600.0,FEMALE
Gentoo,Biscoe,50.0,15.3,220.0,5550.0,MALE
Gentoo,Biscoe,47.3,15.3,222.0,5250.0,MALE
Gentoo,Biscoe,42.8,14.2,209.0,4700.0,FEMALE
Gentoo,Biscoe,45.1,14.5,207.0,5050.0,FEMALE
Gentoo,Biscoe,59.6,17.0,230.0,6050.0,MALE
Gentoo,Biscoe,49.1,14.8,220.0,5150.0,FEMALE
Gentoo,Biscoe,48.4,16.3,220.0,5400.0,MALE
Gentoo,Biscoe,42.6,13.7,213.0,4950.0,FEMALE
Gentoo,Biscoe,44.4,17.3,219.0,5250.0,MALE
Gentoo,Biscoe,44.0,13.6,208.0,4350.0,FEMALE
Gentoo,Biscoe,48.7,15.7,208.0,5350.0,MALE
Gentoo,Biscoe,42.7,13.7,208.0,3950.0,FEMALE
Gentoo,Biscoe,49.6,16.0,225.0,5700.0,MALE
Gentoo,Biscoe,45.3,13.7,210.0,4300.0,FEMALE
Gentoo,Biscoe,49.6,15.0,216.0,4750.0,MALE
Gentoo,Biscoe,50.5,15.9,222.0,5550.0,MALE
Gentoo,Biscoe,43.6,13.9,217.0,4900.0,FEMALE
Gentoo,Biscoe,45.5,13.9,210.0,4200.0,FEMALE
Gentoo,Biscoe,50.5,15.9,225.0,5400.0,MALE
Gentoo,Biscoe,44.9,13.3,213.0,5100.0,FEMALE
Gentoo,Biscoe,45.2,15.8,215.0,5300.0,MALE
Gentoo,Biscoe,46.6,14.2,210.0,4850.0,FEMALE
Gentoo,Biscoe,48.5,14.1,220.0,5300.0,MALE
Gentoo,Biscoe,45.1,14.4,210.0,4400.0,FEMALE
Gentoo,Biscoe,50.1,15.0,225.0,5000.0,MALE
Gentoo,Biscoe,46.5,14.4,217.0,4900.0,FEMALE
Gentoo,Biscoe,45.0,15.4,220.0,5050.0,MALE
Gentoo,Biscoe,43.8,13.9,208.0,4300.0,FEMALE
Gentoo,Biscoe,45.5,15.0,220.0,5000.0,MALE
Gentoo,Biscoe,43.2,14.5,208.0,4450.0,FEMALE
Gentoo,Biscoe,50.4,15.3,224.0,5550.0,MALE
Gentoo,Biscoe,45.3,13.8,208.0,4200.0,FEMALE
Gentoo,Biscoe,46.2,14.9,221.0,5300.0,MALE
Gentoo,Biscoe,45.7,13.9,214.0,4400.0,FEMALE
Gentoo,Biscoe,54.3,15.7,231.0,5650.0,MALE
Gentoo,Biscoe,45.8,14.2,219.0,4700.0,FEMALE
Gentoo,Biscoe,49.8,16.8,230.0,5700.0,MALE
Gentoo,Biscoe,49.5,16.2,229.0,5800.0,MALE
Gentoo,Biscoe,43.5,14.2,220.0,4700.0,FEMALE
Gentoo,Biscoe,50.7,15.0,223.0,5550.0,MALE
Gentoo,Biscoe,47.7,15.0,216.0,4750.0,FEMALE
Gentoo,Biscoe,46.4,15.6,221.0,5000.0,MALE
Gentoo,Biscoe,48.2,15.6,221.0,5100.0,MALE
Gentoo,Biscoe,46.5,14.8,217.0,5200.0,FEMALE
Gentoo,Biscoe,46.4,15.0,216.0,4700.0,FEMALE
Gentoo,Biscoe,48.6,16.0,230.0,5800.0,MALE
Gentoo,Biscoe,47.5,14.2,209.0,4600.0,FEMALE
Gentoo,Biscoe,51.1,16.3,220.0,6000.0,MALE
Gentoo,Biscoe,45.2,13.8,215.0,4750.0,FEMALE
Gentoo,Biscoe,45.2,16.4,223.0,5950.0,MALE
Gentoo,Biscoe,49.1,14.5,212.0,4625.0,FEMALE
Gentoo,Biscoe,52.5,15.6,221.0,5450.0,MALE
Gentoo,Biscoe,47.4,14.6,212.0,4725.0,FEMALE
Gentoo,Biscoe,50.0,15.9,224.0,5350.0,MALE
Gentoo,Biscoe,44.9,13.8,212.0,4750.0,FEMALE
Gentoo,Biscoe,50.8,17.3,228.0,5600.0,MALE
Gentoo,Biscoe,43.4,14.4,218.0,4600.0,FEMALE
Gentoo,Biscoe,51.3,14.2,218.0,5300.0,MALE
Gentoo,Biscoe,47.5,14.0,212.0,4875.0,FEMALE
Gentoo,Biscoe,52.1,17.0,230.0,5550.0,MALE
Gentoo,Biscoe,47.5,15.0,218.0,4950.0,FEMALE
Gentoo,Biscoe,52.2,17.1,228.0,5400.0,MALE
Gentoo,Biscoe,45.5,14.5,212.0,4750.0,FEMALE
Gentoo,Biscoe,49.5,16.1,224.0,5650.0,MALE
Gentoo,Biscoe,44.5,14.7,214.0,4850.0,FEMALE
Gentoo,Biscoe,50.8,15.7,226.0,5200.0,MALE
Gentoo,Biscoe,49.4,15.8,216.0,4925.0,MALE
Gentoo,Biscoe,46.9,14.6,222.0,4875.0,FEMALE
Gentoo,Biscoe,48.4,14.4,203.0,4625.0,FEMALE
Gentoo,Biscoe,51.1,16.5,225.0,5250.0,MALE
Gentoo,Biscoe,48.5,15.0,219.0,4850.0,FEMALE
Gentoo,Biscoe,55.9,17.0,228.0,5600.0,MALE
Gentoo,Biscoe,47.2,15.5,215.0,4975.0,FEMALE
Gentoo,Biscoe,49.1,15.0,228.0,5500.0,MALE
Gentoo,Biscoe,46.8,16.1,215.0,5500.0,MALE
Gentoo,Biscoe,41.7,14.7,210.0,4700.0,FEMALE
Gentoo,Biscoe,53.4,15.8,219.0,5500.0,MALE
Gentoo,Biscoe,43.3,14.0,208.0,4575.0,FEMALE
Gentoo,Biscoe,48.1,15.1,209.0,5500.0,MALE
Gentoo,Biscoe,50.5,15.2,216.0,5000.0,FEMALE
Gentoo,Biscoe,49.8,15.9,229.0,5950.0,MALE
Gentoo,Biscoe,43.5,15.2,213.0,4650.0,FEMALE
Gentoo,Biscoe,51.5,16.3,230.0,5500.0,MALE
Gentoo,Biscoe,46.2,14.1,217.0,4375.0,FEMALE
Gentoo,Biscoe,55.1,16.0,230.0,5850.0,MALE
Gentoo,Biscoe,44.5,15.7,217.0,4875.0,.
Gentoo,Biscoe,48.8,16.2,222.0,6000.0,MALE
Gentoo,Biscoe,47.2,13.7,214.0,4925.0,FEMALE
Gentoo,Biscoe,46.8,14.3,215.0,4850.0,FEMALE
Gentoo,Biscoe,50.4,15.7,222.0,5750.0,MALE
Gentoo,Biscoe,45.2,14.8,212.0,5200.0,FEMALE
Gentoo,Biscoe,49.9,16.1,213.0,5400.0,MALE
Adelie,Dream,36.7,17.7,188.3,3355.7,FEMALE
Gentoo,Biscoe,53.7,15.6,214.5,5208.9,MALE
Gentoo,Biscoe,41.9,15.3,199.9,2996.1,MALE
Gentoo,Biscoe,48.4,15.3,208.3,5304.6,MALE
Gentoo,Biscoe,48.4,14.9,217.3,5095.2,MALE
Gentoo,Biscoe,49.1,14.2,216.5,4482.1,MALE
Gentoo,Biscoe,38.3,14.1,218.8,4891.3,FEMALE
Gentoo,Torgersen,51.7,19.3,224.2,6132.3,MALE
Chinstrap,Dream,48.1,15.2,210.9,4308.3,FEMALE
Adelie,Dream,47.3,18.7,202.6,3801.3,MALE
Gentoo,Biscoe,38.2,14.0,187.3,4112.2,FEMALE
Adelie,Dream,42.3,21.5,190.0,4184.8,MALE
Gentoo,Dream,45.7,14.7,204.5,3719.1,FEMALE
Gentoo,Biscoe,42.2,14.1,217.4,4983.4,FEMALE
Gentoo,Biscoe,48.9,18.4,217.4,4615.7,MALE
Adelie,Biscoe,44.2,20.4,199.4,4712.3,MALE
Gentoo,Biscoe,42.3,14.6,210.6,3055.1,FEMALE
Adelie,Biscoe,44.6,18.6,224.3,4799.2,MALE
Gentoo,Biscoe,37.8,14.4,207.6,3707.1,FEMALE
Chinstrap,Dream,46.8,16.9,191.7,2782.2,FEMALE
Adelie,Biscoe,42.6,18.1,197.8,3577.5,MALE
Chinstrap,Dream,45.1,17.1,195.2,3326.6,FEMALE
Gentoo,Biscoe,48.2,15.3,210.7,4274.0,FEMALE
Gentoo,Biscoe,37.6,14.1,206.4,4542.2,FEMALE
Gentoo,Biscoe,46.4,14.8,204.6,4717.5,FEMALE
Gentoo,Biscoe,54.7,18.9,217.2,5996.9,MALE
Chinstrap,Biscoe,49.5,16.6,183.5,4140.9,FEMALE
Gentoo,Biscoe,45.4,14.3,211.4,4197.0,FEMALE
Gentoo,Biscoe,49.7,13.8,210.2,4028.4,FEMALE
Chinstrap,Biscoe,51.2,17.1,220.4,5138.6,MALE
Chinstrap,Dream,45.8,17.1,186.9,3426.2,FEMALE
Gentoo,Biscoe,49.6,15.2,218.1,5988.1,MALE
Adelie,Torgersen,40.6,17.7,181.1,3305.3,FEMALE
Adelie,Biscoe,41.1,17.3,187.5,3613.1,FEMALE
Chinstrap,Biscoe,46.9,16.8,217.2,3573.2,FEMALE
Chinstrap,Torgersen,42.3,16.9,203.6,3957.9,FEMALE
Chinstrap,Dream,50.5,19.6,223.4,5126.6,MALE
Adelie,Biscoe,36.6,17.7,188.9,3756.6,FEMALE
Gentoo,Biscoe,47.5,14.3,212.0,4556.2,FEMALE
Gentoo,Biscoe,36.6,15.8,212.0,4567.0,MALE
Gentoo,Biscoe,53.4,15.5,214.1,5104.2,MALE
Adelie,Biscoe,47.1,20.0,200.5,5185.0,MALE
Adelie,Dream,35.5,18.6,198.0,3616.1,FEMALE
Gentoo,Biscoe,40.5,14.8,209.4,4534.3,MALE
Adelie,Biscoe,41.5,17.0,186.8,3736.9,MALE
Adelie,Biscoe,37.1,17.8,210.6,4743.2,FEMALE
Gentoo,Biscoe,47.1,14.9,221.2,4381.0,MALE
Gentoo,Biscoe,47.4,15.6,210.1,3760.4,FEMALE
Adelie,Dream,38.7,17.8,214.3,3581.0,FEMALE
Adelie,Biscoe,32.1,13.2,179.7,2700.0,MALE
Gentoo,Biscoe,51.4,17.1,227.9,5783.6,MALE
Gentoo,Dream,46.3,18.4,218.9,6300.0,MALE
Gentoo,Biscoe,39.9,15.0,212.1,3811.0,MALE
Gentoo,Biscoe,46.1,14.3,210.8,4538.2,FEMALE
Adelie,Biscoe,40.7,17.0,176.3,4796.5,MALE
Gentoo,Biscoe,40.9,16.7,214.1,4617.2,FEMALE
Gentoo,Biscoe,51.2,14.8,207.6,5003.0,FEMALE
Chinstrap,Biscoe,40.6,19.2,179.6,3816.0,MALE
Gentoo,Biscoe,53.2,18.1,227.1,6300.0,MALE
Gentoo,Biscoe,41.3,15.0,208.7,4302.6,FEMALE
Gentoo,Biscoe,50.5,16.0,224.8,5578.5,MALE
Gentoo,Biscoe,47.3,14.2,221.1,5206.6,FEMALE
Adelie,Torgersen,36.0,17.7,177.7,3208.7,FEMALE
Gentoo,Biscoe,36.4,14.5,207.3,4687.5,FEMALE
Chinstrap,Dream,41.6,16.6,181.3,2700.0,FEMALE
Gentoo,Torgersen,53.3,21.3,229.5,6300.0,MALE
Adelie,Biscoe,44.3,20.8,189.8,3726.3,MALE
Gentoo,Biscoe,41.0,16.8,216.1,5265.0,FEMALE
Adelie,Torgersen,40.5,19.2,197.5,4472.8,MALE
Gentoo,Biscoe,47.0,14.5,207.8,4825.8,FEMALE
Gentoo,Biscoe,49.7,17.5,213.5,3272.0,FEMALE
Adelie,Torgersen,41.1,18.1,193.7,3889.5,MALE
Gentoo,Biscoe,52.0,15.6,215.5,4453.2,MALE
Gentoo,Dream,48.0,16.8,224.7,5140.6,MALE
Adelie,Biscoe,53.7,17.1,213.4,3893.0,MALE
Chinstrap,Biscoe,45.7,17.4,190.2,4082.1,FEMALE
Gentoo,Biscoe,44.1,16.1,215.8,5850.2,MALE
Gentoo,Biscoe,50.4,14.2,220.1,4942.7,MALE
Chinstrap,Biscoe,43.9,17.9,220.1,5100.3,MALE
Chinstrap,Dream,45.2,17.0,186.1,3253.6,FEMALE
Chinstrap,Dream,51.1,16.9,196.6,3735.7,FEMALE
Gentoo,Biscoe,34.7,16.0,223.9,4744.4,MALE
Chinstrap,Dream,52.5,16.9,190.2,3327.8,FEMALE
Chinstrap,Dream,38.3,17.8,195.4,3629.1,FEMALE
Chinstrap,Dream,44.5,20.0,185.2,3705.3,MALE
Gentoo,Torgersen,40.7,18.2,212.7,5098.7,MALE
