species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Chinstrap,Biscoe,40.7,17.2,197.5,3994.0,MALE
Adelie,Biscoe,40.9,20.2,192.2,4327.0,MALE
Gentoo,Biscoe,43.9,16.3,219.8,4751.3,MALE
Chinstrap,Biscoe,49.6,17.5,185.0,3285.2,FEMALE
Gentoo,Torgersen,53.1,15.8,227.0,5957.2,MALE
Gentoo,Biscoe,47.9,17.8,219.1,4953.7,FEMALE
Adelie,Dream,34.9,18.6,198.4,3531.3,FEMALE
Gentoo,Biscoe,40.6,17.0,212.9,4764.9,MALE
Adelie,Biscoe,44.1,17.2,206.5,3332.0,FEMALE
Chinstrap,Biscoe,51.7,20.2,218.2,5959.1,FEMALE
Gentoo,Biscoe,44.8,18.0,203.2,4300.2,MALE
Chinstrap,Dream,41.9,14.1,186.0,3575.1,FEMALE
Gentoo,Torgersen,47.3,18.1,195.7,4308.1,MALE
Chinstrap,Biscoe,47.5,16.6,212.9,3588.1,MALE
Gentoo,Biscoe,47.3,14.8,213.8,4765.8,FEMALE
Adelie,Biscoe,39.8,18.2,190.9,5093.0,MALE
Adelie,Torgersen,38.3,20.1,196.3,3703.4,MALE
Gentoo,Biscoe,40.5,15.0,203.3,3634.6,MALE
Gentoo,Biscoe,48.9,15.3,228.0,5390.5,MALE
Adelie,Torgersen,55.0,17.0,219.1,4986.4,MALE
Chinstrap,Biscoe,43.7,18.5,212.3,5154.3,MALE
Gentoo,Biscoe,37.2,18.3,204.6,3825.9,MALE
Chinstrap,Dream,41.9,19.7,177.0,4247.7,FEMALE
Adelie,Dream,37.4,18.5,182.7,3373.5,MALE
Gentoo,Biscoe,36.1,14.7,186.9,4956.0,FEMALE
Gentoo,Biscoe,48.5,17.9,221.5,3463.8,FEMALE
Adelie,Dream,46.5,17.8,193.5,4236.1,FEMALE
Gentoo,Biscoe,41.7,18.5,227.1,5577.8,MALE
Adelie,Biscoe,45.6,17.2,229.4,4183.0,MALE
Gentoo,Dream,49.9,15.8,226.5,4315.9,FEMALE
Gentoo,Biscoe,47.4,17.7,218.1,5572.3,MALE
Gentoo,Dream,42.8,18.2,182.1,6300.0,MALE
Adelie,Torgersen,39.4,18.2,182.5,3613.5,MALE
Gentoo,Biscoe,47.6,18.2,219.9,5774.2,MALE
Adelie,Dream,38.6,19.9,193.5,3954.2,FEMALE
Gentoo,Biscoe,41.3,15.0,208.7,4302.6,FEMALE
Adelie,Dream,37.7,18.0,221.9,3792.9,FEMALE
Chinstrap,Dream,38.0,17.9,195.4,4943.9,FEMALE
Adelie,Biscoe,37.0,18.6,214.0,4879.0,MALE
Chinstrap,Dream,39.9,18.1,214.3,3613.9,FEMALE
Gentoo,Biscoe,36.6,16.6,226.2,4359.9,FEMALE
Adelie,Dream,38.1,17.9,187.6,3796.4,FEMALE
Adelie,Dream,47.5,17.6,219.5,3940.5,MALE
Adelie,Biscoe,41.5,14.9,208.3,5770.9,FEMALE
Adelie,Biscoe,35.2,17.9,199.6,5198.5,MALE
Adelie,Biscoe,39.4,18.6,189.2,3760.0,MALE
Adelie,Dream,33.5,18.6,191.8,3545.6,MALE
Gentoo,Biscoe,48.2,17.0,201.8,2700.0,MALE
Gentoo,Biscoe,37.6,14.5,186.9,4826.0,FEMALE
Gentoo,Biscoe,48.4,17.5,204.2,2970.0,MALE
Adelie,Biscoe,41.9,18.3,229.2,5666.0,MALE
Gentoo,Dream,39.8,19.0,204.0,3879.6,MALE
Gentoo,Biscoe,41.0,17.1,180.8,3240.0,FEMALE
Adelie,Torgersen,41.3,17.1,189.6,4911.5,MALE
Gentoo,Biscoe,42.0,18.3,222.7,5399.3,MALE
Gentoo,Biscoe,59.6,15.5,214.3,6300.0,MALE
Gentoo,Biscoe,46.4,18.0,188.6,5390.8,MALE
Gentoo,Biscoe,45.2,14.8,208.9,5419.7,FEMALE
Adelie,Biscoe,49.8,16.0,215.0,3902.7,FEMALE
Chinstrap,Dream,47.9,17.7,192.3,4095.4,MALE
Chinstrap,Biscoe,46.5,16.9,197.5,3749.1,FEMALE
Gentoo,Biscoe,39.8,18.0,209.8,5111.7,FEMALE
Adelie,Biscoe,47.1,18.4,198.5,5317.1,MALE
Gentoo,Dream,43.2,19.0,199.3,3777.6,MALE
Gentoo,Biscoe,55.8,17.3,208.9,5820.7,MALE
Adelie,Dream,36.0,17.7,180.0,3681.6,MALE
Adelie,Biscoe,41.3,18.1,214.8,4144.6,MALE
Adelie,Biscoe,39.9,17.5,200.5,3838.6,MALE
Gentoo,Dream,35.8,14.9,213.2,4122.2,FEMALE
Chinstrap,Biscoe,46.4,13.5,190.7,3420.6,FEMALE
Chinstrap,Biscoe,49.0,18.1,194.5,4939.0,MALE
Gentoo,Biscoe,51.4,18.4,210.1,3962.0,MALE
Gentoo,Dream,45.7,14.7,204.5,3719.1,FEMALE
Gentoo,Biscoe,40.4,18.5,226.1,5223.5,MALE
Adelie,Dream,47.0,18.5,199.9,4419.3,FEMALE
Gentoo,Torgersen,34.6,16.6,217.7,3642.5,FEMALE
Gentoo,Dream,52.2,18.5,201.9,4175.5,MALE
Gentoo,Biscoe,47.1,17.4,209.0,4143.4,FEMALE
Chinstrap,Dream,41.4,18.0,223.4,4016.3,MALE
Gentoo,Biscoe,48.2,16.3,212.4,5170.5,MALE
Chinstrap,Biscoe,43.5,16.7,191.9,4897.8,MALE
Adelie,Biscoe,47.1,17.8,179.3,3695.0,MALE
Gentoo,Biscoe,50.4,17.2,220.9,4984.8,FEMALE
Adelie,Biscoe,36.6,17.7,188.9,3756.6,FEMALE
Chinstrap,Biscoe,42.3,18.5,194.8,4002.1,FEMALE
Chinstrap,Biscoe,47.1,17.1,181.0,3690.9,FEMALE
Gentoo,Biscoe,45.1,17.9,225.3,6101.8,MALE
Adelie,Biscoe,38.0,17.7,209.9,4533.6,FEMALE
Chinstrap,Dream,51.1,18.3,194.1,3642.5,FEMALE
Gentoo,Biscoe,49.0,18.1,213.0,6300.0,MALE
Gentoo,Dream,40.2,18.0,202.7,2912.2,FEMALE
Chinstrap,Dream,47.7,19.4,189.5,3683.4,MALE
Gentoo,Biscoe,49.5,17.2,227.1,4917.8,FEMALE
Adelie,Dream,38.0,20.1,186.9,3524.9,MALE
Adelie,Torgersen,41.7,18.1,193.2,3804.1,MALE
Adelie,Dream,49.5,18.6,192.5,4045.1,MALE
Gentoo,Dream,39.9,16.6,198.9,3672.4,FEMALE
Gentoo,Biscoe,48.0,18.0,211.7,4085.0,MALE
Gentoo,Biscoe,48.7,19.2,204.5,4313.9,MALE
Gentoo,Biscoe,47.1,13.4,227.4,4624.7,MALE
Gentoo,Biscoe,49.2,18.1,203.6,4681.3,MALE
Chinstrap,Biscoe,49.0,17.8,186.7,4054.1,MALE
Chinstrap,Dream,37.0,16.2,183.5,3650.1,FEMALE
Gentoo,Biscoe,47.6,16.7,198.6,4914.1,MALE
Gentoo,Biscoe,47.4,15.7,222.4,4213.3,MALE
Chinstrap,Biscoe,47.8,17.5,191.5,3066.1,FEMALE
Adelie,Biscoe,42.5,18.1,220.6,5481.6,MALE
Gentoo,Dream,47.8,13.8,212.4,4934.9,FEMALE
Gentoo,Biscoe,42.7,17.9,212.7,5236.0,MALE
Gentoo,Biscoe,45.0,14.5,215.6,4985.2,FEMALE
Gentoo,Biscoe,41.2,17.8,222.8,5752.8,MALE
Adelie,Torgersen,49.8,18.1,182.6,4982.7,MALE
Gentoo,Biscoe,42.9,17.1,218.5,5614.9,MALE
Chinstrap,Dream,37.5,17.7,190.3,4342.1,MALE
Chinstrap,Biscoe,42.6,14.4,217.6,3898.1,MALE
Adelie,Biscoe,39.8,18.3,218.7,3973.0,MALE
Adelie,Biscoe,51.1,17.5,219.9,5481.3,MALE
Adelie,Dream,42.7,17.9,219.8,5012.0,MALE
Adelie,Dream,34.4,17.3,185.0,3221.6,MALE
Adelie,Biscoe,34.5,18.0,220.6,3639.1,FEMALE
Gentoo,Biscoe,35.2,18.1,207.7,5040.9,FEMALE
Adelie,Dream,35.9,17.8,195.9,5481.3,FEMALE
Chinstrap,Biscoe,37.7,18.0,206.5,3722.3,MALE
Chinstrap,Dream,45.0,17.7,221.3,4339.1,MALE
Gentoo,Dream,48.6,18.4,225.7,5762.9,MALE
Chinstrap,Biscoe,46.2,16.7,215.3,5094.5,FEMALE
Adelie,Biscoe,47.1,17.8,209.1,4085.6,MALE
Chinstrap,Biscoe,51.3,18.3,194.9,4738.2,MALE
Gentoo,Biscoe,46.9,15.6,225.1,5335.1,MALE
Adelie,Biscoe,41.6,18.5,218.8,5503.1,MALE
Gentoo,Dream,42.7,16.8,222.0,4184.2,FEMALE
Adelie,Dream,35.2,18.2,211.8,4413.5,FEMALE
Chinstrap,Torgersen,50.7,14.5,221.4,4222.8,MALE
Gentoo,Biscoe,39.2,15.6,200.0,4238.1,MALE
Adelie,Biscoe,37.1,16.6,191.4,3885.2,FEMALE
Adelie,Biscoe,36.7,17.1,183.3,2913.7,FEMALE
Gentoo,Dream,47.7,18.3,224.2,3947.6,MALE
Gentoo,Biscoe,41.3,15.6,215.8,4581.1,MALE
Adelie,Dream,38.1,17.5,181.7,3236.1,FEMALE
Gentoo,Dream,37.8,16.9,183.9,5011.8,MALE
Chinstrap,Dream,46.9,15.7,221.4,4709.1,MALE
Adelie,Biscoe,47.3,17.4,226.3,4205.7,MALE
Chinstrap,Biscoe,53.8,18.6,186.1,5385.4,MALE
Gentoo,Dream,36.3,17.5,222.5,3393.5,FEMALE
Gentoo,Biscoe,49.2,15.2,217.9,4884.0,FEMALE
Gentoo,Biscoe,42.0,17.4,222.6,5828.1,FEMALE
Gentoo,Biscoe,41.3,18.0,210.7,3987.6,MALE
Gentoo,Biscoe,39.5,18.0,204.1,4041.9,MALE
Chinstrap,Dream,51.9,17.9,186.0,3515.2,MALE
Gentoo,Dream,41.9,17.5,226.8,3590.3,MALE
Chinstrap,Biscoe,49.6,17.0,193.4,3139.7,FEMALE
Gentoo,Biscoe,42.0,19.6,202.4,3914.0,MALE
Adelie,Biscoe,34.2,18.4,214.1,3278.4,FEMALE
Adelie,Dream,49.9,18.8,198.2,3424.9,FEMALE
Chinstrap,Dream,50.6,17.9,199.7,3732.0,MALE
Adelie,Torgersen,38.9,18.3,188.8,4170.0,MALE
Gentoo,Dream,48.1,16.7,217.5,3805.7,FEMALE
Chinstrap,Biscoe,36.4,18.8,186.3,3515.5,MALE
Adelie,Biscoe,47.6,15.2,204.7,4955.5,FEMALE
Adelie,Biscoe,36.4,17.6,194.8,4056.9,MALE
Chinstrap,Dream,40.7,18.0,220.6,3459.6,MALE
Adelie,Biscoe,41.9,16.9,228.1,3150.0,FEMALE
Adelie,Biscoe,41.7,18.1,197.6,3842.3,MALE
Gentoo,Dream,34.4,13.6,187.2,3805.9,FEMALE
Adelie,Biscoe,40.6,16.6,231.0,3134.7,FEMALE
Gentoo,Dream,40.3,16.4,225.0,5602.7,MALE
Adelie,Biscoe,34.1,18.4,215.1,3349.7,FEMALE
Adelie,Dream,38.0,20.5,184.1,4269.4,MALE
Chinstrap,Torgersen,47.5,19.3,216.5,3620.5,MALE
Gentoo,Dream,52.1,16.9,217.2,5611.3,MALE
Adelie,Dream,38.0,18.5,228.4,4080.2,MALE
Chinstrap,Dream,47.2,17.5,185.6,3624.9,MALE
Chinstrap,Dream,38.3,17.8,201.9,4991.8,FEMALE
Gentoo,Biscoe,36.5,14.1,216.2,4615.6,FEMALE
Gentoo,Torgersen,45.8,14.3,201.1,3408.8,FEMALE
Gentoo,Biscoe,41.3,17.3,224.6,4359.5,MALE
Gentoo,Dream,40.6,17.0,213.1,4338.7,MALE
Chinstrap,Dream,42.4,17.6,196.2,4070.7,MALE
Gentoo,Biscoe,40.4,17.8,226.1,5154.4,MALE
Gentoo,Biscoe,45.5,18.5,221.6,5288.5,MALE
Chinstrap,Dream,41.6,17.9,217.9,5618.0,MALE
Adelie,Dream,42.6,16.6,202.2,3913.7,MALE
Adelie,Biscoe,42.3,18.4,195.4,3227.1,FEMALE
Adelie,Dream,38.6,17.8,199.6,5721.6,FEMALE
Adelie,Dream,46.7,15.2,205.7,5041.9,MALE
Adelie,Biscoe,51.9,16.5,186.1,4694.3,MALE
Gentoo,Biscoe,35.7,17.2,219.8,3322.6,FEMALE
Gentoo,Biscoe,46.4,17.7,199.3,4369.1,FEMALE
Adelie,Dream,41.4,18.1,191.7,3484.9,MALE
Adelie,Biscoe,40.6,17.8,217.6,5004.0,FEMALE
Gentoo,Biscoe,42.1,18.1,221.8,5907.5,MALE
Adelie,Biscoe,37.2,16.8,179.0,4407.1,FEMALE
Gentoo,Biscoe,50.5,17.9,215.0,3570.7,FEMALE
Chinstrap,Dream,44.5,17.0,182.4,5057.2,MALE
Gentoo,Biscoe,34.2,13.6,196.1,4180.4,FEMALE
Adelie,Dream,42.1,18.2,183.7,3809.1,MALE
Adelie,Dream,33.8,14.6,194.9,3579.0,FEMALE
Gentoo,Biscoe,32.1,18.2,218.8,4954.2,FEMALE
Adelie,Biscoe,48.2,17.5,223.1,4912.0,MALE
Adelie,Biscoe,37.2,20.5,202.4,4020.6,FEMALE
Adelie,Dream,38.0,17.8,198.6,4018.9,MALE
Gentoo,Biscoe,49.2,15.2,213.2,5378.6,MALE
Gentoo,Dream,44.6,15.2,211.6,3937.6,MALE
Adelie,Biscoe,35.6,18.6,190.7,4045.2,MALE
Adelie,Torgersen,41.8,18.4,197.4,5344.7,MALE
Adelie,Biscoe,37.3,18.3,222.6,5578.6,MALE
Gentoo,Torgersen,40.4,14.5,208.7,2700.0,FEMALE
Chinstrap,Dream,47.5,16.0,217.2,3871.0,MALE
Chinstrap,Dream,41.4,18.1,198.2,5430.6,MALE
Gentoo,Biscoe,44.2,18.0,226.5,5389.3,MALE
Adelie,Biscoe,41.8,16.7,217.0,5307.7,MALE
Chinstrap,Dream,42.4,18.4,203.2,3536.3,MALE
Gentoo,Biscoe,50.9,17.3,213.5,5210.2,MALE
Chinstrap,Biscoe,49.6,14.2,219.3,5007.6,MALE
Adelie,Dream,42.6,17.7,205.0,2772.9,MALE
Gentoo,Biscoe,52.7,16.1,222.7,4431.1,MALE
Gentoo,Biscoe,37.1,18.1,197.1,3365.7,FEMALE
Chinstrap,Biscoe,41.8,13.7,184.2,4174.5,MALE
Gentoo,Biscoe,49.5,18.1,216.4,5920.7,MALE
Adelie,Biscoe,40.5,17.5,194.5,4728.7,MALE
Chinstrap,Dream,42.9,17.4,192.9,4307.3,FEMALE
Adelie,Biscoe,38.7,15.6,191.8,4264.1,FEMALE
Adelie,Torgersen,47.5,18.4,183.8,3613.2,MALE
Adelie,Dream,42.4,16.8,219.4,5010.6,MALE
Adelie,Biscoe,44.6,18.6,224.3,4799.2,MALE
Adelie,Dream,50.9,17.3,185.2,4034.2,MALE
Adelie,Torgersen,39.1,18.6,185.8,3345.0,MALE
Adelie,Biscoe,39.6,14.6,217.9,5549.3,MALE
Chinstrap,Dream,48.5,20.2,192.8,4174.2,MALE
Adelie,Dream,50.1,18.6,180.4,3879.4,MALE
Gentoo,Biscoe,34.0,18.2,217.1,5042.1,MALE
Chinstrap,Biscoe,40.9,17.8,209.9,4005.9,MALE
Gentoo,Biscoe,47.6,17.0,225.1,4864.7,MALE
Gentoo,Dream,50.8,17.9,197.8,4687.0,MALE
Adelie,Dream,39.9,17.1,186.7,3534.3,FEMALE
Adelie,Dream,38.3,20.2,193.2,4000.3,MALE
Gentoo,Biscoe,48.3,16.2,194.4,5402.0,MALE
Gentoo,Biscoe,53.4,19.4,221.3,6205.2,MALE
Adelie,Biscoe,50.2,18.1,201.6,3988.6,MALE
Gentoo,Biscoe,38.7,14.7,210.7,4261.1,MALE
Adelie,Biscoe,53.0,17.9,227.1,5530.7,MALE
Chinstrap,Dream,50.4,17.3,191.8,3775.1,FEMALE
Gentoo,Biscoe,48.2,17.8,196.6,4660.0,MALE
Gentoo,Biscoe,49.1,18.2,187.3,4185.4,MALE
Chinstrap,Dream,46.8,15.5,223.9,3730.9,FEMALE
Gentoo,Biscoe,42.5,17.8,220.1,3619.2,MALE
Adelie,Biscoe,36.4,18.5,200.0,3559.5,MALE
Gentoo,Biscoe,52.0,17.8,212.0,4089.7,MALE
Gentoo,Dream,47.0,15.3,188.1,3954.3,FEMALE
Chinstrap,Biscoe,47.5,16.7,211.3,5300.1,FEMALE
Gentoo,Biscoe,45.1,14.7,222.6,5500.5,FEMALE
Adelie,Biscoe,35.2,18.5,182.5,2715.4,FEMALE
Gentoo,Biscoe,48.8,15.3,212.9,5019.3,MALE
Adelie,Dream,40.4,18.0,194.9,4023.4,MALE
Chinstrap,Dream,59.6,17.4,217.4,4644.5,MALE
Chinstrap,Dream,40.9,20.3,201.1,4256.5,MALE
Gentoo,Biscoe,41.7,18.2,223.1,4459.6,MALE
Chinstrap,Dream,40.6,16.9,226.0,5077.2,FEMALE
Chinstrap,Biscoe,40.5,17.6,208.7,5087.1,MALE
Gentoo,Biscoe,35.5,13.7,189.9,4294.5,MALE
Chinstrap,Dream,48.2,18.3,221.0,5035.9,MALE
Adelie,Biscoe,36.5,18.0,222.8,4244.3,FEMALE
Chinstrap,Biscoe,52.0,18.5,197.0,3596.6,MALE
Gentoo,Dream,46.1,17.3,189.3,3456.4,MALE
Gentoo,Biscoe,34.8,14.5,176.6,4697.1,FEMALE
Adelie,Biscoe,34.8,18.3,184.7,4996.1,MALE
Adelie,Dream,38.0,17.7,192.3,3694.2,FEMALE
Adelie,Torgersen,40.0,18.1,190.6,3366.9,MALE
Adelie,Dream,42.9,20.3,202.2,4103.8,MALE
Adelie,Torgersen,37.1,17.9,202.6,3593.0,MALE
Gentoo,Biscoe,49.0,15.6,212.0,5706.1,MALE
Adelie,Biscoe,39.2,15.1,198.3,3886.2,FEMALE
Gentoo,Biscoe,49.4,17.4,224.7,4200.3,FEMALE
Chinstrap,Dream,48.9,17.7,191.1,5586.4,MALE
Gentoo,Biscoe,36.3,14.1,196.2,4272.2,MALE
Gentoo,Biscoe,45.6,18.0,208.7,4884.0,MALE
Chinstrap,Biscoe,54.0,18.2,225.3,4135.9,MALE
Gentoo,Torgersen,45.6,18.3,212.1,4535.2,MALE
Chinstrap,Biscoe,35.1,17.7,194.4,4856.9,FEMALE
Adelie,Biscoe,34.6,17.9,194.1,4710.2,FEMALE
Chinstrap,Dream,33.5,17.7,201.3,3443.5,MALE
Gentoo,Biscoe,47.1,14.2,216.1,4034.8,FEMALE
Gentoo,Biscoe,51.0,14.7,208.9,4420.3,MALE
Gentoo,Biscoe,41.9,14.8,213.8,4103.7,MALE
Adelie,Torgersen,40.8,17.5,198.0,3978.0,MALE
Adelie,Dream,52.6,20.0,199.2,5639.0,MALE
Adelie,Biscoe,47.6,19.3,196.9,3916.5,MALE
Chinstrap,Dream,36.0,18.0,226.8,4385.5,FEMALE
Gentoo,Biscoe,50.6,18.7,229.1,5669.7,MALE
Adelie,Biscoe,34.8,17.7,195.4,3468.0,MALE
Gentoo,Biscoe,41.8,18.4,202.7,4938.6,MALE
Adelie,Dream,46.3,18.0,216.4,3952.1,MALE
Adelie,Torgersen,46.2,19.5,215.7,4796.0,FEMALE
Chinstrap,Biscoe,40.6,19.2,179.6,3816.0,MALE
Chinstrap,Dream,50.8,15.8,210.7,4826.2,MALE
Gentoo,Biscoe,42.0,17.7,221.4,6031.5,MALE
Gentoo,Biscoe,50.1,16.8,220.0,3904.3,FEMALE
Gentoo,Biscoe,42.4,13.6,218.8,4718.5,MALE
Gentoo,Biscoe,47.1,14.9,221.2,4381.0,MALE
Chinstrap,Dream,45.8,17.1,186.9,3426.2,FEMALE
Adelie,Dream,35.9,18.5,217.2,4093.9,MALE
Gentoo,Dream,40.7,20.6,218.9,3774.7,MALE
Gentoo,Biscoe,48.8,17.9,228.8,5578.3,MALE
Chinstrap,Biscoe,44.8,15.6,201.6,5424.6,MALE
Chinstrap,Dream,39.9,16.7,185.8,4094.2,FEMALE
Adelie,Biscoe,44.1,18.4,187.6,3884.3,MALE
Adelie,Torgersen,35.8,17.3,222.4,2940.9,FEMALE
Adelie,Biscoe,34.7,17.9,197.5,4043.3,FEMALE
Chinstrap,Torgersen,50.7,18.3,223.3,4309.9,MALE
Adelie,Dream,51.0,20.5,219.7,4942.4,MALE
Adelie,Torgersen,38.6,17.9,191.7,4273.5,FEMALE
Gentoo,Biscoe,51.4,18.4,226.5,5754.1,MALE
Adelie,Torgersen,50.1,18.0,223.7,3316.5,MALE
Adelie,Biscoe,36.9,17.7,207.8,3645.7,FEMALE
Gentoo,Dream,37.3,13.1,224.0,3393.8,FEMALE
Adelie,Biscoe,52.4,17.7,207.2,3212.5,MALE
Gentoo,Biscoe,40.7,16.9,217.0,5006.8,FEMALE
Chinstrap,Biscoe,42.6,17.9,221.0,4292.7,MALE
Gentoo,Biscoe,46.7,15.3,215.5,4414.0,FEMALE
Gentoo,Biscoe,42.3,18.0,196.6,4991.6,FEMALE
Adelie,Biscoe,49.0,18.1,193.7,5123.3,MALE
Gentoo,Dream,40.4,14.0,181.9,4992.9,FEMALE
Gentoo,Biscoe,37.2,17.0,211.4,5089.7,FEMALE
Gentoo,Biscoe,39.7,17.8,183.1,4822.8,FEMALE
Gentoo,Biscoe,51.5,18.3,196.7,5167.0,MALE
Adelie,Dream,47.3,17.0,231.0,5559.8,MALE
Gentoo,Biscoe,38.3,18.0,220.7,5178.8,MALE
Gentoo,Dream,37.4,16.9,190.6,2953.9,FEMALE
Chinstrap,Biscoe,50.2,15.5,201.2,3652.7,FEMALE
Gentoo,Torgersen,47.2,19.8,224.8,5645.8,MALE
Chinstrap,Dream,47.4,19.3,203.6,4081.3,MALE
Adelie,Biscoe,42.5,17.9,184.2,3945.5,FEMALE
Chinstrap,Biscoe,49.7,17.0,222.4,5013.4,MALE
Gentoo,Biscoe,47.6,13.1,220.0,3767.9,MALE
Gentoo,Biscoe,48.2,13.9,220.3,5484.5,FEMALE
Gentoo,Biscoe,49.5,17.9,210.6,5463.9,FEMALE
Gentoo,Biscoe,33.6,17.7,223.2,3826.6,FEMALE
Chinstrap,Torgersen,37.8,17.8,178.6,3655.9,FEMALE
Gentoo,Biscoe,48.6,14.8,211.4,3467.2,FEMALE
Gentoo,Biscoe,48.4,15.6,220.8,5106.1,MALE
Gentoo,Biscoe,46.7,18.0,216.2,5722.4,MALE
Adelie,Torgersen,48.3,17.6,186.8,4927.0,MALE
Adelie,Dream,45.5,16.9,199.1,4315.4,MALE
Adelie,Biscoe,41.1,15.9,211.9,4256.7,MALE
Adelie,Torgersen,41.3,19.2,196.7,3811.7,MALE
Chinstrap,Biscoe,41.3,15.1,224.3,4182.7,FEMALE
Adelie,Dream,46.7,18.2,195.9,4610.0,MALE
Chinstrap,Dream,39.1,17.7,211.5,3140.2,FEMALE
Gentoo,Biscoe,39.2,18.3,193.0,4587.9,MALE
Gentoo,Biscoe,41.9,18.3,210.9,4708.1,FEMALE
Adelie,Torgersen,46.4,17.7,228.3,3994.8,FEMALE
Gentoo,Biscoe,50.1,13.7,209.8,5659.4,MALE
Adelie,Dream,34.5,18.3,211.4,3704.9,FEMALE
Gentoo,Biscoe,48.7,14.3,221.9,5224.4,MALE
Gentoo,Torgersen,36.7,17.7,223.6,4688.9,FEMALE
Chinstrap,Torgersen,36.4,17.9,226.9,4175.9,MALE
Adelie,Biscoe,47.3,17.8,217.7,5037.2,MALE
Adelie,Biscoe,41.5,21.2,212.2,5336.8,MALE
Chinstrap,Biscoe,50.5,14.6,178.4,4549.6,FEMALE
Gentoo,Dream,42.2,18.5,223.2,4928.9,MALE
Gentoo,Biscoe,35.0,14.6,194.0,4712.5,FEMALE
Adelie,Torgersen,38.7,18.3,197.6,4011.7,MALE
Chinstrap,Torgersen,51.4,20.6,225.3,4131.2,MALE
Gentoo,Biscoe,47.8,14.0,227.7,3763.6,FEMALE
Gentoo,Biscoe,51.5,14.6,221.4,5687.4,MALE
Gentoo,Biscoe,41.1,17.1,194.4,5740.3,MALE
Adelie,Dream,38.4,19.9,190.2,4282.0,MALE
Gentoo,Biscoe,44.4,17.5,178.6,4949.7,MALE
Chinstrap,Dream,50.5,18.3,187.7,4198.3,MALE
Gentoo,Biscoe,42.1,13.7,213.9,5539.5,MALE
Chinstrap,Dream,53.8,17.8,204.4,4553.3,MALE
Adelie,Dream,50.7,17.8,189.9,5057.2,MALE
Gentoo,Biscoe,37.1,17.7,186.4,3508.3,FEMALE
Chinstrap,Dream,49.3,15.9,210.5,5119.4,MALE
Chinstrap,Dream,48.2,19.6,197.2,3557.8,FEMALE
Chinstrap,Torgersen,37.9,14.8,209.7,2954.4,FEMALE
Chinstrap,Dream,48.2,17.5,208.8,4246.1,MALE
Adelie,Dream,41.4,15.5,191.8,5301.9,MALE
Gentoo,Biscoe,45.5,15.7,182.3,4498.1,MALE
Gentoo,Biscoe,42.7,18.7,211.7,4693.1,MALE
Gentoo,Biscoe,45.0,18.4,200.6,3837.7,FEMALE
Adelie,Biscoe,37.8,18.2,183.2,3876.9,MALE
Adelie,Biscoe,40.4,14.8,185.6,5147.3,MALE
Gentoo,Biscoe,50.1,15.0,216.9,5380.0,MALE
Gentoo,Biscoe,37.0,13.7,191.1,3907.1,FEMALE
Adelie,Biscoe,37.4,17.6,218.4,5433.8,FEMALE
Chinstrap,Dream,50.3,17.0,218.8,3922.8,FEMALE
Gentoo,Biscoe,42.5,17.7,224.5,5612.5,MALE
Chinstrap,Dream,52.1,17.3,202.5,4900.2,MALE
Adelie,Dream,39.7,18.9,224.0,5618.3,MALE
Gentoo,Biscoe,50.0,18.1,210.6,3966.5,MALE
Chinstrap,Dream,41.3,19.1,177.2,4075.2,MALE
