species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Chinstrap,Biscoe,47.0,19.5,188.9,3580.2,MALE
Gentoo,Biscoe,44.8,15.3,215.0,4499.7,FEMALE
Chinstrap,Dream,46.6,19.0,216.8,3816.4,MALE
Gentoo,Biscoe,45.7,15.1,214.2,4564.9,MALE
Gentoo,Biscoe,47.1,15.8,211.6,4404.9,MALE
Gentoo,Biscoe,45.2,15.1,203.5,4518.3,FEMALE
Gentoo,Biscoe,46.4,14.7,216.0,5033.5,FEMALE
Gentoo,Biscoe,46.0,15.4,211.4,3970.4,FEMALE
Gentoo,Biscoe,47.7,15.2,204.0,4516.7,FEMALE
Gentoo,Biscoe,44.6,14.9,221.7,4435.1,FEMALE
Chinstrap,Dream,50.8,18.8,214.5,3738.1,MALE
Chinstrap,Dream,47.7,19.0,180.4,4214.2,FEMALE
Gentoo,Biscoe,44.1,14.4,216.5,4390.1,FEMALE
Gentoo,Biscoe,44.6,15.5,182.3,3281.9,.
Gentoo,Biscoe,47.4,15.5,217.6,5593.0,FEMALE
Gentoo,Torgersen,45.1,15.2,216.2,4754.1,MALE
Adelie,Dream,44.9,18.8,186.7,3290.3,.
Gentoo,Biscoe,45.5,15.5,215.8,4779.9,FEMALE
Adelie,Biscoe,37.2,18.3,183.3,3025.0,FEMALE
Chinstrap,Dream,49.5,18.2,199.2,4186.4,FEMALE
Adelie,Torgersen,37.0,18.8,190.6,3208.0,FEMALE
Adelie,Dream,37.0,19.2,183.1,3197.7,FEMALE
Gentoo,Biscoe,45.1,15.1,209.8,4151.4,FEMALE
Adelie,Biscoe,36.1,19.4,185.6,3030.8,MALE
Gentoo,Biscoe,44.3,14.8,211.3,4127.1,FEMALE
Gentoo,Biscoe,46.7,15.3,213.8,4497.9,MALE
Gentoo,Biscoe,44.8,15.1,211.9,4154.2,FEMALE
Chinstrap,Dream,47.7,19.7,215.6,3402.4,MALE
Gentoo,Biscoe,44.7,15.5,209.5,4207.8,FEMALE
Adelie,Dream,36.6,17.7,189.4,3130.7,MALE
Chinstrap,Dream,47.6,20.2,191.3,3726.7,MALE
Adelie,Biscoe,36.1,14.9,183.0,3035.8,FEMALE
Chinstrap,Dream,48.3,14.5,207.2,4393.5,FEMALE
Adelie,Torgersen,35.3,17.4,189.6,3485.7,FEMALE
Adelie,Dream,37.1,19.7,179.5,3202.8,MALE
Gentoo,Biscoe,44.6,15.2,212.1,4675.9,MALE
Gentoo,Torgersen,44.7,14.7,201.2,3519.7,FEMALE
Gentoo,Biscoe,44.9,14.7,220.5,4630.2,FEMALE
Adelie,Torgersen,36.6,18.2,187.8,3153.1,MALE
Adelie,Dream,36.3,18.6,180.6,3185.3,FEMALE
Chinstrap,Dream,48.1,19.2,218.8,3375.6,FEMALE
Chinstrap,Dream,44.9,18.4,219.5,3675.4,FEMALE
Gentoo,Biscoe,44.5,15.2,207.6,4179.3,FEMALE
Adelie,Biscoe,37.8,19.1,183.1,3422.4,MALE
Gentoo,Biscoe,45.2,14.8,195.9,4117.8,FEMALE
Gentoo,Biscoe,48.9,20.4,214.8,5514.6,MALE
Adelie,Torgersen,36.6,18.7,186.0,3178.3,FEMALE
Adelie,Biscoe,44.1,19.1,213.1,3075.4,FEMALE
Adelie,Dream,37.3,18.9,184.2,3143.4,MALE
Gentoo,Biscoe,46.0,15.1,211.3,4238.6,FEMALE
Adelie,Dream,37.9,19.1,190.3,3570.4,MALE
Gentoo,Biscoe,45.4,15.2,214.9,4529.3,FEMALE
Gentoo,Biscoe,44.9,15.1,211.8,4325.4,FEMALE
Chinstrap,Dream,49.7,19.1,188.0,3302.4,MALE
Chinstrap,Dream,49.1,19.6,187.1,3531.1,MALE
Adelie,Torgersen,37.5,19.4,185.8,3521.9,MALE
Gentoo,Dream,45.2,15.1,219.0,4847.0,FEMALE
Chinstrap,Dream,47.9,19.4,184.4,3446.2,FEMALE
Gentoo,Biscoe,45.6,15.6,214.1,4519.6,FEMALE
Gentoo,Biscoe,44.5,15.1,216.2,4476.3,FEMALE
Adelie,Biscoe,47.5,18.4,184.3,2851.1,MALE
Chinstrap,Dream,48.6,18.9,190.3,3282.4,MALE
Chinstrap,Torgersen,38.2,18.9,192.2,4619.3,MALE
Gentoo,Biscoe,45.2,15.1,222.6,3282.1,MALE
Gentoo,Biscoe,44.9,15.2,215.7,4326.4,FEMALE
Gentoo,Biscoe,45.1,14.6,214.2,4233.8,FEMALE
Adelie,Torgersen,44.9,19.1,183.6,3490.3,FEMALE
Adelie,Torgersen,35.7,17.8,185.4,2936.4,FEMALE
Gentoo,Biscoe,44.6,15.4,211.2,4292.6,FEMALE
Chinstrap,Dream,44.9,18.7,196.4,4133.6,FEMALE
Gentoo,Biscoe,44.9,17.9,209.3,4488.7,FEMALE
Chinstrap,Dream,46.0,19.0,202.2,4301.8,MALE
Adelie,Biscoe,37.0,19.3,184.2,3537.2,FEMALE
Adelie,Dream,36.9,19.3,183.9,3246.0,FEMALE
Adelie,Torgersen,38.0,16.2,180.3,3496.7,MALE
Adelie,Dream,37.6,19.0,189.4,3631.6,MALE
Chinstrap,Dream,47.6,19.6,188.3,3498.2,MALE
Gentoo,Biscoe,45.1,15.7,218.1,4455.7,FEMALE
Gentoo,Biscoe,45.0,15.2,213.0,4231.2,FEMALE
Adelie,Biscoe,36.7,19.1,214.9,4293.4,MALE
Chinstrap,Dream,45.3,18.3,188.9,3363.0,MALE
Adelie,Torgersen,37.4,19.2,182.4,3078.0,MALE
Gentoo,Biscoe,47.8,15.6,217.9,4851.6,MALE
Chinstrap,Dream,47.6,19.2,183.5,3046.6,FEMALE
Gentoo,Biscoe,45.1,15.5,210.0,4461.5,FEMALE
Adelie,Dream,45.2,19.6,187.0,3380.5,MALE
Adelie,Dream,36.3,18.6,182.7,3243.5,FEMALE
Gentoo,Biscoe,44.9,15.3,217.6,4181.6,FEMALE
Gentoo,Biscoe,45.3,15.5,210.0,4114.1,FEMALE
Gentoo,Biscoe,48.4,15.4,212.7,4606.4,MALE
Gentoo,Biscoe,47.5,15.2,213.7,4304.6,MALE
Gentoo,Biscoe,45.3,15.2,211.6,3360.5,FEMALE
Gentoo,Biscoe,44.1,15.1,204.4,4005.4,FEMALE
Adelie,Biscoe,45.5,19.4,186.1,4369.2,FEMALE
Adelie,Dream,36.7,19.2,182.8,3343.1,FEMALE
Chinstrap,Dream,48.7,18.9,220.1,3192.6,FEMALE
Chinstrap,Dream,44.9,14.9,200.1,4093.2,FEMALE
Adelie,Torgersen,38.1,18.6,197.2,4488.1,MALE
Adelie,Torgersen,37.9,19.4,182.9,3504.0,MALE
Gentoo,Biscoe,45.0,15.4,213.4,4611.9,FEMALE
Gentoo,Biscoe,44.9,15.1,213.6,4207.2,FEMALE
Adelie,Dream,36.2,17.4,188.5,3452.1,FEMALE
Adelie,Biscoe,38.5,19.5,184.8,3628.9,MALE
Gentoo,Biscoe,45.2,14.4,218.0,4293.8,FEMALE
Gentoo,Biscoe,44.2,15.4,208.9,4015.0,FEMALE
Gentoo,Biscoe,45.0,15.3,212.2,4640.8,FEMALE
Adelie,Dream,37.6,19.0,183.7,3227.2,MALE
Adelie,Dream,36.5,19.2,181.2,2931.0,MALE
Gentoo,Biscoe,45.6,15.2,214.2,4737.1,MALE
Adelie,Dream,36.4,18.0,189.2,3345.4,MALE
Gentoo,Biscoe,44.3,14.3,214.8,4271.4,FEMALE
Adelie,Torgersen,46.4,19.1,187.1,3487.4,FEMALE
Adelie,Dream,37.2,19.4,184.6,4254.0,MALE
Adelie,Torgersen,36.6,18.9,188.7,3563.4,FEMALE
Gentoo,Biscoe,44.9,15.0,211.5,4270.4,FEMALE
Adelie,Dream,38.0,18.9,184.5,3561.9,FEMALE
Gentoo,Biscoe,44.6,14.5,178.4,2741.2,FEMALE
Gentoo,Biscoe,45.8,14.3,205.1,4448.5,MALE
Adelie,Torgersen,38.2,19.7,186.0,3509.0,MALE
Gentoo,Dream,47.3,15.4,217.4,4507.2,MALE
Chinstrap,Dream,46.8,19.2,184.6,3266.9,MALE
Gentoo,Biscoe,44.9,14.8,196.5,4257.1,FEMALE
Adelie,Biscoe,37.6,15.4,184.8,4237.9,FEMALE
Gentoo,Biscoe,44.6,15.5,210.0,4171.3,FEMALE
Adelie,Biscoe,36.8,19.8,179.4,2918.1,FEMALE
Chinstrap,Dream,48.1,19.8,192.0,3404.5,MALE
Gentoo,Biscoe,49.8,15.2,217.1,5107.8,MALE
Adelie,Dream,36.0,17.5,185.4,3048.1,FEMALE
Adelie,Dream,45.0,18.6,191.1,4401.5,FEMALE
Gentoo,Biscoe,44.9,14.9,212.7,4188.3,FEMALE
Adelie,Dream,37.0,19.4,181.3,3301.9,MALE
Adelie,Dream,37.2,16.0,216.6,3331.7,FEMALE
Chinstrap,Dream,41.3,17.8,209.7,3456.2,MALE
Adelie,Dream,37.1,18.9,184.4,3326.1,FEMALE
Adelie,Biscoe,36.8,19.3,184.1,3159.8,FEMALE
Gentoo,Biscoe,44.4,15.3,209.0,4277.5,FEMALE
Adelie,Dream,36.0,21.5,186.1,3068.4,FEMALE
Gentoo,Dream,49.2,21.1,188.6,5097.0,MALE
Adelie,Biscoe,38.1,15.7,178.0,3259.9,FEMALE
Chinstrap,Dream,46.0,19.6,183.8,3454.1,MALE
Adelie,Torgersen,36.7,19.6,182.1,2891.9,FEMALE
Gentoo,Biscoe,44.0,15.0,204.0,3898.7,FEMALE
Chinstrap,Biscoe,45.2,14.8,187.8,3418.3,FEMALE
Adelie,Dream,47.6,19.9,187.9,3467.6,MALE
Gentoo,Biscoe,46.2,14.4,215.4,4204.0,FEMALE
Adelie,Biscoe,36.5,18.5,183.0,3294.2,FEMALE
Chinstrap,Dream,45.5,19.3,194.0,5213.5,FEMALE
Chinstrap,Dream,48.5,19.3,219.4,3532.5,MALE
Gentoo,Biscoe,44.7,15.3,214.9,4233.0,FEMALE
Chinstrap,Biscoe,45.2,14.8,187.8,3418.3,FEMALE
Chinstrap,Dream,45.9,19.1,223.9,3674.3,FEMALE
Gentoo,Biscoe,47.4,15.6,216.7,4678.6,MALE
Gentoo,Biscoe,44.9,15.4,198.3,4348.7,FEMALE
Gentoo,Biscoe,47.9,15.8,213.4,4620.5,FEMALE
Gentoo,Biscoe,45.9,14.7,212.1,4328.0,FEMALE
Chinstrap,Dream,48.2,19.5,215.1,4632.4,MALE
Gentoo,Biscoe,45.4,14.7,185.6,4464.7,FEMALE
Adelie,Biscoe,37.6,18.3,194.2,3395.6,FEMALE
Gentoo,Biscoe,45.6,16.0,213.6,4721.4,MALE
Gentoo,Biscoe,44.0,14.7,217.5,4304.1,FEMALE
Adelie,Dream,36.8,19.2,180.7,3436.5,MALE
Adelie,Torgersen,37.0,18.5,191.3,3416.9,MALE
Gentoo,Biscoe,45.3,15.6,217.4,4523.3,MALE
Chinstrap,Dream,47.7,19.5,201.4,3460.5,MALE
Chinstrap,Dream,45.4,19.1,182.4,3142.0,FEMALE
Gentoo,Biscoe,44.6,14.9,213.6,4318.7,FEMALE
Gentoo,Biscoe,42.0,15.2,209.8,4690.2,MALE
Adelie,Dream,37.3,18.6,182.3,3072.0,FEMALE
Adelie,Dream,36.9,18.3,184.8,3157.0,FEMALE
Gentoo,Biscoe,46.8,15.3,212.9,4347.5,MALE
Gentoo,Biscoe,48.5,15.5,217.1,4610.3,FEMALE
Chinstrap,Dream,47.8,19.8,189.4,3224.3,FEMALE
Chinstrap,Biscoe,47.3,19.0,214.5,3428.0,MALE
Adelie,Biscoe,46.3,19.3,184.4,3390.2,MALE
Chinstrap,Dream,47.7,19.8,180.3,3307.3,MALE
Gentoo,Dream,37.7,19.2,184.6,3339.1,MALE
Adelie,Biscoe,37.5,15.3,212.5,3335.4,FEMALE
Adelie,Dream,45.2,15.3,219.7,4570.9,MALE
Gentoo,Biscoe,44.6,14.3,216.0,4428.0,.
Chinstrap,Dream,47.5,18.5,182.4,4046.0,MALE
Chinstrap,Dream,47.6,19.3,214.6,4556.4,FEMALE
Gentoo,Biscoe,45.2,15.7,214.6,4554.2,FEMALE
Adelie,Dream,36.7,16.8,186.9,3217.2,FEMALE
Adelie,Torgersen,37.6,19.0,187.4,3306.5,FEMALE
Chinstrap,Dream,48.5,15.3,184.3,4550.9,MALE
Gentoo,Biscoe,45.3,16.4,212.0,3297.8,MALE
Gentoo,Biscoe,45.0,15.6,216.9,4822.4,MALE
Gentoo,Biscoe,44.6,15.3,218.2,4244.1,FEMALE
Chinstrap,Dream,49.2,19.5,212.4,3501.9,FEMALE
Gentoo,Biscoe,36.8,14.8,219.8,4431.7,FEMALE
Gentoo,Dream,46.3,18.9,187.8,4386.0,FEMALE
Adelie,Dream,37.1,18.6,189.2,3188.7,FEMALE
Adelie,Dream,37.2,19.9,184.6,3416.7,MALE
Gentoo,Biscoe,44.1,14.6,210.6,4154.3,FEMALE
Gentoo,Biscoe,50.7,15.4,216.4,4840.6,MALE
Adelie,Biscoe,42.4,16.2,182.2,3035.1,FEMALE
Gentoo,Biscoe,45.7,15.2,213.2,4805.0,MALE
Gentoo,Biscoe,44.5,15.1,202.1,5178.8,FEMALE
Chinstrap,Dream,37.0,18.8,186.9,3191.9,FEMALE
Gentoo,Biscoe,44.7,15.4,209.3,4301.5,FEMALE
Gentoo,Biscoe,36.9,15.8,211.8,4552.5,FEMALE
Adelie,Biscoe,37.0,19.0,183.3,3215.6,FEMALE
Adelie,Dream,36.7,15.3,183.2,3249.4,FEMALE
Gentoo,Biscoe,44.2,15.0,213.4,4275.8,FEMALE
Adelie,Torgersen,36.4,18.9,182.6,2924.8,FEMALE
Adelie,Dream,39.1,18.9,188.7,4243.1,FEMALE
Adelie,Torgersen,37.5,19.9,187.0,3441.5,MALE
Gentoo,Biscoe,45.3,15.4,216.6,4417.1,FEMALE
Chinstrap,Dream,47.2,19.6,213.7,4396.8,FEMALE
Adelie,Dream,37.7,19.6,186.2,3296.0,MALE
Chinstrap,Dream,45.2,19.2,187.4,3534.6,FEMALE
Gentoo,Biscoe,45.5,14.8,218.4,4738.0,FEMALE
Gentoo,Biscoe,48.7,16.3,214.9,5178.0,MALE
Gentoo,Biscoe,45.1,15.4,221.5,4431.4,FEMALE
Gentoo,Biscoe,44.6,15.2,213.9,4442.4,FEMALE
Chinstrap,Dream,47.8,19.5,216.4,3543.7,MALE
Gentoo,Biscoe,44.9,15.0,215.0,4062.7,FEMALE
Gentoo,Biscoe,44.8,13.7,214.0,4316.7,FEMALE
Gentoo,Biscoe,47.5,15.5,216.9,4853.3,FEMALE
Adelie,Biscoe,38.0,19.9,189.7,3823.5,MALE
Chinstrap,Dream,48.1,19.1,182.7,3578.2,MALE
Adelie,Dream,37.1,19.5,186.4,3443.8,MALE
Gentoo,Biscoe,44.6,15.2,211.0,4042.0,FEMALE
Chinstrap,Dream,47.0,18.6,217.6,3393.0,FEMALE
Gentoo,Biscoe,48.5,15.5,217.1,4610.3,FEMALE
Gentoo,Biscoe,43.9,14.9,211.2,4127.8,FEMALE
Chinstrap,Dream,46.8,19.8,184.2,2900.4,FEMALE
Adelie,Biscoe,45.0,18.9,184.9,3101.2,MALE
Adelie,Biscoe,37.9,19.3,182.2,3061.6,MALE
Gentoo,Biscoe,45.2,15.2,212.6,4277.6,FEMALE
Gentoo,Biscoe,48.3,16.6,217.5,4989.2,MALE
Gentoo,Biscoe,45.3,15.0,212.7,4467.1,FEMALE
Gentoo,Biscoe,49.1,15.4,192.7,4024.4,FEMALE
Adelie,Dream,37.7,19.6,186.9,3427.9,MALE
Gentoo,Biscoe,45.1,15.2,207.7,4744.4,FEMALE
Gentoo,Biscoe,47.9,19.4,212.8,4993.4,MALE
Gentoo,Biscoe,44.9,15.1,208.7,4190.3,FEMALE
Adelie,Dream,37.4,19.3,186.5,3441.3,MALE
Gentoo,Biscoe,45.3,15.5,209.2,4996.6,MALE
Adelie,Torgersen,45.3,20.0,189.3,3582.8,MALE
Gentoo,Biscoe,45.0,15.3,211.9,4626.5,FEMALE
Gentoo,Dream,38.4,17.3,182.4,3189.2,FEMALE
Adelie,Biscoe,36.6,18.8,185.4,3076.6,FEMALE
Chinstrap,Dream,47.9,19.3,189.3,3381.0,FEMALE
Gentoo,Biscoe,44.1,14.9,208.9,4182.6,FEMALE
Adelie,Biscoe,45.8,14.5,224.1,4829.2,FEMALE
Chinstrap,Dream,48.5,18.6,190.2,3445.1,MALE
Gentoo,Biscoe,45.0,14.8,200.7,4336.5,FEMALE
Adelie,Torgersen,37.2,18.9,183.9,3188.3,FEMALE
Adelie,Dream,36.6,19.1,181.0,3009.4,FEMALE
Gentoo,Biscoe,44.1,14.7,225.5,4701.2,FEMALE
Gentoo,Biscoe,47.3,15.5,215.3,4765.7,MALE
Adelie,Biscoe,49.3,20.5,206.2,3633.6,FEMALE
Gentoo,Biscoe,36.9,15.7,213.0,4578.3,FEMALE
Adelie,Biscoe,47.2,19.2,213.2,4728.1,FEMALE
Adelie,Dream,37.7,19.6,185.1,3383.2,MALE
Adelie,Biscoe,39.6,14.8,184.9,3505.8,.
Gentoo,Dream,44.3,15.6,185.0,3299.7,FEMALE
Gentoo,Biscoe,44.5,14.3,209.6,4060.0,FEMALE
Gentoo,Biscoe,44.7,14.9,208.9,4254.0,FEMALE
Gentoo,Dream,44.6,14.6,199.8,4214.8,FEMALE
Adelie,Dream,36.8,18.9,187.0,3328.9,FEMALE
Adelie,Biscoe,37.2,18.5,189.3,3258.7,FEMALE
Chinstrap,Dream,47.5,19.4,185.6,3336.3,FEMALE
Adelie,Dream,37.4,18.9,208.1,3422.2,FEMALE
Adelie,Dream,37.7,19.3,184.0,3410.2,MALE
Gentoo,Dream,48.2,15.8,217.0,4324.2,FEMALE
Chinstrap,Dream,47.1,19.8,190.4,3414.6,MALE
Chinstrap,Dream,47.2,20.2,187.5,3749.1,FEMALE
Gentoo,Biscoe,42.2,14.8,212.7,4705.1,FEMALE
Chinstrap,Dream,37.8,19.3,184.4,2818.8,FEMALE
Adelie,Torgersen,42.4,15.5,188.4,3364.8,MALE
Gentoo,Biscoe,46.0,15.7,209.5,4353.9,FEMALE
Chinstrap,Dream,46.0,19.0,202.2,4301.8,MALE
Gentoo,Biscoe,45.1,14.7,217.1,4281.0,FEMALE
Gentoo,Biscoe,46.3,15.1,182.7,4279.7,FEMALE
Chinstrap,Dream,45.3,19.0,186.3,4286.1,MALE
Adelie,Dream,36.5,19.0,182.0,3147.8,MALE
Adelie,Biscoe,45.6,14.7,187.3,3388.8,MALE
Gentoo,Biscoe,46.0,14.2,223.5,4818.5,FEMALE
Gentoo,Biscoe,44.4,15.2,207.5,4049.4,FEMALE
Chinstrap,Dream,47.7,19.9,191.8,3580.0,MALE
Gentoo,Dream,46.9,18.7,212.6,4822.6,MALE
Chinstrap,Dream,49.4,19.2,218.7,3645.6,MALE
Adelie,Torgersen,44.4,19.1,192.5,3619.5,MALE
Adelie,Torgersen,37.3,18.7,193.5,5126.9,MALE
Gentoo,Biscoe,45.5,15.5,215.8,4779.9,FEMALE
Gentoo,Biscoe,44.8,15.5,209.5,4217.3,FEMALE
Adelie,Dream,37.0,19.4,178.9,2988.9,FEMALE
Adelie,Biscoe,36.8,19.8,179.4,2918.1,FEMALE
Gentoo,Dream,47.4,15.7,209.1,4686.9,MALE
Gentoo,Biscoe,43.8,15.2,206.7,4173.3,FEMALE
Gentoo,Biscoe,45.2,14.5,184.2,4556.3,FEMALE
Gentoo,Biscoe,44.5,15.1,204.6,4034.0,FEMALE
Adelie,Dream,37.9,19.3,186.5,3498.8,MALE
Gentoo,Biscoe,44.8,18.8,210.6,4502.6,FEMALE
Adelie,Dream,37.7,19.0,182.0,4525.5,FEMALE
Adelie,Biscoe,37.3,15.4,183.9,3290.4,FEMALE
Gentoo,Biscoe,47.9,15.9,218.4,4395.4,MALE
Gentoo,Biscoe,44.6,15.0,208.2,4268.9,FEMALE
Gentoo,Biscoe,47.7,15.8,215.3,4562.3,FEMALE
Adelie,Torgersen,37.3,18.9,184.7,3403.0,MALE
Chinstrap,Dream,47.4,19.3,188.2,3417.6,FEMALE
Chinstrap,Torgersen,45.6,19.5,188.4,5454.2,MALE
Gentoo,Biscoe,37.0,15.0,198.5,4487.9,FEMALE
Gentoo,Biscoe,41.6,15.3,219.5,5042.4,MALE
Gentoo,Biscoe,45.5,15.4,215.8,4561.8,MALE
Adelie,Biscoe,38.4,14.8,185.7,3194.3,FEMALE
Gentoo,Dream,45.1,15.2,214.4,4407.2,MALE
Adelie,Torgersen,37.3,19.1,185.4,3404.9,FEMALE
Gentoo,Biscoe,47.7,15.0,214.1,4585.7,FEMALE
Adelie,Torgersen,38.4,18.0,186.0,3331.5,FEMALE
Chinstrap,Dream,45.9,19.1,188.9,3610.1,MALE
Gentoo,Biscoe,48.1,15.4,209.4,4371.7,MALE
Adelie,Biscoe,37.4,19.3,188.9,3355.7,FEMALE
Gentoo,Biscoe,44.4,14.4,212.6,4115.9,FEMALE
Gentoo,Biscoe,45.2,15.2,217.3,4593.3,FEMALE
Gentoo,Biscoe,45.1,19.0,202.2,4177.2,MALE
Adelie,Biscoe,36.3,15.2,178.0,4083.3,FEMALE
Chinstrap,Dream,45.2,19.0,214.7,3303.3,FEMALE
Adelie,Dream,37.3,19.3,184.0,3099.9,MALE
Gentoo,Dream,47.7,15.0,217.7,4510.7,MALE
Adelie,Torgersen,36.4,19.0,186.7,3211.9,FEMALE
Gentoo,Biscoe,40.2,15.3,195.0,4214.6,MALE
Adelie,Dream,44.4,19.5,191.5,3666.2,MALE
Adelie,Biscoe,37.3,19.5,185.1,4676.7,FEMALE
Gentoo,Biscoe,46.1,18.9,183.0,3077.6,FEMALE
Adelie,Dream,37.4,19.2,181.9,2865.4,MALE
Chinstrap,Dream,46.9,19.1,182.1,2842.9,MALE
Adelie,Torgersen,37.6,19.1,188.7,3629.3,FEMALE
Gentoo,Biscoe,45.7,14.9,219.9,4570.3,FEMALE
Adelie,Biscoe,36.7,15.1,181.0,3054.5,FEMALE
Adelie,Dream,37.4,19.1,181.4,3003.6,FEMALE
Gentoo,Biscoe,46.9,15.1,213.2,4637.9,MALE
Gentoo,Biscoe,45.1,14.9,217.1,4491.5,FEMALE
Chinstrap,Dream,48.7,19.4,190.7,3429.9,FEMALE
Gentoo,Biscoe,44.9,14.9,213.3,4075.2,FEMALE
Gentoo,Biscoe,48.2,15.6,216.2,4835.3,MALE
Adelie,Dream,36.9,19.0,187.5,4528.2,MALE
Adelie,Torgersen,37.0,18.8,179.9,3311.4,FEMALE
Adelie,Dream,47.4,19.2,181.9,3262.1,FEMALE
Gentoo,Biscoe,45.7,15.9,214.9,4523.7,MALE
Adelie,Biscoe,36.6,18.8,181.5,2855.8,FEMALE
Chinstrap,Dream,45.5,19.3,184.4,3377.5,MALE
Gentoo,Biscoe,45.6,15.5,212.6,4558.4,MALE
Adelie,Torgersen,37.0,19.2,182.5,3169.6,FEMALE
Chinstrap,Dream,45.3,19.6,215.5,4507.6,MALE
