species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Gentoo,Biscoe,47.6,15.5,224.8,6176.3,MALE
Adelie,Torgersen,46.8,17.8,194.1,3636.7,MALE
Chinstrap,Dream,48.5,18.3,187.7,3610.5,FEMALE
Adelie,Biscoe,37.6,19.2,188.3,3731.9,FEMALE
Gentoo,Biscoe,45.0,15.7,231.0,6300.0,MALE
Adelie,Biscoe,36.6,15.1,193.9,3685.0,FEMALE
Adelie,Biscoe,48.6,18.5,190.5,4052.0,MALE
Adelie,Biscoe,34.6,19.8,190.0,3200.1,FEMALE
Chinstrap,Dream,46.2,18.7,202.6,4080.8,MALE
Adelie,Dream,35.3,19.2,196.6,3816.7,MALE
Gentoo,Biscoe,46.8,15.0,216.0,5869.2,MALE
Gentoo,Biscoe,41.1,16.0,220.8,6069.5,MALE
Adelie,Dream,48.7,20.5,202.8,4096.8,MALE
Gentoo,Biscoe,45.0,15.5,226.5,5329.0,MALE
Chinstrap,Dream,37.4,20.6,198.9,5897.2,MALE
Adelie,Torgersen,44.6,15.7,186.6,3986.3,MALE
Gentoo,Biscoe,45.9,16.7,231.0,6300.0,FEMALE
Chinstrap,Dream,44.8,18.7,200.5,4281.1,MALE
Chinstrap,Biscoe,48.2,16.3,226.5,4292.5,MALE
Gentoo,Biscoe,46.3,15.7,226.7,5970.8,FEMALE
Adelie,Torgersen,35.4,19.1,188.5,3973.2,MALE
Adelie,Dream,36.5,19.1,191.4,4020.1,FEMALE
Adelie,Biscoe,38.5,15.3,188.5,3747.0,FEMALE
Chinstrap,Dream,47.1,20.0,194.8,3868.2,FEMALE
Adelie,Dream,37.4,17.4,190.1,3860.3,FEMALE
Adelie,Dream,45.3,17.2,227.8,5770.1,MALE
Gentoo,Biscoe,46.4,16.4,229.1,5899.9,MALE
Adelie,Dream,38.3,19.8,195.7,4215.0,FEMALE
Adelie,Dream,36.2,18.7,192.2,4310.6,FEMALE
Gentoo,Biscoe,49.4,15.6,224.4,4269.1,MALE
Adelie,Biscoe,50.6,20.4,205.6,5797.3,MALE
Adelie,Biscoe,45.2,19.3,185.6,5539.1,MALE
Gentoo,Biscoe,44.5,16.1,231.0,5440.4,MALE
Adelie,Biscoe,38.3,19.7,187.5,4115.8,MALE
Gentoo,Biscoe,46.4,15.6,225.8,5975.9,FEMALE
Adelie,Torgersen,33.1,19.7,188.8,3870.8,FEMALE
Gentoo,Biscoe,47.3,16.2,223.0,6060.5,MALE
Gentoo,Biscoe,49.9,15.7,227.9,6285.0,MALE
Chinstrap,Dream,42.9,18.8,199.4,3818.1,MALE
Chinstrap,Dream,49.5,18.9,230.2,3970.5,FEMALE
Adelie,Biscoe,33.1,19.4,194.6,3562.5,FEMALE
Adelie,Dream,35.5,15.6,190.4,3796.6,FEMALE
Adelie,Biscoe,38.5,19.6,193.7,4172.9,FEMALE
Adelie,Torgersen,36.8,18.6,194.7,4024.7,FEMALE
Gentoo,Biscoe,41.6,15.1,223.5,5555.1,FEMALE
Adelie,Torgersen,38.0,18.2,195.6,3980.3,MALE
Gentoo,Biscoe,47.4,14.9,216.2,4840.6,FEMALE
Gentoo,Biscoe,42.7,15.1,210.6,4894.1,FEMALE
Adelie,Biscoe,36.8,19.3,188.3,3779.1,MALE
