species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Chinstrap,Dream,47.2,19.9,199.7,4226.2,MALE
Gentoo,Biscoe,53.3,20.5,231.0,5716.1,MALE
Adelie,Biscoe,34.7,17.2,189.5,3585.3,FEMALE
Gentoo,Biscoe,44.4,16.3,231.0,6166.5,FEMALE
Gentoo,Biscoe,48.3,14.6,213.2,5285.7,FEMALE
Adelie,Torgersen,48.7,19.5,231.0,5349.2,.
Chinstrap,Dream,47.4,20.4,203.8,4499.1,MALE
Gentoo,Biscoe,48.5,15.0,219.0,4850.0,FEMALE
Gentoo,Biscoe,45.5,14.7,220.1,4647.9,FEMALE
Chinstrap,Dream,42.4,17.3,181.0,3600.0,FEMALE
Chinstrap,Dream,46.2,20.4,224.8,4464.2,FEMALE
Gentoo,Biscoe,42.9,15.7,229.4,6216.9,FEMALE
Chinstrap,Dream,49.3,20.0,215.7,4170.4,MALE
Chinstrap,Dream,44.4,19.3,193.6,3788.1,MALE
Gentoo,Biscoe,36.3,14.7,213.1,3746.6,FEMALE
Adelie,Biscoe,37.1,18.0,200.7,3966.3,FEMALE
Chinstrap,Dream,45.7,19.8,201.2,4403.9,FEMALE
Gentoo,Biscoe,46.4,16.4,227.1,5557.4,MALE
Gentoo,Biscoe,52.3,16.2,231.0,6300.0,MALE
Gentoo,Biscoe,50.0,15.5,223.7,5544.4,MALE
Chinstrap,Dream,48.6,20.3,198.6,4337.6,MALE
Adelie,Biscoe,50.6,20.5,231.0,6130.4,MALE
Gentoo,Biscoe,46.7,16.0,227.6,5560.2,MALE
Gentoo,Biscoe,43.5,16.6,231.0,6300.0,FEMALE
Gentoo,Biscoe,46.6,15.4,220.4,5333.2,FEMALE
Adelie,Dream,45.2,18.5,198.5,4264.9,MALE
Adelie,Biscoe,37.3,20.3,200.7,4392.3,MALE
Chinstrap,Dream,46.1,18.2,178.0,3250.0,FEMALE
Chinstrap,Biscoe,48.2,21.2,205.9,5784.0,MALE
Chinstrap,Dream,45.7,18.4,201.1,4440.4,FEMALE
Chinstrap,Dream,47.6,19.9,201.2,4106.0,MALE
Adelie,Dream,37.0,20.0,198.6,5108.6,MALE
Chinstrap,Biscoe,47.4,19.4,213.2,4593.9,MALE
Chinstrap,Dream,45.7,21.5,212.0,4988.6,MALE
Gentoo,Biscoe,45.0,16.0,227.5,5933.3,FEMALE
Chinstrap,Dream,45.6,19.5,202.7,4382.1,MALE
Chinstrap,Dream,48.3,21.0,200.7,4542.4,MALE
Gentoo,Biscoe,46.5,19.2,196.5,4344.0,MALE
Adelie,Torgersen,35.9,19.5,192.4,4345.0,MALE
Gentoo,Biscoe,48.3,17.1,231.0,6191.1,MALE
Adelie,Dream,38.8,20.0,190.0,3950.0,MALE
Adelie,Dream,37.3,20.4,193.8,4028.4,MALE
Chinstrap,Dream,47.2,20.3,201.6,4433.1,MALE
Gentoo,Biscoe,48.7,17.3,231.0,6300.0,MALE
Gentoo,Biscoe,42.7,15.1,210.6,4894.1,FEMALE
Gentoo,Biscoe,42.0,14.4,231.0,4057.7,FEMALE
Gentoo,Biscoe,46.9,14.6,222.0,4875.0,FEMALE
Gentoo,Biscoe,45.0,14.7,225.4,5596.6,FEMALE
Gentoo,Biscoe,45.5,20.6,229.8,4795.9,MALE
Adelie,Torgersen,39.8,18.8,199.1,4180.3,FEMALE
Adelie,Biscoe,37.8,19.4,207.0,4614.8,MALE
Gentoo,Biscoe,47.8,15.7,225.8,5314.9,FEMALE
Adelie,Dream,37.3,16.0,199.1,5422.5,FEMALE
Chinstrap,Dream,45.6,19.4,194.0,3525.0,FEMALE
Adelie,Biscoe,36.4,18.0,188.4,3858.3,FEMALE
Adelie,Dream,38.3,21.1,202.9,4784.7,MALE
Adelie,Biscoe,38.1,19.2,200.4,4987.2,FEMALE
Gentoo,Biscoe,49.0,15.6,222.0,6035.4,FEMALE
Gentoo,Biscoe,49.5,16.1,224.0,5650.0,MALE
Gentoo,Biscoe,48.3,17.2,231.0,6279.2,MALE
Chinstrap,Dream,37.2,18.4,194.4,3929.6,MALE
Gentoo,Biscoe,44.8,16.5,231.0,6300.0,FEMALE
Adelie,Biscoe,37.6,19.2,198.1,3963.8,FEMALE
Gentoo,Biscoe,47.6,15.1,211.6,5154.6,FEMALE
Gentoo,Biscoe,43.3,15.3,228.9,6269.3,FEMALE
Adelie,Biscoe,36.2,19.6,199.4,4043.6,FEMALE
Adelie,Biscoe,36.3,17.8,193.1,3459.7,FEMALE
Chinstrap,Dream,49.6,18.2,193.0,3775.0,MALE
Adelie,Dream,37.8,18.6,200.8,4067.0,MALE
Gentoo,Biscoe,43.6,17.0,231.0,6219.2,FEMALE
Adelie,Biscoe,42.0,16.0,198.4,3421.7,FEMALE
Chinstrap,Torgersen,42.7,18.7,197.7,4287.3,FEMALE
Gentoo,Biscoe,48.9,16.7,227.3,5978.9,FEMALE
Adelie,Torgersen,38.0,21.5,201.6,4986.9,MALE
Gentoo,Biscoe,51.8,16.5,229.3,5923.4,FEMALE
Gentoo,Biscoe,42.4,15.1,230.3,5506.0,FEMALE
Adelie,Dream,36.3,18.5,204.9,4071.4,FEMALE
Chinstrap,Dream,48.7,18.9,191.1,3907.6,MALE
Chinstrap,Dream,49.7,18.6,195.0,3600.0,MALE
Adelie,Torgersen,37.8,19.8,200.1,4381.7,MALE
Gentoo,Biscoe,46.6,15.8,231.0,5905.4,MALE
Gentoo,Dream,49.1,20.9,221.7,5848.7,MALE
Gentoo,Biscoe,49.9,16.2,218.8,5037.6,MALE
Gentoo,Biscoe,49.8,16.8,230.0,5700.0,MALE
Gentoo,Dream,46.3,15.9,202.2,6282.3,FEMALE
Adelie,Dream,37.4,19.5,196.7,4229.9,MALE
Adelie,Dream,38.6,18.4,195.0,3908.3,MALE
Chinstrap,Dream,49.6,20.0,207.9,4609.4,MALE
Adelie,Biscoe,39.5,19.5,192.9,5467.8,MALE
Gentoo,Biscoe,51.1,16.3,220.0,6000.0,MALE
Gentoo,Biscoe,43.4,16.6,225.1,5784.8,MALE
Chinstrap,Biscoe,50.7,16.4,225.7,5798.3,FEMALE
Adelie,Torgersen,36.0,19.8,227.8,4439.9,.
Chinstrap,Dream,50.2,21.5,200.2,4194.8,MALE
Chinstrap,Dream,50.9,19.1,196.0,3550.0,MALE
Gentoo,Biscoe,45.6,16.1,228.5,6287.7,MALE
Adelie,Dream,37.8,18.8,200.8,4032.0,MALE
Gentoo,Biscoe,43.3,15.9,226.4,5916.9,MALE
Gentoo,Biscoe,45.6,14.5,224.3,5780.2,FEMALE
Adelie,Torgersen,46.8,17.8,194.1,3636.7,MALE
Gentoo,Biscoe,46.1,15.3,216.7,5003.4,MALE
Gentoo,Biscoe,45.5,15.0,220.0,5000.0,MALE
Adelie,Torgersen,36.6,17.9,191.3,3559.9,FEMALE
Adelie,Dream,48.7,19.3,228.9,6106.7,MALE
Adelie,Biscoe,44.0,15.4,223.8,4317.8,FEMALE
Chinstrap,Biscoe,55.9,21.5,231.0,4682.7,MALE
Adelie,Torgersen,37.3,20.5,199.0,3775.0,MALE
Chinstrap,Dream,43.9,20.2,223.3,4085.2,FEMALE
Gentoo,Biscoe,35.8,16.2,194.9,3830.0,FEMALE
Adelie,Biscoe,36.9,19.5,201.3,4126.1,MALE
Gentoo,Biscoe,45.4,14.6,211.0,4800.0,FEMALE
Adelie,Biscoe,36.2,19.8,198.4,5010.9,FEMALE
Chinstrap,Biscoe,47.3,15.5,220.8,5050.2,FEMALE
Gentoo,Biscoe,49.1,16.3,231.0,6266.5,FEMALE
Adelie,Torgersen,36.9,19.2,195.2,4318.5,MALE
Chinstrap,Dream,47.8,20.4,209.6,4701.8,MALE
Adelie,Biscoe,37.4,18.8,200.8,4358.4,MALE
Adelie,Dream,36.5,19.3,220.3,4965.8,MALE
Chinstrap,Dream,47.3,18.3,222.9,4293.5,FEMALE
Adelie,Biscoe,37.2,18.8,191.7,3443.2,FEMALE
Adelie,Torgersen,38.4,19.9,201.5,4134.8,FEMALE
Chinstrap,Dream,48.1,18.3,218.8,3727.7,MALE
Chinstrap,Dream,49.3,18.6,201.6,3930.4,FEMALE
Adelie,Dream,35.4,19.9,199.6,3569.2,FEMALE
Chinstrap,Dream,41.8,20.1,190.9,4160.7,MALE
Chinstrap,Dream,45.7,17.3,193.0,3600.0,FEMALE
Adelie,Dream,49.5,21.2,231.0,6117.1,MALE
Adelie,Torgersen,43.5,19.4,206.4,4107.2,MALE
Gentoo,Biscoe,46.4,15.4,224.2,5715.1,FEMALE
Chinstrap,Dream,47.1,19.9,231.0,4587.0,MALE
Adelie,Biscoe,37.9,19.4,194.0,3653.8,FEMALE
Adelie,Dream,45.7,20.3,202.4,4643.0,MALE
Gentoo,Biscoe,48.4,16.7,230.7,6300.0,MALE
Adelie,Biscoe,38.0,20.7,200.6,4372.3,MALE
Chinstrap,Dream,47.6,20.7,202.4,4126.8,FEMALE
Adelie,Biscoe,37.3,17.8,185.7,3151.3,FEMALE
Adelie,Dream,46.7,19.9,204.7,4733.2,MALE
Adelie,Biscoe,37.6,19.2,188.3,3731.9,FEMALE
Chinstrap,Dream,46.0,19.7,199.2,3718.6,MALE
Adelie,Biscoe,35.6,19.6,197.3,4101.8,MALE
Adelie,Dream,37.9,18.8,199.1,3628.7,FEMALE
Chinstrap,Dream,44.7,19.2,201.9,4562.2,FEMALE
Adelie,Biscoe,41.2,15.5,192.7,3817.5,FEMALE
Chinstrap,Dream,46.0,18.0,198.3,3665.6,MALE
Adelie,Dream,44.0,19.1,197.0,3733.7,FEMALE
Chinstrap,Dream,48.7,21.0,208.4,4730.3,MALE
Gentoo,Biscoe,47.2,15.5,215.0,4975.0,FEMALE
Chinstrap,Dream,39.3,20.6,201.0,4451.6,MALE
Gentoo,Biscoe,48.6,16.1,231.0,6049.4,MALE
Gentoo,Torgersen,38.1,15.9,216.8,5699.1,MALE
Gentoo,Biscoe,54.6,16.7,231.0,5994.6,MALE
Adelie,Torgersen,41.1,18.6,189.0,3325.0,MALE
Gentoo,Biscoe,44.1,15.8,222.0,5434.9,FEMALE
Gentoo,Biscoe,46.1,15.7,221.7,5967.2,MALE
Adelie,Dream,35.6,18.9,194.0,4245.2,FEMALE
Gentoo,Biscoe,44.3,16.8,230.4,6277.7,MALE
Gentoo,Dream,36.9,15.4,217.4,5480.0,FEMALE
Adelie,Dream,48.7,18.8,198.8,3647.0,MALE
Gentoo,Biscoe,46.1,15.0,216.4,5184.5,FEMALE
Adelie,Torgersen,36.6,19.9,203.0,4497.4,MALE
Adelie,Dream,35.8,21.5,192.2,4167.5,MALE
Chinstrap,Dream,50.5,20.7,208.0,4942.1,MALE
Adelie,Dream,38.1,20.3,200.5,4463.3,MALE
Chinstrap,Dream,48.0,19.0,200.7,4077.6,MALE
Chinstrap,Dream,38.5,20.3,203.6,4465.4,MALE
Chinstrap,Dream,48.4,20.4,196.7,3886.5,MALE
Chinstrap,Torgersen,46.0,19.3,200.5,4198.2,FEMALE
Gentoo,Biscoe,55.1,16.0,230.0,5850.0,MALE
Adelie,Biscoe,35.5,21.0,193.1,3908.5,MALE
Chinstrap,Dream,41.4,19.0,197.5,4296.6,MALE
Adelie,Dream,45.4,18.9,218.0,4459.2,FEMALE
Chinstrap,Dream,48.0,20.7,227.0,4399.2,MALE
Chinstrap,Dream,51.1,19.2,203.7,3619.0,FEMALE
Gentoo,Biscoe,44.4,16.6,229.9,4515.2,FEMALE
Chinstrap,Dream,44.7,21.1,209.6,4462.2,MALE
Adelie,Dream,36.1,19.5,198.9,4159.6,FEMALE
Gentoo,Biscoe,39.9,16.2,231.0,6292.4,FEMALE
Gentoo,Biscoe,47.0,18.7,203.4,5481.3,MALE
Chinstrap,Dream,48.3,20.4,203.7,4375.1,MALE
Gentoo,Biscoe,46.6,14.6,219.8,3917.1,FEMALE
