species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Gentoo,Biscoe,58.5,16.9,216.7,5236.1,MALE
Adelie,Dream,38.9,18.7,192.1,3831.5,MALE
Chinstrap,Biscoe,45.0,18.6,194.1,4569.5,MALE
Adelie,Biscoe,39.7,21.5,196.4,4341.3,MALE
Chinstrap,Dream,48.3,18.5,188.1,4219.8,MALE
Gentoo,Biscoe,49.7,15.0,228.6,5532.4,MALE
Chinstrap,Dream,50.5,19.2,206.1,4031.0,MALE
Adelie,Biscoe,37.5,19.0,190.4,3157.5,FEMALE
Adelie,Dream,41.5,18.4,190.0,3649.0,MALE
Gentoo,Biscoe,59.5,13.1,217.8,4680.5,FEMALE
Adelie,Dream,38.0,18.6,189.8,3631.1,FEMALE
Gentoo,Biscoe,48.0,17.1,213.8,4930.7,MALE
Chinstrap,Dream,59.6,21.5,172.0,2700.1,FEMALE
Chinstrap,Dream,44.2,17.4,190.6,2700.0,FEMALE
Chinstrap,Dream,52.5,18.7,200.1,4043.2,MALE
Chinstrap,Dream,49.3,19.1,195.7,4474.4,MALE
Adelie,Torgersen,37.8,17.1,193.0,3383.9,FEMALE
Gentoo,Biscoe,45.7,14.9,216.7,4949.3,FEMALE
Gentoo,Biscoe,47.0,14.4,219.1,4834.3,FEMALE
Gentoo,Biscoe,47.0,15.7,203.2,4644.6,FEMALE
Gentoo,Biscoe,45.1,15.3,215.7,4710.4,FEMALE
Gentoo,Biscoe,48.0,14.7,221.4,4877.8,FEMALE
Gentoo,Biscoe,59.4,18.4,231.0,6300.0,MALE
Chinstrap,Dream,50.7,21.5,193.9,3880.4,MALE
Adelie,Dream,32.1,18.0,189.9,3368.0,FEMALE
Gentoo,Biscoe,49.3,15.0,217.8,4664.3,MALE
Adelie,Dream,46.4,21.5,210.2,3405.6,MALE
Gentoo,Biscoe,46.1,15.9,219.3,5718.7,MALE
Chinstrap,Dream,48.2,17.2,207.9,4307.9,MALE
Adelie,Torgersen,37.2,18.0,188.9,3905.6,MALE
Gentoo,Biscoe,44.4,13.8,216.2,4601.7,FEMALE
Gentoo,Biscoe,59.6,13.1,230.2,6300.0,FEMALE
Adelie,Biscoe,43.3,21.5,172.0,4762.1,MALE
Chinstrap,Torgersen,59.6,21.5,172.0,2700.0,MALE
Adelie,Biscoe,47.8,18.4,213.5,4252.8,MALE
Adelie,Dream,38.2,18.4,190.2,4238.2,MALE
Adelie,Biscoe,39.0,19.0,186.6,3704.0,MALE
Adelie,Biscoe,38.2,17.6,196.9,3684.5,FEMALE
Adelie,Dream,39.3,19.0,190.8,4109.3,MALE
Adelie,Dream,37.0,18.6,179.5,4076.1,MALE
Adelie,Torgersen,34.8,18.6,192.4,3998.8,MALE
Adelie,Torgersen,39.6,21.4,193.2,4165.2,MALE
Adelie,Dream,39.8,18.9,209.5,4880.5,MALE
Adelie,Biscoe,35.3,19.1,186.3,3253.9,FEMALE
Adelie,Torgersen,37.2,18.7,190.4,3569.8,FEMALE
Adelie,Dream,38.4,21.5,193.6,4647.8,MALE
Adelie,Dream,38.4,17.8,188.9,3854.9,FEMALE
Adelie,Torgersen,35.4,19.7,192.4,3365.4,FEMALE
Adelie,Torgersen,38.5,18.6,191.9,3868.1,MALE
Gentoo,Biscoe,50.0,16.4,221.4,5621.2,MALE
Gentoo,Biscoe,48.6,17.0,216.1,4439.7,MALE
Adelie,Torgersen,35.3,18.2,192.1,3480.3,FEMALE
Adelie,Dream,59.6,21.5,231.0,2700.0,MALE
Adelie,Torgersen,32.1,19.1,187.7,4715.6,MALE
Gentoo,Biscoe,44.7,13.4,218.7,4715.6,FEMALE
Chinstrap,Dream,59.6,21.5,172.0,2700.0,MALE
Adelie,Dream,37.8,17.2,190.1,3484.9,FEMALE
Gentoo,Biscoe,45.8,14.3,218.2,4482.6,FEMALE
Adelie,Biscoe,32.2,18.4,172.0,2700.0,FEMALE
Adelie,Dream,39.1,19.1,191.7,4255.5,MALE
Adelie,Biscoe,37.6,18.9,195.6,4570.5,MALE
Adelie,Dream,40.3,17.7,194.7,3690.0,FEMALE
Adelie,Torgersen,37.5,18.2,194.8,3637.6,FEMALE
Adelie,Dream,40.2,18.3,191.3,3501.9,FEMALE
Adelie,Biscoe,41.3,18.0,213.5,4264.7,MALE
Adelie,Dream,37.5,17.5,187.8,3537.7,FEMALE
Gentoo,Biscoe,49.1,17.2,228.8,5731.0,MALE
Adelie,Dream,45.0,19.2,189.0,3816.1,MALE
Gentoo,Biscoe,59.6,21.5,231.0,2700.0,MALE
Adelie,Dream,34.1,18.6,189.0,3391.0,FEMALE
Chinstrap,Dream,59.6,16.3,192.0,3718.9,FEMALE
Chinstrap,Dream,44.5,16.9,190.1,2838.6,FEMALE
Chinstrap,Dream,45.5,15.5,191.9,3842.9,FEMALE
Chinstrap,Dream,49.1,19.0,193.7,3736.2,MALE
Gentoo,Biscoe,46.5,15.4,219.7,5334.6,MALE
Gentoo,Biscoe,49.1,16.4,214.9,6300.0,MALE
Adelie,Torgersen,36.1,17.2,190.2,3283.0,FEMALE
Adelie,Biscoe,39.2,18.6,192.1,4093.6,MALE
Adelie,Biscoe,36.3,21.5,172.0,2700.0,MALE
Adelie,Biscoe,38.5,18.0,172.0,3179.1,FEMALE
Chinstrap,Dream,49.9,19.3,190.2,3720.6,MALE
Gentoo,Biscoe,59.6,21.5,231.0,2700.0,MALE
Gentoo,Biscoe,44.4,14.5,214.2,4896.0,FEMALE
Chinstrap,Dream,40.4,18.1,172.0,2700.0,FEMALE
Adelie,Dream,36.3,18.1,190.3,3563.9,FEMALE
Gentoo,Biscoe,46.0,14.2,212.0,4754.0,FEMALE
Gentoo,Biscoe,41.2,13.1,194.8,4755.4,FEMALE
Gentoo,Biscoe,48.9,16.7,224.7,5383.2,MALE
Adelie,Biscoe,39.4,17.7,190.4,3440.3,FEMALE
Adelie,Torgersen,45.1,18.0,210.0,4459.5,MALE
Adelie,Biscoe,38.3,17.1,196.0,3622.5,FEMALE
Adelie,Torgersen,39.3,19.9,196.7,3836.2,MALE
Chinstrap,Dream,46.8,16.9,193.5,3395.3,FEMALE
Adelie,Biscoe,43.6,18.6,191.0,3904.1,MALE
Gentoo,Biscoe,44.0,13.9,213.6,4271.9,FEMALE
Adelie,Torgersen,37.5,18.6,180.5,3863.8,MALE
Adelie,Torgersen,40.1,17.9,185.0,3389.1,FEMALE
Adelie,Torgersen,38.4,18.9,198.6,3856.0,MALE
Adelie,Dream,49.3,21.5,190.0,2700.0,MALE
Adelie,Torgersen,36.5,21.5,195.0,4808.5,MALE
Adelie,Torgersen,40.7,18.7,200.5,3637.5,MALE
Adelie,Torgersen,40.5,17.7,191.7,3847.2,MALE
Adelie,Dream,43.0,18.3,193.0,3811.3,MALE
Adelie,Biscoe,42.7,18.9,208.5,4602.7,MALE
Gentoo,Biscoe,38.9,14.4,214.3,4837.8,FEMALE
Adelie,Dream,37.4,18.1,187.0,3262.0,FEMALE
Adelie,Biscoe,36.3,15.2,184.1,3535.0,FEMALE
Adelie,Biscoe,37.7,18.5,188.8,3441.8,FEMALE
Chinstrap,Dream,45.0,17.5,190.6,4008.5,FEMALE
Gentoo,Biscoe,42.5,13.1,212.4,5100.2,FEMALE
Adelie,Torgersen,39.0,19.7,206.1,3857.8,MALE
Adelie,Dream,37.7,18.1,192.6,3540.9,FEMALE
Adelie,Biscoe,38.1,17.6,178.6,3566.7,FEMALE
Gentoo,Biscoe,59.6,13.1,172.0,6300.0,FEMALE
Gentoo,Biscoe,50.1,14.1,228.7,4768.4,MALE
Adelie,Dream,39.3,19.3,189.0,3817.5,MALE
Adelie,Dream,35.6,16.7,211.8,2700.0,FEMALE
Gentoo,Biscoe,46.0,14.6,215.5,4894.3,FEMALE
Chinstrap,Dream,49.5,19.4,207.2,3567.9,MALE
Adelie,Dream,39.7,17.5,183.2,3343.1,FEMALE
Chinstrap,Dream,49.7,18.7,189.6,3685.9,FEMALE
Adelie,Biscoe,41.2,19.2,193.2,4287.1,MALE
Adelie,Dream,35.7,18.3,183.1,3434.9,FEMALE
Gentoo,Biscoe,59.6,13.1,190.3,6300.0,FEMALE
Gentoo,Biscoe,59.6,13.1,231.0,6300.0,MALE
Adelie,Torgersen,39.0,18.7,203.6,3765.6,MALE
Adelie,Biscoe,32.1,21.5,172.0,2700.0,FEMALE
Chinstrap,Dream,46.4,18.6,191.7,3430.6,FEMALE
Adelie,Biscoe,36.3,18.6,190.0,3376.4,FEMALE
Adelie,Dream,42.4,18.6,191.0,4792.5,MALE
Gentoo,Biscoe,47.7,16.4,231.0,5157.9,MALE
Gentoo,Biscoe,47.0,16.9,221.5,5611.9,MALE
Gentoo,Biscoe,48.9,16.6,216.5,6173.2,MALE
Gentoo,Biscoe,48.4,14.8,230.2,5588.0,MALE
Gentoo,Biscoe,59.5,14.2,231.0,5808.7,MALE
Adelie,Dream,46.1,20.2,190.5,4465.4,MALE
Chinstrap,Dream,59.6,16.9,207.3,5553.5,MALE
Gentoo,Biscoe,59.6,13.1,231.0,5912.7,MALE
Gentoo,Biscoe,46.7,14.0,215.9,4078.4,FEMALE
Gentoo,Biscoe,45.9,15.0,214.1,4002.8,FEMALE
Adelie,Dream,32.1,21.5,172.0,2700.0,FEMALE
Gentoo,Biscoe,47.5,16.1,214.7,5443.9,FEMALE
Gentoo,Biscoe,49.1,14.7,217.0,4976.7,MALE
Gentoo,Biscoe,43.9,14.5,212.7,4564.5,FEMALE
Adelie,Torgersen,42.1,17.4,217.4,4756.6,MALE
Adelie,Biscoe,39.5,17.8,192.0,3792.0,FEMALE
Adelie,Torgersen,37.4,18.9,193.7,3404.0,FEMALE
Adelie,Dream,45.7,21.5,172.0,2700.0,FEMALE
Adelie,Dream,39.4,18.0,186.3,3572.3,FEMALE
Adelie,Torgersen,32.1,18.0,188.8,4330.1,FEMALE
Adelie,Dream,44.1,18.4,214.5,4279.2,MALE
Adelie,Dream,39.6,18.6,190.8,4279.7,MALE
Adelie,Biscoe,39.4,18.7,191.2,3626.6,FEMALE
Adelie,Torgersen,37.5,18.3,192.2,3152.3,FEMALE
Gentoo,Biscoe,50.8,17.2,221.9,5794.5,MALE
Adelie,Biscoe,37.5,18.2,178.3,3413.1,MALE
Adelie,Torgersen,45.6,18.6,209.1,3643.8,MALE
Gentoo,Biscoe,49.1,14.6,219.2,5050.0,MALE
Gentoo,Biscoe,50.6,16.9,219.9,5210.5,MALE
Chinstrap,Dream,41.1,17.5,190.3,3034.9,FEMALE
Gentoo,Biscoe,39.1,13.1,224.9,4637.0,FEMALE
Gentoo,Biscoe,32.1,13.1,231.0,6300.0,FEMALE
Gentoo,Biscoe,59.6,13.1,231.0,5102.9,FEMALE
Adelie,Dream,38.5,17.2,189.7,3562.3,MALE
Chinstrap,Dream,43.8,17.0,193.6,3932.4,FEMALE
Gentoo,Biscoe,41.1,15.0,210.7,4412.3,FEMALE
Gentoo,Biscoe,46.0,14.3,216.9,5213.5,MALE
Adelie,Biscoe,39.1,21.5,195.0,4383.0,MALE
Gentoo,Biscoe,49.6,17.5,219.7,6034.2,MALE
Adelie,Biscoe,46.2,19.4,200.2,4260.3,MALE
Chinstrap,Torgersen,59.6,21.5,172.0,2700.0,MALE
Adelie,Dream,36.9,18.2,188.1,3521.6,FEMALE
Adelie,Torgersen,45.0,16.4,209.2,4618.4,MALE
Gentoo,Biscoe,46.3,13.9,218.2,4553.6,FEMALE
Gentoo,Biscoe,59.6,13.2,231.0,6300.0,MALE
Chinstrap,Dream,49.7,18.9,208.4,4363.8,MALE
Gentoo,Biscoe,50.2,16.2,219.6,4598.9,MALE
Chinstrap,Dream,48.5,19.5,205.1,3637.4,MALE
Gentoo,Biscoe,41.2,13.1,196.8,3911.9,FEMALE
Adelie,Torgersen,38.5,18.6,199.1,3841.4,MALE
Adelie,Torgersen,45.5,18.3,196.1,3720.0,MALE
Gentoo,Biscoe,48.5,15.6,219.7,4947.1,MALE
Adelie,Dream,32.8,18.7,175.0,3562.4,FEMALE
Chinstrap,Dream,49.2,18.4,213.2,3646.5,MALE
Gentoo,Biscoe,47.6,13.3,218.6,4734.9,FEMALE
Gentoo,Biscoe,40.4,13.1,229.5,5025.2,FEMALE
Adelie,Torgersen,40.4,18.6,205.6,4189.5,MALE
Gentoo,Biscoe,48.8,13.9,215.8,4561.5,FEMALE
Adelie,Torgersen,41.5,18.8,198.7,4516.3,MALE
Adelie,Dream,59.6,21.5,172.0,2700.0,MALE
Chinstrap,Torgersen,38.3,16.5,190.0,3445.9,FEMALE
Gentoo,Biscoe,45.8,17.9,211.1,4766.9,MALE
Adelie,Dream,39.0,14.1,188.0,2700.0,FEMALE
Adelie,Torgersen,37.0,17.9,197.5,2935.7,FEMALE
Adelie,Torgersen,37.8,17.8,187.5,3413.2,FEMALE
Adelie,Torgersen,43.1,16.0,196.1,4030.1,MALE
Adelie,Dream,36.9,18.8,191.0,3853.2,MALE
Gentoo,Biscoe,44.6,15.6,218.2,4462.4,FEMALE
Adelie,Biscoe,32.1,21.5,172.0,2700.0,MALE
Adelie,Torgersen,40.2,18.5,197.2,4321.9,MALE
Adelie,Dream,40.2,18.7,190.2,2700.0,MALE
Gentoo,Biscoe,46.9,14.4,211.5,4762.2,FEMALE
Adelie,Dream,44.1,17.7,192.4,3814.3,MALE
Chinstrap,Dream,51.2,19.5,208.1,4070.6,MALE
Adelie,Torgersen,37.9,17.7,190.2,3437.1,FEMALE
Gentoo,Biscoe,42.7,14.3,209.7,4731.5,FEMALE
Chinstrap,Dream,44.6,14.1,185.7,3398.2,FEMALE
Adelie,Biscoe,41.8,17.6,207.3,4574.0,MALE
Gentoo,Biscoe,45.9,18.2,230.9,5570.5,MALE
Adelie,Biscoe,37.9,18.6,191.6,4210.9,MALE
Adelie,Torgersen,49.7,19.2,207.6,3788.3,MALE
Adelie,Biscoe,38.2,18.6,194.1,3717.1,MALE
Gentoo,Biscoe,44.2,13.1,214.9,4285.0,FEMALE
Adelie,Biscoe,38.5,20.0,172.0,2700.0,FEMALE
Gentoo,Biscoe,47.1,14.6,214.7,5694.6,MALE
Gentoo,Biscoe,59.6,17.6,215.3,6058.1,MALE
Gentoo,Biscoe,44.9,14.4,207.0,4458.9,FEMALE
Adelie,Dream,38.2,16.8,172.0,3024.4,FEMALE
Adelie,Dream,44.5,18.6,192.6,3923.5,MALE
Adelie,Dream,38.1,18.6,184.9,3667.3,MALE
Gentoo,Biscoe,45.2,14.8,218.0,5047.0,FEMALE
Chinstrap,Dream,41.2,17.1,186.1,3796.3,FEMALE
Adelie,Dream,48.8,15.8,210.1,4439.0,MALE
Gentoo,Biscoe,45.9,17.1,214.1,5318.2,MALE
Gentoo,Biscoe,51.0,13.1,231.0,4756.9,MALE
Gentoo,Biscoe,55.0,13.1,218.9,5829.5,MALE
Adelie,Dream,37.5,18.9,195.7,2825.4,FEMALE
Gentoo,Biscoe,54.7,13.1,230.9,4480.2,FEMALE
Adelie,Dream,34.7,18.6,193.5,3419.7,FEMALE
Adelie,Biscoe,37.0,18.2,192.9,3594.1,FEMALE
Gentoo,Biscoe,48.7,17.1,218.2,5473.7,MALE
Chinstrap,Dream,46.0,16.9,192.6,3849.1,FEMALE
Adelie,Dream,39.8,16.2,191.7,3350.2,FEMALE
Adelie,Torgersen,40.2,18.8,191.9,3561.6,MALE
Adelie,Torgersen,41.8,18.6,192.1,4042.0,MALE
Gentoo,Biscoe,38.9,13.1,210.0,5016.1,FEMALE
Gentoo,Biscoe,59.6,21.5,231.0,6282.2,MALE
Gentoo,Biscoe,46.3,14.6,215.8,5435.0,MALE
Gentoo,Biscoe,59.6,18.0,231.0,6300.0,MALE
Adelie,Dream,40.9,19.3,194.7,4606.1,MALE
Adelie,Dream,37.8,21.5,172.0,2700.0,MALE
Adelie,Dream,43.2,21.4,194.9,4294.8,MALE
Gentoo,Biscoe,59.6,13.1,214.7,6300.0,FEMALE
Adelie,Dream,37.3,17.4,188.3,3164.6,FEMALE
Adelie,Dream,32.1,21.5,172.0,2700.0,MALE
Gentoo,Biscoe,45.6,16.0,210.7,6298.5,MALE
Gentoo,Biscoe,47.2,15.7,213.2,4822.9,FEMALE
Gentoo,Biscoe,43.7,14.9,204.4,4538.2,FEMALE
Gentoo,Biscoe,49.2,18.0,217.5,5508.7,MALE
Adelie,Biscoe,32.1,21.5,172.0,2700.0,MALE
Chinstrap,Dream,46.4,19.6,197.5,3652.8,MALE
Adelie,Biscoe,37.6,19.6,183.2,3833.6,MALE
Adelie,Dream,43.3,18.7,185.8,3709.5,MALE
Adelie,Dream,37.7,18.8,191.0,3703.2,MALE
Gentoo,Dream,59.6,13.1,172.0,2700.0,FEMALE
Gentoo,Biscoe,47.5,16.7,217.2,4723.1,MALE
Adelie,Dream,35.6,17.9,196.0,2906.8,FEMALE
Gentoo,Biscoe,50.1,17.7,229.0,5760.1,MALE
Adelie,Dream,44.8,20.1,191.7,4931.4,MALE
Adelie,Dream,32.1,21.5,186.5,6108.2,FEMALE
Adelie,Dream,37.2,17.9,189.3,3343.1,FEMALE
Adelie,Dream,40.3,17.1,190.8,3346.7,FEMALE
Adelie,Torgersen,38.7,18.3,189.1,4062.2,MALE
Adelie,Biscoe,45.2,19.4,198.6,4065.6,MALE
Adelie,Torgersen,39.2,18.8,191.1,3833.8,MALE
Adelie,Torgersen,37.3,18.4,195.0,4067.0,MALE
Gentoo,Biscoe,46.0,14.5,218.1,4191.0,FEMALE
Adelie,Dream,38.0,16.9,188.7,3368.6,FEMALE
Gentoo,Biscoe,46.3,15.3,218.5,4853.9,FEMALE
Chinstrap,Dream,39.8,18.6,187.9,3403.2,FEMALE
Adelie,Torgersen,36.4,18.6,183.6,3392.4,FEMALE
Adelie,Dream,38.5,18.8,193.9,3630.4,MALE
Adelie,Dream,50.1,21.5,172.0,2700.0,MALE
Gentoo,Biscoe,45.6,15.2,219.2,4885.2,FEMALE
Gentoo,Biscoe,43.9,14.2,208.5,4008.0,FEMALE
Gentoo,Biscoe,42.0,13.1,231.0,4430.7,FEMALE
Gentoo,Biscoe,44.6,13.8,209.5,4334.2,FEMALE
Adelie,Dream,38.5,18.2,192.0,3703.5,MALE
