species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Adelie,Biscoe,37.5,18.5,192.4,4851.8,MALE
Gentoo,Biscoe,48.9,14.5,220.8,4825.5,FEMALE
Chinstrap,Dream,46.6,17.8,193.0,3800.0,FEMALE
Chinstrap,Dream,50.3,18.5,199.1,3222.3,FEMALE
Adelie,Dream,37.0,16.0,191.0,3361.8,FEMALE
Chinstrap,Dream,49.3,15.8,195.5,2716.1,FEMALE
Adelie,Dream,43.6,19.4,213.6,4762.9,MALE
Gentoo,Biscoe,49.8,14.7,218.1,4606.7,FEMALE
Gentoo,Biscoe,43.7,14.9,204.4,4538.2,FEMALE
Adelie,Biscoe,32.2,21.5,172.0,2700.0,FEMALE
Chinstrap,Dream,49.6,18.9,213.5,4356.1,MALE
Adelie,Torgersen,38.8,19.7,196.0,3910.5,MALE
Gentoo,Biscoe,46.0,13.5,208.5,4817.8,FEMALE
Gentoo,Biscoe,49.4,15.8,216.0,4925.0,MALE
Chinstrap,Dream,47.6,18.8,207.9,3271.2,FEMALE
Adelie,Dream,32.1,21.5,172.0,2700.0,MALE
Adelie,Dream,38.8,19.3,190.7,4182.8,MALE
Adelie,Torgersen,32.1,21.5,172.0,2700.5,MALE
Gentoo,Biscoe,40.4,13.7,203.5,4183.1,FEMALE
Gentoo,Biscoe,42.8,13.8,207.0,4268.0,FEMALE
Chinstrap,Dream,48.2,18.8,196.3,4088.3,MALE
Chinstrap,Dream,42.5,16.7,187.0,3350.0,FEMALE
Gentoo,Biscoe,48.6,16.0,230.0,5800.0,MALE
Gentoo,Biscoe,45.2,15.8,230.9,6295.7,MALE
Adelie,Torgersen,38.0,18.7,190.1,3619.4,FEMALE
Gentoo,Biscoe,47.4,14.6,212.0,4725.0,FEMALE
Gentoo,Biscoe,46.0,15.6,216.6,5187.5,MALE
Gentoo,Biscoe,46.0,13.6,215.3,4478.9,FEMALE
Chinstrap,Dream,49.3,18.6,189.7,3428.4,FEMALE
Chinstrap,Dream,46.6,18.2,194.2,4009.3,FEMALE
Adelie,Torgersen,59.5,21.5,181.0,3552.6,MALE
Adelie,Dream,36.2,17.3,187.0,3300.0,FEMALE
Adelie,Torgersen,39.5,16.7,192.5,4227.6,FEMALE
Chinstrap,Dream,55.6,19.3,202.5,3722.3,MALE
Adelie,Biscoe,37.7,17.4,187.2,3306.4,FEMALE
Chinstrap,Dream,50.6,19.1,194.4,2878.9,MALE
Adelie,Dream,40.3,19.4,193.2,4289.8,MALE
Gentoo,Biscoe,59.6,13.1,172.0,6300.0,FEMALE
Adelie,Torgersen,59.6,21.5,172.0,3048.9,MALE
Gentoo,Biscoe,45.2,13.8,215.0,4750.0,FEMALE
Gentoo,Biscoe,46.5,14.8,217.0,5200.0,FEMALE
Adelie,Torgersen,37.8,17.2,196.2,3635.6,FEMALE
Adelie,Dream,34.1,17.8,187.9,3271.2,FEMALE
Adelie,Torgersen,37.4,17.0,197.1,3726.5,MALE
Gentoo,Biscoe,49.6,13.3,217.3,4857.9,FEMALE
Gentoo,Biscoe,50.1,15.0,225.0,5000.0,MALE
Gentoo,Biscoe,44.5,15.7,217.0,4875.0,.
Chinstrap,Dream,45.5,18.7,194.1,4386.1,FEMALE
Gentoo,Biscoe,46.3,16.2,216.6,4782.1,MALE
Adelie,Biscoe,41.6,18.0,192.0,3950.0,MALE
Adelie,Torgersen,45.8,21.2,198.9,4897.7,MALE
Chinstrap,Dream,50.4,18.6,191.4,3363.3,FEMALE
Gentoo,Biscoe,50.1,13.6,227.1,6140.4,MALE
Adelie,Dream,44.1,19.9,196.0,4281.3,MALE
Gentoo,Biscoe,46.3,17.1,218.0,5847.7,MALE
Adelie,Biscoe,37.4,18.0,189.7,3451.2,FEMALE
Adelie,Biscoe,40.6,21.5,190.7,4413.8,MALE
Gentoo,Biscoe,49.9,16.1,213.0,5400.0,MALE
Gentoo,Biscoe,45.8,14.3,205.9,4664.6,FEMALE
Gentoo,Biscoe,46.9,14.4,211.5,4762.2,FEMALE
Adelie,Dream,34.9,18.2,190.3,3576.2,FEMALE
Adelie,Dream,32.1,13.1,172.0,2700.0,FEMALE
Adelie,Biscoe,43.4,18.3,196.3,3729.0,FEMALE
Chinstrap,Dream,47.2,18.1,188.2,3544.3,FEMALE
Gentoo,Biscoe,44.7,14.7,215.8,4366.2,FEMALE
Chinstrap,Dream,49.2,17.7,191.4,3421.6,FEMALE
Adelie,Biscoe,59.6,21.5,231.0,2700.0,MALE
Gentoo,Biscoe,48.8,16.2,222.0,6000.0,MALE
Adelie,Dream,38.7,18.4,179.7,4532.3,MALE
Gentoo,Biscoe,53.4,15.8,219.0,5500.0,MALE
Gentoo,Biscoe,45.9,14.7,204.4,4945.5,FEMALE
Adelie,Dream,38.9,18.8,190.0,3600.0,FEMALE
Adelie,Dream,41.1,17.5,190.0,3900.0,MALE
Adelie,Dream,41.1,18.5,191.5,3577.1,MALE
Gentoo,Biscoe,56.2,14.3,230.6,6251.6,MALE
Gentoo,Biscoe,46.1,14.4,209.4,4638.0,FEMALE
Chinstrap,Dream,52.0,19.0,197.0,4150.0,MALE
Chinstrap,Dream,45.9,18.8,197.5,3958.0,FEMALE
Gentoo,Biscoe,50.5,15.9,225.0,5400.0,MALE
Chinstrap,Dream,49.7,18.7,189.6,3685.9,FEMALE
Adelie,Dream,38.1,17.2,192.0,3343.8,FEMALE
Chinstrap,Dream,59.6,21.5,173.1,2700.0,MALE
Adelie,Torgersen,42.8,18.7,196.4,4228.4,MALE
Adelie,Dream,41.1,19.9,189.6,4059.0,MALE
Gentoo,Biscoe,45.2,14.8,212.0,5200.0,FEMALE
Gentoo,Biscoe,49.1,14.6,230.1,6279.7,MALE
Adelie,Dream,37.3,16.8,192.0,3000.0,FEMALE
Adelie,Biscoe,40.4,18.7,191.8,3628.4,MALE
Gentoo,Biscoe,49.1,14.5,212.0,4625.0,FEMALE
Gentoo,Biscoe,46.0,14.5,218.1,4191.0,FEMALE
Chinstrap,Dream,48.9,17.8,193.2,3480.5,FEMALE
Adelie,Dream,36.6,18.4,184.0,3475.0,FEMALE
Adelie,Dream,37.7,17.0,193.1,3669.0,FEMALE
Chinstrap,Dream,48.5,21.3,207.6,4395.2,MALE
Adelie,Dream,45.8,21.5,172.7,2705.9,MALE
Adelie,Dream,39.0,18.7,185.0,3650.0,MALE
Adelie,Biscoe,41.1,19.7,196.8,3829.3,MALE
Gentoo,Biscoe,44.5,13.8,228.8,5869.5,MALE
Gentoo,Biscoe,40.9,13.7,214.0,4650.0,FEMALE
Gentoo,Biscoe,46.6,14.6,215.8,5638.8,MALE
Gentoo,Biscoe,46.2,14.9,221.0,5300.0,MALE
Gentoo,Biscoe,43.5,15.2,213.0,4650.0,FEMALE
Adelie,Biscoe,40.4,17.8,191.4,3528.2,FEMALE
Gentoo,Biscoe,45.3,15.7,213.6,5946.8,MALE
Gentoo,Biscoe,46.2,14.1,217.0,4375.0,FEMALE
Adelie,Torgersen,41.4,18.3,191.9,4384.6,MALE
Gentoo,Biscoe,47.4,16.2,218.4,4862.1,FEMALE
Adelie,Torgersen,36.4,19.1,179.3,3514.7,MALE
Gentoo,Biscoe,45.2,13.9,198.7,4189.3,FEMALE
Gentoo,Biscoe,48.4,14.3,217.0,4052.0,FEMALE
Gentoo,Biscoe,40.3,13.7,191.5,4445.4,FEMALE
Gentoo,Biscoe,46.6,13.8,224.8,5662.3,FEMALE
Adelie,Dream,36.4,17.2,191.4,3478.0,FEMALE
Adelie,Biscoe,32.1,21.5,172.0,2700.0,FEMALE
Gentoo,Biscoe,45.5,14.2,219.3,4559.0,FEMALE
Chinstrap,Dream,45.9,17.1,194.3,3069.7,FEMALE
Gentoo,Biscoe,59.6,13.1,231.0,6300.0,MALE
Adelie,Dream,37.1,16.8,187.3,3020.4,FEMALE
Adelie,Torgersen,41.0,19.4,204.0,3821.4,MALE
Adelie,Biscoe,36.8,17.6,181.7,3122.9,FEMALE
Gentoo,Biscoe,46.1,14.1,211.5,4668.7,FEMALE
Adelie,Dream,40.8,18.3,198.1,3815.0,MALE
Gentoo,Biscoe,50.5,15.2,216.0,5000.0,FEMALE
Gentoo,Biscoe,50.5,15.2,217.3,5733.5,MALE
Adelie,Dream,37.1,18.3,196.3,3403.4,FEMALE
Gentoo,Biscoe,45.7,14.3,220.7,4709.6,FEMALE
Chinstrap,Dream,46.4,18.6,191.7,3430.6,FEMALE
Chinstrap,Dream,44.3,17.0,195.6,3292.7,FEMALE
Adelie,Dream,37.0,16.9,185.0,3000.0,FEMALE
Adelie,Dream,39.2,21.1,196.0,4150.0,MALE
Gentoo,Biscoe,50.0,15.3,220.0,5550.0,MALE
Gentoo,Biscoe,49.9,17.1,221.0,4987.7,FEMALE
Adelie,Dream,36.0,21.5,172.0,2701.7,MALE
Adelie,Dream,32.1,15.5,188.0,3050.0,FEMALE
Gentoo,Biscoe,48.4,14.4,203.0,4625.0,FEMALE
Gentoo,Biscoe,59.6,21.5,231.0,4011.3,MALE
Adelie,Torgersen,35.8,16.4,189.9,3280.4,FEMALE
Adelie,Torgersen,34.0,17.8,188.7,2786.9,FEMALE
Adelie,Dream,44.2,20.3,195.0,4404.7,MALE
Adelie,Dream,35.8,16.1,189.5,3381.4,FEMALE
Adelie,Dream,43.7,19.8,196.2,4392.4,MALE
Chinstrap,Dream,42.1,18.7,190.2,3859.9,FEMALE
Adelie,Torgersen,36.7,19.3,193.0,3450.0,FEMALE
Adelie,Torgersen,37.3,20.5,199.0,3775.0,MALE
Adelie,Dream,38.3,20.6,194.9,4471.7,MALE
Chinstrap,Dream,47.7,17.8,196.3,3407.6,FEMALE
Chinstrap,Dream,45.8,17.4,191.9,3446.8,FEMALE
Gentoo,Biscoe,46.3,16.0,216.0,4887.6,MALE
Chinstrap,Dream,50.0,19.2,212.8,3819.6,MALE
Chinstrap,Dream,49.4,19.4,210.0,3726.1,MALE
Adelie,Dream,46.3,19.3,199.3,4462.8,MALE
Adelie,Torgersen,40.1,20.8,216.1,3936.3,MALE
Adelie,Torgersen,59.6,21.5,172.0,2700.0,MALE
Gentoo,Biscoe,46.5,14.5,215.3,4567.0,FEMALE
Gentoo,Biscoe,47.2,15.5,215.0,4975.0,FEMALE
Chinstrap,Dream,46.7,19.2,206.3,3803.2,MALE
Adelie,Dream,38.0,18.7,193.3,4902.4,MALE
Gentoo,Dream,41.1,14.5,194.7,3954.8,FEMALE
Gentoo,Biscoe,43.3,14.0,208.0,4575.0,FEMALE
Gentoo,Biscoe,45.6,14.9,213.7,4412.7,FEMALE
Adelie,Torgersen,59.6,21.5,172.0,2700.0,MALE
Adelie,Torgersen,38.9,17.8,181.0,3625.0,FEMALE
Adelie,Biscoe,38.6,17.2,199.0,3750.0,FEMALE
Adelie,Dream,45.8,21.2,182.3,4278.8,MALE
Adelie,Torgersen,36.9,18.6,193.8,3638.8,FEMALE
Adelie,Biscoe,33.8,21.5,172.0,2700.0,FEMALE
Chinstrap,Dream,46.4,18.6,194.4,3825.4,FEMALE
Gentoo,Biscoe,58.7,13.1,230.3,5791.1,MALE
Adelie,Biscoe,35.2,19.3,190.7,3306.8,FEMALE
Adelie,Dream,32.5,21.5,172.0,2700.0,FEMALE
Gentoo,Biscoe,59.6,13.1,229.1,6299.9,MALE
Adelie,Biscoe,37.5,18.2,189.8,4684.0,MALE
Adelie,Dream,42.1,21.2,190.7,4350.6,MALE
Chinstrap,Dream,59.6,13.1,172.0,2700.0,FEMALE
Gentoo,Biscoe,48.4,14.6,213.0,5850.0,MALE
Adelie,Biscoe,41.0,19.4,187.9,4237.9,MALE
Adelie,Biscoe,41.6,18.2,198.4,4013.8,MALE
Gentoo,Biscoe,44.8,14.8,211.0,4879.4,FEMALE
Gentoo,Biscoe,47.8,15.7,211.7,5937.0,MALE
Adelie,Torgersen,39.6,17.2,196.0,3550.0,FEMALE
Adelie,Biscoe,38.5,17.2,191.9,3404.4,FEMALE
Adelie,Torgersen,45.8,18.9,197.0,4150.0,MALE
Adelie,Dream,32.4,21.5,172.0,2700.0,FEMALE
Chinstrap,Dream,49.6,18.2,193.0,3775.0,MALE
Adelie,Torgersen,42.5,20.7,197.0,4500.0,MALE
Adelie,Dream,35.7,17.6,189.2,3343.6,FEMALE
Adelie,Dream,41.7,21.4,194.9,4195.5,MALE
Gentoo,Biscoe,51.3,14.2,218.0,5300.0,MALE
Adelie,Dream,40.6,19.9,200.2,3939.8,MALE
Adelie,Dream,40.5,17.7,192.9,3517.8,FEMALE
Adelie,Dream,42.0,19.6,186.0,3910.5,MALE
Chinstrap,Dream,50.8,19.7,214.8,4665.3,MALE
Gentoo,Biscoe,46.3,16.9,216.5,5063.4,MALE
Adelie,Torgersen,37.5,18.0,186.6,3545.1,FEMALE
Adelie,Torgersen,34.0,18.3,183.9,3670.6,FEMALE
Chinstrap,Dream,46.3,18.0,187.3,4148.3,FEMALE
Adelie,Dream,35.7,17.8,176.2,3387.5,FEMALE
Chinstrap,Torgersen,59.6,21.5,172.0,6300.0,MALE
Chinstrap,Dream,46.4,18.8,199.8,3558.1,FEMALE
Adelie,Biscoe,39.2,17.3,172.7,3321.5,FEMALE
Gentoo,Biscoe,49.7,17.1,229.7,5400.1,MALE
Gentoo,Biscoe,45.3,13.8,208.0,4200.0,FEMALE
Gentoo,Dream,46.1,14.8,214.1,3732.4,FEMALE
Gentoo,Biscoe,59.1,15.5,230.8,6288.7,MALE
Adelie,Torgersen,40.3,18.0,195.0,3250.0,FEMALE
Adelie,Torgersen,39.2,19.6,195.0,4675.0,MALE
Gentoo,Biscoe,51.1,16.5,225.0,5250.0,MALE
Adelie,Torgersen,35.9,19.7,190.8,3781.9,MALE
Adelie,Torgersen,38.6,18.6,187.6,3434.6,MALE
Gentoo,Biscoe,50.0,16.3,230.0,5700.0,MALE
Gentoo,Biscoe,48.0,14.4,213.4,4503.4,FEMALE
Adelie,Dream,39.5,17.8,188.0,3300.0,FEMALE
Gentoo,Biscoe,59.5,13.3,230.9,6245.0,MALE
Chinstrap,Dream,46.0,18.3,187.2,3712.9,FEMALE
Gentoo,Biscoe,59.6,13.1,231.0,6299.8,MALE
Adelie,Dream,39.2,20.0,191.6,4115.6,MALE
Gentoo,Biscoe,44.4,15.2,216.6,4596.0,FEMALE
Adelie,Dream,37.8,16.2,193.0,3559.0,FEMALE
Gentoo,Biscoe,49.6,15.0,216.0,4750.0,MALE
Adelie,Dream,39.5,16.7,178.0,3250.0,FEMALE
Adelie,Torgersen,39.7,18.4,208.1,3680.5,FEMALE
Adelie,Biscoe,42.0,19.5,200.0,4050.0,MALE
Adelie,Biscoe,39.7,17.7,193.0,3200.0,FEMALE
Chinstrap,Dream,48.9,21.2,194.4,3905.4,MALE
Adelie,Biscoe,41.3,21.1,195.0,4400.0,MALE
Chinstrap,Dream,59.5,21.5,178.0,2716.9,MALE
Chinstrap,Dream,50.2,18.7,198.0,3775.0,FEMALE
Adelie,Torgersen,38.8,17.6,191.0,3275.0,FEMALE
Chinstrap,Dream,46.4,19.6,197.5,3652.8,MALE
Gentoo,Biscoe,59.6,17.8,231.0,6300.0,MALE
Adelie,Torgersen,36.2,16.1,187.0,3550.0,FEMALE
Adelie,Biscoe,32.2,21.5,172.0,2709.5,FEMALE
Gentoo,Biscoe,46.4,14.2,227.4,4744.0,MALE
Adelie,Biscoe,40.1,18.9,188.0,4300.0,MALE
Adelie,Torgersen,38.1,17.7,191.3,4149.3,MALE
Chinstrap,Dream,48.8,19.4,197.9,3788.8,MALE
Gentoo,Biscoe,45.6,13.3,220.5,5676.9,FEMALE
Adelie,Dream,59.6,21.5,172.0,2700.0,MALE
Adelie,Biscoe,44.5,16.8,208.9,3151.2,FEMALE
Adelie,Dream,43.6,19.5,197.6,3943.5,MALE
Adelie,Dream,37.4,18.1,187.3,3510.5,FEMALE
Gentoo,Biscoe,45.7,14.5,216.6,4730.1,FEMALE
Chinstrap,Dream,46.2,19.0,193.3,3510.6,FEMALE
Gentoo,Biscoe,49.3,16.0,222.7,5298.5,MALE
Adelie,Biscoe,35.5,16.2,195.0,3350.0,FEMALE
Adelie,Dream,33.1,16.1,178.0,2900.0,FEMALE
Gentoo,Biscoe,44.5,14.1,213.2,4812.9,FEMALE
Chinstrap,Dream,51.5,18.7,187.0,3250.0,MALE
Gentoo,Biscoe,43.5,14.2,220.0,4700.0,FEMALE
Adelie,Torgersen,46.2,21.2,194.7,3834.0,MALE
Gentoo,Biscoe,47.8,14.9,210.0,5253.1,MALE
Adelie,Dream,39.9,17.3,191.2,3426.3,FEMALE
Gentoo,Biscoe,48.4,15.2,217.5,4900.4,FEMALE
Chinstrap,Dream,47.6,18.3,195.0,3850.0,FEMALE
Adelie,Torgersen,38.6,17.0,188.0,2900.0,FEMALE
Adelie,Torgersen,59.6,21.5,231.0,2700.0,MALE
Gentoo,Biscoe,45.6,13.8,228.2,5155.1,FEMALE
Chinstrap,Dream,50.2,18.8,202.0,3800.0,MALE
Chinstrap,Dream,46.7,19.0,194.2,4088.4,MALE
Adelie,Biscoe,47.3,17.0,213.0,4566.2,MALE
Adelie,Dream,38.1,15.6,174.1,3406.5,FEMALE
Adelie,Biscoe,32.5,19.0,173.3,3318.0,FEMALE
Adelie,Biscoe,34.8,16.1,185.9,3089.6,FEMALE
Adelie,Biscoe,42.6,17.8,199.0,4056.6,MALE
Adelie,Torgersen,37.8,18.8,193.3,3869.1,MALE
Chinstrap,Dream,52.0,20.7,210.0,4800.0,MALE
Adelie,Dream,40.7,17.0,190.0,3725.0,MALE
Gentoo,Biscoe,49.7,13.4,202.2,5406.8,FEMALE
Adelie,Dream,36.3,19.5,190.0,3800.0,MALE
Gentoo,Torgersen,46.2,15.6,198.9,3787.4,FEMALE
Adelie,Torgersen,35.2,19.7,187.5,3222.6,FEMALE
Adelie,Dream,39.9,18.8,192.6,3858.0,MALE
Chinstrap,Dream,59.1,21.5,172.3,2762.5,MALE
Chinstrap,Dream,46.2,17.2,191.7,3884.3,FEMALE
Chinstrap,Dream,49.2,18.2,195.0,4400.0,MALE
Gentoo,Biscoe,48.4,16.3,220.0,5400.0,MALE
Gentoo,Biscoe,50.8,15.7,226.0,5200.0,MALE
Chinstrap,Dream,50.4,18.7,200.0,3421.3,MALE
Adelie,Torgersen,39.6,18.3,190.2,3037.0,FEMALE
Adelie,Dream,59.6,21.5,172.0,2700.0,MALE
Adelie,Biscoe,37.8,20.0,190.0,4250.0,MALE
Adelie,Biscoe,40.1,17.3,192.7,3575.3,FEMALE
Adelie,Torgersen,35.8,19.6,188.7,3038.6,FEMALE
Gentoo,Biscoe,45.1,14.6,217.5,4312.7,FEMALE
Gentoo,Biscoe,45.3,14.0,214.7,4732.7,FEMALE
Gentoo,Biscoe,45.1,13.3,202.6,4541.9,FEMALE
Adelie,Dream,38.1,18.8,190.8,4161.7,MALE
Adelie,Biscoe,36.0,15.9,172.4,3263.7,FEMALE
Chinstrap,Dream,41.5,18.5,189.0,3442.5,FEMALE
Gentoo,Biscoe,47.5,15.0,218.0,4950.0,FEMALE
Gentoo,Biscoe,50.0,13.2,221.3,5450.9,MALE
Gentoo,Biscoe,40.9,13.1,198.7,4062.6,FEMALE
Gentoo,Biscoe,45.1,14.5,215.0,5000.0,FEMALE
Adelie,Dream,59.6,21.5,172.0,2700.0,FEMALE
Adelie,Dream,44.3,18.6,191.2,4063.1,MALE
Gentoo,Biscoe,49.5,16.1,224.0,5650.0,MALE
Gentoo,Biscoe,59.6,21.5,231.0,5956.8,MALE
Chinstrap,Dream,48.0,20.0,202.0,3917.0,MALE
Gentoo,Biscoe,42.6,13.7,213.0,4950.0,FEMALE
Gentoo,Biscoe,46.9,14.4,209.1,4769.4,FEMALE
Gentoo,Biscoe,49.5,16.6,225.1,5172.3,MALE
Adelie,Torgersen,37.2,19.4,184.0,3900.0,MALE
Adelie,Biscoe,35.0,17.9,192.0,3725.0,FEMALE
Adelie,Biscoe,32.6,21.5,172.0,2700.8,FEMALE
Adelie,Dream,37.6,19.3,181.0,3300.0,FEMALE
Adelie,Dream,41.1,18.3,192.0,3630.6,MALE
Adelie,Dream,38.4,18.8,193.6,3649.4,MALE
Gentoo,Biscoe,45.2,14.8,218.0,5047.0,FEMALE
Gentoo,Biscoe,32.1,13.1,172.0,2700.0,FEMALE
Gentoo,Biscoe,59.6,21.5,231.0,6299.9,MALE
Adelie,Torgersen,35.4,19.7,192.4,3365.4,FEMALE
Adelie,Torgersen,35.1,19.4,193.0,4200.0,MALE
Adelie,Dream,35.7,18.0,202.0,3550.0,FEMALE
Adelie,Dream,32.1,21.5,172.0,2700.0,MALE
Adelie,Dream,38.3,19.2,189.0,3950.0,MALE
Adelie,Torgersen,40.0,18.6,190.7,3400.6,MALE
Gentoo,Biscoe,47.7,16.0,226.8,5903.1,MALE
Gentoo,Biscoe,45.5,13.9,210.3,4189.3,FEMALE
Chinstrap,Dream,44.1,16.1,191.2,3864.3,FEMALE
Chinstrap,Dream,45.5,19.3,196.7,4495.3,MALE
Adelie,Dream,42.8,19.5,196.3,3946.2,MALE
Adelie,Biscoe,36.7,16.9,194.4,3244.8,FEMALE
Chinstrap,Dream,48.6,18.7,191.1,4506.9,FEMALE
Adelie,Dream,43.8,18.7,207.7,3592.9,MALE
Gentoo,Biscoe,47.2,16.6,214.9,4625.7,MALE
Adelie,Biscoe,38.1,16.5,198.0,3825.0,FEMALE
Gentoo,Biscoe,48.6,15.4,216.0,5938.8,MALE
Gentoo,Biscoe,45.7,15.7,215.5,4889.9,MALE
Chinstrap,Dream,54.0,18.6,212.1,4674.9,MALE
Adelie,Torgersen,35.9,16.6,190.0,3050.0,FEMALE
Gentoo,Biscoe,50.7,15.0,223.0,5550.0,MALE
Adelie,Biscoe,32.5,18.0,176.1,2811.3,FEMALE
Gentoo,Biscoe,42.9,13.1,215.0,5000.0,FEMALE
Gentoo,Biscoe,46.8,15.4,215.0,5150.0,MALE
Adelie,Dream,41.5,18.5,201.0,4000.0,MALE
Adelie,Dream,36.4,21.3,192.2,4360.7,MALE
Gentoo,Biscoe,49.3,16.1,224.3,5089.4,MALE
Adelie,Torgersen,35.2,15.9,186.0,3050.0,FEMALE
Chinstrap,Dream,45.7,18.4,197.5,4085.6,FEMALE
Gentoo,Biscoe,44.4,17.3,219.0,5250.0,MALE
Adelie,Dream,40.9,18.8,209.9,4956.7,MALE
Adelie,Torgersen,34.6,21.1,198.0,4400.0,MALE
Chinstrap,Biscoe,46.5,14.5,209.8,3579.8,FEMALE
Gentoo,Biscoe,45.3,13.7,210.0,4300.0,FEMALE
Gentoo,Biscoe,46.5,13.7,211.4,4665.0,FEMALE
Adelie,Dream,36.3,16.5,187.7,3753.9,FEMALE
Gentoo,Biscoe,46.4,15.8,230.0,5899.1,MALE
Adelie,Torgersen,38.3,17.1,191.8,3267.9,FEMALE
Gentoo,Biscoe,59.6,13.1,231.0,6300.0,MALE
Adelie,Dream,38.4,18.3,194.5,3518.8,FEMALE
Adelie,Dream,37.5,16.8,191.8,3594.7,FEMALE
Adelie,Dream,36.0,17.1,187.0,3700.0,FEMALE
Adelie,Biscoe,34.5,18.6,179.0,3359.8,FEMALE
Adelie,Biscoe,40.1,19.7,172.3,3111.3,FEMALE
Gentoo,Biscoe,43.7,14.1,217.5,4646.0,FEMALE
Chinstrap,Dream,54.2,20.8,201.0,4300.0,MALE
Gentoo,Biscoe,46.1,14.0,208.6,4322.8,FEMALE
Gentoo,Biscoe,45.8,14.2,207.7,4777.4,FEMALE
Adelie,Torgersen,33.7,18.9,193.2,3481.4,MALE
Adelie,Dream,59.2,21.5,172.0,3568.8,MALE
Chinstrap,Dream,49.0,17.6,196.2,2976.8,FEMALE
Adelie,Torgersen,41.1,17.6,182.0,3200.0,FEMALE
Gentoo,Biscoe,46.6,15.1,204.6,4146.9,FEMALE
Chinstrap,Dream,41.5,16.2,186.5,3494.5,FEMALE
Adelie,Biscoe,32.1,13.1,172.0,2700.0,FEMALE
Adelie,Biscoe,32.1,21.5,172.0,2700.0,FEMALE
Gentoo,Biscoe,47.2,13.7,214.0,4925.0,FEMALE
Gentoo,Biscoe,50.2,16.1,229.5,6145.7,MALE
Gentoo,Biscoe,48.9,14.8,217.5,4443.4,FEMALE
Gentoo,Biscoe,59.1,13.6,228.8,6209.0,MALE
Gentoo,Biscoe,43.6,13.9,217.0,4900.0,FEMALE
Chinstrap,Dream,49.3,19.4,194.2,4043.2,MALE
Gentoo,Biscoe,45.9,14.5,212.8,4609.3,FEMALE
Gentoo,Biscoe,45.5,14.6,219.9,4740.5,FEMALE
