,species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
38,Adelie,Biscoe,39.3,17.8,194.0,4475.0,.
39,Chinstrap,Dream,48.5,16.6,190.0,3650.0,FEMALE
40,Adelie,Biscoe,35.3,15.2,199.0,3875.0,FEMALE
41,Gentoo,Biscoe,52.8,19.4,192.0,5300.0,FEMALE
42,Adelie,Dream,51.3,13.3,201.0,4150.0,MALE
43,Adelie,Biscoe,38.3,14.7,199.0,4350.0,FEMALE
44,Chinstrap,Biscoe,45.9,19.2,208.0,4500.0,MALE
45,Chinstrap,Biscoe,37.5,21.5,201.0,2925.0,MALE
46,Chinstrap,Torgersen,41.1,14.9,190.0,4575.0,.
47,Gentoo,Biscoe,52.7,15.2,229.0,3200.0,MALE
48,Chinstrap,Torgersen,36.7,15.9,197.0,4625.0,.
49,Gentoo,Dream,36.2,17.3,202.0,5150.0,MALE
50,Chinstrap,Dream,47.6,14.5,196.0,5950.0,FEMALE
51,Adelie,Dream,49.7,16.6,189.0,4550.0,.
52,Adelie,Dream,37.3,14.1,198.0,4850.0,.
53,Gentoo,Dream,48.5,14.6,201.0,3450.0,.
54,Chinstrap,Dream,55.9,14.3,190.0,4950.0,MALE
55,Chinstrap,Dream,36.9,20.8,212.0,3600.0,MALE
56,Chinstrap,Biscoe,49.5,15.4,215.0,5250.0,.
57,Gentoo,Torgersen,45.9,16.4,191.0,3825.0,MALE
58,Adelie,Biscoe,35.0,19.1,208.0,3425.0,FEMALE
59,Chinstrap,Torgersen,54.2,17.6,209.0,4400.0,FEMALE
60,Gentoo,Dream,50.6,14.8,190.0,3525.0,MALE
61,Chinstrap,Dream,48.2,13.1,184.0,4950.0,FEMALE
62,Gentoo,Dream,44.0,14.5,196.0,4050.0,MALE
63,Gentoo,Biscoe,32.1,14.0,217.0,4975.0,MALE
64,Gentoo,Torgersen,50.8,19.3,181.0,3675.0,MALE
65,Adelie,Dream,49.7,14.7,194.0,3600.0,FEMALE
66,Gentoo,Dream,43.4,19.3,198.0,3000.0,MALE
67,Chinstrap,Biscoe,47.0,18.9,208.0,4000.0,.
68,Adelie,Biscoe,51.3,14.4,229.0,5850.0,.
69,Gentoo,Dream,41.4,19.2,190.0,4725.0,.
70,Gentoo,Biscoe,49.0,21.5,221.0,6300.0,MALE
71,Adelie,Torgersen,36.9,14.2,197.0,5850.0,FEMALE
72,Gentoo,Dream,49.0,17.4,215.0,4650.0,.
73,Chinstrap,Biscoe,52.2,19.0,215.0,4150.0,FEMALE
74,Adelie,Dream,55.9,18.6,207.0,4800.0,MALE
75,Adelie,Dream,51.4,17.7,190.0,3900.0,MALE
76,Chinstrap,Biscoe,46.8,15.3,215.0,3650.0,.
77,Adelie,Dream,52.5,15.9,223.0,3450.0,FEMALE
78,Chinstrap,Biscoe,40.3,13.9,213.0,5700.0,FEMALE
79,Adelie,Biscoe,43.5,19.2,207.0,5650.0,MALE
80,Chinstrap,Dream,51.1,14.2,210.0,4550.0,MALE
81,Gentoo,Dream,54.2,14.5,189.0,5950.0,.
82,Adelie,Biscoe,39.7,18.0,229.0,4450.0,MALE
83,Gentoo,Dream,35.3,16.6,195.0,4800.0,.
84,Gentoo,Dream,41.8,19.7,201.0,3875.0,.
85,Gentoo,Biscoe,43.6,18.0,221.0,4850.0,.
86,Gentoo,Biscoe,35.5,13.5,192.0,4775.0,FEMALE
87,Chinstrap,Biscoe,42.1,20.5,215.0,3500.0,MALE
88,Adelie,Dream,43.2,14.5,186.0,5350.0,FEMALE
89,Adelie,Dream,49.3,20.7,213.0,5750.0,.
90,Adelie,Dream,40.8,17.7,222.0,2925.0,MALE
91,Gentoo,Biscoe,40.2,13.2,221.0,3000.0,FEMALE
92,Gentoo,Biscoe,46.8,13.2,193.0,4500.0,FEMALE
93,Chinstrap,Dream,46.4,16.7,190.0,4100.0,MALE
94,Gentoo,Biscoe,52.1,20.8,215.0,4150.0,.
95,Adelie,Dream,46.2,18.4,190.0,5850.0,FEMALE
96,Chinstrap,Dream,46.8,18.1,194.0,5950.0,FEMALE
97,Adelie,Biscoe,42.4,17.6,178.0,4200.0,FEMALE
98,Chinstrap,Dream,51.4,20.8,193.0,4975.0,.
99,Chinstrap,Biscoe,36.7,15.5,188.0,4800.0,.
100,Chinstrap,Dream,45.7,19.0,210.0,5100.0,MALE
101,Adelie,Dream,51.1,16.6,186.0,3600.0,.
102,Gentoo,Torgersen,51.3,14.2,186.0,3050.0,MALE
103,Gentoo,Dream,48.8,20.3,201.0,3850.0,FEMALE
104,Chinstrap,Torgersen,55.8,18.5,184.0,3250.0,MALE
105,Adelie,Biscoe,50.4,19.9,218.0,5300.0,MALE
106,Chinstrap,Torgersen,36.9,19.7,195.0,3175.0,FEMALE
107,Gentoo,Dream,42.8,18.8,201.0,3275.0,FEMALE
108,Gentoo,Biscoe,46.7,18.8,181.0,3900.0,.
109,Gentoo,Biscoe,50.5,14.3,181.0,4200.0,MALE
110,Chinstrap,Dream,34.4,18.4,216.0,5300.0,FEMALE
111,Gentoo,Dream,50.6,15.3,189.0,5150.0,FEMALE
112,Chinstrap,Torgersen,49.4,14.5,185.0,3200.0,.
113,Gentoo,Dream,39.0,14.6,194.0,5800.0,MALE
114,Gentoo,Torgersen,39.3,15.1,197.0,4150.0,FEMALE
115,Adelie,Torgersen,47.6,15.6,196.0,5800.0,.
116,Gentoo,Biscoe,51.0,13.8,210.0,3575.0,MALE
117,Chinstrap,Biscoe,41.6,14.1,172.0,3825.0,MALE
118,Gentoo,Biscoe,47.7,15.9,216.0,3000.0,FEMALE
119,Adelie,Biscoe,32.1,13.1,184.0,4200.0,FEMALE
120,Chinstrap,Dream,48.2,20.3,184.0,3950.0,FEMALE
121,Gentoo,Biscoe,36.4,18.2,216.0,3400.0,.
122,Gentoo,Dream,59.6,13.7,172.0,6000.0,FEMALE
123,Gentoo,Biscoe,48.4,18.8,189.0,3800.0,MALE
124,Adelie,Torgersen,54.3,13.5,174.0,3775.0,MALE
125,Adelie,Dream,43.4,17.2,190.0,2900.0,FEMALE
126,Adelie,Dream,48.8,14.3,207.0,4150.0,FEMALE
127,Gentoo,Dream,33.5,13.3,190.0,4900.0,MALE
128,Chinstrap,Torgersen,38.1,16.6,184.0,3550.0,MALE
129,Chinstrap,Dream,45.7,13.1,205.0,5700.0,.
130,Adelie,Torgersen,53.5,16.0,181.0,4600.0,MALE
131,Chinstrap,Biscoe,50.0,15.7,201.0,6000.0,MALE
132,Adelie,Torgersen,43.1,16.3,193.0,3525.0,MALE
133,Chinstrap,Biscoe,44.4,14.4,220.0,5950.0,.
134,Gentoo,Dream,49.9,13.3,187.0,3400.0,MALE
135,Adelie,Torgersen,37.2,19.3,197.0,5750.0,FEMALE
136,Adelie,Torgersen,52.2,17.4,196.0,5850.0,.
137,Chinstrap,Dream,41.3,20.8,197.0,5150.0,.
138,Adelie,Dream,41.5,13.7,201.0,4200.0,MALE
139,Gentoo,Biscoe,47.8,18.7,203.0,3275.0,MALE
140,Chinstrap,Torgersen,46.1,13.1,195.0,5550.0,FEMALE
141,Adelie,Torgersen,47.7,14.6,197.0,4550.0,MALE
142,Gentoo,Torgersen,38.1,19.1,191.0,3175.0,MALE
143,Chinstrap,Biscoe,52.2,16.7,199.0,5100.0,.
144,Chinstrap,Dream,49.3,17.7,191.0,6300.0,.
145,Chinstrap,Torgersen,40.5,16.2,207.0,4300.0,MALE
146,Gentoo,Dream,52.2,16.8,193.0,5550.0,FEMALE
147,Chinstrap,Dream,49.9,18.7,228.0,4300.0,FEMALE
148,Gentoo,Dream,52.8,16.6,193.0,5450.0,MALE
149,Chinstrap,Torgersen,46.5,14.1,195.0,3425.0,.
150,Gentoo,Torgersen,59.6,13.7,172.0,5200.0,FEMALE
151,Adelie,Biscoe,43.1,16.1,193.0,5550.0,FEMALE
152,Gentoo,Dream,46.1,14.8,187.0,3050.0,FEMALE
153,Adelie,Torgersen,46.7,18.7,199.0,4000.0,.
154,Chinstrap,Dream,43.8,18.0,191.0,4150.0,.
155,Gentoo,Dream,45.5,16.9,201.0,5300.0,MALE
156,Adelie,Biscoe,45.5,18.3,220.0,3900.0,FEMALE
157,Gentoo,Dream,42.1,17.9,187.0,5500.0,.
158,Adelie,Torgersen,50.3,20.5,195.0,3325.0,FEMALE
159,Gentoo,Biscoe,51.0,17.4,221.0,5800.0,FEMALE
160,Adelie,Dream,35.5,15.1,188.0,5950.0,MALE
161,Chinstrap,Dream,47.0,18.6,192.0,3400.0,MALE
162,Adelie,Biscoe,54.3,16.2,218.0,2925.0,FEMALE
163,Gentoo,Dream,42.4,14.9,203.0,3650.0,MALE
164,Chinstrap,Dream,51.0,19.9,203.0,4975.0,FEMALE
165,Gentoo,Biscoe,52.8,15.0,200.0,2925.0,FEMALE
166,Gentoo,Biscoe,47.3,20.0,218.0,5450.0,MALE
167,Adelie,Dream,52.7,19.4,194.0,3550.0,MALE
168,Adelie,Dream,50.3,15.8,192.0,4750.0,MALE
169,Adelie,Biscoe,38.3,18.5,208.0,5150.0,FEMALE
170,Adelie,Biscoe,45.4,13.1,215.0,5650.0,MALE
171,Gentoo,Torgersen,38.8,19.0,184.0,6050.0,.
172,Chinstrap,Dream,39.7,19.9,181.0,3500.0,.
173,Adelie,Biscoe,42.4,15.5,215.0,3900.0,FEMALE
174,Adelie,Biscoe,40.2,15.9,224.0,3275.0,FEMALE
175,Chinstrap,Biscoe,52.0,20.6,214.0,4300.0,.
176,Chinstrap,Biscoe,48.8,15.5,230.0,3650.0,MALE
177,Adelie,Biscoe,44.1,21.1,225.0,3150.0,.
178,Gentoo,Biscoe,39.3,18.2,212.0,3300.0,MALE
179,Adelie,Biscoe,39.7,15.6,203.0,3950.0,FEMALE
180,Adelie,Torgersen,47.4,16.1,193.0,6000.0,MALE
181,Adelie,Torgersen,46.9,16.6,190.0,3275.0,MALE
182,Chinstrap,Torgersen,36.3,20.1,225.0,5450.0,MALE
183,Chinstrap,Torgersen,51.9,17.0,184.0,3550.0,.
184,Chinstrap,Biscoe,51.0,15.3,221.0,4875.0,MALE
185,Chinstrap,Biscoe,36.6,15.0,209.0,4100.0,.
186,Chinstrap,Dream,42.1,16.9,187.0,4625.0,.
187,Chinstrap,Dream,48.1,20.8,191.0,5750.0,.
188,Chinstrap,Dream,46.0,15.3,181.0,6050.0,.
189,Gentoo,Dream,37.5,17.5,214.0,4650.0,.
190,Chinstrap,Dream,36.0,17.9,203.0,3325.0,.
191,Adelie,Torgersen,35.6,18.7,214.0,4950.0,.
192,Adelie,Dream,51.9,18.2,228.0,3175.0,MALE
193,Adelie,Dream,41.0,15.4,188.0,3550.0,.
194,Chinstrap,Dream,49.2,14.0,205.0,3325.0,.
195,Chinstrap,Torgersen,52.8,19.4,193.0,4500.0,FEMALE
196,Gentoo,Biscoe,46.0,16.5,191.0,3500.0,FEMALE
197,Adelie,Dream,39.7,14.5,197.0,5550.0,MALE
198,Gentoo,Torgersen,49.0,20.7,195.0,4350.0,.
199,Gentoo,Dream,41.8,15.8,198.0,5700.0,.
200,Gentoo,Biscoe,37.2,18.5,217.0,4050.0,MALE
201,Gentoo,Torgersen,45.4,18.4,172.0,4925.0,FEMALE
202,Adelie,Torgersen,43.1,14.8,185.0,4100.0,.
203,Chinstrap,Dream,43.8,14.7,224.0,3175.0,FEMALE
204,Gentoo,Torgersen,50.6,13.1,199.0,5950.0,.
205,Chinstrap,Torgersen,41.6,19.0,193.0,3350.0,.
206,Gentoo,Biscoe,38.7,15.5,181.0,5150.0,MALE
207,Adelie,Torgersen,42.3,13.7,196.0,5250.0,MALE
208,Chinstrap,Biscoe,42.4,17.5,215.0,5650.0,FEMALE
209,Adelie,Biscoe,40.6,19.6,181.0,5650.0,MALE
210,Chinstrap,Dream,45.4,18.4,195.0,2700.0,MALE
211,Adelie,Dream,35.0,19.4,187.0,5000.0,.
212,Chinstrap,Dream,46.0,16.4,219.0,4925.0,MALE
213,Gentoo,Dream,49.5,19.3,190.0,4950.0,MALE
214,Chinstrap,Torgersen,51.7,15.4,199.0,4275.0,MALE
215,Gentoo,Biscoe,42.7,19.6,225.0,3800.0,MALE
216,Chinstrap,Torgersen,42.7,20.1,195.0,2850.0,MALE
217,Gentoo,Dream,50.2,16.0,178.0,5950.0,.
218,Chinstrap,Torgersen,38.7,19.3,190.0,4700.0,.
219,Adelie,Biscoe,37.0,14.7,184.0,5000.0,MALE
220,Adelie,Dream,46.9,16.8,197.0,6050.0,.
221,Gentoo,Biscoe,34.0,13.7,215.0,4300.0,.
222,Adelie,Biscoe,52.0,19.4,216.0,4675.0,.
223,Gentoo,Biscoe,52.5,19.2,221.0,6300.0,FEMALE
224,Adelie,Torgersen,45.3,15.6,218.0,4550.0,MALE
225,Chinstrap,Biscoe,33.1,21.2,199.0,3425.0,FEMALE
226,Gentoo,Biscoe,45.2,20.1,212.0,4650.0,.
227,Gentoo,Biscoe,46.4,17.6,218.0,3550.0,.
228,Adelie,Dream,49.3,15.9,184.0,4150.0,FEMALE
229,Adelie,Biscoe,40.5,16.6,229.0,3050.0,MALE
230,Gentoo,Biscoe,50.0,21.5,225.0,3550.0,.
231,Adelie,Biscoe,41.5,13.1,210.0,4725.0,FEMALE
232,Adelie,Biscoe,36.5,13.2,210.0,5200.0,FEMALE
233,Adelie,Dream,45.4,18.8,195.0,5800.0,MALE
234,Adelie,Dream,49.7,19.0,194.0,4775.0,.
235,Gentoo,Dream,49.3,14.3,195.0,3000.0,.
236,Gentoo,Dream,49.8,13.9,184.0,4650.0,MALE
237,Chinstrap,Torgersen,46.3,19.8,181.0,3300.0,FEMALE
238,Adelie,Torgersen,49.9,16.7,197.0,4800.0,.
239,Chinstrap,Dream,36.7,20.3,190.0,3550.0,.
240,Chinstrap,Dream,39.8,17.9,210.0,3000.0,MALE
241,Chinstrap,Dream,50.3,14.8,190.0,2850.0,.
242,Adelie,Biscoe,51.9,15.3,210.0,4725.0,MALE
243,Chinstrap,Dream,46.5,19.3,190.0,3275.0,MALE
244,Gentoo,Torgersen,51.3,16.6,208.0,4200.0,.
245,Adelie,Biscoe,41.6,14.1,231.0,5150.0,MALE
246,Adelie,Dream,36.9,17.4,208.0,3875.0,FEMALE
247,Adelie,Torgersen,42.6,17.9,190.0,6000.0,MALE
248,Adelie,Dream,45.4,21.2,183.0,5800.0,MALE
249,Adelie,Biscoe,51.3,14.0,181.0,4450.0,MALE
250,Gentoo,Dream,38.7,20.1,222.0,4675.0,FEMALE
251,Chinstrap,Biscoe,46.8,18.1,207.0,4750.0,.
252,Adelie,Biscoe,45.0,16.0,220.0,5800.0,FEMALE
253,Adelie,Torgersen,43.5,20.8,198.0,5650.0,FEMALE
254,Adelie,Torgersen,40.8,19.2,191.0,5000.0,FEMALE
255,Adelie,Torgersen,52.7,17.9,195.0,3475.0,FEMALE
256,Chinstrap,Dream,42.3,20.8,184.0,5750.0,MALE
257,Adelie,Dream,42.1,15.1,188.0,3000.0,FEMALE
258,Gentoo,Torgersen,48.2,15.4,191.0,3800.0,FEMALE
259,Adelie,Torgersen,50.3,18.1,190.0,3450.0,FEMALE
260,Chinstrap,Torgersen,45.1,17.7,184.0,4775.0,.
261,Gentoo,Biscoe,50.0,14.5,209.0,4500.0,MALE
262,Chinstrap,Dream,42.5,18.1,210.0,3300.0,MALE
263,Gentoo,Dream,49.1,17.9,186.0,3475.0,.
264,Adelie,Biscoe,46.3,16.2,199.0,5200.0,FEMALE
265,Chinstrap,Biscoe,51.3,19.5,190.0,4000.0,.
266,Chinstrap,Dream,45.9,15.1,196.0,3000.0,MALE
267,Chinstrap,Dream,41.3,16.9,196.0,4475.0,FEMALE
268,Chinstrap,Biscoe,46.8,19.6,178.0,3500.0,.
269,Adelie,Torgersen,53.4,19.7,190.0,4100.0,.
270,Adelie,Dream,51.0,20.3,210.0,4375.0,FEMALE
271,Adelie,Dream,42.8,14.7,188.0,4200.0,.
272,Adelie,Biscoe,45.5,14.6,229.0,4475.0,FEMALE
273,Adelie,Torgersen,52.1,16.3,224.0,4725.0,.
274,Gentoo,Torgersen,48.4,17.7,194.0,3475.0,FEMALE
275,Gentoo,Torgersen,37.5,17.6,184.0,3275.0,FEMALE
276,Chinstrap,Dream,41.1,13.8,202.0,4875.0,.
277,Gentoo,Dream,47.8,13.5,190.0,3475.0,FEMALE
278,Gentoo,Biscoe,50.8,20.1,209.0,5450.0,MALE
279,Gentoo,Dream,53.5,19.2,186.0,3875.0,MALE
280,Chinstrap,Dream,45.0,14.9,190.0,4300.0,MALE
281,Chinstrap,Biscoe,37.0,20.8,218.0,5950.0,.
282,Adelie,Biscoe,37.0,15.5,223.0,4925.0,FEMALE
283,Chinstrap,Dream,47.7,18.8,217.0,4375.0,.
284,Gentoo,Dream,40.5,13.4,187.0,3850.0,.
285,Chinstrap,Biscoe,40.6,16.8,181.0,5750.0,MALE
286,Gentoo,Dream,42.2,13.2,189.0,3550.0,MALE
287,Gentoo,Torgersen,45.6,18.5,194.0,3450.0,FEMALE
288,Gentoo,Biscoe,46.5,18.3,224.0,5850.0,MALE
289,Gentoo,Biscoe,44.4,16.0,217.0,3175.0,.
290,Gentoo,Biscoe,43.3,19.1,215.0,4875.0,MALE
291,Adelie,Dream,50.4,15.5,190.0,4850.0,FEMALE
292,Gentoo,Biscoe,51.9,19.4,188.0,3450.0,FEMALE
293,Gentoo,Dream,47.8,18.6,191.0,4250.0,FEMALE
294,Chinstrap,Torgersen,47.2,16.5,210.0,6000.0,FEMALE
295,Adelie,Biscoe,51.5,17.7,221.0,4350.0,MALE
296,Chinstrap,Dream,40.7,13.4,178.0,4600.0,MALE
297,Adelie,Dream,40.1,15.8,195.0,5350.0,FEMALE
298,Gentoo,Dream,41.7,15.7,193.0,4975.0,.
299,Adelie,Dream,44.0,19.4,216.0,3650.0,FEMALE
300,Gentoo,Biscoe,36.6,17.6,218.0,4650.0,FEMALE
301,Chinstrap,Torgersen,55.1,13.7,210.0,4300.0,.
302,Gentoo,Dream,55.8,15.7,201.0,3825.0,FEMALE
303,Chinstrap,Biscoe,44.5,15.5,184.0,3775.0,MALE
304,Adelie,Dream,35.7,21.5,192.0,4500.0,FEMALE
305,Gentoo,Torgersen,39.7,15.8,190.0,3775.0,MALE
306,Adelie,Dream,48.6,18.8,194.0,4725.0,FEMALE
307,Chinstrap,Biscoe,40.1,17.5,214.0,2900.0,FEMALE
308,Chinstrap,Dream,48.1,19.9,202.0,3650.0,MALE
309,Gentoo,Biscoe,41.3,16.9,220.0,5750.0,MALE
310,Adelie,Biscoe,41.3,13.3,191.0,4875.0,FEMALE
311,Adelie,Dream,41.1,17.5,187.0,4000.0,MALE
312,Adelie,Biscoe,45.7,18.0,215.0,4350.0,MALE
313,Adelie,Biscoe,50.7,15.7,188.0,3075.0,FEMALE
314,Adelie,Torgersen,45.3,15.0,203.0,5700.0,.
315,Adelie,Biscoe,49.9,13.1,221.0,5500.0,.
316,Gentoo,Dream,36.3,16.6,203.0,3175.0,.
317,Chinstrap,Biscoe,35.7,13.9,217.0,3725.0,.
318,Adelie,Torgersen,35.5,15.5,199.0,4450.0,FEMALE
319,Gentoo,Biscoe,49.0,20.5,212.0,4475.0,.
320,Gentoo,Torgersen,39.6,16.0,201.0,4800.0,.
321,Gentoo,Torgersen,35.9,15.3,198.0,3900.0,MALE
322,Chinstrap,Torgersen,35.6,14.1,217.0,2925.0,MALE
323,Gentoo,Torgersen,35.0,13.9,184.0,4650.0,FEMALE
324,Gentoo,Dream,38.9,16.8,187.0,3525.0,.
325,Gentoo,Dream,42.5,16.1,187.0,3175.0,MALE
326,Adelie,Dream,59.6,14.3,193.0,4150.0,MALE
327,Gentoo,Biscoe,46.1,19.7,213.0,4975.0,FEMALE
328,Chinstrap,Biscoe,43.1,16.1,199.0,3900.0,.
329,Adelie,Dream,49.2,16.9,196.0,5100.0,.
330,Gentoo,Biscoe,47.3,14.4,198.0,3350.0,FEMALE
331,Chinstrap,Biscoe,40.9,19.0,215.0,4700.0,MALE
332,Gentoo,Biscoe,41.0,18.3,193.0,3475.0,FEMALE
333,Adelie,Dream,36.3,16.3,190.0,3850.0,.
