,species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
109,Gentoo,Biscoe,51.9,18.2,193.0,3400.0,MALE
110,Chinstrap,Dream,43.2,19.2,201.0,4250.0,FEMALE
111,Gentoo,Torgersen,46.3,13.9,190.0,3050.0,.
112,Adelie,Dream,35.6,18.4,192.0,4725.0,FEMALE
113,Gentoo,Torgersen,35.3,18.5,191.0,5500.0,.
114,Chinstrap,Torgersen,36.9,18.7,197.0,3550.0,MALE
115,Chinstrap,Torgersen,38.3,14.5,187.0,4400.0,MALE
116,Gentoo,Biscoe,41.0,17.7,210.0,4950.0,.
117,Adelie,Biscoe,37.9,20.5,212.0,4350.0,FEMALE
118,Gentoo,Biscoe,47.0,17.9,215.0,5250.0,.
119,Chinstrap,Biscoe,34.4,14.3,199.0,3200.0,FEMALE
120,Adelie,Dream,40.5,13.1,190.0,3350.0,FEMALE
121,Gentoo,Dream,42.8,20.3,187.0,4750.0,MALE
122,Chinstrap,Dream,48.5,18.0,190.0,4600.0,FEMALE
123,Gentoo,Torgersen,38.7,17.4,199.0,3300.0,FEMALE
124,Chinstrap,Dream,49.5,13.8,212.0,3900.0,MALE
125,Gentoo,Biscoe,35.0,19.2,221.0,3325.0,MALE
126,Adelie,Biscoe,49.9,15.8,184.0,5850.0,MALE
127,Chinstrap,Dream,39.6,16.8,190.0,4300.0,.
128,Adelie,Dream,49.2,18.8,208.0,4650.0,FEMALE
129,Adelie,Dream,42.2,18.2,185.0,4150.0,FEMALE
130,Gentoo,Torgersen,35.7,19.4,189.0,3175.0,FEMALE
131,Chinstrap,Dream,45.0,14.1,199.0,3425.0,MALE
132,Gentoo,Dream,39.7,14.1,196.0,4700.0,MALE
133,Gentoo,Biscoe,45.4,19.6,228.0,3100.0,FEMALE
134,Chinstrap,Dream,36.2,19.7,192.0,5650.0,.
135,Chinstrap,Dream,40.8,20.1,195.0,4725.0,.
136,Gentoo,Biscoe,50.2,21.5,228.0,5850.0,FEMALE
137,Chinstrap,Dream,35.2,14.7,193.0,5000.0,.
138,Adelie,Torgersen,50.0,19.6,197.0,3475.0,.
139,Adelie,Biscoe,43.5,21.1,215.0,4200.0,MALE
140,Chinstrap,Dream,45.3,17.0,183.0,5450.0,.
141,Adelie,Dream,54.3,19.9,212.0,3550.0,FEMALE
142,Chinstrap,Biscoe,49.3,14.0,228.0,3675.0,FEMALE
143,Chinstrap,Biscoe,50.2,16.0,210.0,3400.0,MALE
144,Adelie,Dream,47.5,15.2,194.0,3075.0,MALE
145,Chinstrap,Torgersen,39.0,16.9,191.0,5750.0,FEMALE
146,Adelie,Biscoe,49.0,15.9,184.0,4925.0,MALE
147,Adelie,Torgersen,35.7,19.9,189.0,3600.0,FEMALE
148,Chinstrap,Dream,52.2,14.6,187.0,3950.0,FEMALE
149,Adelie,Dream,50.9,14.4,182.0,3575.0,FEMALE
150,Gentoo,Biscoe,49.5,14.2,185.0,3300.0,MALE
151,Gentoo,Torgersen,42.2,13.4,190.0,5750.0,.
152,Gentoo,Dream,40.6,15.3,195.0,3275.0,MALE
153,Gentoo,Biscoe,34.6,18.2,216.0,4750.0,MALE
154,Adelie,Biscoe,40.6,19.9,201.0,3000.0,FEMALE
155,Gentoo,Dream,47.0,17.6,197.0,4100.0,.
156,Gentoo,Biscoe,36.0,20.5,180.0,5200.0,MALE
157,Chinstrap,Biscoe,50.8,16.5,213.0,4500.0,FEMALE
158,Chinstrap,Dream,50.4,15.3,188.0,5500.0,FEMALE
159,Chinstrap,Biscoe,45.8,15.0,215.0,3250.0,FEMALE
160,Adelie,Biscoe,38.3,20.7,184.0,4775.0,FEMALE
161,Gentoo,Dream,43.3,14.7,203.0,3575.0,FEMALE
162,Gentoo,Biscoe,39.1,21.5,188.0,5000.0,FEMALE
163,Adelie,Biscoe,37.5,14.3,210.0,3475.0,.
164,Chinstrap,Dream,36.8,17.3,210.0,5550.0,MALE
165,Adelie,Dream,43.8,15.6,201.0,3900.0,FEMALE
166,Gentoo,Torgersen,47.7,14.8,203.0,5650.0,MALE
167,Adelie,Biscoe,38.2,20.3,211.0,3250.0,FEMALE
168,Adelie,Torgersen,46.7,13.6,184.0,3900.0,MALE
169,Chinstrap,Torgersen,32.1,13.7,182.0,3950.0,FEMALE
170,Adelie,Torgersen,46.7,14.8,214.0,3050.0,.
171,Adelie,Dream,41.3,17.6,190.0,2925.0,MALE
172,Adelie,Torgersen,42.2,15.3,201.0,5200.0,MALE
173,Chinstrap,Biscoe,34.6,21.2,193.0,3500.0,MALE
174,Gentoo,Dream,48.5,14.5,191.0,4400.0,FEMALE
175,Adelie,Torgersen,47.6,19.2,197.0,2925.0,MALE
176,Gentoo,Dream,50.9,19.1,182.0,3825.0,FEMALE
177,Gentoo,Biscoe,47.7,18.7,214.0,3725.0,MALE
178,Gentoo,Biscoe,49.5,20.0,210.0,3100.0,MALE
179,Chinstrap,Dream,33.5,13.8,192.0,3300.0,FEMALE
180,Chinstrap,Dream,39.7,17.1,192.0,3700.0,.
181,Chinstrap,Biscoe,51.1,18.4,208.0,4975.0,FEMALE
182,Chinstrap,Biscoe,36.5,15.5,212.0,3700.0,MALE
183,Adelie,Biscoe,40.2,14.7,218.0,5300.0,.
184,Gentoo,Dream,46.0,18.9,193.0,3100.0,FEMALE
185,Gentoo,Biscoe,50.0,16.5,215.0,4450.0,FEMALE
186,Chinstrap,Biscoe,46.9,14.3,222.0,3400.0,.
187,Gentoo,Dream,50.2,19.4,194.0,5100.0,MALE
188,Chinstrap,Biscoe,47.3,15.2,188.0,3325.0,.
189,Chinstrap,Dream,50.0,20.6,194.0,3075.0,FEMALE
190,Adelie,Dream,50.5,15.1,193.0,3800.0,FEMALE
191,Chinstrap,Dream,33.1,14.2,190.0,3350.0,MALE
192,Adelie,Torgersen,38.8,19.8,191.0,4725.0,MALE
193,Gentoo,Torgersen,48.5,18.2,230.0,5600.0,MALE
194,Chinstrap,Torgersen,42.2,19.8,207.0,4625.0,.
195,Gentoo,Torgersen,41.6,15.8,199.0,3350.0,FEMALE
196,Chinstrap,Dream,34.4,15.6,192.0,4925.0,MALE
197,Chinstrap,Biscoe,49.0,17.9,188.0,3325.0,.
198,Adelie,Biscoe,47.5,20.8,218.0,5500.0,MALE
199,Gentoo,Biscoe,46.6,14.1,215.0,3100.0,MALE
200,Gentoo,Torgersen,37.8,16.9,199.0,4375.0,.
201,Chinstrap,Biscoe,42.7,19.0,184.0,3750.0,.
202,Gentoo,Biscoe,41.6,13.5,210.0,5700.0,FEMALE
203,Chinstrap,Dream,46.3,19.7,210.0,3175.0,.
204,Chinstrap,Dream,50.0,17.7,190.0,2925.0,.
205,Chinstrap,Biscoe,46.9,14.0,220.0,3750.0,FEMALE
206,Adelie,Dream,47.6,18.7,195.0,4150.0,MALE
207,Chinstrap,Torgersen,41.7,15.6,194.0,2700.0,.
208,Adelie,Dream,42.7,13.2,188.0,5000.0,FEMALE
209,Gentoo,Biscoe,49.9,15.5,221.0,5100.0,FEMALE
210,Gentoo,Torgersen,45.2,18.8,193.0,3325.0,FEMALE
211,Gentoo,Biscoe,37.0,14.4,230.0,3050.0,MALE
212,Adelie,Dream,58.0,17.2,191.0,2925.0,MALE
213,Gentoo,Biscoe,43.2,13.6,193.0,4100.0,FEMALE
214,Gentoo,Biscoe,42.1,18.8,192.0,3675.0,MALE
215,Adelie,Dream,51.9,16.0,191.0,5000.0,.
216,Gentoo,Biscoe,35.7,17.8,212.0,4275.0,FEMALE
217,Chinstrap,Dream,40.2,20.5,216.0,6000.0,MALE
218,Gentoo,Biscoe,43.4,18.9,187.0,4300.0,.
219,Adelie,Dream,50.4,15.3,194.0,4600.0,.
220,Gentoo,Biscoe,38.5,20.1,216.0,4700.0,MALE
221,Gentoo,Torgersen,40.5,14.0,195.0,4700.0,MALE
222,Gentoo,Biscoe,45.9,18.5,188.0,5250.0,FEMALE
223,Gentoo,Torgersen,46.7,19.1,190.0,4050.0,.
224,Adelie,Biscoe,39.0,13.5,190.0,3875.0,FEMALE
225,Adelie,Biscoe,34.6,14.5,221.0,4200.0,.
226,Gentoo,Torgersen,38.2,15.5,213.0,4200.0,.
227,Adelie,Dream,35.1,13.4,195.0,4400.0,FEMALE
228,Adelie,Biscoe,40.6,13.6,191.0,5800.0,FEMALE
229,Gentoo,Torgersen,45.4,15.0,187.0,3400.0,.
230,Adelie,Torgersen,43.4,14.2,172.0,5100.0,MALE
231,Adelie,Dream,35.2,14.0,198.0,3150.0,.
232,Chinstrap,Biscoe,36.9,16.3,225.0,5800.0,FEMALE
233,Gentoo,Torgersen,33.5,14.9,225.0,4775.0,MALE
234,Gentoo,Dream,41.8,14.7,210.0,3400.0,FEMALE
235,Gentoo,Biscoe,47.5,19.7,215.0,4300.0,FEMALE
236,Adelie,Biscoe,34.4,19.2,225.0,5500.0,FEMALE
237,Adelie,Torgersen,46.7,16.4,181.0,5100.0,MALE
238,Chinstrap,Biscoe,46.3,21.2,225.0,5100.0,FEMALE
239,Chinstrap,Biscoe,41.0,15.2,216.0,3100.0,FEMALE
240,Adelie,Biscoe,39.8,13.5,213.0,4625.0,.
241,Gentoo,Biscoe,42.0,14.3,214.0,4875.0,MALE
242,Chinstrap,Biscoe,45.3,19.2,213.0,4725.0,MALE
243,Gentoo,Dream,45.6,20.8,197.0,3825.0,FEMALE
244,Chinstrap,Biscoe,49.8,13.9,215.0,4400.0,FEMALE
245,Chinstrap,Biscoe,44.9,19.8,187.0,5350.0,.
246,Adelie,Biscoe,37.2,15.5,216.0,4925.0,FEMALE
247,Adelie,Dream,50.9,13.1,189.0,3425.0,.
248,Adelie,Biscoe,50.5,15.5,215.0,4875.0,.
249,Adelie,Torgersen,35.7,16.9,189.0,4150.0,FEMALE
250,Adelie,Biscoe,46.8,15.1,190.0,4050.0,MALE
251,Gentoo,Biscoe,37.2,20.5,198.0,3800.0,FEMALE
252,Adelie,Torgersen,48.7,16.0,190.0,3050.0,MALE
253,Gentoo,Biscoe,39.5,18.7,216.0,3000.0,.
254,Adelie,Biscoe,40.7,19.8,186.0,3200.0,.
255,Gentoo,Biscoe,50.2,13.8,192.0,4850.0,.
256,Adelie,Biscoe,58.0,18.1,230.0,3050.0,MALE
257,Gentoo,Torgersen,44.9,16.2,184.0,4875.0,.
258,Chinstrap,Dream,40.5,18.4,193.0,3775.0,FEMALE
259,Chinstrap,Torgersen,33.1,17.3,190.0,4150.0,MALE
260,Adelie,Dream,36.2,13.6,178.0,3900.0,FEMALE
261,Gentoo,Biscoe,45.7,17.3,185.0,5350.0,.
262,Gentoo,Biscoe,46.9,16.7,220.0,2925.0,FEMALE
263,Adelie,Dream,45.0,14.6,198.0,3200.0,.
264,Chinstrap,Dream,33.1,19.9,228.0,4000.0,MALE
265,Chinstrap,Torgersen,46.9,15.9,218.0,3700.0,FEMALE
266,Adelie,Biscoe,38.1,14.0,218.0,3775.0,.
267,Gentoo,Biscoe,35.3,17.7,228.0,5550.0,MALE
268,Adelie,Dream,46.0,14.5,178.0,4450.0,MALE
269,Chinstrap,Dream,41.4,17.2,230.0,3800.0,MALE
270,Gentoo,Biscoe,34.5,17.9,215.0,4950.0,MALE
271,Adelie,Biscoe,53.5,15.0,174.0,4650.0,FEMALE
272,Chinstrap,Biscoe,41.3,15.3,223.0,3650.0,FEMALE
273,Gentoo,Torgersen,49.9,15.1,218.0,6300.0,MALE
274,Gentoo,Torgersen,42.6,17.9,193.0,3100.0,FEMALE
275,Adelie,Dream,45.1,16.8,199.0,4550.0,.
276,Adelie,Torgersen,43.4,21.5,190.0,3250.0,FEMALE
277,Gentoo,Biscoe,45.9,19.1,212.0,5550.0,FEMALE
278,Chinstrap,Dream,41.8,13.4,203.0,3725.0,FEMALE
279,Chinstrap,Torgersen,45.1,17.1,181.0,4600.0,.
280,Chinstrap,Dream,52.2,21.2,194.0,4850.0,MALE
281,Gentoo,Biscoe,41.4,19.8,210.0,4800.0,.
282,Adelie,Biscoe,49.4,19.1,203.0,2850.0,MALE
283,Adelie,Biscoe,37.6,15.8,184.0,3650.0,MALE
284,Gentoo,Torgersen,47.7,18.3,185.0,3200.0,.
285,Gentoo,Torgersen,34.6,15.3,182.0,5950.0,.
286,Gentoo,Biscoe,35.7,18.6,219.0,3625.0,.
287,Adelie,Dream,45.7,19.6,197.0,3450.0,FEMALE
288,Gentoo,Biscoe,36.8,18.9,216.0,4775.0,.
289,Gentoo,Biscoe,37.8,14.7,219.0,3900.0,.
290,Adelie,Torgersen,45.2,13.3,190.0,4650.0,MALE
291,Chinstrap,Biscoe,37.2,13.8,220.0,5300.0,MALE
292,Chinstrap,Torgersen,39.5,15.8,189.0,4300.0,FEMALE
293,Gentoo,Biscoe,40.2,18.2,218.0,3650.0,MALE
294,Adelie,Dream,40.1,13.1,196.0,4850.0,MALE
295,Adelie,Dream,38.9,16.5,199.0,4800.0,MALE
296,Gentoo,Dream,36.0,15.8,197.0,3425.0,.
297,Adelie,Torgersen,40.1,19.6,190.0,6050.0,MALE
298,Adelie,Biscoe,48.4,15.2,185.0,4925.0,FEMALE
299,Chinstrap,Torgersen,46.5,16.6,195.0,4250.0,FEMALE
300,Chinstrap,Torgersen,53.5,14.3,197.0,5450.0,MALE
301,Adelie,Biscoe,48.6,15.5,221.0,2850.0,.
302,Adelie,Dream,49.8,16.3,201.0,5850.0,FEMALE
303,Gentoo,Dream,43.1,18.1,201.0,3300.0,.
304,Chinstrap,Torgersen,39.7,14.8,190.0,4550.0,FEMALE
305,Gentoo,Dream,45.7,14.4,178.0,3325.0,FEMALE
306,Chinstrap,Biscoe,51.3,14.9,193.0,4900.0,MALE
307,Adelie,Dream,36.6,19.6,191.0,5250.0,FEMALE
308,Chinstrap,Dream,39.3,21.2,187.0,4100.0,.
309,Gentoo,Dream,39.3,16.6,187.0,6000.0,FEMALE
310,Gentoo,Biscoe,46.2,19.2,220.0,5600.0,.
311,Gentoo,Biscoe,41.1,16.9,181.0,4650.0,FEMALE
312,Gentoo,Biscoe,52.2,19.3,215.0,3575.0,MALE
313,Gentoo,Dream,46.8,13.2,187.0,3500.0,.
314,Chinstrap,Biscoe,40.3,13.1,187.0,5950.0,MALE
315,Gentoo,Biscoe,35.1,13.9,214.0,4775.0,MALE
316,Adelie,Torgersen,46.2,16.6,206.0,3875.0,FEMALE
317,Adelie,Biscoe,43.6,17.8,215.0,4600.0,FEMALE
318,Adelie,Torgersen,38.9,21.1,189.0,4450.0,FEMALE
319,Gentoo,Dream,37.6,19.5,185.0,3825.0,FEMALE
320,Adelie,Biscoe,49.7,19.2,221.0,4875.0,.
321,Adelie,Dream,44.5,16.4,195.0,6300.0,MALE
322,Adelie,Biscoe,52.1,18.0,230.0,4150.0,FEMALE
323,Chinstrap,Biscoe,41.7,18.7,201.0,4925.0,MALE
324,Chinstrap,Torgersen,52.2,20.0,172.0,4725.0,MALE
325,Gentoo,Biscoe,43.5,16.8,222.0,3275.0,MALE
326,Adelie,Biscoe,50.2,20.5,210.0,3775.0,.
327,Chinstrap,Dream,42.6,18.0,225.0,4650.0,FEMALE
328,Adelie,Biscoe,35.7,18.8,195.0,4975.0,.
329,Chinstrap,Dream,46.3,13.9,229.0,4650.0,FEMALE
330,Chinstrap,Biscoe,48.1,18.4,225.0,5000.0,FEMALE
331,Chinstrap,Dream,36.6,18.0,228.0,4200.0,MALE
332,Gentoo,Dream,42.2,20.3,202.0,4575.0,MALE
333,Gentoo,Biscoe,44.1,16.8,210.0,3825.0,FEMALE
334,Adelie,Biscoe,40.2,16.0,203.0,3325.0,FEMALE
335,Gentoo,Torgersen,39.6,20.5,194.0,3750.0,MALE
336,Adelie,Torgersen,47.2,15.0,188.0,3475.0,.
337,Adelie,Torgersen,49.3,19.9,189.0,3325.0,MALE
338,Gentoo,Torgersen,48.1,14.6,199.0,3875.0,FEMALE
339,Chinstrap,Dream,36.0,13.9,190.0,4150.0,FEMALE
340,Adelie,Dream,46.7,13.1,190.0,5150.0,FEMALE
341,Chinstrap,Biscoe,35.5,15.3,222.0,4775.0,.
342,Chinstrap,Biscoe,43.1,15.0,221.0,4750.0,FEMALE
343,Adelie,Dream,36.0,18.4,196.0,3400.0,FEMALE
344,Chinstrap,Dream,51.7,15.8,187.0,3425.0,FEMALE
345,Chinstrap,Dream,49.6,14.6,194.0,5200.0,MALE
346,Chinstrap,Dream,33.1,16.1,193.0,5800.0,FEMALE
347,Gentoo,Dream,40.1,17.2,203.0,5700.0,.
348,Gentoo,Dream,41.4,18.3,223.0,6050.0,MALE
349,Adelie,Dream,35.5,17.0,203.0,3300.0,MALE
350,Adelie,Dream,40.7,19.8,191.0,4600.0,MALE
351,Chinstrap,Biscoe,36.9,15.3,218.0,4875.0,FEMALE
352,Gentoo,Biscoe,35.9,16.1,221.0,3200.0,FEMALE
353,Chinstrap,Biscoe,44.9,14.5,215.0,4250.0,FEMALE
354,Adelie,Dream,46.2,18.6,172.0,4975.0,FEMALE
355,Adelie,Dream,49.1,18.5,197.0,3750.0,MALE
356,Chinstrap,Biscoe,34.5,16.4,215.0,5150.0,FEMALE
357,Chinstrap,Biscoe,43.5,18.0,193.0,4000.0,MALE
358,Chinstrap,Biscoe,45.1,16.0,192.0,4875.0,.
359,Chinstrap,Dream,49.8,14.1,181.0,4475.0,.
360,Chinstrap,Dream,46.9,19.2,195.0,5750.0,FEMALE
361,Adelie,Biscoe,51.7,14.1,215.0,5550.0,FEMALE
362,Chinstrap,Dream,47.8,14.8,196.0,4975.0,MALE
363,Chinstrap,Dream,46.3,15.1,197.0,5600.0,MALE
364,Adelie,Dream,50.6,15.9,190.0,3525.0,MALE
365,Gentoo,Torgersen,39.7,19.7,186.0,3250.0,.
366,Adelie,Torgersen,39.0,17.7,195.0,4850.0,.
367,Adelie,Torgersen,32.1,18.9,190.0,3900.0,FEMALE
368,Chinstrap,Torgersen,43.4,17.3,195.0,4000.0,MALE
369,Gentoo,Dream,51.4,15.8,210.0,4800.0,.
370,Adelie,Dream,46.0,15.7,178.0,3725.0,MALE
371,Adelie,Biscoe,51.1,14.9,184.0,3825.0,FEMALE
372,Chinstrap,Dream,37.9,13.5,196.0,4575.0,MALE
373,Gentoo,Dream,37.2,18.8,192.0,4700.0,FEMALE
374,Adelie,Torgersen,50.6,21.2,187.0,3075.0,FEMALE
375,Gentoo,Torgersen,51.7,14.5,213.0,5300.0,FEMALE
376,Chinstrap,Dream,41.4,14.8,212.0,5350.0,MALE
377,Adelie,Biscoe,35.6,14.5,228.0,4800.0,MALE
378,Gentoo,Dream,41.5,16.2,210.0,3950.0,.
379,Chinstrap,Torgersen,45.2,18.8,225.0,3575.0,FEMALE
380,Adelie,Dream,44.0,17.4,229.0,5500.0,MALE
381,Adelie,Dream,40.7,13.4,186.0,4950.0,MALE
382,Chinstrap,Dream,42.5,13.9,187.0,4400.0,.
383,Gentoo,Torgersen,36.3,18.4,181.0,4725.0,FEMALE
384,Adelie,Biscoe,39.6,18.7,190.0,3200.0,FEMALE
385,Chinstrap,Torgersen,39.7,15.7,207.0,4000.0,FEMALE
386,Chinstrap,Torgersen,43.3,21.1,190.0,3425.0,.
387,Adelie,Dream,43.2,13.1,213.0,5800.0,.
388,Gentoo,Dream,47.3,14.1,195.0,4375.0,MALE
389,Adelie,Biscoe,35.3,16.2,193.0,2700.0,.
390,Chinstrap,Dream,41.3,17.4,187.0,5000.0,.
391,Chinstrap,Dream,48.1,14.3,216.0,3275.0,.
392,Adelie,Biscoe,40.8,18.8,220.0,4675.0,FEMALE
393,Gentoo,Torgersen,38.7,15.7,191.0,3325.0,.
394,Gentoo,Biscoe,34.4,19.5,203.0,3475.0,FEMALE
395,Chinstrap,Dream,41.6,20.1,178.0,2850.0,.
396,Chinstrap,Torgersen,40.8,16.8,195.0,3950.0,FEMALE
397,Chinstrap,Biscoe,51.9,17.4,198.0,6000.0,FEMALE
398,Chinstrap,Dream,37.5,14.8,196.0,4700.0,FEMALE
399,Adelie,Dream,37.2,19.5,190.0,5200.0,MALE
400,Gentoo,Biscoe,49.1,13.9,199.0,3275.0,FEMALE
401,Adelie,Biscoe,45.3,16.3,215.0,6050.0,FEMALE
402,Adelie,Torgersen,51.5,20.8,217.0,3500.0,MALE
