,species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
74,Adelie,Dream,45.6,15.9,185.0,5400.0,MALE
75,Chinstrap,Biscoe,45.5,18.4,199.0,4900.0,MALE
76,Chinstrap,Biscoe,36.3,19.2,208.0,4975.0,MALE
77,Gentoo,Biscoe,36.3,14.0,222.0,3750.0,MALE
78,Gentoo,Dream,48.4,19.6,219.0,4500.0,FEMALE
79,Adelie,Dream,36.3,17.5,187.0,4725.0,MALE
80,Adelie,Dream,43.6,20.1,174.0,3825.0,.
81,Adelie,Torgersen,41.8,18.5,203.0,5950.0,FEMALE
82,Gentoo,Biscoe,40.6,19.8,210.0,3700.0,.
83,Adelie,Biscoe,46.4,19.4,218.0,4650.0,MALE
84,Adelie,Torgersen,59.6,14.6,195.0,3325.0,MALE
85,Chinstrap,Torgersen,37.8,17.0,181.0,4400.0,.
86,Gentoo,Biscoe,54.3,20.0,191.0,4850.0,FEMALE
87,Adelie,Biscoe,52.2,13.5,215.0,4725.0,.
88,Chinstrap,Torgersen,36.8,19.0,201.0,4500.0,FEMALE
89,Gentoo,Biscoe,42.1,16.0,208.0,4725.0,FEMALE
90,Gentoo,Biscoe,35.1,21.2,208.0,5700.0,FEMALE
91,Gentoo,Torgersen,33.5,20.6,197.0,3825.0,.
92,Gentoo,Biscoe,50.6,17.7,210.0,3750.0,FEMALE
93,Chinstrap,Dream,41.7,17.5,186.0,4975.0,MALE
94,Chinstrap,Biscoe,40.9,13.5,216.0,4050.0,FEMALE
95,Adelie,Dream,52.5,13.7,193.0,6050.0,FEMALE
96,Chinstrap,Torgersen,48.4,19.6,191.0,4450.0,FEMALE
97,Gentoo,Biscoe,45.2,18.2,210.0,4250.0,FEMALE
98,Chinstrap,Dream,47.8,17.2,195.0,2925.0,FEMALE
99,Adelie,Biscoe,37.0,14.5,184.0,3300.0,MALE
100,Chinstrap,Dream,46.4,19.4,214.0,3475.0,MALE
101,Gentoo,Biscoe,37.9,14.7,230.0,3750.0,MALE
102,Chinstrap,Torgersen,35.3,19.1,191.0,4275.0,.
103,Chinstrap,Biscoe,51.0,17.6,218.0,4450.0,MALE
104,Chinstrap,Biscoe,54.2,13.6,184.0,4675.0,.
105,Chinstrap,Dream,49.4,17.2,189.0,3175.0,MALE
106,Adelie,Biscoe,45.0,20.5,172.0,3700.0,FEMALE
107,Adelie,Dream,50.7,17.5,188.0,5450.0,MALE
108,Chinstrap,Biscoe,49.4,18.9,208.0,5450.0,MALE
109,Chinstrap,Biscoe,49.7,19.4,191.0,3050.0,MALE
110,Gentoo,Biscoe,41.3,13.4,181.0,4625.0,FEMALE
111,Chinstrap,Torgersen,47.2,19.5,174.0,6000.0,FEMALE
112,Adelie,Torgersen,37.8,20.8,191.0,4750.0,MALE
113,Adelie,Dream,34.5,15.4,190.0,5800.0,FEMALE
114,Chinstrap,Dream,50.5,18.9,193.0,4950.0,.
115,Adelie,Dream,45.5,14.9,193.0,3550.0,FEMALE
116,Adelie,Dream,38.1,20.8,186.0,4300.0,FEMALE
117,Chinstrap,Dream,42.7,15.0,192.0,3350.0,MALE
118,Adelie,Biscoe,37.6,20.8,214.0,5450.0,FEMALE
119,Chinstrap,Dream,51.1,16.4,182.0,3475.0,.
120,Gentoo,Dream,37.2,14.1,190.0,3475.0,FEMALE
121,Adelie,Biscoe,46.9,19.0,190.0,5300.0,FEMALE
122,Chinstrap,Biscoe,55.9,17.4,184.0,5350.0,.
123,Chinstrap,Dream,38.7,21.1,217.0,5950.0,MALE
124,Gentoo,Biscoe,46.2,14.7,217.0,3325.0,MALE
125,Gentoo,Torgersen,36.9,19.8,199.0,3650.0,FEMALE
126,Adelie,Torgersen,41.8,16.2,197.0,5250.0,.
127,Gentoo,Torgersen,45.2,17.5,172.0,3175.0,MALE
128,Adelie,Torgersen,46.9,17.7,190.0,5400.0,MALE
129,Adelie,Biscoe,51.1,20.6,220.0,3675.0,FEMALE
130,Adelie,Biscoe,41.4,15.7,209.0,3850.0,MALE
131,Gentoo,Torgersen,37.5,16.6,192.0,4850.0,MALE
132,Chinstrap,Torgersen,44.4,20.6,184.0,3850.0,MALE
133,Adelie,Torgersen,41.5,14.4,224.0,3450.0,MALE
134,Adelie,Biscoe,49.7,14.7,198.0,3825.0,MALE
135,Gentoo,Biscoe,47.2,16.8,215.0,5450.0,FEMALE
136,Chinstrap,Biscoe,35.2,19.8,225.0,6000.0,FEMALE
137,Gentoo,Biscoe,51.9,13.5,197.0,5550.0,MALE
138,Gentoo,Biscoe,42.4,14.5,230.0,3475.0,MALE
139,Adelie,Biscoe,52.2,14.0,220.0,4600.0,MALE
140,Chinstrap,Torgersen,37.6,20.6,209.0,3300.0,FEMALE
141,Adelie,Torgersen,37.3,16.9,189.0,5600.0,.
142,Gentoo,Biscoe,41.4,17.5,188.0,5700.0,MALE
143,Adelie,Dream,45.6,20.8,190.0,5800.0,MALE
144,Gentoo,Biscoe,52.7,19.3,210.0,3675.0,FEMALE
145,Adelie,Dream,48.6,13.9,185.0,4650.0,FEMALE
146,Chinstrap,Biscoe,43.4,15.8,187.0,5150.0,MALE
147,Chinstrap,Dream,41.6,14.5,181.0,4575.0,MALE
148,Adelie,Biscoe,37.5,13.3,224.0,4250.0,.
149,Gentoo,Torgersen,36.4,16.5,214.0,4725.0,.
150,Gentoo,Dream,46.6,20.6,191.0,5000.0,.
151,Gentoo,Biscoe,45.8,16.4,201.0,4150.0,FEMALE
152,Gentoo,Torgersen,41.0,18.3,187.0,4675.0,MALE
153,Gentoo,Torgersen,39.0,14.9,195.0,3000.0,MALE
154,Chinstrap,Torgersen,40.2,15.7,190.0,2925.0,FEMALE
155,Adelie,Biscoe,34.0,15.9,189.0,5750.0,MALE
156,Gentoo,Biscoe,50.2,17.1,221.0,5500.0,MALE
157,Adelie,Biscoe,46.9,20.0,181.0,3850.0,FEMALE
158,Adelie,Dream,39.2,13.3,189.0,3450.0,.
159,Chinstrap,Biscoe,43.3,18.1,218.0,5200.0,MALE
160,Gentoo,Biscoe,36.9,16.4,222.0,4925.0,FEMALE
161,Chinstrap,Biscoe,37.5,13.1,213.0,3900.0,FEMALE
162,Gentoo,Dream,42.2,13.6,208.0,5550.0,.
163,Chinstrap,Dream,41.8,16.3,198.0,3900.0,MALE
164,Chinstrap,Dream,41.1,14.3,195.0,5500.0,MALE
165,Gentoo,Dream,37.7,15.2,195.0,4000.0,.
166,Gentoo,Biscoe,49.0,16.3,212.0,3425.0,MALE
167,Chinstrap,Biscoe,34.4,21.5,193.0,3275.0,MALE
168,Adelie,Dream,51.5,17.7,187.0,4625.0,FEMALE
169,Adelie,Biscoe,50.3,13.2,220.0,3900.0,FEMALE
170,Gentoo,Dream,36.8,20.6,193.0,3275.0,FEMALE
171,Chinstrap,Torgersen,55.1,18.9,195.0,4050.0,FEMALE
172,Chinstrap,Dream,48.5,17.1,212.0,3700.0,MALE
173,Chinstrap,Dream,40.6,18.0,181.0,5950.0,.
174,Gentoo,Dream,51.1,18.3,190.0,3850.0,MALE
175,Chinstrap,Dream,43.6,14.9,191.0,4150.0,FEMALE
176,Gentoo,Biscoe,48.7,20.1,208.0,5600.0,MALE
177,Adelie,Torgersen,41.5,16.1,202.0,3950.0,.
178,Chinstrap,Biscoe,49.3,15.5,218.0,4575.0,.
179,Adelie,Biscoe,42.5,18.3,191.0,4100.0,.
180,Adelie,Dream,46.3,17.3,182.0,3675.0,MALE
181,Chinstrap,Torgersen,52.2,17.9,203.0,5800.0,FEMALE
182,Adelie,Torgersen,47.4,21.2,220.0,3350.0,MALE
183,Gentoo,Dream,51.9,16.9,184.0,5000.0,.
184,Gentoo,Dream,51.3,14.4,197.0,4200.0,MALE
185,Adelie,Torgersen,42.5,14.3,195.0,4000.0,MALE
186,Adelie,Biscoe,46.1,13.3,193.0,5750.0,.
187,Adelie,Torgersen,52.1,14.0,207.0,4650.0,.
188,Adelie,Biscoe,35.5,19.2,192.0,3325.0,MALE
189,Chinstrap,Dream,50.0,14.2,212.0,4500.0,.
190,Chinstrap,Dream,49.1,14.9,182.0,5100.0,.
191,Gentoo,Torgersen,41.5,16.6,195.0,4250.0,.
192,Gentoo,Dream,43.5,17.8,196.0,5000.0,MALE
193,Gentoo,Biscoe,52.5,15.7,218.0,6050.0,FEMALE
194,Adelie,Torgersen,45.6,14.4,189.0,2700.0,.
195,Chinstrap,Biscoe,42.8,19.8,200.0,4725.0,.
196,Adelie,Dream,36.0,17.7,196.0,4250.0,FEMALE
197,Adelie,Dream,35.3,13.9,197.0,3700.0,FEMALE
198,Adelie,Torgersen,36.3,15.6,190.0,3625.0,MALE
199,Chinstrap,Dream,39.2,14.3,198.0,3575.0,FEMALE
200,Adelie,Torgersen,53.5,20.5,174.0,4750.0,.
201,Adelie,Biscoe,47.4,13.5,203.0,3200.0,.
202,Chinstrap,Dream,39.0,19.8,202.0,3425.0,FEMALE
203,Gentoo,Dream,55.9,20.3,193.0,3625.0,FEMALE
204,Chinstrap,Biscoe,54.3,18.7,229.0,3775.0,MALE
205,Adelie,Dream,43.3,16.1,201.0,3600.0,.
206,Chinstrap,Biscoe,45.4,13.2,193.0,4650.0,MALE
207,Chinstrap,Biscoe,47.4,19.9,209.0,4100.0,.
208,Chinstrap,Biscoe,39.1,20.7,218.0,4850.0,FEMALE
209,Gentoo,Biscoe,47.3,17.5,186.0,4600.0,MALE
210,Adelie,Torgersen,43.4,13.4,195.0,4925.0,.
211,Chinstrap,Biscoe,51.9,13.5,216.0,4975.0,FEMALE
212,Gentoo,Dream,42.8,14.5,195.0,3150.0,.
213,Chinstrap,Torgersen,49.3,15.5,199.0,3350.0,MALE
214,Adelie,Biscoe,47.2,20.5,188.0,2900.0,FEMALE
215,Adelie,Torgersen,49.8,15.5,187.0,4750.0,FEMALE
216,Gentoo,Dream,36.6,17.0,205.0,5950.0,FEMALE
217,Adelie,Torgersen,38.1,20.3,174.0,4900.0,FEMALE
218,Adelie,Biscoe,49.1,16.6,224.0,3475.0,MALE
219,Chinstrap,Dream,42.7,16.4,190.0,3325.0,MALE
220,Gentoo,Dream,37.7,16.2,183.0,5700.0,FEMALE
221,Adelie,Dream,36.6,18.6,184.0,3250.0,MALE
222,Chinstrap,Dream,50.7,18.9,196.0,5450.0,MALE
223,Adelie,Biscoe,36.6,17.1,210.0,3825.0,.
224,Chinstrap,Torgersen,46.6,18.5,223.0,4100.0,MALE
225,Gentoo,Torgersen,52.2,16.9,196.0,3725.0,.
226,Chinstrap,Torgersen,40.7,14.6,181.0,4400.0,MALE
227,Adelie,Biscoe,45.1,14.7,220.0,4350.0,MALE
228,Gentoo,Biscoe,50.2,16.2,189.0,3450.0,FEMALE
229,Gentoo,Biscoe,43.5,15.3,210.0,5450.0,.
230,Chinstrap,Dream,45.9,15.7,198.0,5500.0,MALE
231,Chinstrap,Torgersen,51.0,18.3,191.0,5300.0,.
232,Gentoo,Torgersen,35.0,15.8,184.0,4100.0,.
233,Adelie,Biscoe,49.2,17.6,201.0,5850.0,FEMALE
234,Adelie,Dream,34.5,16.2,190.0,3675.0,MALE
235,Adelie,Dream,49.2,16.0,201.0,4675.0,MALE
236,Adelie,Torgersen,38.9,15.6,203.0,4200.0,MALE
237,Adelie,Dream,42.3,16.6,201.0,5200.0,FEMALE
238,Adelie,Dream,32.1,17.7,187.0,4675.0,MALE
239,Chinstrap,Dream,55.9,14.1,196.0,3750.0,FEMALE
240,Gentoo,Biscoe,42.4,15.1,203.0,5700.0,FEMALE
241,Chinstrap,Dream,41.5,13.1,172.0,3600.0,MALE
242,Gentoo,Biscoe,42.7,17.3,210.0,5200.0,.
243,Gentoo,Torgersen,51.4,21.1,192.0,4975.0,FEMALE
244,Chinstrap,Dream,40.2,16.5,193.0,4725.0,.
245,Chinstrap,Torgersen,46.1,16.7,181.0,4050.0,FEMALE
246,Gentoo,Torgersen,45.3,16.2,207.0,3425.0,MALE
247,Chinstrap,Dream,45.5,18.2,213.0,4550.0,MALE
248,Gentoo,Dream,46.3,18.9,195.0,4500.0,.
249,Adelie,Biscoe,42.5,17.6,187.0,5950.0,.
250,Gentoo,Biscoe,36.9,15.7,185.0,5350.0,.
251,Chinstrap,Biscoe,37.2,15.3,188.0,3350.0,.
252,Chinstrap,Biscoe,49.3,17.9,230.0,3400.0,FEMALE
253,Chinstrap,Torgersen,50.3,13.2,195.0,4500.0,MALE
254,Adelie,Biscoe,49.6,16.2,208.0,4550.0,.
255,Adelie,Dream,47.7,18.0,210.0,2900.0,.
256,Gentoo,Biscoe,46.2,14.7,186.0,4750.0,MALE
257,Gentoo,Biscoe,39.1,16.7,192.0,5100.0,MALE
258,Chinstrap,Biscoe,35.0,18.0,218.0,3800.0,MALE
259,Chinstrap,Torgersen,47.4,17.7,194.0,3950.0,.
260,Adelie,Biscoe,35.7,16.7,203.0,3575.0,MALE
261,Chinstrap,Dream,45.2,17.3,207.0,6050.0,FEMALE
262,Gentoo,Dream,45.6,20.6,196.0,5550.0,MALE
263,Gentoo,Torgersen,38.1,19.2,213.0,3500.0,.
264,Adelie,Dream,45.5,15.3,209.0,4900.0,.
265,Chinstrap,Dream,50.1,16.6,182.0,4775.0,.
266,Gentoo,Biscoe,42.1,16.6,221.0,5200.0,FEMALE
267,Gentoo,Dream,40.9,18.4,190.0,4850.0,FEMALE
268,Chinstrap,Dream,59.6,18.4,191.0,4875.0,MALE
269,Gentoo,Biscoe,46.0,13.4,219.0,4200.0,FEMALE
270,Chinstrap,Torgersen,50.3,14.4,194.0,3150.0,.
271,Chinstrap,Dream,52.1,16.2,207.0,5650.0,MALE
272,Adelie,Dream,43.4,13.7,199.0,3775.0,MALE
273,Gentoo,Biscoe,45.3,14.8,216.0,4975.0,MALE
274,Adelie,Biscoe,50.6,18.9,190.0,3550.0,MALE
275,Adelie,Dream,50.0,15.1,196.0,2700.0,.
276,Chinstrap,Dream,47.8,17.3,198.0,2700.0,MALE
277,Chinstrap,Dream,50.2,14.1,196.0,3975.0,FEMALE
278,Gentoo,Dream,45.3,17.2,190.0,3725.0,.
279,Chinstrap,Torgersen,43.1,15.6,194.0,4575.0,MALE
280,Adelie,Biscoe,49.6,20.8,190.0,3250.0,MALE
281,Gentoo,Biscoe,39.7,13.8,222.0,4625.0,MALE
282,Chinstrap,Dream,45.6,16.0,219.0,2700.0,.
283,Adelie,Dream,35.5,17.5,197.0,3800.0,.
284,Chinstrap,Biscoe,51.1,14.4,188.0,4300.0,FEMALE
285,Adelie,Torgersen,50.1,20.8,226.0,3725.0,FEMALE
286,Adelie,Biscoe,49.6,15.2,213.0,5200.0,FEMALE
287,Gentoo,Torgersen,43.6,13.8,195.0,3650.0,.
288,Adelie,Biscoe,50.5,17.3,200.0,3250.0,.
289,Adelie,Biscoe,42.3,18.5,199.0,4550.0,.
290,Gentoo,Dream,41.5,17.2,178.0,4900.0,MALE
291,Adelie,Dream,43.1,16.8,191.0,3575.0,MALE
292,Gentoo,Dream,46.9,18.5,195.0,4100.0,FEMALE
293,Adelie,Biscoe,44.9,14.1,193.0,4375.0,.
294,Gentoo,Biscoe,49.0,18.9,215.0,5800.0,FEMALE
295,Chinstrap,Dream,36.5,14.7,193.0,4250.0,MALE
296,Gentoo,Biscoe,45.1,19.3,221.0,5250.0,FEMALE
297,Gentoo,Dream,49.2,14.5,198.0,5100.0,FEMALE
298,Gentoo,Dream,44.0,16.2,196.0,6000.0,MALE
299,Adelie,Biscoe,41.3,15.8,218.0,3625.0,MALE
300,Gentoo,Dream,58.0,18.3,178.0,4250.0,MALE
301,Adelie,Biscoe,37.5,14.5,222.0,5450.0,FEMALE
302,Adelie,Torgersen,47.2,16.5,197.0,6050.0,.
303,Chinstrap,Dream,35.3,21.2,195.0,5150.0,FEMALE
304,Gentoo,Biscoe,41.6,19.7,186.0,4900.0,FEMALE
305,Adelie,Torgersen,49.9,16.8,190.0,3825.0,FEMALE
306,Gentoo,Torgersen,32.1,14.4,191.0,5150.0,FEMALE
307,Adelie,Torgersen,34.0,14.9,192.0,4750.0,.
308,Adelie,Dream,51.4,19.2,181.0,3500.0,.
309,Adelie,Dream,50.9,21.1,190.0,4375.0,FEMALE
310,Adelie,Dream,46.8,16.1,212.0,6300.0,.
311,Adelie,Dream,47.0,15.5,184.0,3050.0,MALE
312,Chinstrap,Dream,45.6,14.5,189.0,4925.0,.
313,Gentoo,Torgersen,34.6,18.8,187.0,5650.0,FEMALE
314,Chinstrap,Biscoe,41.3,17.6,218.0,4650.0,MALE
315,Gentoo,Biscoe,42.2,19.7,210.0,3675.0,FEMALE
316,Adelie,Dream,43.1,18.9,190.0,4875.0,.
317,Adelie,Biscoe,54.3,15.1,215.0,3675.0,.
318,Gentoo,Torgersen,49.0,14.2,197.0,3000.0,MALE
319,Adelie,Torgersen,44.9,14.1,181.0,5600.0,FEMALE
320,Gentoo,Torgersen,35.1,14.3,199.0,3625.0,MALE
321,Chinstrap,Torgersen,46.5,18.2,195.0,5400.0,MALE
322,Chinstrap,Dream,48.1,14.5,205.0,4350.0,FEMALE
323,Gentoo,Torgersen,55.8,21.2,195.0,3425.0,.
324,Adelie,Biscoe,47.8,18.2,225.0,4700.0,FEMALE
325,Gentoo,Biscoe,36.3,13.4,208.0,5350.0,FEMALE
326,Chinstrap,Dream,48.4,19.9,187.0,3875.0,.
327,Chinstrap,Torgersen,47.0,17.1,210.0,5700.0,MALE
328,Chinstrap,Biscoe,38.1,16.3,195.0,5700.0,MALE
329,Gentoo,Dream,34.5,18.7,215.0,4350.0,FEMALE
330,Adelie,Biscoe,36.8,16.7,191.0,3675.0,FEMALE
331,Gentoo,Biscoe,40.8,15.3,215.0,5950.0,MALE
332,Gentoo,Dream,51.3,14.7,190.0,5500.0,MALE
333,Chinstrap,Dream,59.6,17.5,178.0,6050.0,MALE
334,Adelie,Dream,45.7,18.4,185.0,4600.0,FEMALE
335,Chinstrap,Dream,51.5,15.9,188.0,4275.0,.
336,Adelie,Biscoe,51.9,17.0,183.0,3875.0,MALE
337,Chinstrap,Torgersen,39.7,17.9,218.0,4950.0,FEMALE
338,Adelie,Biscoe,41.7,18.5,199.0,2900.0,MALE
339,Adelie,Dream,58.0,21.1,193.0,3100.0,MALE
340,Gentoo,Torgersen,36.2,18.2,202.0,3400.0,.
341,Adelie,Biscoe,38.9,13.9,215.0,4000.0,FEMALE
342,Gentoo,Biscoe,33.1,17.4,216.0,4925.0,MALE
343,Chinstrap,Biscoe,50.8,18.6,199.0,5950.0,FEMALE
344,Gentoo,Biscoe,51.7,15.5,210.0,4375.0,MALE
345,Chinstrap,Dream,45.0,20.1,190.0,3475.0,FEMALE
346,Chinstrap,Dream,52.7,18.5,189.0,5600.0,MALE
347,Adelie,Biscoe,46.0,13.2,191.0,4975.0,MALE
348,Gentoo,Biscoe,35.5,15.8,210.0,3550.0,FEMALE
349,Adelie,Dream,46.2,14.7,190.0,4975.0,FEMALE
350,Adelie,Dream,36.0,18.4,185.0,3850.0,MALE
351,Gentoo,Torgersen,55.8,18.6,197.0,3600.0,FEMALE
352,Gentoo,Biscoe,49.8,14.1,210.0,4750.0,.
353,Chinstrap,Biscoe,35.7,18.3,185.0,4350.0,.
354,Adelie,Torgersen,36.5,16.3,197.0,4050.0,.
355,Chinstrap,Biscoe,50.6,14.8,219.0,4275.0,FEMALE
356,Adelie,Dream,47.3,18.1,193.0,3975.0,MALE
357,Gentoo,Biscoe,47.7,19.5,217.0,3525.0,FEMALE
358,Chinstrap,Biscoe,32.1,17.6,190.0,3075.0,.
359,Gentoo,Dream,50.0,19.1,190.0,4600.0,FEMALE
360,Chinstrap,Torgersen,45.3,19.4,195.0,6300.0,MALE
361,Gentoo,Biscoe,36.3,17.4,209.0,5600.0,MALE
362,Chinstrap,Biscoe,42.2,13.3,208.0,4600.0,MALE
363,Adelie,Biscoe,47.5,14.7,224.0,4300.0,.
364,Chinstrap,Dream,35.9,19.4,196.0,5800.0,.
365,Adelie,Torgersen,50.8,17.8,198.0,4975.0,MALE
366,Gentoo,Torgersen,49.5,16.2,213.0,4375.0,MALE
367,Chinstrap,Torgersen,53.5,14.6,185.0,3250.0,.
368,Gentoo,Torgersen,44.5,14.9,187.0,4500.0,MALE
369,Gentoo,Biscoe,37.0,17.1,221.0,5100.0,.
370,Gentoo,Dream,34.5,14.8,196.0,5300.0,.
371,Chinstrap,Dream,47.7,17.4,178.0,3575.0,MALE
372,Gentoo,Torgersen,44.9,19.3,195.0,3050.0,.
373,Adelie,Dream,35.2,15.6,185.0,4775.0,MALE
374,Adelie,Torgersen,32.1,17.5,214.0,3575.0,MALE
375,Adelie,Dream,48.6,14.1,199.0,4475.0,.
376,Gentoo,Biscoe,48.2,14.0,188.0,5050.0,MALE
377,Chinstrap,Dream,34.4,15.8,193.0,3450.0,FEMALE
378,Chinstrap,Dream,43.8,15.1,215.0,3675.0,.
379,Adelie,Dream,39.7,14.2,210.0,3950.0,MALE
380,Gentoo,Torgersen,34.5,13.6,181.0,4000.0,MALE
381,Gentoo,Biscoe,48.2,16.6,180.0,4800.0,MALE
382,Adelie,Dream,45.5,19.4,195.0,4725.0,MALE
383,Adelie,Biscoe,46.3,16.5,199.0,5150.0,FEMALE
384,Adelie,Biscoe,49.7,17.2,200.0,3475.0,MALE
385,Chinstrap,Torgersen,40.8,13.3,186.0,4375.0,.
386,Chinstrap,Torgersen,40.1,19.7,215.0,3775.0,MALE
387,Chinstrap,Dream,36.7,20.3,210.0,4725.0,FEMALE
388,Chinstrap,Biscoe,45.0,18.5,215.0,4775.0,FEMALE
389,Gentoo,Torgersen,33.1,16.7,190.0,3300.0,MALE
390,Adelie,Torgersen,47.0,16.3,230.0,5100.0,.
391,Gentoo,Dream,48.4,19.6,199.0,3825.0,MALE
392,Chinstrap,Dream,42.6,17.4,190.0,5800.0,FEMALE
393,Gentoo,Dream,42.3,16.0,196.0,5650.0,.
394,Chinstrap,Dream,51.4,17.8,184.0,5200.0,.
395,Chinstrap,Biscoe,41.0,17.0,174.0,3650.0,MALE
396,Gentoo,Torgersen,42.1,17.0,184.0,6300.0,.
397,Gentoo,Torgersen,33.1,19.5,190.0,5450.0,FEMALE
398,Gentoo,Dream,52.8,18.9,210.0,3900.0,FEMALE
399,Chinstrap,Dream,36.8,14.3,193.0,6000.0,MALE
400,Adelie,Dream,35.3,16.0,178.0,5650.0,FEMALE
401,Adelie,Torgersen,39.2,16.7,195.0,5100.0,MALE
402,Adelie,Biscoe,35.3,14.0,215.0,5000.0,FEMALE
403,Gentoo,Biscoe,47.0,19.5,212.0,3175.0,.
404,Gentoo,Biscoe,42.4,13.8,219.0,4000.0,MALE
