species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Chinstrap,Torgersen,42.3,19.8,214.0,4650.0,FEMALE
Adelie,Torgersen,51.5,16.1,195.0,5300.0,MALE
Gentoo,Biscoe,45.8,15.9,221.0,3250.0,FEMALE
Gentoo,Torgersen,40.5,16.8,195.0,5550.0,MALE
Adelie,Dream,50.1,19.5,185.0,3000.0,FEMALE
Gentoo,Biscoe,50.3,13.9,174.0,3825.0,FEMALE
Adelie,Dream,49.2,16.0,201.0,4675.0,MALE
Adelie,Torgersen,51.3,19.9,218.0,4000.0,FEMALE
Adelie,Biscoe,52.2,16.5,215.0,4450.0,FEMALE
Adelie,Biscoe,38.8,17.2,180.0,3800.0,MALE
Chinstrap,Biscoe,38.1,20.6,184.0,3650.0,.
Gentoo,Dream,50.8,18.5,183.0,3325.0,FEMALE
Gentoo,Biscoe,47.6,14.5,215.0,5400.0,MALE
Chinstrap,Torgersen,35.6,16.5,208.0,3975.0,MALE
Chinstrap,Dream,45.4,15.3,195.0,3175.0,.
Adelie,Biscoe,50.7,19.4,230.0,5550.0,MALE
Chinstrap,Dream,38.5,16.5,195.0,4700.0,.
Adelie,Dream,50.5,17.2,192.0,3250.0,MALE
Adelie,Biscoe,42.5,19.9,181.0,4275.0,FEMALE
Gentoo,Dream,51.5,20.1,190.0,3700.0,.
Chinstrap,Biscoe,51.0,17.6,218.0,4450.0,MALE
Chinstrap,Dream,52.1,13.8,203.0,4050.0,MALE
Adelie,Dream,45.6,20.8,190.0,5800.0,MALE
Chinstrap,Dream,41.6,13.1,190.0,3850.0,MALE
Adelie,Biscoe,49.8,17.2,224.0,4275.0,FEMALE
Chinstrap,Dream,51.5,19.9,188.0,5400.0,FEMALE
Adelie,Biscoe,41.3,15.0,181.0,5450.0,FEMALE
Chinstrap,Biscoe,41.5,13.9,229.0,3175.0,.
Adelie,Torgersen,43.5,19.2,194.0,4500.0,MALE
Adelie,Dream,52.1,16.4,196.0,5850.0,.
Gentoo,Dream,45.9,14.0,212.0,4975.0,MALE
Chinstrap,Dream,47.3,19.4,207.0,3825.0,MALE
Chinstrap,Dream,45.3,19.9,210.0,2900.0,MALE
Gentoo,Torgersen,42.4,17.6,184.0,3600.0,.
Gentoo,Biscoe,41.6,14.1,221.0,3600.0,.
Chinstrap,Dream,52.2,17.2,213.0,3400.0,.
Chinstrap,Biscoe,55.1,19.5,230.0,4775.0,.
Gentoo,Biscoe,55.1,13.8,215.0,4100.0,MALE
Gentoo,Biscoe,48.2,16.6,180.0,4800.0,MALE
Gentoo,Torgersen,49.1,18.5,197.0,5950.0,.
Gentoo,Biscoe,46.1,13.2,211.0,4500.0,FEMALE
Chinstrap,Torgersen,47.7,14.8,197.0,5200.0,FEMALE
Adelie,Biscoe,46.1,13.3,193.0,5750.0,.
Gentoo,Biscoe,42.4,13.8,219.0,4000.0,MALE
Chinstrap,Dream,52.1,19.5,190.0,4850.0,.
Chinstrap,Torgersen,45.8,13.2,199.0,3525.0,MALE
Gentoo,Biscoe,50.5,16.4,201.0,3050.0,FEMALE
Chinstrap,Dream,48.1,16.4,199.0,3325.0,FEMALE
Adelie,Biscoe,36.8,13.9,191.0,4375.0,MALE
Gentoo,Biscoe,55.8,18.2,210.0,3500.0,FEMALE
Adelie,Torgersen,39.8,18.4,202.0,3575.0,FEMALE
Gentoo,Dream,34.0,17.0,194.0,3900.0,.
Chinstrap,Dream,40.2,16.5,193.0,4725.0,.
Adelie,Biscoe,42.8,15.8,184.0,4400.0,FEMALE
Chinstrap,Dream,39.6,13.4,213.0,3250.0,.
Chinstrap,Dream,39.3,20.3,219.0,3625.0,MALE
Chinstrap,Dream,40.6,18.0,181.0,5950.0,.
Chinstrap,Torgersen,53.5,19.8,190.0,4900.0,FEMALE
Gentoo,Biscoe,49.8,20.0,216.0,3200.0,.
Adelie,Biscoe,35.7,16.7,203.0,3575.0,MALE
Gentoo,Biscoe,45.2,20.7,210.0,3200.0,FEMALE
Adelie,Dream,39.0,18.7,185.0,3650.0,MALE
Adelie,Biscoe,42.3,14.7,210.0,4375.0,MALE
Chinstrap,Biscoe,51.5,19.4,174.0,5100.0,.
Adelie,Biscoe,48.4,15.0,221.0,4450.0,.
Adelie,Dream,44.4,14.2,178.0,3750.0,MALE
Chinstrap,Dream,42.3,19.2,195.0,3575.0,FEMALE
Gentoo,Biscoe,45.3,13.8,217.0,4600.0,.
Adelie,Biscoe,35.6,19.2,229.0,4750.0,MALE
Adelie,Torgersen,38.7,19.4,186.0,4300.0,MALE
Gentoo,Dream,42.5,17.6,190.0,3525.0,.
Gentoo,Biscoe,46.7,15.6,181.0,3200.0,FEMALE
Adelie,Dream,40.9,18.1,196.0,4250.0,.
Gentoo,Torgersen,36.5,16.1,199.0,3000.0,MALE
Gentoo,Dream,47.3,15.0,202.0,4800.0,FEMALE
Gentoo,Biscoe,49.3,17.2,228.0,5950.0,MALE
Adelie,Dream,41.3,17.9,201.0,4650.0,FEMALE
Gentoo,Biscoe,36.3,17.4,209.0,5600.0,MALE
Adelie,Biscoe,41.7,18.5,199.0,2900.0,MALE
Gentoo,Dream,46.5,19.0,192.0,5150.0,FEMALE
Adelie,Dream,51.9,16.4,190.0,5300.0,MALE
Adelie,Biscoe,52.5,16.4,213.0,4150.0,FEMALE
Gentoo,Torgersen,35.0,13.2,184.0,3725.0,FEMALE
Adelie,Dream,41.6,18.4,187.0,4850.0,MALE
Chinstrap,Dream,52.5,20.5,196.0,3650.0,FEMALE
Gentoo,Torgersen,45.7,13.6,197.0,3775.0,.
Gentoo,Dream,41.4,14.3,181.0,4350.0,FEMALE
Chinstrap,Torgersen,38.3,16.2,197.0,4200.0,MALE
Gentoo,Torgersen,37.7,20.5,194.0,4150.0,MALE
Adelie,Biscoe,40.9,15.6,215.0,5300.0,FEMALE
Chinstrap,Biscoe,42.7,16.7,218.0,4150.0,FEMALE
Adelie,Torgersen,40.3,18.5,190.0,3100.0,FEMALE
Adelie,Biscoe,50.2,16.1,176.0,3900.0,MALE
Adelie,Biscoe,50.9,16.7,209.0,4200.0,FEMALE
Chinstrap,Dream,50.1,17.9,190.0,3400.0,FEMALE
Adelie,Dream,38.9,15.6,196.0,4250.0,MALE
Adelie,Dream,52.5,16.3,218.0,3600.0,MALE
Chinstrap,Torgersen,38.9,14.6,210.0,3975.0,.
Chinstrap,Biscoe,53.4,16.2,212.0,3950.0,FEMALE
Chinstrap,Biscoe,52.8,17.6,228.0,4850.0,.
Adelie,Biscoe,41.3,18.0,197.0,4675.0,MALE
Chinstrap,Biscoe,45.8,14.8,209.0,4775.0,MALE
Adelie,Dream,47.7,18.0,210.0,2900.0,.
Chinstrap,Torgersen,44.5,16.4,190.0,3750.0,FEMALE
Adelie,Dream,35.5,13.1,203.0,4875.0,MALE
Chinstrap,Biscoe,39.6,18.4,224.0,2925.0,MALE
Adelie,Dream,35.3,13.3,195.0,3200.0,MALE
Adelie,Dream,44.1,17.2,191.0,3050.0,FEMALE
Chinstrap,Dream,50.8,16.3,215.0,5800.0,MALE
Chinstrap,Dream,50.0,13.1,190.0,3525.0,FEMALE
Gentoo,Biscoe,38.5,16.6,228.0,3150.0,MALE
Chinstrap,Dream,39.2,19.8,195.0,5050.0,FEMALE
Adelie,Biscoe,39.2,17.7,192.0,3050.0,.
Gentoo,Dream,37.9,13.4,189.0,3450.0,FEMALE
Gentoo,Torgersen,49.0,14.0,189.0,5100.0,.
Gentoo,Biscoe,46.4,17.8,181.0,5600.0,.
Chinstrap,Dream,50.8,18.5,201.0,4450.0,MALE
Adelie,Biscoe,37.0,18.9,212.0,3075.0,FEMALE
Adelie,Biscoe,39.6,20.7,191.0,3900.0,FEMALE
Adelie,Biscoe,37.8,19.9,199.0,3100.0,.
Adelie,Dream,50.0,14.6,195.0,3550.0,MALE
Chinstrap,Dream,55.8,16.2,187.0,3425.0,FEMALE
Gentoo,Biscoe,39.5,13.1,186.0,3475.0,MALE
Gentoo,Dream,47.6,18.9,198.0,3775.0,FEMALE
Adelie,Biscoe,42.7,18.4,180.0,4950.0,FEMALE
Chinstrap,Dream,40.6,16.0,190.0,3800.0,MALE
Chinstrap,Biscoe,46.9,14.3,193.0,3175.0,MALE
Gentoo,Torgersen,36.4,17.6,214.0,6300.0,.
Gentoo,Biscoe,41.7,19.1,181.0,4550.0,MALE
Chinstrap,Biscoe,42.1,21.5,209.0,5950.0,.
Gentoo,Biscoe,48.5,15.0,219.0,4850.0,FEMALE
Chinstrap,Torgersen,33.5,19.9,187.0,4800.0,MALE
Chinstrap,Dream,42.4,17.3,181.0,3600.0,FEMALE
Chinstrap,Biscoe,41.7,13.8,192.0,4300.0,MALE
Chinstrap,Dream,46.3,13.2,195.0,4650.0,MALE
Chinstrap,Biscoe,33.1,16.3,208.0,3675.0,.
Gentoo,Dream,39.8,18.9,186.0,4275.0,FEMALE
Gentoo,Biscoe,39.5,13.9,231.0,4800.0,.
Adelie,Torgersen,54.3,15.8,185.0,6050.0,FEMALE
Chinstrap,Biscoe,46.4,13.4,193.0,5200.0,FEMALE
Gentoo,Biscoe,53.5,18.8,220.0,4950.0,MALE
Gentoo,Dream,52.8,15.5,191.0,4275.0,FEMALE
Adelie,Dream,36.6,13.1,205.0,5450.0,MALE
Adelie,Torgersen,49.8,15.5,187.0,4750.0,FEMALE
Gentoo,Biscoe,42.1,18.5,220.0,3775.0,MALE
Chinstrap,Dream,52.5,15.1,193.0,3700.0,.
Chinstrap,Torgersen,35.0,20.8,186.0,5400.0,FEMALE
Chinstrap,Dream,45.6,14.5,189.0,4925.0,.
Gentoo,Biscoe,49.2,21.1,210.0,5600.0,FEMALE
Gentoo,Torgersen,45.1,13.9,210.0,5200.0,MALE
Chinstrap,Dream,46.1,18.2,178.0,3250.0,FEMALE
Gentoo,Torgersen,48.4,18.9,180.0,2900.0,FEMALE
Chinstrap,Dream,35.9,18.6,193.0,3075.0,MALE
Gentoo,Biscoe,43.3,21.1,209.0,3300.0,FEMALE
Gentoo,Biscoe,36.6,17.8,221.0,3475.0,FEMALE
Gentoo,Biscoe,50.1,17.3,199.0,3300.0,FEMALE
Gentoo,Dream,36.8,18.5,187.0,3550.0,FEMALE
Chinstrap,Biscoe,36.4,16.5,181.0,4675.0,FEMALE
Chinstrap,Dream,43.8,17.1,212.0,3575.0,FEMALE
Adelie,Biscoe,41.3,14.2,220.0,4775.0,MALE
Adelie,Dream,37.7,18.8,191.0,4600.0,.
Gentoo,Biscoe,42.1,16.3,219.0,4375.0,FEMALE
Chinstrap,Dream,38.8,20.1,190.0,4700.0,.
Adelie,Dream,38.8,20.0,190.0,3950.0,MALE
Adelie,Dream,42.5,15.1,218.0,2700.0,.
Adelie,Biscoe,49.9,14.0,202.0,5950.0,.
Adelie,Torgersen,37.7,15.1,223.0,5200.0,FEMALE
Chinstrap,Biscoe,33.5,15.1,229.0,2850.0,FEMALE
Adelie,Biscoe,47.0,14.7,199.0,3600.0,.
Gentoo,Biscoe,46.9,14.6,222.0,4875.0,FEMALE
Chinstrap,Torgersen,37.6,20.6,209.0,3300.0,FEMALE
Adelie,Biscoe,42.6,19.4,210.0,5500.0,.
Gentoo,Torgersen,54.3,16.2,181.0,4050.0,MALE
Chinstrap,Torgersen,44.0,15.9,197.0,4350.0,.
Chinstrap,Biscoe,50.6,13.7,193.0,5350.0,MALE
Chinstrap,Biscoe,39.8,18.3,203.0,6050.0,FEMALE
Chinstrap,Dream,45.6,19.4,194.0,3525.0,FEMALE
Adelie,Torgersen,47.7,15.4,221.0,4150.0,MALE
Gentoo,Biscoe,32.1,16.6,218.0,5250.0,MALE
Gentoo,Biscoe,47.7,15.0,217.0,3600.0,FEMALE
Adelie,Dream,49.5,18.4,201.0,5400.0,MALE
Gentoo,Biscoe,49.5,16.1,224.0,5650.0,MALE
Adelie,Biscoe,52.2,13.5,215.0,4725.0,.
Gentoo,Biscoe,46.9,18.5,217.0,4200.0,.
Gentoo,Biscoe,35.5,19.8,230.0,4950.0,FEMALE
Chinstrap,Biscoe,45.1,20.3,188.0,5400.0,.
Chinstrap,Torgersen,53.4,13.7,214.0,5950.0,MALE
Adelie,Dream,47.5,18.7,189.0,5500.0,.
Chinstrap,Torgersen,42.6,16.9,187.0,3175.0,MALE
Gentoo,Biscoe,39.1,13.7,214.0,2700.0,FEMALE
Chinstrap,Dream,49.6,18.2,193.0,3775.0,MALE
Adelie,Biscoe,55.8,14.5,230.0,4750.0,.
Adelie,Dream,49.6,16.9,186.0,4775.0,.
Chinstrap,Dream,42.5,14.9,201.0,6300.0,MALE
Adelie,Biscoe,44.9,15.2,215.0,4750.0,FEMALE
Gentoo,Dream,36.3,14.4,203.0,6000.0,MALE
Adelie,Torgersen,39.5,14.7,191.0,4200.0,.
Adelie,Dream,47.0,14.1,185.0,4600.0,FEMALE
Gentoo,Dream,39.5,15.3,186.0,5750.0,.
Chinstrap,Dream,43.4,13.5,187.0,3900.0,MALE
Chinstrap,Dream,42.9,16.3,191.0,4775.0,FEMALE
Chinstrap,Dream,49.7,18.6,195.0,3600.0,MALE
Chinstrap,Torgersen,40.1,19.7,215.0,3775.0,MALE
Adelie,Dream,50.1,17.7,184.0,3475.0,FEMALE
Gentoo,Biscoe,55.9,15.5,210.0,4550.0,FEMALE
Gentoo,Dream,52.5,15.6,201.0,4000.0,.
Gentoo,Biscoe,49.8,16.8,230.0,5700.0,MALE
Gentoo,Dream,53.4,20.7,214.0,3850.0,FEMALE
Gentoo,Dream,43.8,17.7,195.0,4550.0,FEMALE
Gentoo,Biscoe,46.4,19.8,174.0,4000.0,FEMALE
Chinstrap,Dream,35.6,13.2,208.0,4625.0,MALE
Adelie,Torgersen,44.5,18.5,195.0,3500.0,MALE
Gentoo,Biscoe,51.1,16.3,220.0,6000.0,MALE
Gentoo,Dream,43.5,16.4,189.0,3425.0,FEMALE
Adelie,Dream,38.6,20.7,205.0,3475.0,MALE
Adelie,Biscoe,38.5,18.9,186.0,6000.0,FEMALE
Adelie,Biscoe,38.3,17.2,215.0,5000.0,.
Chinstrap,Dream,50.9,19.1,196.0,3550.0,MALE
Adelie,Dream,50.4,15.9,184.0,4900.0,FEMALE
Adelie,Biscoe,37.8,19.4,184.0,3150.0,.
Adelie,Dream,38.7,15.4,191.0,5800.0,FEMALE
Gentoo,Torgersen,38.3,18.5,172.0,3400.0,FEMALE
Chinstrap,Biscoe,38.8,17.9,190.0,3475.0,FEMALE
Adelie,Biscoe,47.0,18.7,208.0,3050.0,.
Gentoo,Biscoe,45.5,15.0,220.0,5000.0,MALE
Chinstrap,Dream,46.2,19.1,201.0,3750.0,MALE
Adelie,Biscoe,44.0,14.6,210.0,3325.0,.
Adelie,Biscoe,41.4,15.7,209.0,3850.0,MALE
Chinstrap,Biscoe,36.2,18.8,216.0,3425.0,MALE
Adelie,Torgersen,37.3,20.5,199.0,3775.0,MALE
Gentoo,Dream,41.1,14.7,196.0,3400.0,MALE
Chinstrap,Dream,35.5,18.5,208.0,3000.0,.
Adelie,Torgersen,49.5,18.5,190.0,3300.0,MALE
Gentoo,Biscoe,45.4,14.6,211.0,4800.0,FEMALE
Chinstrap,Dream,35.5,18.0,194.0,5300.0,FEMALE
Adelie,Torgersen,52.0,15.3,184.0,3600.0,FEMALE
Chinstrap,Biscoe,45.3,18.7,216.0,4750.0,MALE
Chinstrap,Torgersen,55.8,18.9,190.0,4875.0,MALE
Adelie,Dream,45.0,20.6,210.0,5200.0,MALE
Chinstrap,Biscoe,54.2,13.6,184.0,4675.0,.
Adelie,Dream,41.0,21.1,201.0,3725.0,MALE
Chinstrap,Biscoe,39.2,18.5,219.0,3500.0,FEMALE
Gentoo,Dream,44.0,21.2,194.0,3400.0,FEMALE
Gentoo,Dream,36.3,13.1,200.0,3100.0,.
Adelie,Dream,45.3,17.3,207.0,5250.0,.
Chinstrap,Dream,34.5,20.1,210.0,3250.0,.
Gentoo,Biscoe,50.6,20.1,210.0,4675.0,FEMALE
Adelie,Torgersen,42.7,18.2,198.0,3450.0,.
Chinstrap,Dream,45.7,17.3,193.0,3600.0,FEMALE
Chinstrap,Biscoe,39.6,17.1,184.0,5800.0,FEMALE
Chinstrap,Biscoe,35.3,21.1,193.0,3000.0,MALE
Adelie,Dream,48.5,16.7,197.0,2900.0,.
Adelie,Biscoe,35.7,16.5,187.0,4450.0,MALE
Gentoo,Dream,47.4,20.8,213.0,3425.0,MALE
Adelie,Dream,50.5,13.2,193.0,6300.0,MALE
Chinstrap,Dream,39.6,15.0,188.0,6300.0,MALE
Adelie,Dream,44.5,15.5,195.0,3600.0,FEMALE
Gentoo,Torgersen,38.1,19.5,176.0,4400.0,.
Adelie,Dream,37.2,15.7,187.0,2850.0,.
Chinstrap,Dream,42.3,13.2,192.0,4150.0,.
Chinstrap,Dream,34.4,19.1,196.0,3500.0,.
Chinstrap,Torgersen,42.3,15.5,214.0,4275.0,MALE
Gentoo,Biscoe,55.1,14.3,190.0,6000.0,FEMALE
Adelie,Biscoe,43.3,19.9,210.0,4400.0,.
Chinstrap,Biscoe,41.6,16.4,213.0,6050.0,MALE
Adelie,Biscoe,42.7,13.3,194.0,3325.0,.
Gentoo,Biscoe,55.8,18.1,229.0,3725.0,FEMALE
Gentoo,Dream,36.5,13.2,178.0,3875.0,MALE
Adelie,Dream,40.6,13.5,202.0,4100.0,.
Gentoo,Biscoe,47.2,15.5,215.0,4975.0,FEMALE
Gentoo,Biscoe,52.8,14.3,225.0,5150.0,.
Adelie,Torgersen,42.6,13.6,190.0,3725.0,.
Chinstrap,Torgersen,50.2,18.7,194.0,3700.0,MALE
Chinstrap,Dream,45.6,17.8,194.0,4100.0,.
Adelie,Torgersen,41.1,18.6,189.0,3325.0,MALE
Adelie,Biscoe,51.7,16.1,210.0,5650.0,.
Chinstrap,Biscoe,49.4,19.1,220.0,5400.0,.
Adelie,Dream,55.9,17.2,196.0,3050.0,.
Chinstrap,Biscoe,46.9,18.5,200.0,4600.0,.
Chinstrap,Torgersen,49.9,14.1,213.0,5050.0,MALE
Gentoo,Biscoe,40.3,19.7,189.0,3800.0,FEMALE
Gentoo,Biscoe,36.5,13.1,181.0,5600.0,MALE
Adelie,Biscoe,51.4,14.9,187.0,3950.0,FEMALE
Chinstrap,Torgersen,51.7,13.5,187.0,3700.0,MALE
Adelie,Biscoe,54.2,14.8,200.0,5450.0,FEMALE
Gentoo,Biscoe,40.6,15.2,215.0,2850.0,.
Chinstrap,Dream,51.5,15.9,188.0,4275.0,.
Gentoo,Dream,51.0,16.5,199.0,4450.0,FEMALE
Gentoo,Torgersen,46.1,21.5,190.0,5700.0,FEMALE
Gentoo,Biscoe,36.0,15.3,230.0,3000.0,.
Gentoo,Biscoe,55.1,16.0,230.0,5850.0,MALE
Gentoo,Dream,36.0,18.5,189.0,3800.0,FEMALE
Gentoo,Dream,50.6,16.3,181.0,3200.0,FEMALE
Adelie,Biscoe,48.8,18.4,216.0,4200.0,MALE
Chinstrap,Dream,45.7,14.6,192.0,3100.0,.
Adelie,Dream,50.0,13.3,178.0,2900.0,.
Gentoo,Biscoe,45.3,19.7,208.0,3275.0,FEMALE
Gentoo,Torgersen,46.4,17.0,215.0,3900.0,MALE
Gentoo,Biscoe,53.5,20.3,220.0,3950.0,MALE
Chinstrap,Dream,38.7,18.8,184.0,4200.0,FEMALE
Adelie,Dream,41.6,18.6,201.0,4875.0,MALE
Adelie,Dream,42.9,14.5,201.0,5450.0,.
Adelie,Biscoe,48.7,15.9,192.0,4250.0,FEMALE
Gentoo,Torgersen,47.7,20.1,194.0,4775.0,FEMALE
Adelie,Torgersen,49.3,19.3,199.0,5800.0,FEMALE
Gentoo,Dream,46.0,14.5,191.0,4250.0,MALE
Chinstrap,Dream,44.5,18.3,196.0,5600.0,.
Adelie,Dream,39.1,17.3,190.0,3700.0,MALE
Chinstrap,Dream,52.1,16.2,207.0,5650.0,MALE
Gentoo,Dream,46.4,20.8,210.0,2700.0,FEMALE
Adelie,Biscoe,45.1,18.6,187.0,3525.0,FEMALE
Adelie,Dream,46.7,20.1,190.0,3075.0,MALE
