,species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
195,Chinstrap,Torgersen,50.1,20.6,181.0,6000.0,FEMALE
196,Adelie,Biscoe,42.5,18.7,221.0,4275.0,MALE
197,Chinstrap,Torgersen,34.6,21.1,209.0,4975.0,MALE
198,Gentoo,Dream,45.6,16.2,178.0,3550.0,.
199,Chinstrap,Dream,46.9,13.7,200.0,4300.0,FEMALE
200,Gentoo,Biscoe,45.2,15.1,212.0,5250.0,FEMALE
201,Adelie,Dream,34.5,15.0,206.0,6050.0,FEMALE
202,Adelie,Torgersen,41.4,21.1,208.0,5800.0,FEMALE
203,Gentoo,Torgersen,43.4,13.2,198.0,4075.0,MALE
204,Adelie,Torgersen,54.2,20.5,191.0,4575.0,FEMALE
205,Chinstrap,Biscoe,40.6,17.2,210.0,5800.0,MALE
206,Chinstrap,Dream,42.9,18.4,197.0,5550.0,.
207,Adelie,Dream,44.5,19.8,190.0,2700.0,FEMALE
208,Adelie,Torgersen,43.3,15.2,215.0,2900.0,.
209,Gentoo,Biscoe,46.6,14.3,229.0,2900.0,MALE
210,Adelie,Dream,51.7,15.2,190.0,3675.0,.
211,Chinstrap,Dream,47.8,15.3,195.0,5600.0,FEMALE
212,Gentoo,Dream,55.1,20.1,194.0,3750.0,MALE
213,Adelie,Dream,41.0,14.4,188.0,4675.0,MALE
214,Adelie,Torgersen,49.1,13.5,201.0,3850.0,MALE
215,Chinstrap,Dream,35.1,19.7,187.0,4000.0,FEMALE
216,Gentoo,Torgersen,46.0,13.2,197.0,3275.0,FEMALE
217,Adelie,Dream,39.8,15.4,190.0,3075.0,MALE
218,Chinstrap,Biscoe,45.2,13.4,221.0,5150.0,FEMALE
219,Chinstrap,Torgersen,52.2,14.4,184.0,3200.0,MALE
220,Adelie,Dream,47.2,15.2,191.0,3625.0,FEMALE
221,Chinstrap,Dream,41.5,20.6,201.0,6050.0,MALE
222,Chinstrap,Torgersen,44.5,14.0,207.0,4600.0,MALE
223,Adelie,Torgersen,49.1,18.2,190.0,3075.0,MALE
224,Chinstrap,Dream,52.7,15.7,181.0,4750.0,MALE
225,Gentoo,Dream,41.7,17.1,190.0,3175.0,FEMALE
226,Adelie,Dream,51.7,17.0,191.0,3200.0,.
227,Chinstrap,Dream,45.8,13.7,201.0,5950.0,.
228,Adelie,Biscoe,34.5,14.6,217.0,4275.0,MALE
229,Adelie,Biscoe,33.1,13.4,221.0,4625.0,FEMALE
230,Chinstrap,Dream,47.8,15.1,196.0,4950.0,MALE
231,Adelie,Biscoe,37.9,21.5,191.0,3450.0,.
232,Adelie,Torgersen,46.5,18.8,195.0,3875.0,.
233,Chinstrap,Torgersen,45.8,18.5,199.0,3775.0,FEMALE
234,Chinstrap,Torgersen,38.9,16.2,181.0,3500.0,.
235,Adelie,Biscoe,36.8,19.1,215.0,3750.0,MALE
236,Gentoo,Torgersen,42.7,14.2,194.0,4275.0,FEMALE
237,Gentoo,Torgersen,51.4,19.8,184.0,3325.0,.
238,Adelie,Biscoe,42.5,13.2,220.0,3550.0,.
239,Gentoo,Torgersen,36.3,15.2,190.0,4625.0,.
240,Chinstrap,Dream,46.5,20.1,203.0,3400.0,.
241,Chinstrap,Dream,43.3,16.0,201.0,3550.0,MALE
242,Gentoo,Biscoe,39.3,14.2,194.0,4800.0,MALE
243,Gentoo,Biscoe,55.9,16.2,184.0,3300.0,MALE
244,Chinstrap,Biscoe,32.1,16.2,220.0,4075.0,FEMALE
245,Adelie,Torgersen,46.2,20.1,213.0,4750.0,MALE
246,Chinstrap,Dream,36.0,20.8,195.0,4200.0,MALE
247,Adelie,Torgersen,47.8,18.7,230.0,5650.0,FEMALE
248,Adelie,Dream,46.5,18.6,192.0,3725.0,.
249,Adelie,Dream,45.2,16.7,191.0,4200.0,FEMALE
250,Adelie,Biscoe,35.6,15.0,229.0,5150.0,MALE
251,Chinstrap,Torgersen,55.1,14.1,181.0,3525.0,MALE
252,Gentoo,Biscoe,35.3,19.2,220.0,2925.0,MALE
253,Gentoo,Biscoe,42.0,16.1,216.0,4975.0,FEMALE
254,Gentoo,Torgersen,43.4,20.6,184.0,4925.0,MALE
255,Adelie,Dream,51.7,19.2,190.0,5850.0,.
256,Gentoo,Biscoe,42.8,19.7,217.0,6300.0,.
257,Chinstrap,Biscoe,44.9,19.5,203.0,3450.0,.
258,Chinstrap,Biscoe,39.2,17.3,221.0,5650.0,FEMALE
259,Chinstrap,Torgersen,55.8,20.6,199.0,3175.0,.
260,Adelie,Biscoe,45.7,18.4,207.0,3475.0,MALE
261,Adelie,Torgersen,53.5,17.0,214.0,4450.0,FEMALE
262,Gentoo,Torgersen,33.5,18.8,197.0,3775.0,FEMALE
263,Gentoo,Dream,36.3,16.8,210.0,5500.0,MALE
264,Chinstrap,Dream,35.9,20.3,187.0,5650.0,FEMALE
265,Chinstrap,Dream,42.9,16.3,210.0,3675.0,MALE
266,Adelie,Dream,38.2,14.6,191.0,4850.0,MALE
267,Gentoo,Biscoe,42.5,21.5,221.0,2900.0,FEMALE
268,Gentoo,Biscoe,37.7,18.2,217.0,3475.0,MALE
269,Chinstrap,Dream,45.4,15.6,202.0,5550.0,MALE
270,Chinstrap,Dream,46.3,13.9,181.0,3800.0,MALE
271,Adelie,Dream,49.4,19.5,181.0,3450.0,MALE
272,Gentoo,Biscoe,42.6,17.6,215.0,5000.0,MALE
273,Chinstrap,Dream,48.5,13.8,191.0,4400.0,.
274,Gentoo,Biscoe,50.9,17.3,210.0,3825.0,FEMALE
275,Adelie,Dream,36.7,19.8,194.0,3000.0,FEMALE
276,Chinstrap,Biscoe,48.5,13.6,219.0,4275.0,.
277,Gentoo,Biscoe,35.2,17.9,215.0,5350.0,FEMALE
278,Gentoo,Torgersen,49.0,16.6,195.0,3575.0,MALE
279,Chinstrap,Biscoe,49.4,20.3,193.0,3200.0,MALE
280,Chinstrap,Torgersen,42.9,18.8,199.0,6050.0,FEMALE
281,Adelie,Biscoe,50.0,20.1,208.0,5350.0,.
282,Adelie,Torgersen,49.7,20.5,190.0,5650.0,FEMALE
283,Chinstrap,Torgersen,50.1,17.0,208.0,3275.0,MALE
284,Chinstrap,Dream,50.0,14.6,187.0,3000.0,.
285,Chinstrap,Biscoe,49.0,19.3,228.0,2700.0,FEMALE
286,Adelie,Torgersen,36.7,16.2,195.0,5450.0,.
287,Gentoo,Biscoe,45.1,14.3,221.0,6300.0,MALE
288,Gentoo,Biscoe,42.4,19.7,210.0,5050.0,FEMALE
289,Chinstrap,Biscoe,42.1,14.6,220.0,5150.0,.
290,Gentoo,Torgersen,52.7,19.8,197.0,4100.0,.
291,Chinstrap,Dream,52.8,16.8,212.0,4925.0,FEMALE
292,Adelie,Torgersen,44.1,17.3,178.0,4475.0,MALE
293,Gentoo,Torgersen,49.4,14.1,221.0,3975.0,MALE
294,Chinstrap,Dream,42.3,16.8,203.0,5100.0,MALE
295,Adelie,Biscoe,36.9,18.5,220.0,4000.0,.
296,Gentoo,Biscoe,38.2,16.0,174.0,4925.0,FEMALE
297,Chinstrap,Torgersen,42.1,14.8,213.0,5850.0,.
298,Adelie,Dream,36.6,16.0,189.0,5650.0,MALE
299,Gentoo,Biscoe,37.7,16.2,203.0,4200.0,FEMALE
300,Adelie,Dream,39.7,21.1,186.0,4950.0,.
301,Adelie,Torgersen,48.4,17.7,197.0,3150.0,FEMALE
302,Gentoo,Biscoe,42.3,13.9,214.0,6000.0,MALE
303,Adelie,Dream,43.8,18.4,188.0,4925.0,MALE
304,Gentoo,Torgersen,33.5,19.8,203.0,4100.0,MALE
305,Gentoo,Biscoe,38.5,16.7,188.0,5000.0,MALE
306,Chinstrap,Biscoe,37.3,18.7,229.0,4675.0,FEMALE
307,Adelie,Torgersen,44.5,13.5,190.0,4250.0,FEMALE
308,Gentoo,Biscoe,44.9,15.7,210.0,3800.0,FEMALE
309,Gentoo,Torgersen,38.3,18.6,208.0,3150.0,.
310,Gentoo,Biscoe,47.0,14.0,190.0,4050.0,FEMALE
311,Adelie,Biscoe,46.5,19.5,197.0,5050.0,FEMALE
312,Adelie,Biscoe,37.8,15.0,187.0,3300.0,.
313,Chinstrap,Biscoe,33.5,15.8,208.0,3850.0,FEMALE
314,Adelie,Biscoe,46.4,14.8,210.0,3100.0,FEMALE
315,Chinstrap,Dream,37.2,19.6,190.0,4625.0,.
316,Gentoo,Torgersen,39.6,21.5,185.0,3950.0,FEMALE
317,Adelie,Torgersen,44.9,19.5,197.0,3875.0,MALE
318,Gentoo,Dream,35.3,16.1,185.0,4550.0,FEMALE
319,Chinstrap,Dream,37.0,15.4,219.0,5750.0,FEMALE
320,Adelie,Torgersen,47.0,16.4,202.0,4975.0,MALE
321,Chinstrap,Torgersen,48.6,16.3,185.0,3050.0,.
322,Chinstrap,Torgersen,42.7,17.3,184.0,3975.0,MALE
323,Gentoo,Torgersen,49.2,21.5,208.0,5050.0,.
324,Chinstrap,Dream,48.1,15.1,193.0,4400.0,.
325,Gentoo,Biscoe,42.9,16.5,215.0,3550.0,FEMALE
326,Chinstrap,Biscoe,45.2,14.8,210.0,4250.0,MALE
327,Adelie,Dream,42.5,20.8,210.0,4800.0,.
328,Chinstrap,Dream,55.9,19.4,219.0,4725.0,.
329,Adelie,Torgersen,47.8,19.9,210.0,5650.0,MALE
330,Gentoo,Torgersen,49.6,14.2,191.0,3750.0,FEMALE
331,Adelie,Dream,51.5,20.1,188.0,4300.0,MALE
332,Gentoo,Dream,44.9,15.3,193.0,2700.0,MALE
333,Gentoo,Torgersen,49.6,13.5,198.0,3750.0,MALE
