species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Adelie,Biscoe,40.1,14.8,191.8,5352.8,MALE
Gentoo,Biscoe,38.4,14.1,216.4,4784.0,FEMALE
Adelie,Dream,39.2,18.6,190.2,4729.8,MALE
Adelie,Biscoe,48.2,17.7,190.5,4776.7,MALE
Gentoo,Biscoe,49.4,18.8,222.9,5020.4,MALE
Adelie,Biscoe,48.5,18.6,194.6,3704.9,MALE
Adelie,Biscoe,40.1,18.5,193.5,3764.5,FEMALE
Adelie,Dream,37.7,18.3,190.4,3418.4,FEMALE
Gentoo,Torgersen,40.2,18.4,220.7,3831.5,MALE
Adelie,Dream,48.0,18.4,192.4,3708.1,MALE
Adelie,Torgersen,40.1,18.6,194.8,3697.1,MALE
Adelie,Torgersen,39.6,18.2,193.5,3665.5,MALE
Adelie,Dream,49.0,18.4,194.8,3550.2,FEMALE
Adelie,Biscoe,39.2,18.0,188.8,4603.8,MALE
Gentoo,Biscoe,48.5,18.3,193.7,3764.9,MALE
Gentoo,Biscoe,39.7,18.2,191.3,3677.0,MALE
Adelie,Dream,40.5,18.2,216.1,3648.6,MALE
Gentoo,Dream,48.8,18.7,198.8,5221.5,MALE
Chinstrap,Biscoe,49.7,18.4,193.7,3721.0,FEMALE
Adelie,Biscoe,39.0,17.2,190.1,3392.5,FEMALE
Gentoo,Biscoe,39.2,17.6,213.3,4824.8,MALE
Adelie,Dream,47.7,17.9,191.4,3614.9,MALE
Gentoo,Biscoe,40.7,15.3,196.1,3699.5,MALE
Adelie,Dream,38.3,18.0,193.2,3689.9,FEMALE
Gentoo,Biscoe,49.3,18.6,194.7,3723.4,MALE
Adelie,Biscoe,48.3,18.3,195.2,4905.6,MALE
Gentoo,Biscoe,48.7,14.9,221.1,5188.0,MALE
Adelie,Dream,39.2,14.4,193.4,4801.0,MALE
Adelie,Torgersen,39.4,18.7,195.3,4864.8,MALE
Adelie,Torgersen,40.2,17.9,195.4,3794.5,FEMALE
Gentoo,Biscoe,47.9,18.2,219.0,3622.4,MALE
Gentoo,Dream,48.0,14.4,218.8,3724.8,MALE
Adelie,Torgersen,40.3,18.3,196.4,3731.1,MALE
Gentoo,Biscoe,39.2,14.5,212.7,5209.4,MALE
Adelie,Dream,38.8,19.5,195.3,3904.9,MALE
Adelie,Dream,39.2,14.7,194.1,3700.1,MALE
Adelie,Dream,39.9,18.0,193.1,4692.5,FEMALE
Gentoo,Dream,48.4,18.1,194.9,4938.0,MALE
Chinstrap,Biscoe,38.6,17.7,211.4,5131.8,FEMALE
Gentoo,Torgersen,39.7,14.8,217.6,3713.4,FEMALE
Chinstrap,Dream,47.2,17.9,212.5,3621.4,FEMALE
Gentoo,Dream,39.1,14.4,193.1,3736.9,FEMALE
Adelie,Biscoe,39.5,17.9,193.0,3132.7,FEMALE
Adelie,Biscoe,39.1,14.7,217.5,5014.8,FEMALE
Adelie,Biscoe,39.9,18.3,193.2,3744.9,MALE
Gentoo,Biscoe,40.8,18.6,198.7,5383.0,MALE
Gentoo,Biscoe,47.8,18.1,217.9,3667.6,MALE
Adelie,Biscoe,38.7,18.1,193.7,3556.2,FEMALE
Gentoo,Biscoe,48.2,18.4,213.5,5125.3,MALE
Gentoo,Biscoe,38.9,18.1,191.8,3729.8,MALE
Chinstrap,Biscoe,40.1,18.3,198.3,3628.6,MALE
Gentoo,Biscoe,39.9,18.4,219.2,3884.2,FEMALE
Adelie,Dream,51.5,18.7,196.8,3725.9,FEMALE
Adelie,Biscoe,47.5,14.9,191.2,3644.9,MALE
Adelie,Biscoe,39.4,18.3,194.8,3841.1,FEMALE
Gentoo,Torgersen,39.1,15.0,221.1,3937.8,MALE
Gentoo,Dream,39.0,14.8,190.3,3804.5,MALE
Adelie,Dream,40.1,18.8,195.9,3925.9,MALE
Chinstrap,Biscoe,48.4,18.3,218.5,5157.9,MALE
Gentoo,Dream,39.9,14.9,197.8,3838.2,MALE
Adelie,Biscoe,39.8,18.5,196.1,3601.7,MALE
Adelie,Biscoe,48.0,18.1,195.0,4797.3,MALE
Adelie,Biscoe,47.1,13.9,213.2,4585.3,FEMALE
Adelie,Dream,48.8,18.6,189.5,3780.2,MALE
Adelie,Biscoe,39.2,17.9,193.8,3690.3,MALE
Adelie,Biscoe,39.5,18.1,193.9,3615.9,FEMALE
Adelie,Dream,47.4,18.5,215.1,4834.5,FEMALE
Gentoo,Dream,48.8,18.1,192.2,3704.5,MALE
Gentoo,Dream,47.3,14.7,221.7,4941.5,MALE
Adelie,Torgersen,39.1,17.8,191.0,3539.2,FEMALE
Adelie,Dream,40.2,18.6,217.6,5124.8,MALE
Adelie,Dream,39.6,18.5,193.2,3813.4,FEMALE
Gentoo,Biscoe,47.8,14.7,213.6,3672.5,MALE
Adelie,Dream,47.9,18.1,192.2,3692.1,FEMALE
Gentoo,Biscoe,40.6,18.7,196.1,3849.8,MALE
Gentoo,Biscoe,39.6,15.0,193.5,3571.0,MALE
Gentoo,Biscoe,47.8,18.1,192.9,3616.5,MALE
Gentoo,Dream,49.5,15.2,222.1,5354.6,MALE
Adelie,Torgersen,40.7,18.5,196.3,5184.3,FEMALE
Adelie,Biscoe,39.1,14.1,192.6,3675.6,FEMALE
Adelie,Torgersen,41.6,18.8,197.1,5102.6,MALE
Adelie,Torgersen,39.6,19.0,195.5,3705.1,FEMALE
Adelie,Biscoe,40.2,18.0,220.3,4981.7,MALE
Adelie,Biscoe,39.2,18.3,192.9,3571.8,FEMALE
Adelie,Dream,49.0,18.4,190.2,3706.7,MALE
Gentoo,Torgersen,40.9,18.6,195.4,3833.4,MALE
Adelie,Dream,39.9,18.0,193.3,3739.2,FEMALE
Chinstrap,Dream,47.8,17.9,216.6,3794.0,FEMALE
Gentoo,Biscoe,48.3,15.0,222.7,5367.8,FEMALE
Adelie,Torgersen,40.1,17.4,190.3,3496.8,FEMALE
Adelie,Dream,37.9,17.5,189.1,3629.8,FEMALE
Chinstrap,Biscoe,39.8,18.2,192.1,5023.3,FEMALE
Gentoo,Biscoe,45.2,17.2,213.6,4568.0,FEMALE
Adelie,Biscoe,40.6,17.9,192.0,3639.7,MALE
Adelie,Biscoe,48.4,18.4,195.3,3571.4,FEMALE
Adelie,Dream,40.3,18.1,197.9,5002.8,FEMALE
Adelie,Dream,48.7,18.0,191.5,3705.3,FEMALE
Adelie,Biscoe,40.6,18.4,194.0,3675.3,MALE
Adelie,Dream,48.6,18.3,221.3,5070.0,MALE
Chinstrap,Torgersen,48.2,17.9,219.2,3785.6,MALE
Gentoo,Biscoe,48.2,14.7,221.5,5180.9,MALE
Gentoo,Biscoe,49.3,18.6,222.7,3812.2,FEMALE
Chinstrap,Dream,48.4,18.4,192.9,3511.4,FEMALE
Gentoo,Dream,38.9,14.8,192.1,3773.0,MALE
Adelie,Biscoe,48.3,18.0,193.3,3763.4,FEMALE
Adelie,Dream,40.2,18.1,194.8,3635.5,MALE
Chinstrap,Biscoe,40.9,19.0,197.7,3577.6,MALE
Gentoo,Biscoe,48.2,14.5,220.6,5019.6,FEMALE
Gentoo,Biscoe,44.2,17.8,189.5,4353.9,FEMALE
Gentoo,Biscoe,48.4,14.2,213.3,4502.3,FEMALE
Chinstrap,Dream,46.6,18.1,199.0,3611.5,FEMALE
Chinstrap,Biscoe,40.7,18.5,195.5,4999.8,FEMALE
Adelie,Dream,39.9,18.5,190.5,3723.5,FEMALE
Gentoo,Dream,39.3,18.1,194.3,3727.3,FEMALE
Adelie,Dream,40.3,18.8,196.0,4972.2,MALE
Adelie,Dream,48.7,18.2,196.5,3738.0,FEMALE
Gentoo,Biscoe,50.3,18.4,222.9,5601.7,MALE
Adelie,Dream,48.3,17.8,215.9,4752.9,FEMALE
Adelie,Dream,39.3,17.8,192.7,3584.1,FEMALE
Gentoo,Biscoe,47.7,14.8,193.2,5331.6,FEMALE
Chinstrap,Dream,51.1,18.7,196.8,4759.7,MALE
Adelie,Dream,39.0,17.2,195.6,3515.5,FEMALE
Gentoo,Dream,48.5,18.4,193.2,5292.9,MALE
Adelie,Biscoe,39.9,18.1,191.3,4760.6,MALE
Adelie,Biscoe,47.6,17.9,186.1,3565.7,FEMALE
Chinstrap,Dream,48.4,18.0,193.0,4675.7,FEMALE
Adelie,Biscoe,39.5,17.9,190.7,3528.1,FEMALE
Gentoo,Biscoe,47.8,15.0,213.1,4936.1,MALE
Adelie,Biscoe,38.9,18.0,216.4,4872.3,FEMALE
Chinstrap,Dream,40.5,18.7,192.5,3616.8,MALE
Adelie,Dream,39.1,14.7,190.7,4968.8,MALE
Adelie,Biscoe,49.3,18.4,194.5,3681.3,MALE
Adelie,Biscoe,36.1,18.0,187.8,3633.8,FEMALE
Gentoo,Biscoe,39.8,15.0,191.5,4989.2,MALE
Gentoo,Biscoe,50.1,15.5,192.8,5297.7,MALE
Gentoo,Biscoe,48.4,18.1,194.7,4951.9,FEMALE
Gentoo,Biscoe,40.6,18.2,218.3,3781.2,MALE
Adelie,Biscoe,47.5,18.1,193.5,3742.9,MALE
Adelie,Dream,48.9,18.3,218.0,3806.1,FEMALE
Adelie,Biscoe,41.0,20.0,194.0,4217.8,MALE
Adelie,Biscoe,39.8,18.2,195.3,3597.8,FEMALE
Adelie,Biscoe,39.4,17.7,193.0,3913.7,MALE
Gentoo,Biscoe,49.1,14.8,212.1,3722.2,MALE
Adelie,Dream,40.6,18.6,194.9,5030.1,MALE
Adelie,Dream,49.1,18.0,198.7,4693.1,FEMALE
Adelie,Dream,40.5,18.5,195.5,3627.5,MALE
Gentoo,Biscoe,48.9,18.4,194.8,5099.9,MALE
Chinstrap,Biscoe,47.3,18.2,214.4,3575.9,MALE
Adelie,Biscoe,48.7,18.6,194.2,3764.0,MALE
Chinstrap,Dream,50.1,18.9,196.0,5206.4,MALE
Adelie,Dream,47.9,17.8,214.6,3686.2,MALE
Gentoo,Biscoe,46.8,17.5,190.9,4753.5,MALE
Adelie,Biscoe,49.0,18.5,193.1,3758.5,FEMALE
Gentoo,Biscoe,47.4,14.4,214.5,4893.8,MALE
Adelie,Torgersen,41.3,17.9,187.0,3665.3,FEMALE
Gentoo,Biscoe,39.6,18.4,192.0,3828.0,FEMALE
Gentoo,Biscoe,48.0,18.2,217.3,4858.4,FEMALE
Adelie,Biscoe,40.2,18.3,190.8,3501.6,MALE
Gentoo,Torgersen,44.2,17.5,189.9,4859.1,FEMALE
Chinstrap,Dream,55.2,19.3,212.4,4631.2,MALE
Adelie,Biscoe,40.5,18.7,194.6,3899.7,MALE
Adelie,Biscoe,47.7,15.6,190.5,3784.4,MALE
Gentoo,Biscoe,49.0,18.9,192.6,3850.6,MALE
Gentoo,Dream,47.3,17.9,193.0,4786.0,MALE
Adelie,Biscoe,37.6,17.9,187.8,3741.2,FEMALE
Adelie,Biscoe,40.1,18.4,192.9,3732.0,FEMALE
Adelie,Biscoe,39.4,18.2,190.0,3393.4,FEMALE
Adelie,Biscoe,41.5,18.7,198.0,5260.7,FEMALE
Adelie,Dream,39.6,15.2,196.2,3818.1,MALE
Adelie,Dream,43.8,18.3,194.2,4684.9,FEMALE
Chinstrap,Dream,48.5,18.3,218.1,3739.4,FEMALE
Gentoo,Torgersen,49.3,18.7,191.9,5175.5,FEMALE
Adelie,Torgersen,35.8,18.4,183.2,3677.7,FEMALE
Gentoo,Biscoe,39.7,17.8,214.5,4869.9,MALE
Gentoo,Dream,49.0,18.2,195.2,4957.5,MALE
Chinstrap,Biscoe,47.2,17.7,185.8,3500.8,FEMALE
Gentoo,Biscoe,49.4,18.7,197.2,5098.3,FEMALE
Chinstrap,Biscoe,49.2,18.4,218.0,5077.5,MALE
Adelie,Dream,39.8,18.5,220.9,3826.3,FEMALE
Adelie,Dream,47.3,18.3,187.0,3674.8,FEMALE
Adelie,Biscoe,46.2,17.7,193.9,3487.9,FEMALE
Chinstrap,Dream,48.2,17.8,192.5,4764.8,FEMALE
Adelie,Torgersen,38.4,18.0,193.4,4887.5,MALE
Adelie,Dream,36.8,17.7,187.2,3627.4,MALE
Adelie,Dream,49.9,18.9,196.5,3769.7,MALE
Adelie,Biscoe,40.5,18.2,195.5,3695.7,FEMALE
Gentoo,Biscoe,47.8,15.2,220.4,5034.6,FEMALE
Adelie,Dream,39.6,18.2,196.0,3762.3,MALE
Adelie,Dream,39.2,18.0,193.6,3702.9,FEMALE
Adelie,Biscoe,39.5,18.5,190.9,3816.9,FEMALE
Adelie,Dream,39.3,18.7,194.1,3736.2,FEMALE
Gentoo,Torgersen,39.5,18.1,194.2,4991.1,MALE
Adelie,Biscoe,48.6,18.5,222.3,5291.6,MALE
Adelie,Biscoe,47.2,17.1,190.0,3553.8,MALE
Adelie,Biscoe,38.6,17.8,184.1,3620.6,FEMALE
Adelie,Dream,47.3,18.2,193.1,3527.6,FEMALE
Adelie,Biscoe,49.2,19.6,193.7,4179.3,MALE
Adelie,Dream,38.6,17.8,190.1,3452.5,FEMALE
Chinstrap,Dream,40.2,18.3,194.5,3566.5,MALE
Adelie,Biscoe,48.2,18.2,192.0,5180.6,MALE
Gentoo,Dream,48.7,15.0,223.0,5034.2,MALE
Chinstrap,Dream,47.6,18.1,217.0,5145.0,FEMALE
Adelie,Biscoe,45.6,18.9,213.3,3876.7,MALE
Adelie,Biscoe,49.8,18.9,197.1,3672.7,MALE
Chinstrap,Dream,48.1,17.6,218.4,4732.7,FEMALE
Adelie,Biscoe,48.5,18.2,211.4,3546.9,FEMALE
Chinstrap,Dream,47.4,17.9,193.4,3587.4,FEMALE
Adelie,Dream,48.4,19.0,196.0,3805.9,FEMALE
Gentoo,Dream,39.3,14.4,196.5,3861.8,FEMALE
Chinstrap,Dream,47.4,17.8,190.0,3238.2,FEMALE
Gentoo,Biscoe,39.2,18.2,189.5,4510.5,MALE
Adelie,Biscoe,48.3,18.0,192.0,4185.2,MALE
Adelie,Dream,40.1,18.4,196.7,5027.8,MALE
Gentoo,Biscoe,38.8,14.4,218.3,5043.9,FEMALE
Adelie,Dream,40.8,18.9,197.7,3796.0,MALE
Gentoo,Biscoe,38.9,14.7,190.3,3657.0,MALE
Gentoo,Biscoe,39.2,14.3,193.4,3617.2,MALE
Adelie,Biscoe,40.4,18.0,192.2,3564.5,FEMALE
Adelie,Biscoe,39.8,19.2,192.5,3610.5,MALE
Chinstrap,Biscoe,36.2,16.6,191.4,3132.2,FEMALE
Chinstrap,Dream,38.8,18.0,194.4,3568.9,FEMALE
Gentoo,Biscoe,38.5,14.2,213.6,4816.3,FEMALE
Adelie,Dream,38.6,14.9,192.1,5126.7,MALE
Adelie,Dream,38.8,18.0,190.4,3431.2,MALE
Gentoo,Dream,39.5,14.5,195.4,3583.9,FEMALE
Adelie,Torgersen,39.8,18.2,193.0,3590.5,FEMALE
Adelie,Dream,48.5,18.5,195.1,3763.0,FEMALE
Adelie,Biscoe,38.8,17.6,191.5,3461.6,FEMALE
Adelie,Dream,47.5,17.7,193.0,3584.8,FEMALE
Adelie,Biscoe,39.6,17.6,188.4,3500.7,FEMALE
Adelie,Biscoe,39.8,18.4,190.2,3584.7,MALE
Gentoo,Dream,49.4,18.8,216.7,3849.7,MALE
Adelie,Biscoe,40.6,17.9,196.6,3637.6,FEMALE
Adelie,Biscoe,47.7,14.8,220.3,3798.4,FEMALE
Adelie,Biscoe,39.4,18.9,193.3,3861.6,FEMALE
Adelie,Dream,48.2,18.1,195.3,3600.1,FEMALE
Chinstrap,Biscoe,49.7,18.5,194.5,5058.8,MALE
Gentoo,Biscoe,47.3,14.0,188.9,4719.3,FEMALE
Gentoo,Biscoe,49.3,15.5,194.9,3787.6,MALE
Adelie,Dream,48.3,18.2,193.9,3653.3,MALE
Adelie,Dream,38.7,17.0,192.7,2911.0,FEMALE
Chinstrap,Dream,39.3,18.0,195.5,3680.7,FEMALE
Adelie,Dream,40.5,18.5,194.6,3663.0,FEMALE
Gentoo,Biscoe,36.6,17.8,216.2,3701.3,FEMALE
Gentoo,Biscoe,48.8,17.9,194.3,3658.3,MALE
Chinstrap,Biscoe,48.8,18.8,219.4,5402.0,MALE
Gentoo,Dream,47.8,18.0,188.4,3632.7,FEMALE
Adelie,Dream,39.0,18.4,191.1,3517.0,FEMALE
Gentoo,Biscoe,46.7,17.6,215.5,5066.8,MALE
Adelie,Biscoe,48.5,17.8,190.2,3497.3,FEMALE
Gentoo,Biscoe,49.2,15.1,193.1,4808.8,MALE
Adelie,Torgersen,39.3,17.8,193.2,3751.8,FEMALE
Gentoo,Biscoe,49.0,18.6,197.2,5007.4,MALE
Adelie,Biscoe,39.4,18.5,192.4,3641.5,MALE
Adelie,Biscoe,39.2,18.7,216.0,5069.4,MALE
Adelie,Biscoe,41.5,16.0,194.1,3959.2,MALE
Adelie,Biscoe,39.2,18.5,191.0,3642.4,FEMALE
Adelie,Biscoe,40.0,18.0,192.9,3526.9,MALE
Adelie,Dream,49.7,18.2,192.7,3697.0,FEMALE
Chinstrap,Biscoe,48.0,18.2,192.4,3683.7,MALE
Adelie,Torgersen,40.1,18.1,194.9,3658.2,MALE
Adelie,Dream,47.9,18.2,192.6,3714.6,FEMALE
