species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Adelie,Dream,37.1,18.7,189.4,3548.4,FEMALE
Gentoo,Biscoe,49.8,16.5,230.7,5922.1,MALE
Gentoo,Biscoe,51.5,16.0,217.1,5004.0,MALE
Chinstrap,Biscoe,46.1,14.8,215.3,4846.5,FEMALE
Gentoo,Biscoe,44.9,15.4,214.8,5038.4,MALE
Gentoo,Biscoe,46.9,15.4,214.6,4948.9,FEMALE
Gentoo,Biscoe,48.5,20.7,211.2,4722.8,FEMALE
Gentoo,Dream,47.9,19.2,207.6,3856.7,MALE
Gentoo,Biscoe,48.0,14.6,224.3,4336.7,FEMALE
Gentoo,Biscoe,46.1,13.2,211.0,4500.0,FEMALE
Adelie,Biscoe,42.5,18.4,194.0,4062.3,MALE
Gentoo,Biscoe,46.7,14.0,211.2,4281.0,FEMALE
Gentoo,Biscoe,52.2,14.9,216.9,5552.5,MALE
Adelie,Dream,51.3,18.0,182.5,3388.1,FEMALE
Gentoo,Biscoe,52.8,17.7,227.6,5817.2,MALE
Adelie,Dream,47.5,20.3,208.1,4160.8,MALE
Chinstrap,Dream,48.1,16.4,199.0,3325.0,FEMALE
Gentoo,Biscoe,54.8,16.0,229.7,5876.9,MALE
Gentoo,Biscoe,44.7,14.0,213.3,4642.2,FEMALE
Adelie,Torgersen,37.9,18.6,172.9,3157.3,FEMALE
Gentoo,Biscoe,45.4,14.9,214.7,4208.2,MALE
Chinstrap,Biscoe,42.1,20.6,208.6,4765.2,FEMALE
Gentoo,Biscoe,48.6,14.7,210.7,5048.5,FEMALE
Gentoo,Biscoe,41.7,14.7,215.4,4802.8,FEMALE
Adelie,Biscoe,43.8,17.4,188.2,2719.7,FEMALE
Adelie,Torgersen,33.6,18.4,189.5,2985.7,FEMALE
Adelie,Dream,40.6,17.9,189.1,3637.6,FEMALE
Gentoo,Biscoe,49.0,14.2,220.2,5369.5,MALE
Adelie,Torgersen,35.9,16.7,194.4,3368.6,FEMALE
Chinstrap,Dream,48.9,18.1,194.4,3878.3,FEMALE
Adelie,Dream,39.0,18.7,185.0,3650.0,MALE
Gentoo,Biscoe,51.3,16.6,220.3,5097.7,MALE
Adelie,Dream,40.1,19.2,189.7,3833.4,FEMALE
Adelie,Dream,35.5,16.8,184.3,3613.0,FEMALE
Gentoo,Biscoe,54.7,17.4,228.6,5827.7,MALE
Gentoo,Biscoe,46.3,13.8,204.6,4197.8,FEMALE
Adelie,Dream,41.2,20.6,178.5,3545.3,FEMALE
Adelie,Biscoe,43.0,19.2,197.9,4740.2,MALE
Chinstrap,Dream,44.2,16.3,189.9,3467.8,FEMALE
Chinstrap,Dream,37.7,17.8,175.1,3554.2,MALE
Adelie,Biscoe,42.7,19.0,198.7,4097.5,FEMALE
Adelie,Dream,37.1,18.1,179.8,3036.7,FEMALE
Chinstrap,Dream,52.3,20.4,229.5,5915.6,MALE
Chinstrap,Dream,41.2,15.6,188.0,4456.4,FEMALE
Chinstrap,Torgersen,36.9,21.5,195.1,3961.2,MALE
Adelie,Biscoe,39.5,17.5,203.2,3612.2,FEMALE
Gentoo,Biscoe,53.2,16.2,230.1,5538.8,MALE
Gentoo,Biscoe,43.5,13.9,182.9,4406.5,FEMALE
Adelie,Torgersen,43.0,19.2,197.3,3522.2,MALE
Adelie,Dream,34.4,16.7,175.0,3455.1,FEMALE
Gentoo,Biscoe,46.3,15.1,219.7,5097.2,MALE
Chinstrap,Dream,49.1,18.2,208.3,5406.5,MALE
Gentoo,Torgersen,43.2,13.3,212.6,3875.5,FEMALE
Chinstrap,Dream,46.7,17.1,195.9,3702.5,FEMALE
Gentoo,Biscoe,54.4,15.4,225.2,5605.2,MALE
Adelie,Dream,36.9,19.8,191.7,3881.7,MALE
Adelie,Dream,38.2,17.0,191.3,3195.0,FEMALE
Adelie,Biscoe,36.3,18.0,180.6,3131.7,FEMALE
Gentoo,Biscoe,54.9,17.4,231.0,6300.0,MALE
Adelie,Torgersen,39.1,17.6,195.8,3617.6,FEMALE
Gentoo,Biscoe,47.8,15.1,212.5,4688.9,MALE
Gentoo,Biscoe,49.8,19.1,200.4,3821.7,MALE
Chinstrap,Dream,43.2,17.0,188.9,3443.2,FEMALE
Chinstrap,Dream,50.1,17.9,190.0,3400.0,FEMALE
Adelie,Biscoe,41.5,19.9,216.3,4890.5,FEMALE
Gentoo,Biscoe,33.8,20.7,193.9,4295.2,FEMALE
Adelie,Torgersen,35.7,19.2,187.3,3499.3,FEMALE
Gentoo,Biscoe,46.3,15.3,214.4,5095.5,MALE
Chinstrap,Dream,51.0,19.3,194.4,3552.2,MALE
Gentoo,Biscoe,49.0,16.0,217.2,4876.4,MALE
Adelie,Torgersen,36.0,17.0,190.0,3450.5,FEMALE
Adelie,Dream,34.9,16.9,182.5,3134.1,FEMALE
Adelie,Dream,35.8,17.4,185.3,3482.1,FEMALE
Gentoo,Biscoe,53.5,16.3,230.4,5564.9,MALE
Adelie,Torgersen,40.0,17.9,196.7,4678.9,MALE
Gentoo,Biscoe,48.2,16.1,228.6,5769.8,MALE
Gentoo,Biscoe,47.5,14.4,215.8,3707.4,MALE
Chinstrap,Torgersen,45.1,19.7,203.8,4423.1,FEMALE
Chinstrap,Dream,51.4,20.2,193.3,3722.4,MALE
Adelie,Biscoe,34.1,17.9,186.0,2843.4,FEMALE
Gentoo,Biscoe,45.4,14.4,217.3,4951.0,MALE
Gentoo,Biscoe,44.8,17.5,220.8,5449.7,MALE
Gentoo,Biscoe,52.4,17.4,184.9,4157.9,MALE
Chinstrap,Dream,49.4,19.1,183.5,3545.6,FEMALE
Gentoo,Biscoe,46.4,14.3,210.3,4456.1,MALE
Chinstrap,Dream,50.8,18.5,201.0,4450.0,MALE
Gentoo,Dream,59.6,21.2,214.0,6300.0,MALE
Adelie,Biscoe,39.6,20.7,191.0,3900.0,FEMALE
Adelie,Torgersen,46.9,19.2,203.3,4177.1,MALE
Gentoo,Biscoe,51.0,15.1,214.2,5308.5,FEMALE
Chinstrap,Dream,43.8,18.2,177.0,3428.0,MALE
Chinstrap,Dream,47.0,21.3,200.8,3838.5,MALE
Adelie,Biscoe,40.0,17.9,197.2,4560.5,FEMALE
Adelie,Torgersen,42.1,20.6,198.8,4211.8,MALE
Gentoo,Biscoe,51.0,16.6,227.1,5837.8,MALE
Gentoo,Biscoe,35.5,21.5,216.0,4529.1,FEMALE
Adelie,Torgersen,43.6,19.4,198.2,3569.7,MALE
Adelie,Biscoe,35.4,18.0,191.2,3324.1,FEMALE
Gentoo,Biscoe,47.5,14.9,216.1,4707.2,FEMALE
Gentoo,Biscoe,48.5,15.0,219.0,4850.0,FEMALE
Gentoo,Biscoe,48.8,15.1,194.1,4317.8,MALE
Chinstrap,Dream,42.4,17.3,181.0,3600.0,FEMALE
Gentoo,Torgersen,42.6,14.1,194.7,4152.1,FEMALE
Gentoo,Biscoe,50.6,15.8,226.9,5615.8,MALE
Adelie,Dream,43.3,19.4,181.7,3687.5,FEMALE
Adelie,Biscoe,42.5,19.0,210.5,4177.7,FEMALE
Chinstrap,Torgersen,38.1,18.4,195.3,3813.3,FEMALE
Adelie,Biscoe,38.7,17.2,194.0,4366.1,FEMALE
Chinstrap,Dream,50.5,18.5,187.3,4085.2,FEMALE
Adelie,Dream,39.5,18.8,195.4,4121.9,MALE
Gentoo,Biscoe,51.2,15.9,221.3,6107.3,MALE
Adelie,Torgersen,38.8,17.8,180.7,3609.2,FEMALE
Chinstrap,Dream,42.4,21.2,213.9,5066.7,MALE
Gentoo,Biscoe,48.0,15.1,212.7,4719.0,MALE
Gentoo,Dream,47.3,16.0,193.2,5006.6,FEMALE
Adelie,Biscoe,40.4,17.7,189.3,3735.6,FEMALE
Adelie,Biscoe,36.0,17.2,192.0,3233.8,FEMALE
Gentoo,Biscoe,45.2,13.8,209.0,4203.6,FEMALE
Gentoo,Biscoe,47.1,14.4,215.7,4648.8,MALE
Chinstrap,Dream,46.1,18.2,178.0,3250.0,FEMALE
Adelie,Torgersen,37.3,17.4,186.8,3142.0,FEMALE
Adelie,Biscoe,35.6,15.6,178.2,3387.2,FEMALE
Chinstrap,Dream,51.0,16.5,190.2,3208.6,FEMALE
Chinstrap,Biscoe,50.2,20.0,217.7,4566.3,MALE
Gentoo,Biscoe,44.9,13.5,204.4,4648.0,MALE
Gentoo,Biscoe,46.8,15.2,221.1,5206.3,MALE
Chinstrap,Dream,34.4,17.0,185.7,3671.3,FEMALE
Adelie,Torgersen,38.3,18.1,185.6,3353.4,FEMALE
Gentoo,Biscoe,44.5,14.6,222.0,4872.3,FEMALE
Adelie,Dream,36.4,16.3,182.5,2873.2,FEMALE
Adelie,Dream,49.5,19.7,193.0,3998.7,MALE
Adelie,Dream,42.1,16.0,185.9,3292.2,FEMALE
Adelie,Dream,38.8,20.0,190.0,3950.0,MALE
Gentoo,Torgersen,46.4,14.0,219.5,4171.6,FEMALE
Adelie,Dream,47.9,19.1,189.5,3878.5,MALE
Adelie,Dream,38.3,19.1,187.6,3461.5,MALE
Adelie,Biscoe,45.0,19.5,204.3,4261.5,MALE
Chinstrap,Dream,41.0,16.6,183.6,3564.0,FEMALE
Gentoo,Biscoe,46.9,14.6,222.0,4875.0,FEMALE
Gentoo,Biscoe,51.0,15.3,219.1,5308.0,MALE
Adelie,Dream,37.4,16.1,180.9,3187.7,FEMALE
Gentoo,Biscoe,41.5,15.5,229.6,5598.1,MALE
Gentoo,Biscoe,50.4,13.9,215.3,5009.2,MALE
Gentoo,Biscoe,45.2,14.6,212.8,4787.7,FEMALE
Chinstrap,Dream,32.7,18.3,193.4,3478.0,FEMALE
Chinstrap,Dream,45.6,19.4,194.0,3525.0,FEMALE
Gentoo,Biscoe,45.7,14.0,212.4,3537.4,MALE
Adelie,Torgersen,35.4,17.5,190.9,3300.3,FEMALE
Adelie,Biscoe,37.8,16.2,196.6,3665.7,FEMALE
Chinstrap,Dream,41.5,19.2,209.4,4379.1,MALE
Gentoo,Biscoe,49.5,16.1,224.0,5650.0,MALE
Chinstrap,Dream,44.4,15.3,193.9,2994.2,FEMALE
Adelie,Biscoe,34.6,18.2,187.4,2913.8,FEMALE
Gentoo,Biscoe,45.1,14.3,217.9,5302.9,FEMALE
Adelie,Biscoe,42.8,18.5,197.1,4129.8,MALE
Chinstrap,Biscoe,49.1,17.5,191.1,4885.9,MALE
Adelie,Dream,47.9,20.3,195.5,3629.8,FEMALE
Adelie,Torgersen,42.3,21.5,208.4,4277.3,MALE
Gentoo,Biscoe,51.9,15.5,220.9,5555.6,MALE
Chinstrap,Dream,49.6,18.2,193.0,3775.0,MALE
Chinstrap,Dream,48.3,18.6,196.2,3911.0,FEMALE
Adelie,Dream,34.9,17.9,196.8,3715.8,MALE
Gentoo,Biscoe,48.4,14.6,218.2,5226.8,FEMALE
Gentoo,Biscoe,43.4,13.4,205.3,3936.0,FEMALE
Gentoo,Biscoe,48.5,14.1,220.3,5336.3,MALE
Adelie,Torgersen,43.9,18.4,209.6,3983.0,MALE
Adelie,Biscoe,39.2,17.2,191.6,3082.1,FEMALE
Adelie,Biscoe,36.9,16.1,188.7,4110.0,FEMALE
Gentoo,Biscoe,45.9,17.3,221.4,6300.0,MALE
Adelie,Dream,40.0,13.4,202.4,4152.5,MALE
Chinstrap,Dream,49.7,18.6,195.0,3600.0,MALE
Gentoo,Biscoe,43.2,14.4,221.1,4841.0,FEMALE
Chinstrap,Dream,50.4,18.7,199.0,4110.7,MALE
Chinstrap,Dream,54.3,21.2,231.0,6192.4,MALE
Adelie,Dream,42.0,16.4,193.8,3261.8,FEMALE
Gentoo,Biscoe,49.8,16.8,230.0,5700.0,MALE
Chinstrap,Biscoe,45.8,16.4,188.2,3626.6,MALE
Chinstrap,Biscoe,53.4,19.3,229.4,3867.0,MALE
Adelie,Torgersen,38.2,18.2,192.7,4293.7,FEMALE
Adelie,Dream,35.6,17.6,185.5,3644.9,FEMALE
Gentoo,Biscoe,50.4,16.0,220.9,5773.6,MALE
Gentoo,Biscoe,51.1,16.3,220.0,6000.0,MALE
Gentoo,Biscoe,48.6,15.2,216.8,5783.8,MALE
Gentoo,Biscoe,45.2,14.6,216.8,4828.5,MALE
Chinstrap,Dream,41.7,20.8,212.0,4946.9,MALE
Gentoo,Biscoe,49.6,15.4,220.1,5382.4,MALE
Chinstrap,Dream,50.9,19.1,196.0,3550.0,MALE
Adelie,Torgersen,39.3,18.1,191.7,3436.5,FEMALE
Chinstrap,Dream,36.8,18.2,196.9,3378.7,FEMALE
Adelie,Torgersen,36.3,19.3,179.6,3325.0,MALE
Adelie,Dream,36.1,17.3,195.8,3688.4,FEMALE
Gentoo,Biscoe,54.3,15.0,214.9,5645.9,MALE
Gentoo,Biscoe,43.3,19.0,183.7,4643.4,FEMALE
Gentoo,Biscoe,45.5,15.0,220.0,5000.0,MALE
Chinstrap,Dream,41.8,17.1,185.7,3670.9,FEMALE
Gentoo,Biscoe,48.3,15.7,207.5,5330.0,MALE
Gentoo,Biscoe,44.1,14.1,196.7,4513.5,MALE
Adelie,Biscoe,39.3,19.8,196.1,3984.5,MALE
Adelie,Torgersen,37.3,20.5,199.0,3775.0,MALE
Gentoo,Biscoe,50.6,19.7,225.5,4063.7,FEMALE
Adelie,Dream,39.2,20.0,195.2,3800.2,FEMALE
Adelie,Biscoe,48.9,20.5,218.5,4918.1,FEMALE
Gentoo,Biscoe,45.4,14.6,211.0,4800.0,FEMALE
Adelie,Dream,41.6,20.8,179.6,3602.6,FEMALE
Adelie,Torgersen,38.5,21.1,190.7,3732.7,FEMALE
Adelie,Torgersen,32.2,16.6,175.5,2774.7,FEMALE
Chinstrap,Dream,50.7,19.0,200.6,4169.6,MALE
Adelie,Dream,43.3,20.1,199.6,3638.2,MALE
Adelie,Torgersen,32.7,16.2,182.8,3284.9,FEMALE
Gentoo,Biscoe,49.5,15.4,218.7,5912.8,MALE
Gentoo,Biscoe,42.6,13.2,207.4,4448.2,FEMALE
Gentoo,Biscoe,42.7,16.2,226.2,5551.0,MALE
Gentoo,Biscoe,41.3,13.1,201.5,3673.0,FEMALE
Adelie,Biscoe,42.1,18.2,193.1,4014.6,MALE
Gentoo,Biscoe,51.4,16.7,227.6,5872.2,MALE
Adelie,Biscoe,46.3,19.3,192.5,3770.0,FEMALE
Adelie,Biscoe,38.2,18.6,178.1,3505.5,FEMALE
Chinstrap,Dream,45.7,17.3,193.0,3600.0,FEMALE
Adelie,Torgersen,43.7,15.5,186.3,2700.0,FEMALE
Gentoo,Biscoe,44.2,16.5,224.7,5231.6,MALE
Gentoo,Biscoe,49.9,15.3,229.8,5685.1,MALE
Gentoo,Biscoe,51.5,15.1,217.2,5826.4,FEMALE
Gentoo,Biscoe,45.8,15.1,213.2,4857.3,FEMALE
Adelie,Dream,52.4,16.8,195.8,3701.7,MALE
Gentoo,Biscoe,48.0,14.8,226.8,5502.2,MALE
Gentoo,Torgersen,46.2,13.9,210.6,4235.2,FEMALE
Chinstrap,Dream,41.3,19.1,208.9,4348.4,MALE
Gentoo,Biscoe,42.5,13.6,212.6,4917.8,FEMALE
Gentoo,Biscoe,51.6,15.2,222.6,5699.4,MALE
Chinstrap,Biscoe,34.3,17.5,188.2,3631.7,FEMALE
Adelie,Dream,53.3,19.6,196.1,4343.9,MALE
Gentoo,Biscoe,54.7,17.0,229.7,5678.4,MALE
Adelie,Dream,37.5,19.1,192.1,3824.7,FEMALE
Adelie,Dream,38.9,17.8,184.6,3277.6,FEMALE
Adelie,Biscoe,46.4,19.6,203.2,4449.7,MALE
Gentoo,Biscoe,45.0,13.9,195.4,4101.8,FEMALE
Gentoo,Biscoe,50.9,16.2,226.9,5830.7,MALE
Gentoo,Biscoe,49.6,16.1,221.5,5993.6,MALE
Gentoo,Biscoe,47.2,15.5,215.0,4975.0,FEMALE
Chinstrap,Dream,49.3,19.8,197.2,4509.9,MALE
Gentoo,Biscoe,46.3,14.3,209.5,4523.1,FEMALE
Gentoo,Biscoe,47.9,14.5,216.3,3742.4,MALE
Gentoo,Biscoe,46.0,14.4,186.5,4761.9,FEMALE
Adelie,Torgersen,41.1,18.6,189.0,3325.0,MALE
Gentoo,Biscoe,47.8,16.4,210.2,5265.7,FEMALE
Adelie,Dream,37.5,18.5,190.8,3949.1,FEMALE
Adelie,Biscoe,38.8,16.8,191.1,3296.8,MALE
Gentoo,Biscoe,50.0,14.9,189.8,4983.8,FEMALE
Chinstrap,Dream,55.5,20.4,207.2,4599.6,MALE
Chinstrap,Dream,53.7,21.3,203.5,4963.1,MALE
Adelie,Torgersen,39.3,18.5,191.9,3812.4,MALE
Adelie,Dream,41.3,13.8,206.0,4336.0,MALE
Adelie,Biscoe,50.2,18.6,200.7,3487.0,MALE
Gentoo,Biscoe,45.6,14.1,213.9,4935.2,FEMALE
Adelie,Dream,35.0,19.3,192.2,3135.9,MALE
Gentoo,Biscoe,47.0,14.8,218.7,5084.4,FEMALE
Chinstrap,Dream,48.5,16.0,187.7,3225.1,FEMALE
Gentoo,Biscoe,42.5,13.6,214.4,4721.4,FEMALE
Adelie,Dream,34.7,18.6,181.5,3422.2,FEMALE
Gentoo,Biscoe,55.1,16.0,230.0,5850.0,MALE
Chinstrap,Dream,55.3,20.7,209.5,4866.1,MALE
Gentoo,Biscoe,47.9,15.3,215.3,5474.9,MALE
Chinstrap,Dream,44.8,18.6,204.7,3563.6,FEMALE
Adelie,Torgersen,38.1,15.1,188.5,2908.5,FEMALE
Gentoo,Biscoe,49.7,15.8,215.9,4903.9,MALE
Chinstrap,Dream,47.5,19.5,213.3,4337.1,MALE
Chinstrap,Torgersen,47.2,17.7,199.1,3657.5,FEMALE
Chinstrap,Dream,44.6,18.1,185.1,3161.9,FEMALE
Adelie,Dream,49.2,19.4,188.4,3770.4,MALE
Gentoo,Torgersen,41.1,13.7,191.2,3910.8,FEMALE
