species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Gentoo,Biscoe,39.3,15.0,211.4,4557.0,FEMALE
Adelie,Biscoe,40.3,20.3,205.1,4855.7,MALE
Gentoo,Biscoe,46.2,14.0,217.3,4903.5,FEMALE
Gentoo,Biscoe,55.2,16.5,227.5,5953.1,MALE
Adelie,Biscoe,48.6,17.6,205.3,4181.2,FEMALE
Chinstrap,Dream,45.8,18.8,188.9,3576.0,FEMALE
Adelie,Dream,37.0,16.5,186.3,3710.3,MALE
Chinstrap,Dream,54.5,20.3,216.9,4242.5,FEMALE
Gentoo,Biscoe,43.5,13.8,216.5,4843.3,FEMALE
Chinstrap,Dream,46.4,19.7,189.5,3604.5,FEMALE
Adelie,Torgersen,45.9,19.8,204.3,4173.5,MALE
Adelie,Dream,45.8,18.9,190.7,4129.9,MALE
Gentoo,Biscoe,46.3,20.0,205.5,4527.7,MALE
Adelie,Dream,47.9,20.3,195.5,3629.8,FEMALE
Gentoo,Biscoe,47.8,14.9,190.1,5072.3,FEMALE
Chinstrap,Dream,57.9,21.5,215.3,5252.3,MALE
Adelie,Dream,35.7,18.3,185.3,3065.1,FEMALE
Chinstrap,Dream,44.0,16.4,192.9,4718.4,FEMALE
Chinstrap,Biscoe,50.9,20.4,220.7,4687.6,MALE
Adelie,Torgersen,41.7,19.4,197.4,4022.1,MALE
Gentoo,Biscoe,45.4,15.1,213.7,4653.0,.
Gentoo,Biscoe,50.3,14.5,214.6,5376.4,MALE
Adelie,Dream,43.7,20.5,190.9,4258.5,MALE
Adelie,Biscoe,40.5,18.5,211.3,4372.4,MALE
Chinstrap,Dream,47.9,19.8,192.8,3781.3,FEMALE
Adelie,Biscoe,42.4,18.7,195.5,4656.4,MALE
Adelie,Biscoe,40.5,17.8,189.5,3747.5,FEMALE
Adelie,Torgersen,37.3,19.6,182.0,3441.3,MALE
Adelie,Dream,36.4,19.6,190.4,3806.5,MALE
Chinstrap,Dream,34.9,17.7,182.9,3151.8,FEMALE
Adelie,Dream,36.0,16.1,187.8,3590.4,MALE
Adelie,Biscoe,40.0,20.6,193.9,3435.6,FEMALE
Adelie,Dream,39.5,18.8,188.0,3743.9,FEMALE
Chinstrap,Torgersen,34.3,15.1,184.3,3031.4,FEMALE
Chinstrap,Dream,46.9,17.8,197.1,3711.3,FEMALE
Gentoo,Biscoe,46.2,14.2,214.6,4979.8,FEMALE
Gentoo,Dream,40.3,14.6,191.8,4725.0,MALE
Gentoo,Biscoe,41.6,15.5,230.9,5665.6,MALE
Chinstrap,Dream,42.0,21.0,212.3,5023.7,MALE
Gentoo,Biscoe,51.1,14.5,220.4,5858.5,MALE
Adelie,Biscoe,39.7,20.4,193.0,3389.5,FEMALE
Chinstrap,Torgersen,44.0,17.4,188.4,3263.6,FEMALE
Adelie,Dream,39.5,17.4,179.6,3673.7,MALE
Chinstrap,Dream,55.9,16.9,183.1,3499.5,FEMALE
Adelie,Biscoe,38.1,16.5,198.0,3825.0,FEMALE
Gentoo,Biscoe,49.4,15.6,228.3,5922.6,MALE
Gentoo,Biscoe,53.6,19.9,211.2,4513.4,MALE
Adelie,Torgersen,42.9,19.1,197.0,3508.4,MALE
Adelie,Dream,39.4,17.4,180.9,3285.1,FEMALE
Gentoo,Biscoe,47.8,16.4,210.2,5265.7,FEMALE
Adelie,Dream,48.8,17.6,192.1,3350.2,MALE
Gentoo,Biscoe,42.9,13.9,207.0,4319.2,FEMALE
Adelie,Dream,48.8,19.4,185.2,3157.0,FEMALE
Adelie,Torgersen,44.1,19.6,199.0,3613.5,MALE
Chinstrap,Dream,51.8,16.7,187.5,3276.9,FEMALE
Gentoo,Biscoe,46.6,18.2,224.4,5671.6,MALE
Adelie,Torgersen,38.2,20.4,196.5,3696.9,MALE
Gentoo,Biscoe,45.5,14.1,207.7,4420.5,FEMALE
Chinstrap,Dream,39.2,17.7,194.3,3265.4,FEMALE
Adelie,Torgersen,37.2,16.2,186.5,3300.9,MALE
Chinstrap,Dream,44.0,16.6,189.7,3423.0,FEMALE
Adelie,Torgersen,42.3,17.7,198.2,3491.8,MALE
Gentoo,Biscoe,45.7,14.1,196.6,4187.0,FEMALE
Chinstrap,Dream,52.2,20.8,201.4,4833.7,MALE
Adelie,Biscoe,37.3,17.1,186.3,2970.5,FEMALE
Gentoo,Biscoe,35.8,21.5,201.1,4616.5,FEMALE
Adelie,Biscoe,46.0,19.2,192.0,3745.8,FEMALE
Chinstrap,Dream,44.7,18.6,204.7,3545.4,FEMALE
Gentoo,Biscoe,49.4,16.2,224.8,5601.8,MALE
Chinstrap,Dream,49.5,19.4,189.8,3546.9,MALE
Adelie,Biscoe,37.4,17.9,197.9,3692.3,FEMALE
Adelie,Torgersen,36.1,16.8,186.9,3895.1,FEMALE
Adelie,Torgersen,36.4,18.0,192.0,3749.8,FEMALE
Chinstrap,Biscoe,47.1,15.1,218.1,4987.7,FEMALE
Adelie,Dream,40.1,19.2,189.7,3833.4,FEMALE
Adelie,Dream,43.8,15.7,187.9,2700.0,FEMALE
Adelie,Torgersen,40.0,18.2,192.3,3463.5,MALE
Chinstrap,Dream,51.0,17.9,192.4,3726.0,FEMALE
Adelie,Dream,42.2,16.7,196.5,3313.5,FEMALE
Adelie,Torgersen,47.3,19.4,197.3,4356.0,MALE
Adelie,Biscoe,41.0,18.1,191.0,3827.4,FEMALE
Gentoo,Biscoe,49.0,15.0,215.5,4964.5,FEMALE
Adelie,Biscoe,38.0,16.6,182.4,3504.4,FEMALE
Chinstrap,Biscoe,40.9,20.0,209.1,4571.4,MALE
Gentoo,Biscoe,48.8,14.9,215.0,4833.2,FEMALE
Chinstrap,Dream,45.0,19.3,194.0,3144.2,FEMALE
Gentoo,Biscoe,46.0,14.6,212.1,4471.0,FEMALE
Adelie,Biscoe,38.8,19.1,192.1,3524.6,FEMALE
Adelie,Biscoe,41.3,17.7,205.9,4216.0,FEMALE
Chinstrap,Dream,44.2,16.5,179.7,2989.4,FEMALE
Adelie,Dream,45.8,17.3,193.2,3610.5,FEMALE
Adelie,Torgersen,37.9,20.0,183.8,3531.6,MALE
Adelie,Dream,41.9,20.2,199.0,4055.4,MALE
Adelie,Biscoe,38.6,17.8,182.2,3238.0,FEMALE
Adelie,Dream,49.4,18.9,199.8,3791.4,FEMALE
Gentoo,Biscoe,47.0,14.1,212.0,5513.1,MALE
Gentoo,Biscoe,48.3,15.7,217.4,5135.9,FEMALE
Adelie,Dream,38.4,18.0,198.5,3725.4,MALE
Adelie,Biscoe,36.4,18.0,180.8,3140.7,FEMALE
Gentoo,Biscoe,44.7,13.7,212.0,4709.9,FEMALE
Chinstrap,Dream,41.2,19.3,196.6,4303.3,FEMALE
Gentoo,Dream,46.3,17.7,194.5,5175.7,FEMALE
Adelie,Torgersen,43.9,18.4,209.5,3979.4,MALE
Gentoo,Biscoe,52.4,15.4,220.4,5359.0,MALE
Gentoo,Biscoe,44.9,14.4,214.3,4702.4,FEMALE
Chinstrap,Dream,50.0,19.5,224.4,5570.1,MALE
Gentoo,Biscoe,49.6,15.1,214.2,5429.2,MALE
Chinstrap,Torgersen,41.2,16.8,186.7,3229.9,FEMALE
Gentoo,Biscoe,41.0,13.3,211.1,4480.7,FEMALE
Adelie,Torgersen,37.6,18.4,172.0,3111.8,FEMALE
Adelie,Dream,38.4,21.1,185.5,3774.9,MALE
Gentoo,Biscoe,44.9,13.7,212.4,4736.2,FEMALE
Gentoo,Biscoe,48.7,14.9,226.7,5480.7,MALE
Adelie,Torgersen,34.8,18.2,175.6,3100.3,MALE
Chinstrap,Biscoe,44.6,17.5,210.6,3889.8,FEMALE
Adelie,Dream,47.3,18.5,176.1,3595.6,FEMALE
Chinstrap,Dream,48.6,18.0,194.4,5355.5,MALE
Adelie,Biscoe,34.5,17.9,197.7,3738.7,FEMALE
Adelie,Biscoe,39.5,17.5,195.6,4453.3,FEMALE
Adelie,Biscoe,45.2,20.1,190.3,4552.3,FEMALE
Gentoo,Biscoe,51.4,17.0,228.5,5964.8,MALE
Adelie,Biscoe,38.5,18.4,183.7,3238.5,FEMALE
Adelie,Biscoe,36.9,16.2,181.5,3567.9,FEMALE
Adelie,Dream,40.1,16.3,184.6,3087.1,FEMALE
Adelie,Dream,36.9,18.7,189.1,3495.0,FEMALE
Gentoo,Biscoe,38.4,13.7,204.2,4233.5,FEMALE
Chinstrap,Biscoe,47.2,16.7,190.6,3757.0,MALE
Chinstrap,Torgersen,55.7,18.9,209.7,3986.6,MALE
Gentoo,Biscoe,45.5,16.1,219.3,5034.3,FEMALE
Adelie,Dream,39.9,17.1,186.3,3094.3,FEMALE
Chinstrap,Biscoe,38.5,17.6,182.7,3840.7,MALE
Gentoo,Biscoe,42.2,13.9,206.1,4502.1,FEMALE
Adelie,Torgersen,42.2,19.0,204.0,3979.6,MALE
Gentoo,Biscoe,44.0,13.8,215.1,4710.3,FEMALE
Gentoo,Biscoe,49.5,15.9,221.9,4985.9,MALE
Gentoo,Biscoe,41.0,13.9,210.7,4479.1,FEMALE
Adelie,Biscoe,39.0,20.0,191.3,3298.2,FEMALE
Adelie,Dream,36.4,18.4,188.0,3435.8,FEMALE
Adelie,Torgersen,38.9,17.2,179.8,3085.2,FEMALE
Adelie,Torgersen,34.9,19.2,184.9,2700.0,FEMALE
Adelie,Torgersen,39.0,20.3,179.9,3543.2,MALE
Gentoo,Biscoe,50.2,15.4,223.1,6300.0,MALE
Gentoo,Biscoe,40.0,14.9,210.0,4481.1,FEMALE
Adelie,Torgersen,38.6,20.4,185.5,3623.0,MALE
Gentoo,Biscoe,49.7,16.6,230.9,5591.9,MALE
Adelie,Dream,44.6,13.1,204.7,4157.3,FEMALE
Gentoo,Dream,39.1,18.5,188.8,4514.0,MALE
Chinstrap,Dream,48.5,17.4,180.8,2905.6,MALE
Gentoo,Biscoe,46.6,13.6,209.6,4589.5,FEMALE
Gentoo,Biscoe,48.0,14.8,225.3,5007.4,MALE
Chinstrap,Dream,51.2,18.6,185.9,3166.8,MALE
Adelie,Torgersen,38.5,18.1,183.3,3510.8,FEMALE
Adelie,Biscoe,39.2,18.7,193.1,4557.6,MALE
Chinstrap,Dream,45.9,18.9,189.2,3593.0,FEMALE
Gentoo,Dream,48.2,15.8,209.9,5373.1,MALE
Chinstrap,Dream,46.1,19.7,195.2,3589.0,FEMALE
Chinstrap,Dream,49.1,18.4,199.8,3675.9,FEMALE
Chinstrap,Dream,45.5,17.2,194.7,3585.8,FEMALE
Adelie,Biscoe,35.9,17.0,175.8,3482.9,FEMALE
Gentoo,Biscoe,50.7,15.4,216.6,5587.0,MALE
Chinstrap,Dream,54.0,20.3,199.1,3828.8,MALE
Chinstrap,Dream,51.4,20.4,196.1,4071.0,MALE
Chinstrap,Dream,41.4,20.8,210.8,4175.0,MALE
Adelie,Torgersen,36.0,17.5,190.1,3705.8,FEMALE
Adelie,Dream,47.9,19.1,189.5,3878.5,MALE
Adelie,Dream,48.8,19.4,202.1,3712.5,MALE
Gentoo,Biscoe,49.6,15.4,220.1,5382.4,MALE
Chinstrap,Torgersen,42.6,20.7,187.1,3359.9,MALE
Gentoo,Biscoe,52.3,15.9,225.2,5410.7,MALE
Gentoo,Biscoe,49.1,16.0,223.4,5625.5,MALE
Adelie,Torgersen,37.8,17.3,187.6,3323.3,FEMALE
Adelie,Biscoe,35.4,17.4,178.1,3001.1,FEMALE
Adelie,Dream,48.8,17.0,187.7,3782.8,MALE
Adelie,Biscoe,38.1,16.8,192.0,4182.6,MALE
Gentoo,Biscoe,56.0,20.9,210.8,4879.4,FEMALE
Chinstrap,Biscoe,49.9,18.1,223.1,3539.0,MALE
Adelie,Dream,35.5,17.2,184.5,3438.8,FEMALE
Chinstrap,Dream,41.6,16.2,211.4,5679.3,MALE
Gentoo,Biscoe,48.4,14.6,217.3,4753.4,MALE
Chinstrap,Torgersen,48.2,18.7,195.3,3338.1,FEMALE
Chinstrap,Dream,45.2,17.1,179.2,3557.2,MALE
Gentoo,Biscoe,39.1,18.7,210.9,4531.0,FEMALE
Gentoo,Biscoe,45.0,14.1,213.7,4676.0,FEMALE
Adelie,Dream,46.1,14.3,208.2,4355.9,FEMALE
Gentoo,Biscoe,41.3,13.1,210.4,4645.2,MALE
Adelie,Dream,43.7,18.6,188.7,3689.3,FEMALE
Chinstrap,Dream,46.1,19.0,189.3,3593.3,FEMALE
Adelie,Biscoe,40.9,16.5,183.7,3690.6,FEMALE
Gentoo,Torgersen,41.1,13.6,190.8,3914.3,FEMALE
Gentoo,Biscoe,44.9,14.1,210.2,4408.6,FEMALE
Gentoo,Biscoe,47.2,15.3,221.8,5234.9,MALE
Adelie,Dream,34.5,17.6,186.6,3468.3,FEMALE
Gentoo,Biscoe,53.0,16.2,229.8,5520.0,MALE
Adelie,Dream,38.3,19.2,192.3,3694.5,FEMALE
Adelie,Torgersen,39.7,19.4,194.5,3826.4,FEMALE
Chinstrap,Dream,43.4,15.9,183.7,3076.7,FEMALE
Chinstrap,Dream,51.4,19.3,203.9,3886.8,FEMALE
Chinstrap,Torgersen,38.1,18.4,187.2,3601.3,MALE
Chinstrap,Dream,39.8,17.6,186.5,3145.8,FEMALE
Gentoo,Biscoe,48.5,20.7,211.2,4722.8,FEMALE
Gentoo,Biscoe,48.1,14.5,186.4,4711.3,FEMALE
Adelie,Torgersen,47.4,19.6,197.9,4347.3,FEMALE
Gentoo,Biscoe,43.4,13.4,205.3,3936.0,FEMALE
Chinstrap,Dream,39.7,18.8,178.4,3271.5,FEMALE
Gentoo,Biscoe,50.8,16.2,231.0,5841.2,MALE
Gentoo,Biscoe,40.4,15.4,185.7,4765.3,FEMALE
Chinstrap,Dream,36.6,18.1,196.2,3360.9,FEMALE
Gentoo,Biscoe,47.9,15.7,216.6,5079.9,FEMALE
Adelie,Biscoe,39.8,17.6,202.6,3583.5,FEMALE
Gentoo,Biscoe,47.4,14.2,208.3,5012.5,FEMALE
Gentoo,Dream,44.5,13.4,200.8,4135.0,MALE
Gentoo,Biscoe,40.3,15.1,226.7,5384.3,MALE
Gentoo,Biscoe,43.5,16.8,223.9,6138.3,MALE
Chinstrap,Dream,46.8,17.4,180.8,3397.6,FEMALE
Gentoo,Biscoe,47.7,14.2,209.1,4549.4,MALE
Adelie,Dream,40.1,17.7,191.3,3810.3,MALE
Chinstrap,Dream,41.8,16.3,212.0,5718.9,MALE
Adelie,Dream,40.0,13.4,202.4,4152.5,MALE
Adelie,Dream,35.4,16.6,184.2,3623.3,FEMALE
Gentoo,Biscoe,48.1,15.7,217.2,5088.7,FEMALE
Gentoo,Biscoe,46.7,15.3,209.3,5600.3,MALE
Adelie,Dream,37.8,18.3,199.5,3775.8,MALE
Chinstrap,Dream,33.1,16.1,178.1,2903.2,FEMALE
Chinstrap,Dream,47.1,13.2,189.1,3327.2,MALE
Adelie,Dream,41.2,19.6,178.7,3937.4,MALE
Adelie,Biscoe,37.0,18.1,187.9,4107.0,MALE
Chinstrap,Torgersen,43.2,19.0,209.5,4105.0,MALE
Gentoo,Biscoe,56.0,17.9,231.0,5964.4,MALE
Gentoo,Biscoe,48.6,14.4,210.8,5407.2,FEMALE
Adelie,Torgersen,50.8,18.1,188.9,3577.2,FEMALE
Adelie,Dream,36.4,18.4,187.6,3418.3,FEMALE
Gentoo,Biscoe,49.6,17.6,183.9,4306.1,MALE
Adelie,Biscoe,37.1,17.0,182.7,2936.2,FEMALE
Chinstrap,Dream,53.3,19.4,189.5,3356.4,MALE
Gentoo,Biscoe,48.5,14.7,218.7,5399.6,MALE
Adelie,Dream,49.5,17.8,193.9,3564.8,MALE
Chinstrap,Torgersen,44.3,21.4,190.3,3523.8,MALE
Gentoo,Biscoe,41.6,13.4,210.6,4784.3,FEMALE
Adelie,Dream,40.8,20.5,177.6,3533.3,MALE
Gentoo,Dream,49.1,14.6,222.2,3229.4,FEMALE
Adelie,Dream,41.3,20.7,178.9,3565.2,FEMALE
