species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Chinstrap,Dream,34.1,16.9,184.8,3622.1,FEMALE
Chinstrap,Dream,51.0,16.5,190.2,3208.6,FEMALE
Adelie,Dream,36.0,17.1,195.1,3701.9,FEMALE
Gentoo,Biscoe,48.6,16.0,223.8,5526.7,MALE
Gentoo,Biscoe,54.3,16.5,231.0,5642.6,MALE
Gentoo,Biscoe,53.6,17.3,225.6,5639.8,FEMALE
Gentoo,Biscoe,45.7,13.8,194.5,4205.2,MALE
Chinstrap,Dream,55.5,20.4,207.2,4599.6,MALE
Chinstrap,Dream,42.6,17.5,188.0,3790.9,FEMALE
Chinstrap,Dream,44.5,16.6,192.8,3473.3,FEMALE
Adelie,Dream,42.6,18.3,192.4,3755.5,FEMALE
Adelie,Biscoe,40.3,14.4,190.3,4624.6,FEMALE
Gentoo,Biscoe,47.6,15.7,226.9,5661.8,MALE
Adelie,Torgersen,39.0,21.4,192.0,3817.5,FEMALE
Chinstrap,Torgersen,41.2,17.4,180.3,3148.4,FEMALE
Adelie,Dream,38.9,18.5,194.5,3695.7,FEMALE
Gentoo,Biscoe,52.2,16.7,215.1,5565.1,MALE
Adelie,Dream,39.4,18.4,193.7,3663.7,MALE
Chinstrap,Dream,43.3,15.9,183.4,3060.2,FEMALE
Chinstrap,Dream,52.6,20.1,201.7,4104.4,MALE
Gentoo,Biscoe,46.5,15.3,223.5,5319.1,MALE
Adelie,Dream,38.6,19.4,172.0,3236.2,MALE
Gentoo,Biscoe,46.9,15.4,214.6,4948.9,FEMALE
Gentoo,Dream,43.5,13.3,205.2,4157.5,MALE
Chinstrap,Dream,43.1,17.7,189.3,3870.3,FEMALE
Chinstrap,Dream,47.7,18.0,196.6,3875.1,FEMALE
Gentoo,Torgersen,47.4,18.7,212.1,4535.3,MALE
Gentoo,Biscoe,48.0,14.6,224.3,4336.7,FEMALE
Adelie,Dream,49.5,17.4,193.3,3590.5,FEMALE
Gentoo,Biscoe,52.2,14.9,216.9,5552.5,MALE
Gentoo,Biscoe,42.6,13.2,208.9,4514.9,FEMALE
Adelie,Torgersen,50.3,20.2,193.5,3513.0,MALE
Adelie,Dream,36.5,18.6,195.9,3167.9,FEMALE
Chinstrap,Dream,47.8,18.9,221.4,5353.6,MALE
Chinstrap,Dream,46.5,17.5,196.0,3676.1,FEMALE
Adelie,Torgersen,40.0,19.0,186.9,3618.3,FEMALE
Gentoo,Biscoe,48.4,14.3,210.0,4607.7,MALE
Adelie,Dream,35.7,16.1,181.2,2798.4,FEMALE
Chinstrap,Biscoe,50.5,15.5,226.9,5244.2,MALE
Adelie,Torgersen,41.5,19.0,207.1,4004.1,MALE
Adelie,Dream,48.2,16.9,184.6,2814.1,FEMALE
Gentoo,Biscoe,48.3,15.7,207.5,5330.0,MALE
Gentoo,Biscoe,48.7,14.0,207.0,4354.0,FEMALE
Adelie,Torgersen,35.7,20.2,200.4,4547.6,MALE
Adelie,Torgersen,37.4,17.4,190.5,4101.6,FEMALE
Chinstrap,Dream,47.9,19.6,192.3,3770.3,FEMALE
Chinstrap,Biscoe,52.1,19.1,186.1,4010.3,MALE
Adelie,Biscoe,36.8,18.2,181.8,3198.6,FEMALE
Gentoo,Torgersen,41.1,13.7,191.2,3910.8,FEMALE
Gentoo,Biscoe,41.9,18.2,209.6,4736.8,FEMALE
Adelie,Biscoe,37.4,17.8,180.8,3092.9,FEMALE
Chinstrap,Biscoe,46.6,14.5,219.9,4772.9,MALE
Chinstrap,Dream,49.9,18.8,199.6,4101.5,MALE
Gentoo,Biscoe,43.4,15.3,208.5,4358.9,MALE
Adelie,Torgersen,40.7,18.5,199.7,3860.3,FEMALE
Adelie,Dream,47.1,20.2,207.6,4129.0,MALE
Gentoo,Biscoe,45.6,16.4,209.5,5126.8,MALE
Chinstrap,Dream,53.5,19.3,190.7,3460.6,MALE
Chinstrap,Dream,53.1,21.0,198.7,4870.5,MALE
Adelie,Biscoe,39.8,17.2,193.1,3447.7,MALE
Gentoo,Dream,45.5,15.2,230.6,6270.8,MALE
Adelie,Dream,40.0,18.7,195.1,3770.3,MALE
Gentoo,Biscoe,51.8,15.0,214.8,5735.6,FEMALE
Adelie,Biscoe,38.1,18.6,185.7,3723.4,FEMALE
Chinstrap,Torgersen,52.0,19.5,201.0,3825.5,MALE
Adelie,Torgersen,38.3,18.7,173.9,3218.7,FEMALE
Gentoo,Biscoe,44.5,14.3,213.6,4663.9,FEMALE
Adelie,Biscoe,33.0,15.6,191.3,3433.3,MALE
Adelie,Dream,35.8,18.0,172.2,3162.3,FEMALE
Adelie,Biscoe,41.8,21.0,207.5,5092.4,MALE
Adelie,Dream,36.1,19.4,189.6,3774.7,MALE
Gentoo,Biscoe,51.7,15.8,230.9,5893.6,MALE
Gentoo,Biscoe,47.3,14.3,190.6,4582.1,MALE
Adelie,Biscoe,36.8,16.3,177.7,3648.7,FEMALE
Chinstrap,Dream,36.8,18.2,196.9,3378.7,FEMALE
Adelie,Biscoe,34.6,16.2,186.1,3203.7,FEMALE
Chinstrap,Biscoe,48.2,19.6,216.4,4449.6,MALE
Gentoo,Biscoe,50.1,15.3,221.8,4423.9,MALE
Gentoo,Biscoe,49.1,15.2,217.3,4815.8,FEMALE
Adelie,Dream,35.5,17.3,184.7,3449.6,FEMALE
Adelie,Torgersen,32.4,16.7,176.0,2803.3,FEMALE
Adelie,Biscoe,36.1,18.6,201.0,3989.4,FEMALE
Gentoo,Dream,43.3,20.1,211.6,4208.5,MALE
Gentoo,Biscoe,43.5,13.9,182.9,4406.5,FEMALE
Adelie,Dream,43.9,13.9,205.4,4176.1,FEMALE
Chinstrap,Dream,45.8,18.9,189.0,3580.0,FEMALE
Adelie,Dream,38.3,17.8,188.4,3831.3,MALE
Chinstrap,Dream,47.9,15.6,184.8,2930.0,FEMALE
Chinstrap,Biscoe,44.3,13.2,174.3,4129.8,MALE
Adelie,Biscoe,40.4,17.7,189.5,3750.2,FEMALE
Adelie,Dream,52.7,21.0,200.9,3877.0,FEMALE
Gentoo,Biscoe,47.0,15.4,214.9,4960.2,FEMALE
Adelie,Dream,37.8,19.0,191.3,3659.1,FEMALE
Adelie,Biscoe,39.0,19.8,201.8,4626.8,MALE
Adelie,Torgersen,35.4,17.5,190.9,3300.3,FEMALE
Gentoo,Biscoe,49.3,16.8,225.4,5441.4,MALE
Gentoo,Biscoe,53.4,17.0,227.5,5882.3,MALE
Gentoo,Biscoe,50.1,15.0,212.6,5194.1,FEMALE
Adelie,Torgersen,39.3,17.5,192.1,3596.2,MALE
Adelie,Dream,45.4,13.6,206.7,4035.3,FEMALE
Adelie,Torgersen,36.5,17.0,184.6,3675.6,FEMALE
Gentoo,Dream,45.8,19.0,194.8,4137.6,MALE
Adelie,Dream,46.2,19.9,193.3,3476.6,FEMALE
Adelie,Dream,48.0,18.6,182.7,3507.0,FEMALE
Adelie,Dream,40.9,19.2,185.9,4014.5,MALE
Chinstrap,Dream,41.8,16.3,212.1,5723.9,MALE
Gentoo,Biscoe,40.8,14.3,205.7,4577.0,MALE
Chinstrap,Dream,49.2,18.7,185.3,3964.5,MALE
Adelie,Torgersen,38.7,21.2,199.0,3761.5,FEMALE
Gentoo,Biscoe,53.2,17.1,229.8,5896.3,MALE
Adelie,Dream,38.9,17.8,184.6,3277.6,FEMALE
Adelie,Dream,42.0,20.0,188.3,4126.7,MALE
Adelie,Dream,49.8,14.3,202.3,4539.7,FEMALE
Gentoo,Biscoe,46.9,13.6,209.9,4610.1,FEMALE
Gentoo,Biscoe,53.1,17.2,231.0,6026.2,MALE
Adelie,Biscoe,35.0,18.5,188.3,2942.9,FEMALE
Adelie,Biscoe,38.3,16.8,185.4,3794.3,FEMALE
Adelie,Torgersen,49.9,19.9,200.0,4467.1,MALE
Adelie,Torgersen,34.5,16.3,178.5,3314.1,MALE
Gentoo,Biscoe,48.3,15.8,227.3,5655.9,MALE
Adelie,Dream,32.5,18.1,192.2,3464.0,MALE
Adelie,Biscoe,39.8,17.7,196.1,4508.2,FEMALE
Gentoo,Biscoe,51.4,17.2,183.3,4077.3,MALE
Adelie,Torgersen,40.7,20.3,198.1,4886.3,MALE
Adelie,Biscoe,35.3,16.7,188.2,3305.2,FEMALE
Gentoo,Biscoe,42.3,18.6,181.3,4520.0,FEMALE
Chinstrap,Dream,40.5,16.6,195.2,2957.4,FEMALE
Gentoo,Biscoe,45.9,18.2,224.5,5625.3,MALE
Adelie,Torgersen,46.8,20.2,205.6,4280.3,MALE
Gentoo,Biscoe,48.2,15.9,228.6,5858.7,MALE
Adelie,Biscoe,41.6,21.1,209.0,5119.1,MALE
Chinstrap,Dream,48.3,18.8,197.5,3930.8,FEMALE
Gentoo,Biscoe,41.9,13.5,182.0,4542.4,MALE
Chinstrap,Dream,37.5,18.6,184.5,3501.2,FEMALE
Gentoo,Biscoe,48.1,15.6,221.4,5359.4,MALE
Chinstrap,Dream,50.1,16.4,190.3,3373.9,FEMALE
Adelie,Biscoe,41.3,18.6,189.5,4064.0,MALE
Gentoo,Torgersen,43.3,14.4,197.1,4807.1,FEMALE
Chinstrap,Dream,43.3,20.9,216.5,4459.9,MALE
Gentoo,Biscoe,50.0,16.9,218.3,5720.9,MALE
Adelie,Dream,37.2,17.2,194.4,3207.1,FEMALE
Chinstrap,Dream,49.1,15.9,187.1,3034.9,FEMALE
Gentoo,Biscoe,42.1,14.4,205.6,4385.6,FEMALE
Gentoo,Biscoe,44.9,15.7,210.7,4494.6,MALE
Gentoo,Biscoe,41.5,15.5,230.3,5639.0,MALE
Chinstrap,Dream,51.7,20.7,200.8,4794.7,MALE
Gentoo,Biscoe,49.8,16.6,231.0,5599.4,MALE
Chinstrap,Dream,46.4,19.5,181.8,4055.9,MALE
Gentoo,Biscoe,50.9,15.1,226.2,5073.1,MALE
Adelie,Dream,35.2,17.9,190.5,3569.8,FEMALE
Gentoo,Biscoe,44.2,14.3,218.6,4953.4,MALE
Chinstrap,Dream,45.1,17.1,190.6,3567.7,FEMALE
Gentoo,Biscoe,47.8,14.3,210.5,4617.4,MALE
Adelie,Biscoe,41.8,18.0,192.5,3943.6,MALE
Gentoo,Biscoe,33.4,20.5,193.1,4237.4,FEMALE
Gentoo,Torgersen,47.2,20.4,207.0,4349.8,FEMALE
Adelie,Dream,37.5,18.0,190.4,3456.7,FEMALE
Chinstrap,Dream,35.1,18.5,182.5,3482.1,FEMALE
Gentoo,Biscoe,45.8,15.1,213.1,4841.4,FEMALE
Adelie,Biscoe,40.1,19.1,195.2,4696.6,MALE
Chinstrap,Dream,43.7,18.3,185.6,3393.3,FEMALE
Chinstrap,Biscoe,42.6,19.4,205.5,3920.0,MALE
Adelie,Biscoe,38.3,18.6,191.6,3839.1,FEMALE
Adelie,Dream,38.3,16.8,176.3,3486.2,MALE
Adelie,Biscoe,36.4,17.3,178.2,2943.4,FEMALE
Chinstrap,Dream,48.5,19.8,214.6,4419.2,MALE
Adelie,Biscoe,38.2,16.3,198.0,3685.0,FEMALE
Chinstrap,Biscoe,49.0,17.4,190.9,4848.3,MALE
Chinstrap,Dream,40.1,19.0,179.6,3338.1,FEMALE
Adelie,Dream,36.7,16.7,191.4,2955.3,FEMALE
Adelie,Dream,42.1,17.4,190.1,3378.6,FEMALE
Gentoo,Biscoe,47.6,14.2,214.6,5667.4,MALE
Gentoo,Biscoe,46.6,14.8,213.8,5559.8,MALE
Adelie,Torgersen,40.6,17.6,187.6,3240.0,FEMALE
Adelie,Dream,44.5,18.8,204.7,4201.9,MALE
Adelie,Dream,48.5,18.7,198.7,3706.8,FEMALE
Adelie,Dream,35.8,20.1,195.8,3915.6,FEMALE
Adelie,Torgersen,39.4,21.5,200.6,3882.3,FEMALE
Gentoo,Biscoe,51.4,16.3,225.5,4833.2,MALE
Chinstrap,Dream,52.5,16.9,188.4,3345.4,FEMALE
Gentoo,Dream,48.4,18.6,198.6,5465.5,FEMALE
Gentoo,Biscoe,39.3,14.3,200.8,4575.8,MALE
Chinstrap,Dream,39.2,19.6,206.4,3803.2,MALE
Adelie,Biscoe,40.9,17.9,194.4,3380.5,FEMALE
Chinstrap,Biscoe,49.0,15.6,214.7,3949.9,MALE
Gentoo,Biscoe,52.4,16.5,228.0,5628.2,MALE
Adelie,Dream,37.7,21.0,202.7,4132.0,FEMALE
Chinstrap,Dream,49.2,19.6,210.7,5613.0,MALE
Gentoo,Biscoe,49.4,16.4,226.4,5502.6,MALE
Gentoo,Biscoe,42.5,13.1,205.3,4303.8,FEMALE
Gentoo,Biscoe,50.8,15.1,217.7,5263.0,MALE
Gentoo,Biscoe,49.2,14.5,203.1,4649.0,MALE
Gentoo,Biscoe,44.1,14.6,215.5,5087.7,MALE
Adelie,Dream,40.8,18.4,194.1,3840.6,MALE
Adelie,Torgersen,37.3,19.8,191.4,3745.5,FEMALE
Adelie,Torgersen,32.8,16.1,177.0,2700.0,FEMALE
Chinstrap,Dream,43.9,16.6,189.4,3407.0,FEMALE
Chinstrap,Dream,45.9,17.6,192.2,3722.5,FEMALE
Chinstrap,Dream,50.3,18.5,185.6,3167.5,MALE
Adelie,Torgersen,32.9,16.7,189.1,2946.8,FEMALE
Chinstrap,Dream,32.5,18.4,177.4,3444.0,MALE
Gentoo,Biscoe,41.6,14.0,211.1,4582.1,FEMALE
Gentoo,Biscoe,53.6,15.3,220.5,5344.3,MALE
Chinstrap,Dream,42.2,14.9,207.5,4828.1,FEMALE
Chinstrap,Dream,55.2,14.8,202.8,4067.7,MALE
Adelie,Torgersen,42.3,21.5,208.4,4277.3,MALE
Gentoo,Dream,43.4,16.4,181.3,4341.6,FEMALE
Adelie,Dream,41.3,18.7,194.3,3907.5,MALE
Gentoo,Biscoe,47.4,14.8,214.2,4575.7,FEMALE
Gentoo,Biscoe,46.3,15.3,214.5,5106.0,MALE
Gentoo,Biscoe,50.8,15.1,213.5,5286.6,FEMALE
Chinstrap,Dream,46.4,17.5,194.2,3677.8,FEMALE
Adelie,Biscoe,44.6,19.7,202.8,3910.1,FEMALE
Adelie,Dream,41.4,16.4,194.7,3197.7,FEMALE
Chinstrap,Dream,39.4,19.2,193.4,3821.0,MALE
Gentoo,Biscoe,50.3,15.7,221.8,5600.7,MALE
Adelie,Biscoe,34.9,18.4,188.2,2938.5,FEMALE
Gentoo,Biscoe,45.3,14.2,214.3,4707.3,FEMALE
Gentoo,Biscoe,50.2,16.8,217.2,5697.0,MALE
Chinstrap,Dream,47.8,17.8,193.4,5272.9,MALE
Adelie,Biscoe,41.1,17.7,191.1,3838.7,MALE
Adelie,Dream,37.9,17.3,187.3,3112.6,FEMALE
Adelie,Dream,38.2,17.0,191.3,3195.0,FEMALE
Chinstrap,Torgersen,44.7,16.9,195.0,3428.2,FEMALE
Chinstrap,Biscoe,47.6,14.7,221.1,5115.1,MALE
Adelie,Biscoe,41.7,18.4,194.5,4562.7,MALE
Adelie,Biscoe,41.3,21.1,196.6,3654.1,FEMALE
Gentoo,Biscoe,40.7,19.0,200.2,4599.6,MALE
Adelie,Dream,34.7,17.5,180.2,3426.0,FEMALE
Gentoo,Biscoe,49.3,19.5,224.4,3988.4,FEMALE
Gentoo,Biscoe,52.9,17.1,231.0,6183.8,MALE
Gentoo,Biscoe,37.3,14.4,210.6,4469.2,MALE
Gentoo,Biscoe,46.7,15.7,213.3,5367.5,MALE
Gentoo,Biscoe,49.8,14.3,221.3,5452.2,MALE
Adelie,Torgersen,43.1,18.1,200.0,3630.9,MALE
Gentoo,Biscoe,47.8,14.8,225.9,5034.4,MALE
Gentoo,Biscoe,54.1,17.1,224.0,5420.9,FEMALE
Gentoo,Biscoe,51.6,16.7,231.0,6057.6,MALE
Chinstrap,Dream,51.9,19.5,195.4,3631.8,MALE
Gentoo,Biscoe,40.0,14.0,210.7,4383.0,MALE
Gentoo,Biscoe,43.0,16.9,218.0,5244.9,MALE
Adelie,Dream,50.8,19.2,181.8,3700.3,MALE
Adelie,Torgersen,36.6,19.4,180.4,3368.9,FEMALE
Adelie,Biscoe,34.5,16.5,183.7,3161.2,FEMALE
Adelie,Dream,40.5,17.4,188.1,3197.1,FEMALE
Adelie,Torgersen,42.1,21.5,196.7,4517.0,MALE
Gentoo,Biscoe,48.4,15.5,220.0,5400.8,MALE
Adelie,Torgersen,34.4,17.4,192.5,3170.5,FEMALE
Chinstrap,Biscoe,47.3,16.8,191.1,3761.9,MALE
Gentoo,Biscoe,41.0,15.7,187.6,4860.0,FEMALE
Adelie,Dream,36.4,19.0,193.4,3837.0,FEMALE
Adelie,Torgersen,38.3,19.2,192.8,4544.0,MALE
Chinstrap,Biscoe,48.4,17.3,190.3,4830.5,MALE
Gentoo,Dream,46.6,14.5,210.4,4902.7,MALE
Adelie,Torgersen,43.4,19.3,198.0,3585.4,MALE
Adelie,Torgersen,39.8,17.2,185.2,3100.6,FEMALE
Gentoo,Biscoe,41.4,14.0,211.4,4578.3,FEMALE
Chinstrap,Biscoe,53.6,18.3,203.6,3677.7,FEMALE
Gentoo,Biscoe,46.8,14.3,209.3,4521.5,FEMALE
Chinstrap,Dream,39.5,16.1,175.6,3312.8,FEMALE
Adelie,Biscoe,35.3,17.4,177.9,2988.5,FEMALE
Gentoo,Biscoe,39.9,13.1,200.4,3919.6,FEMALE
Gentoo,Biscoe,51.1,15.7,219.9,6042.1,MALE
Adelie,Dream,41.7,19.7,214.1,4548.1,MALE
Adelie,Torgersen,34.6,18.1,175.2,3075.6,MALE
Gentoo,Biscoe,43.9,19.2,209.3,4219.9,FEMALE
Gentoo,Biscoe,50.5,15.1,218.3,5252.6,MALE
Gentoo,Biscoe,47.8,15.7,227.2,5679.8,MALE
Adelie,Dream,34.1,16.8,195.8,3323.1,FEMALE
Gentoo,Biscoe,44.2,13.6,211.3,4666.3,FEMALE
Adelie,Biscoe,36.0,17.2,192.0,3233.8,FEMALE
Gentoo,Biscoe,48.2,16.2,228.9,5443.6,MALE
Gentoo,Biscoe,46.3,14.2,219.8,4620.5,MALE
Gentoo,Biscoe,47.7,14.7,213.6,4745.4,FEMALE
Chinstrap,Dream,47.6,17.5,193.8,3787.1,FEMALE
Adelie,Dream,53.2,17.3,181.0,3408.5,FEMALE
Gentoo,Biscoe,51.4,20.0,227.2,4157.7,FEMALE
Adelie,Dream,47.2,20.1,194.4,3564.4,FEMALE
Adelie,Dream,41.1,17.6,178.6,4124.0,FEMALE
Gentoo,Biscoe,43.7,13.8,214.8,4680.1,FEMALE
Gentoo,Biscoe,48.4,17.0,224.1,5365.7,FEMALE
Chinstrap,Dream,48.9,18.1,194.4,3878.3,FEMALE
Chinstrap,Dream,46.1,17.2,190.7,5058.5,MALE
Gentoo,Dream,45.4,14.2,185.3,4221.8,FEMALE
Adelie,Biscoe,37.7,16.5,191.0,4205.3,FEMALE
Chinstrap,Dream,39.8,17.4,193.9,3666.4,FEMALE
Adelie,Dream,40.5,18.3,192.3,3801.4,MALE
Gentoo,Biscoe,46.1,14.7,221.6,5175.6,MALE
Gentoo,Biscoe,50.6,19.5,230.8,6086.5,MALE
Adelie,Torgersen,49.4,20.1,199.7,4547.5,MALE
Adelie,Biscoe,36.6,16.0,180.6,3514.7,FEMALE
Chinstrap,Dream,41.4,18.1,194.4,4225.6,MALE
Chinstrap,Dream,40.1,18.1,196.2,3413.5,FEMALE
Chinstrap,Biscoe,44.8,17.7,192.4,4462.7,MALE
Chinstrap,Dream,43.7,18.3,203.2,3436.6,FEMALE
Gentoo,Biscoe,44.4,19.3,209.9,4260.3,FEMALE
Chinstrap,Dream,49.2,16.1,182.6,3279.0,FEMALE
Adelie,Dream,43.0,21.2,199.0,3888.4,MALE
Adelie,Torgersen,36.9,17.3,194.3,3287.8,FEMALE
Adelie,Biscoe,38.0,18.6,190.1,3436.1,FEMALE
Adelie,Torgersen,33.6,17.6,172.2,2904.5,MALE
Gentoo,Biscoe,46.5,15.2,209.0,5576.3,MALE
